Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDT_M_R
1492,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
1493,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1494,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1495,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1496,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1497,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
1498,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1499,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1500,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1501,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1502,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
1503,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Built-up
1504,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
1505,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1506,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1507,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1508,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
1509,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1510,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1511,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
1512,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
1513,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1514,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1515,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1516,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
1517,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1518,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1519,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
1520,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1521,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1522,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1523,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1524,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1525,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1526,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1527,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1528,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1529,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1530,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1531,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1532,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1533,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1534,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1535,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
1536,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1537,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1538,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
1539,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1540,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1541,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1542,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1543,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Grassland
1544,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Bareland
1545,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1546,NULL,Built-up,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1547,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1548,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
1549,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1550,NULL,Built-up,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1551,NULL,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Forest
1552,NULL,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1553,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1554,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1555,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1556,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1557,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1558,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
1559,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1560,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1561,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
1562,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1563,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1564,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1565,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1566,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1567,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1568,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1569,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1570,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1571,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1572,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1573,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
1574,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
1575,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1576,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1577,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1578,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1579,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1580,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1581,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1582,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1583,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1584,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1585,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1586,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1587,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1588,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
1589,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1590,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1591,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
1592,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1593,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
1594,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1595,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1596,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1597,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
1598,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1599,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1600,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1601,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
1602,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
1603,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
1604,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
1605,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
1606,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
1607,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1608,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
1609,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
1610,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
1611,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1612,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
1613,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Bareland
1614,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Built-up
1615,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Forest
1616,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Grassland
1617,NULL,Built-up,Water,NULL,Water,Built-up,Built-up,Bareland
1618,NULL,Built-up,Water,Water,Water,Bareland,Bareland,Bareland
1619,NULL,Built-up,Water,Water,Water,Bareland,Bareland,Water
1620,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1621,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1622,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1623,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1624,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1625,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1626,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1627,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1628,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1629,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1630,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1631,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1632,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1633,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1634,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1635,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
1636,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1637,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1638,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1639,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1640,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
1641,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
1642,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1643,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1644,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1645,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
1646,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Forest
1647,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
1648,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
1649,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1650,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1651,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1652,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1653,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1654,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
1655,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
1656,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1657,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1658,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1659,NULL,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
1660,NULL,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
1661,NULL,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Water
1662,NULL,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
1663,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1664,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1665,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1666,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1667,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1668,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1669,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1670,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1671,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
1672,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1673,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1674,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1675,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
1676,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1677,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1678,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1679,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1680,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1681,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1682,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1683,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Bareland
1684,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
1685,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
1686,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
1687,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
1688,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
1689,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1690,NULL,Water,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1691,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1692,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1693,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1694,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1695,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1696,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1697,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1698,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1699,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1700,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1701,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1702,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
1703,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1704,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1705,NULL,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1706,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Water
1707,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1708,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1709,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1710,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1711,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
1712,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Water
1713,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
1714,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1715,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
1716,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1717,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1718,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
1719,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1720,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1721,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1722,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
1723,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
1724,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
1725,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
1726,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
1727,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
1728,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1729,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1730,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1731,NULL,Water,Wetland,NULL,Wetland,Grassland,Bareland,Forest
1732,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1733,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1734,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1735,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1736,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
1737,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1738,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
1739,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
1740,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
1741,NULL,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1742,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
1743,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1744,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1745,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
1746,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1747,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
1748,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1749,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1750,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1751,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
1752,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1753,NULL,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1754,NULL,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
1755,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1756,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1757,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1758,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
1759,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Forest
1760,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1761,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
1762,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1763,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1764,NULL,Water,Wetland,Water,Wetland,Water,Built-up,Bareland
1765,NULL,Water,Wetland,Water,Wetland,Water,Water,Bareland
1766,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
1767,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1768,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1769,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
1770,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1771,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1772,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1773,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1774,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
1775,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1776,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1777,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1778,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
1779,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1780,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1781,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1782,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1783,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
1784,NULL,Water,Water,NULL,Water,Grassland,Grassland,Grassland
1785,NULL,Water,Water,NULL,Water,Grassland,Forest,Water
1786,NULL,Water,Water,NULL,Water,Bareland,Grassland,Forest
1787,NULL,Water,Water,NULL,Water,Bareland,Bareland,Grassland
1788,NULL,Water,Water,NULL,Water,Bareland,Bareland,Bareland
1789,NULL,Water,Water,NULL,Water,Bareland,Bareland,Water
1790,NULL,Water,Water,NULL,Water,Bareland,Bareland,Forest
1791,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Grassland
1792,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
1793,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
1794,NULL,Water,Water,Water,Water,Grassland,Grassland,Grassland
1795,NULL,Water,Water,Water,Water,Bareland,Grassland,Grassland
1796,NULL,Water,Water,Water,Water,Bareland,Wetland,Bareland
1797,NULL,Water,Water,Water,Water,Bareland,Bareland,Grassland
1798,NULL,Water,Water,Water,Water,Bareland,Bareland,Bareland
1799,NULL,Water,Water,Water,Water,Bareland,Bareland,Water
1800,NULL,Water,Water,Water,Water,Bareland,Bareland,Forest
1801,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1802,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1803,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1804,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1805,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1806,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
1807,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1808,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1809,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1810,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
1811,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1812,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1813,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
1814,NULL,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1815,NULL,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1816,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1817,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1818,NULL,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1819,NULL,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
