Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KTB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KTB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KTB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KTB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KTB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KTB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KTB_M_R
1141,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1142,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
1143,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Cropland
1144,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Wetland
1145,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
1146,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
1147,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1148,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1149,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1150,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
1151,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Grassland
1152,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Wetland
1153,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Water
1154,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Built-up,Forest
1155,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1156,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Cropland
1157,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1158,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
1159,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Built-up
1160,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
1161,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
1162,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
1163,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
1164,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
1165,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
1166,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1167,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
1168,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1169,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1170,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1171,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1172,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1173,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
1174,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1175,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Grassland,Cropland
1176,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
1177,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
1178,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
1179,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1180,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1181,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1182,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1183,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
1184,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
1185,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
1186,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Water
1187,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1188,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
1189,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1190,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
1191,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1192,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
1193,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Built-up,Grassland
1194,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
1195,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1196,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
1197,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
1198,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
1199,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,NULL,Built-up
1200,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Cropland
1201,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Wetland
1202,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Bareland
1203,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Water
1204,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Built-up,Forest
1205,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Water,Built-up
1206,NULL,NULL,Wetland,Non_Water,Wetland,Built-up,Water,Water
1207,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
1208,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1209,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1210,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1211,NULL,NULL,Wetland,Water,NULL,NULL,NULL,Wetland
1212,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1213,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1214,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1215,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1216,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1217,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1218,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
1219,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
1220,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
1221,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
1222,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
1223,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
1224,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Cropland
1225,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Wetland
1226,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
1227,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Forest
1228,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Grassland
1229,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Cropland
1230,NULL,NULL,Wetland,Water,Wetland,NULL,Bareland,Water
1231,NULL,NULL,Wetland,Water,Wetland,NULL,Built-up,Grassland
1232,NULL,NULL,Wetland,Water,Wetland,NULL,Built-up,Cropland
1233,NULL,NULL,Wetland,Water,Wetland,NULL,Built-up,Wetland
1234,NULL,NULL,Wetland,Water,Wetland,NULL,Built-up,Water
1235,NULL,NULL,Wetland,Water,Wetland,NULL,Built-up,Forest
1236,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
1237,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
1238,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
1239,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
1240,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Water
1241,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Forest
1242,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
1243,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1244,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
1245,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
1246,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1247,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1248,NULL,NULL,Wetland,Water,Wetland,Grassland,Built-up,Forest
1249,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1250,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1251,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
1252,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Wetland
1253,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1254,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
1255,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1256,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Grassland
1257,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Cropland
1258,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Wetland
1259,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Bareland
1260,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
1261,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1262,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Wetland
1263,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
1264,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
1265,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
1266,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1267,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Cropland
1268,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
1269,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
1270,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
1271,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Grassland
1272,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Bareland
1273,NULL,NULL,Wetland,Water,Wetland,Bareland,Built-up,Water
1274,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1275,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Cropland
1276,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1277,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
1278,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1279,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
1280,NULL,NULL,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1281,NULL,NULL,Wetland,Water,Wetland,Built-up,Built-up,Cropland
1282,NULL,NULL,Wetland,Water,Wetland,Built-up,Built-up,Wetland
1283,NULL,NULL,Wetland,Water,Wetland,Built-up,Built-up,Built-up
1284,NULL,NULL,Wetland,Water,Wetland,Built-up,Built-up,Water
1285,NULL,NULL,Wetland,Water,Wetland,Built-up,Built-up,Forest
1286,NULL,NULL,Wetland,Water,Wetland,Built-up,Water,Built-up
1287,NULL,NULL,Wetland,Water,Wetland,Built-up,Water,Water
1288,NULL,NULL,Wetland,Water,Wetland,Built-up,Water,Forest
1289,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
1290,NULL,NULL,Wetland,Water,Wetland,Water,Built-up,Water
1291,NULL,NULL,Wetland,Water,Wetland,Water,Built-up,Forest
1292,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1293,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
1294,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
1295,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
1296,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1297,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1298,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1299,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1300,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
1301,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1302,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
1303,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Wetland
1304,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
1305,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
1306,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Built-up
1307,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Water
1308,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up,Forest
1309,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
1310,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
1311,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1312,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
1313,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1314,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1315,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1316,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
1317,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1318,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1319,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Built-up,Forest
1320,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1321,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
1322,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
1323,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1324,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1325,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1326,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1327,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Water
1328,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1329,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
1330,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1331,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1332,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Water
1333,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
1334,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Water,Built-up
1335,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Water,Water
1336,NULL,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
1337,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1338,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Built-up,Water
1339,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Built-up,Forest
1340,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
1341,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Forest
1342,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1343,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
1344,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1345,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1346,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1347,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1348,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
1349,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1350,NULL,NULL,Bareland,Non_Water,Non_Wetland,Water,Built-up,Water
1351,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1352,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1353,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1354,NULL,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1355,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
1356,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Water
1357,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Forest
1358,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
1359,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
1360,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
1361,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Water,Forest
1362,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1363,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1364,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
1365,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
1366,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Built-up,Grassland
1367,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Built-up,Bareland
1368,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Built-up,Built-up
1369,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1370,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1371,NULL,NULL,Bareland,Water,Non_Wetland,Built-up,Built-up,Water
1372,NULL,NULL,Bareland,Water,Non_Wetland,Built-up,Water,Grassland
1373,NULL,NULL,Bareland,Water,Non_Wetland,Built-up,Water,Built-up
1374,NULL,NULL,Bareland,Water,Non_Wetland,Built-up,Water,Water
1375,NULL,NULL,Bareland,Water,Non_Wetland,Built-up,Water,Forest
1376,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1377,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1378,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1379,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1380,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1381,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1382,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1383,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1384,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1385,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1386,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1387,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Wetland
1388,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1389,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1390,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Water
1391,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1392,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1393,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Cropland
1394,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Wetland
1395,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
1396,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1397,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1398,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
1399,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Wetland
1400,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1401,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1402,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Water
1403,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1404,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
1405,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1406,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
1407,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Wetland
1408,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
1409,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1410,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Water
1411,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1412,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
1413,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Wetland
1414,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
1415,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
1416,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
1417,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1418,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
1419,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
1420,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1421,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1422,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1423,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Wetland
1424,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
1425,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1426,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1427,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1428,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1429,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Wetland
1430,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1431,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1432,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1433,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1434,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Wetland
1435,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1436,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1437,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1438,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1439,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1440,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1441,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1442,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Wetland
1443,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1444,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1445,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Water
1446,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1447,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1448,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
1449,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
1450,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1451,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
1452,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1453,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1454,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1455,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1456,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
1457,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1458,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
1459,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Cropland
1460,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1461,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
1462,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1463,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
1464,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
1465,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Wetland
1466,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
1467,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1468,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
1469,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Wetland
1470,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
1471,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
1472,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1473,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1474,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1475,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1476,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1477,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
1478,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1479,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1480,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1481,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
