Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBK_M_R
1128,Bareland,Built-up,Water,Water,Water,Built-up,Water,Water
1129,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Bareland
1130,Bareland,Built-up,Forest,Water,Non_Wetland,Built-up,Bareland,Grassland
1131,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1132,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1133,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
1134,Bareland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1135,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
1136,Bareland,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
1137,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
1138,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1139,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1140,Bareland,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1141,Bareland,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1142,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1143,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1144,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1145,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
1146,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1147,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1148,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1149,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1150,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1151,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1152,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
1153,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Bareland
1154,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1155,Bareland,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1156,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1157,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
1158,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1159,Bareland,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1160,Bareland,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1161,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1162,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1163,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1164,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
1165,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1166,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1167,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1168,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1169,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1170,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1171,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1172,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1173,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1174,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1175,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1176,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1177,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
1178,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
1179,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1180,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1181,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1182,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1183,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
1184,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1185,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1186,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1187,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1188,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
1189,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
1190,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
1191,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
1192,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
1193,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1194,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1195,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1196,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1197,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1198,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1199,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1200,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1201,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1202,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
1203,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
1204,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1205,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1206,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1207,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1208,Bareland,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1209,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1210,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Bareland
1211,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1212,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1213,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1214,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1215,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Grassland
1216,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Bareland
1217,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1218,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1219,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Water
1220,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1221,Bareland,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1222,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1223,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1224,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1225,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1226,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1227,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1228,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1229,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Water
1230,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1231,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1232,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1233,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Bareland
1234,Bareland,Water,Wetland,Water,Wetland,Water,Forest,Water
1235,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Bareland
1236,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Water
1237,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1238,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Grassland
1239,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Bareland
1240,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1241,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Forest,Bareland
1242,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
1243,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1244,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Bareland
1245,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
1246,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Bareland
1247,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1248,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
1249,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
1250,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up,Water,Water
1251,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1252,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1253,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Forest,Bareland
1254,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1255,Bareland,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1256,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1257,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1258,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1259,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1260,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1261,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1262,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Bareland
1263,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1264,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Bareland
1265,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1266,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1267,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1268,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1269,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
1270,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1271,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1272,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1273,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1274,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1275,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Bareland
1276,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1277,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
1278,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1279,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1280,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1281,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1282,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Grassland
1283,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1284,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
1285,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1286,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Forest,Bareland
1287,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1288,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1289,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1290,Bareland,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
1291,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
1292,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1293,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
1294,Bareland,Water,Built-up,Water,Non_Wetland,Water,Forest,Water
1295,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1296,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1297,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1298,Bareland,Water,Water,NULL,Water,Bareland,Water,Water
1299,Bareland,Water,Water,NULL,Water,Water,Wetland,Bareland
1300,Bareland,Water,Water,NULL,Water,Water,Wetland,Water
1301,Bareland,Water,Water,NULL,Water,Water,Water,Grassland
1302,Bareland,Water,Water,NULL,Water,Water,Water,Bareland
1303,Bareland,Water,Water,NULL,Water,Water,Water,Water
1304,Bareland,Water,Water,NULL,Water,Water,Water,Forest
1305,Bareland,Water,Water,NULL,Water,Water,Forest,Bareland
1306,Bareland,Water,Water,NULL,Water,Water,Forest,Water
1307,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1308,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1309,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1310,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1311,Bareland,Water,Water,Non_Water,Water,Bareland,Water,Bareland
1312,Bareland,Water,Water,Non_Water,Water,Built-up,Water,Bareland
1313,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Water
1314,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1315,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Bareland
1316,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Water
1317,Bareland,Water,Water,Non_Water,Water,Water,Water,Grassland
1318,Bareland,Water,Water,Non_Water,Water,Water,Water,Bareland
1319,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1320,Bareland,Water,Water,Non_Water,Water,Water,Water,Forest
1321,Bareland,Water,Water,Non_Water,Water,Water,Forest,Bareland
1322,Bareland,Water,Water,Non_Water,Water,Water,Forest,Water
1323,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1324,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1325,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1326,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1327,Bareland,Water,Water,Water,Water,Bareland,Wetland,Bareland
1328,Bareland,Water,Water,Water,Water,Bareland,Water,Water
1329,Bareland,Water,Water,Water,Water,Built-up,Bareland,Water
1330,Bareland,Water,Water,Water,Water,Built-up,Water,Bareland
1331,Bareland,Water,Water,Water,Water,Built-up,Water,Water
1332,Bareland,Water,Water,Water,Water,Water,Grassland,Bareland
1333,Bareland,Water,Water,Water,Water,Water,Wetland,Grassland
1334,Bareland,Water,Water,Water,Water,Water,Wetland,Bareland
1335,Bareland,Water,Water,Water,Water,Water,Wetland,Water
1336,Bareland,Water,Water,Water,Water,Water,Bareland,Water
1337,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1338,Bareland,Water,Water,Water,Water,Water,Water,Bareland
1339,Bareland,Water,Water,Water,Water,Water,Water,Water
1340,Bareland,Water,Water,Water,Water,Water,Water,Forest
1341,Bareland,Water,Water,Water,Water,Water,Forest,Grassland
1342,Bareland,Water,Water,Water,Water,Water,Forest,Bareland
1343,Bareland,Water,Water,Water,Water,Water,Forest,Water
1344,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1345,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1346,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1347,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1348,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1349,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1350,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1351,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1352,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1353,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1354,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
1355,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1356,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
1357,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1358,Bareland,Water,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1359,Bareland,Water,Forest,NULL,Non_Wetland,Water,NULL,Water
1360,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1361,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1362,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1363,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1364,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1365,Bareland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1366,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Bareland
1367,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1368,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1369,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1370,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1371,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1372,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1373,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1374,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1375,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1376,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1377,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1378,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1379,Bareland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
1380,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1381,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1382,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1383,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1384,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
1385,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1386,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1387,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1388,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1389,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1390,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1391,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Bareland
1392,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
1393,Bareland,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
1394,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1395,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1396,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1397,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1398,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1399,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1400,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1401,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
1402,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Bareland
1403,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1404,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1405,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1406,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1407,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
1408,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1409,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1410,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
1411,Bareland,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1412,Bareland,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
1413,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1414,Bareland,Forest,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1415,Bareland,Forest,NULL,Water,Non_Wetland,Water,Wetland,Bareland
1416,Bareland,Forest,NULL,Water,Non_Wetland,Water,Water,Grassland
1417,Bareland,Forest,NULL,Water,Non_Wetland,Water,Water,Bareland
1418,Bareland,Forest,NULL,Water,Non_Wetland,Water,Water,Water
1419,Bareland,Forest,NULL,Water,Non_Wetland,Water,Forest,Bareland
1420,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1421,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
1422,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1423,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1424,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
1425,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1426,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1427,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1428,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Bareland
1429,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1430,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1431,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1432,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1433,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1434,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Water
1435,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1436,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1437,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
1438,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
1439,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
1440,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1441,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1442,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1443,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1444,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
1445,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1446,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1447,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1448,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
