Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NQF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NQF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NQF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NQF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NQF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NQF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NQF_M_R
1769,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1770,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1771,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1772,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1773,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1774,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1775,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1776,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1777,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1778,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1779,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1780,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1781,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1782,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1783,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1784,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1785,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1786,Cropland,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1787,Cropland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1788,Cropland,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1789,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1790,Cropland,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1791,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1792,Cropland,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1793,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1794,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1795,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1796,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1797,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1798,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1799,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
1800,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1801,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1802,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1803,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1804,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1805,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1806,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1807,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1808,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1809,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1810,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1811,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1812,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1813,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1814,Cropland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1815,Cropland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1816,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1817,Cropland,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1818,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1819,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1820,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1821,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1822,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1823,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1824,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1825,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1826,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1827,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Built-up
1828,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1829,Cropland,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1830,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1831,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1832,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1833,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1834,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1835,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1836,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1837,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1838,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1839,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1840,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1841,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1842,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1843,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1844,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
1845,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1846,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1847,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1848,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1849,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1850,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1851,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
1852,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1853,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1854,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
1855,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1856,Wetland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
1857,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1858,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1859,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1860,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1861,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1862,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1863,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1864,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1865,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1866,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1867,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1868,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
1869,Wetland,NULL,Wetland,NULL,Wetland,Water,NULL,Wetland
1870,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1871,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Wetland
1872,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
1873,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1874,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1875,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1876,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1877,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1878,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1879,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1880,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1881,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1882,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1883,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
1884,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
1885,Wetland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
1886,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1887,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1888,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1889,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1890,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1891,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1892,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1893,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1894,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
1895,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1896,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1897,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1898,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1899,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1900,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1901,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
1902,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1903,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1904,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Wetland,Wetland
1905,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
1906,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1907,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1908,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1909,Wetland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1910,Wetland,NULL,Water,NULL,Water,Wetland,Water,Grassland
1911,Wetland,NULL,Water,NULL,Water,Wetland,Water,Wetland
1912,Wetland,NULL,Water,NULL,Water,Water,Wetland,Wetland
1913,Wetland,NULL,Water,NULL,Water,Water,Wetland,Forest
1914,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
1915,Wetland,NULL,Water,NULL,Water,Water,Water,Forest
1916,Wetland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
1917,Wetland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
1918,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
1919,Wetland,NULL,Water,Non_Water,Water,Water,Water,Wetland
1920,Wetland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1921,Wetland,NULL,Water,Water,Water,Wetland,Water,Grassland
1922,Wetland,NULL,Water,Water,Water,Wetland,Water,Wetland
1923,Wetland,NULL,Water,Water,Water,Wetland,Water,Forest
1924,Wetland,NULL,Water,Water,Water,Water,NULL,Wetland
1925,Wetland,NULL,Water,Water,Water,Water,Wetland,Grassland
1926,Wetland,NULL,Water,Water,Water,Water,Wetland,Wetland
1927,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
1928,Wetland,NULL,Water,Water,Water,Water,Water,Water
1929,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1930,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1931,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1932,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1933,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1934,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1935,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1936,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1937,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1938,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1939,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1940,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1941,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1942,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
1943,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1944,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1945,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1946,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1947,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1948,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1949,Wetland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1950,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1951,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1952,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1953,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1954,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1955,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1956,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
1957,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1958,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1959,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1960,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1961,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1962,Wetland,Wetland,Wetland,NULL,Wetland,Water,NULL,Wetland
1963,Wetland,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
1964,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1965,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1966,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1967,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1968,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1969,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1970,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1971,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1972,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1973,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
1974,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1975,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1976,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1977,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1978,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1979,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1980,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1981,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1982,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1983,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1984,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1985,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
1986,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
1987,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
1988,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
1989,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
1990,Wetland,Wetland,Water,NULL,Water,Water,Water,Forest
1991,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
1992,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1993,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1994,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1995,Wetland,Wetland,Water,Water,Water,Water,NULL,Wetland
1996,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
1997,Wetland,Wetland,Water,Water,Water,Water,Wetland,Forest
1998,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1999,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
2000,Wetland,Wetland,Water,Water,Water,Water,Water,Water
2001,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
2002,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2003,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
2004,Wetland,Bareland,Water,Water,Water,Wetland,Water,Water
2005,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2006,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2007,Wetland,Built-up,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2008,Wetland,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2009,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2010,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
2011,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
2012,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
2013,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2014,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
2015,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2016,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
2017,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
2018,Wetland,Water,Water,NULL,Water,Water,Wetland,Wetland
2019,Wetland,Water,Water,Water,Water,Wetland,Water,Water
2020,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
2021,Wetland,Water,Water,Water,Water,Water,Water,Wetland
2022,Wetland,Water,Water,Water,Water,Water,Water,Water
2023,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2024,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2025,Wetland,Forest,Water,Non_Water,Water,Grassland,Wetland,Forest
2026,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2027,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2028,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2029,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2030,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2031,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2032,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
2033,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2034,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2035,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2036,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2037,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2038,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2039,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2040,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2041,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2042,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2043,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2044,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2045,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2046,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2047,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2048,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2049,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2050,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
2051,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2052,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2053,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2054,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2055,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2056,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2057,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2058,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
2059,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2060,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2061,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
2062,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
2063,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Wetland
2064,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2065,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2066,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2067,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2068,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
2069,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2070,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2071,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2072,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2073,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2074,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2075,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2076,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2077,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
2078,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
2079,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
2080,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2081,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2082,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2083,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2084,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2085,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2086,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2087,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Bareland
2088,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2089,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
2090,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Wetland
2091,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2092,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
