Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MWU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MWU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MWU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MWU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MWU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MWU_M_R
11499,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
11500,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11501,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11502,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11503,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
11504,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
11505,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
11506,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,NULL
11507,Wetland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
11508,Wetland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,NULL
11509,Wetland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Grassland
11510,Wetland,NULL,NULL,Non_Water,Non_Wetland,Cropland,NULL,Wetland
11511,Wetland,NULL,NULL,Non_Water,Non_Wetland,Cropland,Shrubland,Grassland
11512,Wetland,NULL,NULL,Non_Water,Non_Wetland,Cropland,Forest,Grassland
11513,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
11514,Wetland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11515,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
11516,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Cropland
11517,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
11518,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
11519,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11520,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
11521,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
11522,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
11523,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
11524,Wetland,NULL,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
11525,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
11526,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Wetland
11527,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,NULL
11528,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
11529,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
11530,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11531,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
11532,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Water
11533,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
11534,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Cropland
11535,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Wetland
11536,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Water
11537,Wetland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
11538,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
11539,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
11540,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
11541,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
11542,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
11543,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
11544,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,NULL
11545,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
11546,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Wetland
11547,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
11548,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
11549,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
11550,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
11551,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Forest,Grassland
11552,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Forest,Cropland
11553,Wetland,NULL,NULL,Water,Non_Wetland,NULL,Forest,Water
11554,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,NULL
11555,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
11556,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
11557,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11558,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Cropland
11559,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
11560,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
11561,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
11562,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Wetland
11563,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
11564,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,NULL
11565,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Grassland
11566,Wetland,NULL,NULL,Water,Non_Wetland,Shrubland,Forest,Wetland
11567,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,NULL
11568,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
11569,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Wetland
11570,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,NULL
11571,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
11572,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
11573,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
11574,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
11575,Wetland,NULL,NULL,Water,Non_Wetland,Grassland,Water,Wetland
11576,Wetland,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
11577,Wetland,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
11578,Wetland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
11579,Wetland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
11580,Wetland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
11581,Wetland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
11582,Wetland,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Grassland
11583,Wetland,NULL,NULL,Water,Non_Wetland,Forest,Water,Grassland
11584,Wetland,NULL,NULL,Water,Non_Wetland,Forest,Forest,Grassland
11585,Wetland,NULL,NULL,Water,Non_Wetland,Forest,Forest,Wetland
11586,Wetland,NULL,NULL,Water,Non_Wetland,Forest,Forest,Water
11587,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11588,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11589,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11590,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
11591,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
11592,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
11593,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11594,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11595,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11596,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
11597,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
11598,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11599,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11600,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11601,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11602,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
11603,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
11604,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
11605,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
11606,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
11607,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11608,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11609,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11610,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11611,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
11612,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11613,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11614,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11615,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11616,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11617,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11618,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11619,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11620,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
11621,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
11622,Wetland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11623,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11624,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11625,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11626,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
11627,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11628,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11629,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11630,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11631,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11632,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11633,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
11634,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
11635,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
11636,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
11637,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
11638,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
11639,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
11640,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
11641,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Wetland
11642,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
11643,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
11644,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
11645,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
11646,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11647,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11648,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
11649,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11650,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
11651,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11652,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
11653,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
11654,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11655,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11656,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11657,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
11658,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11659,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11660,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
11661,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11662,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Built-up
11663,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
11664,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11665,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
11666,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11667,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
11668,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
11669,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
11670,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Cropland
11671,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Grassland
11672,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
11673,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11674,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
11675,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
11676,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
11677,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
11678,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
11679,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
11680,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
11681,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
11682,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
11683,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11684,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
11685,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
11686,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
11687,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
11688,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
11689,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Cropland
11690,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
11691,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11692,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11693,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
11694,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
11695,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
11696,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
11697,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11698,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11699,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,NULL
11700,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11701,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
11702,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,NULL
11703,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
11704,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
11705,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
11706,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Cropland
11707,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
11708,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
11709,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
11710,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
11711,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Grassland
11712,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Grassland
11713,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
11714,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
11715,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
11716,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
11717,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
11718,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,NULL
11719,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
11720,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Cropland
11721,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
11722,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Water
11723,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,NULL
11724,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
11725,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Wetland
11726,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
11727,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
11728,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Wetland
11729,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
11730,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
11731,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Wetland
11732,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
11733,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
11734,Wetland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Forest,Water
11735,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
11736,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
11737,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,NULL
11738,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
11739,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
11740,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
11741,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
11742,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11743,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
11744,Wetland,NULL,Shrubland,Water,Non_Wetland,Built-up,Grassland,Wetland
11745,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
11746,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,NULL
11747,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
11748,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
11749,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
11750,Wetland,NULL,Shrubland,Water,Non_Wetland,Forest,Forest,Water
11751,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11752,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11753,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
11754,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11755,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
11756,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11757,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
11758,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
11759,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
11760,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
11761,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
11762,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
11763,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Wetland
11764,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
11765,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
11766,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11767,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
11768,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
11769,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Water
11770,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
11771,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11772,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11773,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11774,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Water
11775,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11776,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11777,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11778,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
11779,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11780,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,NULL
11781,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Water
11782,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11783,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Wetland
11784,Wetland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
11785,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11786,Wetland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
11787,Wetland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
11788,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
11789,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Wetland
11790,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Water
11791,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
11792,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
11793,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
11794,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
11795,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Wetland
11796,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
11797,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11798,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11799,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
11800,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11801,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
11802,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
11803,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
11804,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
11805,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
11806,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
11807,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
11808,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11809,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
11810,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
11811,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,NULL
11812,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
11813,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest,NULL
