Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_25MBQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_25MBQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_25MBQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_25MBQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_25MBQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_25MBQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_25MBQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_25MBQ_M_R
6136,Bareland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6137,Bareland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6138,Bareland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
6139,Bareland,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
6140,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6141,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6142,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6143,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6144,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,Built-up
6145,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
6146,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
6147,Bareland,Wetland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
6148,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6149,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6150,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
6151,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
6152,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6153,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
6154,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
6155,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6156,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
6157,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
6158,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
6159,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Bareland
6160,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
6161,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
6162,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6163,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
6164,Bareland,Wetland,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
6165,Bareland,Wetland,Cropland,Water,Non_Wetland,Shrubland,Bareland,Bareland
6166,Bareland,Wetland,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
6167,Bareland,Wetland,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
6168,Bareland,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6169,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
6170,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Grassland
6171,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
6172,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Bareland,Bareland
6173,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6174,Bareland,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
6175,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Bareland
6176,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
6177,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
6178,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
6179,Bareland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Bareland
6180,Bareland,Wetland,Wetland,Water,Wetland,NULL,Bareland,Bareland
6181,Bareland,Wetland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
6182,Bareland,Wetland,Wetland,Water,Wetland,Shrubland,Bareland,Grassland
6183,Bareland,Wetland,Wetland,Water,Wetland,Water,Bareland,Bareland
6184,Bareland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
6185,Bareland,Wetland,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
6186,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6187,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6188,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
6189,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6190,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6191,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6192,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6193,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6194,Bareland,Wetland,Water,Non_Water,Water,NULL,Bareland,Wetland
6195,Bareland,Wetland,Water,Non_Water,Water,NULL,Bareland,Bareland
6196,Bareland,Wetland,Water,Non_Water,Water,Shrubland,Bareland,Bareland
6197,Bareland,Wetland,Water,Non_Water,Water,Water,Bareland,Wetland
6198,Bareland,Wetland,Water,Non_Water,Water,Water,Bareland,Bareland
6199,Bareland,Wetland,Water,Water,Water,NULL,Bareland,Grassland
6200,Bareland,Wetland,Water,Water,Water,Shrubland,Water,Bareland
6201,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
6202,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6203,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6204,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6205,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6206,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
6207,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
6208,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
6209,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
6210,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6211,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
6212,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
6213,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
6214,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Built-up,Bareland
6215,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6216,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
6217,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
6218,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6219,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6220,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6221,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6222,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6223,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6224,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6225,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6226,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6227,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6228,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
6229,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Built-up,Bareland
6230,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Built-up,Bareland
6231,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
6232,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
6233,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6234,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6235,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6236,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
6237,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6238,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6239,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6240,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6241,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
6242,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Water,Wetland
6243,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Water,Bareland
6244,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6245,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6246,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6247,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6248,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
6249,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6250,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6251,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6252,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6253,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6254,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
6255,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6256,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6257,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Bareland,Grassland
6258,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Bareland,Wetland
6259,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
6260,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Built-up,Bareland
6261,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
6262,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6263,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
6264,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
6265,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
6266,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6267,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
6268,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6269,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6270,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
6271,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
6272,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
6273,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Bareland
6274,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
6275,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
6276,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
6277,Bareland,Bareland,Cropland,Water,Non_Wetland,Shrubland,Bareland,Bareland
6278,Bareland,Bareland,Cropland,Water,Non_Wetland,Shrubland,Built-up,Grassland
6279,Bareland,Bareland,Cropland,Water,Non_Wetland,Shrubland,Built-up,Bareland
6280,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
6281,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
6282,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Built-up,Bareland
6283,Bareland,Bareland,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
6284,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Bareland,Bareland
6285,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Built-up,Bareland
6286,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Built-up,Water
6287,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
6288,Bareland,Bareland,Wetland,NULL,NULL,NULL,Bareland,Grassland
6289,Bareland,Bareland,Wetland,NULL,NULL,Bareland,NULL,Grassland
6290,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Bareland,Grassland
6291,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Bareland,Bareland
6292,Bareland,Bareland,Wetland,NULL,NULL,Bareland,Built-up,Bareland
6293,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Bareland,Grassland
6294,Bareland,Bareland,Wetland,NULL,Wetland,NULL,Bareland,Bareland
6295,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
6296,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,NULL
6297,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
6298,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
6299,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Bareland,Water
6300,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Built-up,Grassland
6301,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Built-up,Bareland
6302,Bareland,Bareland,Wetland,NULL,Wetland,Built-up,Built-up,Bareland
6303,Bareland,Bareland,Wetland,NULL,Wetland,Water,Bareland,Bareland
6304,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Bareland
6305,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,Grassland
6306,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Bareland,Bareland
6307,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Built-up,Grassland
6308,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland,Built-up,Bareland
6309,Bareland,Bareland,Wetland,Non_Water,Wetland,Shrubland,Bareland,Bareland
6310,Bareland,Bareland,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6311,Bareland,Bareland,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
6312,Bareland,Bareland,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
6313,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
6314,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
6315,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
6316,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Built-up,Grassland
6317,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
6318,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6319,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
6320,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Bareland,Bareland
6321,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
6322,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
6323,Bareland,Bareland,Wetland,Water,NULL,NULL,Bareland,Grassland
6324,Bareland,Bareland,Wetland,Water,NULL,Bareland,NULL,Bareland
6325,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Grassland
6326,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Bareland
6327,Bareland,Bareland,Wetland,Water,NULL,Bareland,Bareland,Water
6328,Bareland,Bareland,Wetland,Water,NULL,Bareland,Built-up,Grassland
6329,Bareland,Bareland,Wetland,Water,NULL,Bareland,Built-up,Bareland
6330,Bareland,Bareland,Wetland,Water,NULL,Bareland,Built-up,Water
6331,Bareland,Bareland,Wetland,Water,NULL,Bareland,Water,Grassland
6332,Bareland,Bareland,Wetland,Water,NULL,Bareland,Water,Bareland
6333,Bareland,Bareland,Wetland,Water,NULL,Built-up,Built-up,Bareland
6334,Bareland,Bareland,Wetland,Water,NULL,Water,Bareland,Bareland
6335,Bareland,Bareland,Wetland,Water,NULL,Water,Bareland,Water
6336,Bareland,Bareland,Wetland,Water,NULL,Water,Built-up,Bareland
6337,Bareland,Bareland,Wetland,Water,NULL,Water,Water,Bareland
6338,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Bareland
6339,Bareland,Bareland,Wetland,Water,Wetland,NULL,Bareland,Water
6340,Bareland,Bareland,Wetland,Water,Wetland,NULL,Water,Bareland
6341,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Bareland,Bareland
6342,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Built-up,Bareland
6343,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Built-up,Water
6344,Bareland,Bareland,Wetland,Water,Wetland,Bareland,NULL,Bareland
6345,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Grassland
6346,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Bareland
6347,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Bareland,Water
6348,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Grassland
6349,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Bareland
6350,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Built-up,Water
6351,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
6352,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
6353,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
6354,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Bareland,Bareland
6355,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Grassland
6356,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Bareland
6357,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Bareland
6358,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
6359,Bareland,Bareland,Wetland,Water,Wetland,Water,Built-up,Bareland
6360,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
6361,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
6362,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
6363,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
6364,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
6365,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
6366,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
6367,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
6368,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6369,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6370,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6371,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
6372,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
6373,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6374,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6375,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Built-up,Forest
6376,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6377,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6378,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
6379,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
6380,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
6381,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6382,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6383,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6384,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
6385,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
6386,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Bareland,Bareland
6387,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
6388,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
6389,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
6390,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Wetland
6391,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
6392,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Built-up,Bareland
6393,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
6394,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
6395,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up,Built-up,Grassland
6396,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
6397,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
6398,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6399,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6400,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6401,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
6402,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6403,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6404,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6405,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
6406,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6407,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6408,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
6409,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
6410,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6411,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6412,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6413,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6414,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
6415,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
6416,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
6417,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
6418,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
6419,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Grassland
6420,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Built-up,Bareland
6421,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
6422,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
6423,Bareland,Bareland,Water,NULL,NULL,Bareland,Bareland,Grassland
6424,Bareland,Bareland,Water,NULL,NULL,Bareland,Bareland,Bareland
6425,Bareland,Bareland,Water,NULL,NULL,Bareland,Built-up,Grassland
6426,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
6427,Bareland,Bareland,Water,Non_Water,NULL,Bareland,NULL,Bareland
6428,Bareland,Bareland,Water,Non_Water,NULL,Bareland,Bareland,Bareland
6429,Bareland,Bareland,Water,Non_Water,NULL,Bareland,Built-up,Grassland
6430,Bareland,Bareland,Water,Non_Water,Water,Shrubland,Bareland,Bareland
6431,Bareland,Bareland,Water,Non_Water,Water,Bareland,Bareland,Bareland
6432,Bareland,Bareland,Water,Non_Water,Water,Water,Bareland,Bareland
6433,Bareland,Bareland,Water,Water,NULL,Bareland,NULL,Bareland
6434,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Grassland
6435,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Bareland
6436,Bareland,Bareland,Water,Water,NULL,Bareland,Bareland,Water
6437,Bareland,Bareland,Water,Water,NULL,Bareland,Built-up,Bareland
6438,Bareland,Bareland,Water,Water,NULL,Bareland,Water,Bareland
6439,Bareland,Bareland,Water,Water,NULL,Water,Bareland,Water
6440,Bareland,Bareland,Water,Water,Water,Shrubland,Bareland,Bareland
6441,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Grassland
6442,Bareland,Bareland,Water,Water,Water,Bareland,Bareland,Bareland
6443,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6444,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
6445,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
