Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKC_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKC_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKC_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKC_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKC_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKC_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKC_M_R
11631,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
11632,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,NULL
11633,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
11634,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
11635,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
11636,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
11637,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
11638,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Bareland
11639,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Grassland
11640,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Water,Cropland
11641,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
11642,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
11643,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
11644,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
11645,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11646,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11647,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11648,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11649,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
11650,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
11651,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11652,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11653,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11654,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11655,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11656,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11657,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11658,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
11659,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11660,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11661,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11662,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
11663,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11664,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11665,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
11666,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11667,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
11668,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11669,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
11670,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
11671,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,NULL
11672,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11673,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
11674,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
11675,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
11676,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11677,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
11678,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
11679,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11680,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11681,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
11682,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
11683,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
11684,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
11685,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
11686,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
11687,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
11688,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11689,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
11690,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
11691,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
11692,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
11693,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
11694,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Bareland
11695,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11696,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
11697,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11698,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11699,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Cropland
11700,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
11701,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11702,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
11703,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
11704,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11705,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
11706,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11707,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
11708,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
11709,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
11710,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
11711,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
11712,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11713,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Grassland
11714,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
11715,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
11716,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Bareland
11717,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Built-up
11718,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
11719,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
11720,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11721,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11722,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
11723,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11724,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
11725,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11726,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11727,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11728,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11729,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
11730,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
11731,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
11732,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
11733,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11734,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11735,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
11736,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
11737,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11738,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
11739,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
11740,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11741,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
11742,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
11743,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
11744,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
11745,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
11746,Bareland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11747,Bareland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Cropland
11748,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
11749,Bareland,Cropland,Wetland,Water,Wetland,Bareland,Water,Bareland
11750,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Cropland
11751,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11752,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
11753,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
11754,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
11755,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
11756,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
11757,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
11758,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
11759,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
11760,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
11761,Bareland,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11762,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11763,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
11764,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
11765,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
11766,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11767,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11768,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11769,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
11770,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
11771,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
11772,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
11773,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
11774,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
11775,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
11776,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
11777,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
11778,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
11779,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
11780,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
11781,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
11782,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
11783,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
11784,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11785,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
11786,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
11787,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11788,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11789,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11790,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
11791,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11792,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
11793,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
11794,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
11795,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
11796,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11797,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
11798,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11799,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
11800,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
11801,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11802,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
11803,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
11804,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
11805,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
11806,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
11807,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Water
11808,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
11809,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
11810,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
11811,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
11812,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11813,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
11814,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
11815,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
11816,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
11817,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11818,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11819,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
11820,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11821,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
11822,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
11823,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Grassland
11824,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest,Bareland,Bareland
11825,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
11826,Bareland,Cropland,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
11827,Bareland,Cropland,Water,NULL,Water,NULL,Bareland,Bareland
11828,Bareland,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
11829,Bareland,Cropland,Water,NULL,Water,Grassland,NULL,Bareland
11830,Bareland,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
11831,Bareland,Cropland,Water,NULL,Water,Grassland,Bareland,Bareland
11832,Bareland,Cropland,Water,NULL,Water,Grassland,Built-up,Grassland
11833,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
11834,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
11835,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Cropland
11836,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
11837,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
11838,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
11839,Bareland,Cropland,Water,NULL,Water,Bareland,Bareland,Bareland
11840,Bareland,Cropland,Water,NULL,Water,Bareland,Built-up,Bareland
11841,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Grassland
11842,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Bareland
11843,Bareland,Cropland,Water,NULL,Water,Built-up,Built-up,Bareland
11844,Bareland,Cropland,Water,NULL,Water,Water,NULL,Grassland
11845,Bareland,Cropland,Water,Non_Water,Water,Bareland,Water,Grassland
11846,Bareland,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
11847,Bareland,Cropland,Water,Water,Water,Bareland,NULL,Bareland
11848,Bareland,Cropland,Water,Water,Water,Bareland,Bareland,Grassland
11849,Bareland,Cropland,Water,Water,Water,Bareland,Water,Grassland
11850,Bareland,Cropland,Water,Water,Water,Bareland,Water,Bareland
11851,Bareland,Cropland,Water,Water,Water,Water,Water,Bareland
11852,Bareland,Cropland,Water,Water,Water,Water,Water,Water
11853,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11854,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11855,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11856,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11857,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
11858,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
11859,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
11860,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
11861,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
11862,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11863,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11864,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
11865,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11866,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
11867,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11868,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11869,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11870,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11871,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
11872,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11873,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
11874,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
11875,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
11876,Bareland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
11877,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11878,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11879,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
11880,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11881,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
11882,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11883,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
11884,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
11885,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11886,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
11887,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
11888,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
11889,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
11890,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
11891,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
11892,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11893,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
11894,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
11895,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
11896,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
11897,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
11898,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
11899,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
11900,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
11901,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
11902,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
11903,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
11904,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
11905,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11906,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
11907,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
11908,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
11909,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11910,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11911,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
11912,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
11913,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11914,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11915,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
11916,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
11917,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11918,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
11919,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11920,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
11921,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
11922,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
11923,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11924,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
11925,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11926,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
11927,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
11928,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Bareland
11929,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
