Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LYQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LYQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LYQ_M_R
1260,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1261,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1262,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,NULL,Water
1263,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Grassland,Water
1264,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Water
1265,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
1266,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1267,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1268,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
1269,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Grassland,Water
1270,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Wetland,Bareland
1271,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1272,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
1273,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1274,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
1275,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water,Forest,Grassland
1276,Bareland,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
1277,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Grassland,Water
1278,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1279,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1280,Bareland,Bareland,Water,NULL,Water,NULL,NULL,Water
1281,Bareland,Bareland,Water,NULL,Water,Built-up,Water,Water
1282,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
1283,Bareland,Bareland,Water,NULL,Water,Water,Forest,Grassland
1284,Bareland,Bareland,Water,NULL,Water,Water,Forest,Water
1285,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Bareland
1286,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Water
1287,Bareland,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1288,Bareland,Bareland,Water,Non_Water,Water,Grassland,Water,Grassland
1289,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Grassland
1290,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Bareland
1291,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Water
1292,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Forest
1293,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Grassland
1294,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Bareland
1295,Bareland,Bareland,Water,Non_Water,Water,Water,Wetland,Water
1296,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Grassland
1297,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
1298,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Forest
1299,Bareland,Bareland,Water,Non_Water,Water,Water,Forest,Bareland
1300,Bareland,Bareland,Water,Non_Water,Water,Water,Forest,Water
1301,Bareland,Bareland,Water,Water,Water,NULL,NULL,Water
1302,Bareland,Bareland,Water,Water,Water,Built-up,Water,Water
1303,Bareland,Bareland,Water,Water,Water,Water,NULL,Water
1304,Bareland,Bareland,Water,Water,Water,Water,Grassland,Bareland
1305,Bareland,Bareland,Water,Water,Water,Water,Grassland,Water
1306,Bareland,Bareland,Water,Water,Water,Water,Wetland,Grassland
1307,Bareland,Bareland,Water,Water,Water,Water,Wetland,Bareland
1308,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1309,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
1310,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
1311,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1312,Bareland,Bareland,Water,Water,Water,Water,Forest,Grassland
1313,Bareland,Bareland,Water,Water,Water,Water,Forest,Bareland
1314,Bareland,Bareland,Water,Water,Water,Water,Forest,Water
1315,Bareland,Bareland,Water,Water,Water,Water,Forest,Forest
1316,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1317,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1318,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
1319,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
1320,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Water
1321,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1322,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1323,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1324,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
1325,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1326,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1327,Bareland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1328,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
1329,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
1330,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Forest,Water
1331,Bareland,Built-up,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1332,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,Water,Water
1333,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1334,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1335,Bareland,Built-up,Grassland,Water,Non_Wetland,Water,Water,Bareland
1336,Bareland,Built-up,Water,NULL,Water,Water,Bareland,Water
1337,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1338,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1339,Bareland,Water,NULL,NULL,Non_Wetland,Water,NULL,Bareland
1340,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1341,Bareland,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1342,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1343,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1344,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
1345,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1346,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1347,Bareland,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1348,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1349,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
1350,Bareland,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1351,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1352,Bareland,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1353,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1354,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1355,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1356,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1357,Bareland,Water,Shrubland,Water,Non_Wetland,Water,NULL,Water
1358,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1359,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1360,Bareland,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1361,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1362,Bareland,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1363,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1364,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1365,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1366,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,NULL,Bareland
1367,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1368,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Bareland
1369,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
1370,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1371,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1372,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1373,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1374,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Grassland
1375,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1376,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1377,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1378,Bareland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1379,Bareland,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
1380,Bareland,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1381,Bareland,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
1382,Bareland,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1383,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1384,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1385,Bareland,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1386,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1387,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1388,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1389,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1390,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1391,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1392,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Water
1393,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1394,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1395,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1396,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1397,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1398,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1399,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Wetland,Water
1400,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
1401,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Water
1402,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Bareland
1403,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water,Forest,Water
1404,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1405,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Water
1406,Bareland,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1407,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1408,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1409,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1410,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1411,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1412,Bareland,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
1413,Bareland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1414,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1415,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1416,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1417,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1418,Bareland,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1419,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Grassland,Bareland
1420,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1421,Bareland,Water,Built-up,Water,Non_Wetland,Water,Grassland,Grassland
1422,Bareland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1423,Bareland,Water,Water,NULL,Water,NULL,NULL,Bareland
1424,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1425,Bareland,Water,Water,NULL,Water,Grassland,Water,Grassland
1426,Bareland,Water,Water,NULL,Water,Water,NULL,Water
1427,Bareland,Water,Water,NULL,Water,Water,Grassland,Water
1428,Bareland,Water,Water,NULL,Water,Water,Wetland,Water
1429,Bareland,Water,Water,NULL,Water,Water,Water,Bareland
1430,Bareland,Water,Water,NULL,Water,Water,Water,Water
1431,Bareland,Water,Water,NULL,Water,Water,Water,Forest
1432,Bareland,Water,Water,NULL,Water,Water,Forest,Water
1433,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1434,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1435,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1436,Bareland,Water,Water,Non_Water,Water,Grassland,Water,Water
1437,Bareland,Water,Water,Non_Water,Water,Grassland,Forest,Water
1438,Bareland,Water,Water,Non_Water,Water,Built-up,Water,Water
1439,Bareland,Water,Water,Non_Water,Water,Water,NULL,Water
1440,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Bareland
1441,Bareland,Water,Water,Non_Water,Water,Water,Grassland,Water
1442,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Bareland
1443,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Water
1444,Bareland,Water,Water,Non_Water,Water,Water,Bareland,Water
1445,Bareland,Water,Water,Non_Water,Water,Water,Water,Grassland
1446,Bareland,Water,Water,Non_Water,Water,Water,Water,Water
1447,Bareland,Water,Water,Non_Water,Water,Water,Forest,Bareland
1448,Bareland,Water,Water,Non_Water,Water,Water,Forest,Water
1449,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1450,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1451,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1452,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
1453,Bareland,Water,Water,Water,Water,Grassland,Water,Water
1454,Bareland,Water,Water,Water,Water,Built-up,Water,Water
1455,Bareland,Water,Water,Water,Water,Water,NULL,Grassland
1456,Bareland,Water,Water,Water,Water,Water,NULL,Water
1457,Bareland,Water,Water,Water,Water,Water,Grassland,Water
1458,Bareland,Water,Water,Water,Water,Water,Wetland,Bareland
1459,Bareland,Water,Water,Water,Water,Water,Wetland,Water
1460,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1461,Bareland,Water,Water,Water,Water,Water,Water,Bareland
1462,Bareland,Water,Water,Water,Water,Water,Water,Water
1463,Bareland,Water,Water,Water,Water,Water,Water,Forest
1464,Bareland,Water,Water,Water,Water,Water,Forest,Grassland
1465,Bareland,Water,Water,Water,Water,Water,Forest,Bareland
1466,Bareland,Water,Water,Water,Water,Water,Forest,Water
1467,Bareland,Water,Water,Water,Water,Water,Forest,Forest
1468,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1469,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1470,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1471,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1472,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1473,Bareland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1474,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1475,Bareland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1476,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1477,Bareland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1478,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1479,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1480,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
1481,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1482,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1483,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1484,Bareland,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1485,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1486,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1487,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1488,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1489,Bareland,Water,Forest,Water,Non_Wetland,Built-up,Water,Water
1490,Bareland,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1491,Bareland,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
1492,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1493,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1494,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1495,Bareland,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1496,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1497,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1498,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1499,Bareland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1500,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1501,Bareland,Forest,NULL,Water,Non_Wetland,Water,NULL,Water
1502,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1503,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1504,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water,NULL,Water
1505,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
1506,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
1507,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
1508,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
1509,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1510,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1511,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
1512,Bareland,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Bareland
1513,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1514,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1515,Bareland,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1516,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1517,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1518,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1519,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Grassland
1520,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1521,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
1522,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1523,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
1524,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1525,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1526,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Bareland
1527,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1528,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Bareland
1529,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1530,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1531,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1532,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1533,Bareland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1534,Bareland,Forest,Grassland,Water,Non_Wetland,Built-up,Water,Forest
1535,Bareland,Forest,Grassland,Water,Non_Wetland,Water,NULL,Grassland
1536,Bareland,Forest,Grassland,Water,Non_Wetland,Water,NULL,Water
1537,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1538,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
1539,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Grassland
1540,Bareland,Forest,Grassland,Water,Non_Wetland,Water,Water,Bareland
1541,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1542,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
1543,Bareland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Water,Water
1544,Bareland,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1545,Bareland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1546,Bareland,Forest,Bareland,Water,Non_Wetland,Water,Forest,Water
1547,Bareland,Forest,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
1548,Bareland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1549,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1550,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1551,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
1552,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1553,Bareland,Forest,Water,NULL,Water,Water,Forest,Bareland
1554,Bareland,Forest,Water,NULL,Water,Water,Forest,Water
1555,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1556,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1557,Bareland,Forest,Water,Non_Water,Water,Water,Grassland,Grassland
1558,Bareland,Forest,Water,Non_Water,Water,Water,Grassland,Water
1559,Bareland,Forest,Water,Non_Water,Water,Water,Wetland,Water
1560,Bareland,Forest,Water,Non_Water,Water,Water,Water,Forest
1561,Bareland,Forest,Water,Non_Water,Water,Water,Forest,Grassland
1562,Bareland,Forest,Water,Water,Water,NULL,NULL,Grassland
1563,Bareland,Forest,Water,Water,Water,NULL,NULL,Bareland
1564,Bareland,Forest,Water,Water,Water,NULL,NULL,Water
1565,Bareland,Forest,Water,Water,Water,Water,NULL,Grassland
1566,Bareland,Forest,Water,Water,Water,Water,NULL,Water
1567,Bareland,Forest,Water,Water,Water,Water,Grassland,Water
1568,Bareland,Forest,Water,Water,Water,Water,Wetland,Grassland
1569,Bareland,Forest,Water,Water,Water,Water,Wetland,Bareland
1570,Bareland,Forest,Water,Water,Water,Water,Wetland,Water
1571,Bareland,Forest,Water,Water,Water,Water,Water,Water
1572,Bareland,Forest,Water,Water,Water,Water,Water,Forest
1573,Bareland,Forest,Water,Water,Water,Water,Forest,Grassland
1574,Bareland,Forest,Water,Water,Water,Water,Forest,Bareland
1575,Bareland,Forest,Water,Water,Water,Water,Forest,Water
1576,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1577,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1578,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1579,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1580,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1581,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1582,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Bareland
1583,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1584,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1585,Bareland,Forest,Forest,Water,Non_Wetland,Water,Forest,Bareland
