Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LLJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LLJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LLJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LLJ_M_R
1105,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1106,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
1107,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
1108,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1109,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1110,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1111,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1112,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1113,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1114,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1115,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1116,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1117,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1118,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1119,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1120,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1121,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1122,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1123,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1124,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1125,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1126,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1127,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1128,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
1129,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1130,NULL,Wetland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1131,NULL,Wetland,Water,NULL,Water,Shrubland,Wetland,NULL
1132,NULL,Wetland,Water,NULL,Water,Shrubland,Wetland,Grassland
1133,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,NULL
1134,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
1135,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1136,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1137,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1138,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1139,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1140,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
1141,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1142,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1143,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1144,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1145,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
1146,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1147,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1148,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1149,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
1150,NULL,Wetland,Forest,Water,Non_Wetland,Shrubland,Wetland,Grassland
1151,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1152,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1153,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1154,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1155,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
1156,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1157,NULL,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1158,NULL,Bareland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
1159,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1160,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1161,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1162,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1163,NULL,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1164,NULL,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1165,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1166,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1167,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1168,NULL,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
1169,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
1170,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1171,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1172,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1173,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1174,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1175,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
1176,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
1177,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
1178,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
1179,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
1180,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1181,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
1182,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
1183,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
1184,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
1185,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
1186,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
1187,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
1188,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
1189,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1190,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1191,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1192,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1193,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1194,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1195,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
1196,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1197,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
1198,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1199,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1200,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1201,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1202,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1203,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
1204,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1205,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
1206,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1207,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1208,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
1209,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
1210,NULL,Built-up,NULL,NULL,Non_Wetland,Cropland,Bareland,Bareland
1211,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
1212,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
1213,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
1214,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
1215,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1216,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
1217,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
1218,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
1219,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
1220,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
1221,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1222,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1223,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1224,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1225,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1226,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
1227,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1228,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1229,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
1230,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
1231,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
1232,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1233,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
1234,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
1235,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
1236,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
1237,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
1238,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
1239,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
1240,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
1241,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
1242,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
1243,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
1244,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1245,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
1246,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
1247,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1248,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1249,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1250,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1251,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1252,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1253,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1254,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1255,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
1256,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1257,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
1258,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1259,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1260,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1261,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1262,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
1263,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1264,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
1265,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1266,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1267,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1268,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1269,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1270,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1271,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1272,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1273,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1274,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1275,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1276,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1277,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1278,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
1279,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1280,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1281,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1282,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1283,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1284,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
1285,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
1286,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1287,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
1288,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1289,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
1290,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Built-up
1291,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1292,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1293,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1294,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1295,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1296,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1297,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1298,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1299,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1300,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
1301,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
1302,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1303,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1304,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1305,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1306,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1307,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
1308,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1309,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1310,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1311,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1312,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
1313,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1314,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,Bareland,Bareland
1315,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1316,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1317,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1318,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1319,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1320,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1321,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1322,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1323,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1324,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
1325,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1326,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1327,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
1328,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
1329,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
1330,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1331,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
1332,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
1333,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
1334,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
1335,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1336,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
1337,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
1338,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
1339,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
1340,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1341,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
1342,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
1343,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Bareland
1344,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
1345,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1346,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1347,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
1348,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1349,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1350,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1351,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1352,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1353,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1354,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1355,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1356,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1357,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1358,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1359,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1360,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
1361,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1362,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1363,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
1364,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1365,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
1366,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1367,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1368,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1369,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1370,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1371,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1372,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1373,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1374,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1375,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1376,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1377,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1378,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1379,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1380,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1381,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1382,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
1383,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1384,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1385,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
1386,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1387,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1388,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
1389,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
1390,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1391,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
1392,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1393,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
1394,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
1395,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1396,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1397,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
1398,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
1399,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1400,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1401,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
1402,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1403,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1404,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1405,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
1406,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1407,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1408,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1409,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
1410,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1411,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
1412,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1413,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1414,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1415,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1416,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1417,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Forest,Forest
