Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LBL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LBL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LBL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LBL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LBL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LBL_M_R
2178,Cropland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2179,Cropland,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2180,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2181,Cropland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2182,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2183,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2184,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2185,Cropland,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Water
2186,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2187,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2188,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
2189,Cropland,Cropland,Water,NULL,Water,Grassland,Grassland,Water
2190,Cropland,Cropland,Water,Water,Water,Bareland,Grassland,Water
2191,Cropland,Cropland,Water,Water,Water,Water,Water,Water
2192,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2193,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2194,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
2195,Cropland,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2196,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2197,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2198,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2199,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2200,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2201,Cropland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2202,Cropland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2203,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Water,Forest,Water
2204,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2205,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2206,Cropland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Bareland
2207,Cropland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
2208,Cropland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
2209,Cropland,Bareland,Water,Water,Water,Bareland,Wetland,Water
2210,Cropland,Bareland,Water,Water,Water,Bareland,Water,Forest
2211,Cropland,Bareland,Water,Water,Water,Water,Grassland,Grassland
2212,Cropland,Bareland,Water,Water,Water,Water,Water,Bareland
2213,Cropland,Bareland,Water,Water,Water,Water,Water,Water
2214,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2215,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2216,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2217,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2218,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2219,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2220,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2221,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2222,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2223,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2224,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2225,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2226,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2227,Cropland,Built-up,Water,NULL,Water,Grassland,Water,Grassland
2228,Cropland,Built-up,Water,Non_Water,Water,Grassland,Grassland,Grassland
2229,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2230,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2231,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2232,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2233,Cropland,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
2234,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2235,Cropland,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2236,Cropland,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2237,Cropland,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
2238,Cropland,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2239,Cropland,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2240,Cropland,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2241,Cropland,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
2242,Cropland,Water,Wetland,Water,Wetland,Water,Grassland,Forest
2243,Cropland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
2244,Cropland,Water,Water,NULL,Water,Water,Forest,Water
2245,Cropland,Water,Water,Non_Water,Water,Grassland,Water,Forest
2246,Cropland,Water,Water,Water,Water,Grassland,Water,Forest
2247,Cropland,Water,Water,Water,Water,Bareland,Water,Water
2248,Cropland,Water,Water,Water,Water,Water,Water,Water
2249,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2250,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2251,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2252,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2253,Cropland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2254,Cropland,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
2255,Cropland,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
2256,Cropland,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
2257,Cropland,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
2258,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2259,Cropland,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2260,Cropland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
2261,Cropland,Water,Forest,Water,Non_Wetland,Water,Water,Water
2262,Cropland,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
2263,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2264,Cropland,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
2265,Cropland,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2266,Cropland,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
2267,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2268,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2269,Cropland,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
2270,Cropland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2271,Cropland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water,Wetland,Grassland
2272,Cropland,Forest,Built-up,Non_Water,Non_Wetland,Bareland,Forest,Bareland
2273,Cropland,Forest,Water,Non_Water,Water,Bareland,Water,Water
2274,Cropland,Forest,Water,Water,Water,Bareland,Water,Water
2275,Cropland,Forest,Water,Water,Water,Water,Wetland,Water
2276,Cropland,Forest,Water,Water,Water,Water,Water,Water
2277,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2278,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2279,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2280,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2281,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2282,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2283,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2284,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
2285,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2286,Cropland,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
2287,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2288,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2289,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2290,Cropland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2291,Cropland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2292,Cropland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
2293,Cropland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
2294,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2295,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2296,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2297,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2298,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2299,Wetland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2300,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2301,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2302,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2303,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2304,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2305,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2306,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2307,Wetland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
2308,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2309,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2310,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2311,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2312,Wetland,NULL,Grassland,Water,Non_Wetland,Water,Water,Bareland
2313,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2314,Wetland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2315,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2316,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2317,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2318,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2319,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2320,Wetland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2321,Wetland,NULL,Water,NULL,Water,Water,Grassland,Grassland
2322,Wetland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
2323,Wetland,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
2324,Wetland,NULL,Water,Non_Water,Water,Grassland,Bareland,Grassland
2325,Wetland,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
2326,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
2327,Wetland,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
2328,Wetland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2329,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2330,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2331,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2332,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2333,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2334,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2335,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2336,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2337,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
2338,Wetland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2339,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2340,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2341,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2342,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2343,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2344,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2345,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
2346,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2347,Wetland,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2348,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2349,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2350,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2351,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
2352,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2353,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2354,Wetland,Cropland,Water,Non_Water,Water,Grassland,Water,Grassland
2355,Wetland,Cropland,Water,Non_Water,Water,Water,Water,Grassland
2356,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2357,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2358,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2359,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2360,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2361,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2362,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2363,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2364,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2365,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
2366,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
2367,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2368,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2369,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2370,Wetland,Bareland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2371,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2372,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2373,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
2374,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
2375,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
2376,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Grassland
2377,Wetland,Water,Water,NULL,Water,Grassland,Bareland,Forest
2378,Wetland,Water,Water,NULL,Water,Forest,Water,Forest
2379,Wetland,Water,Water,Water,Water,Grassland,Wetland,Grassland
2380,Wetland,Water,Water,Water,Water,Grassland,Wetland,Water
2381,Wetland,Water,Water,Water,Water,Water,Bareland,Water
2382,Wetland,Water,Water,Water,Water,Water,Water,Water
2383,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2384,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2385,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2386,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
2387,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
2388,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
2389,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2390,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2391,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2392,Wetland,Forest,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2393,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2394,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2395,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2396,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2397,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2398,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2399,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2400,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2401,Wetland,Forest,Forest,Water,Non_Wetland,Grassland,Water,Grassland
2402,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2403,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2404,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2405,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2406,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
2407,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2408,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2409,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2410,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
2411,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Water
2412,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
2413,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2414,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Bareland
2415,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2416,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
2417,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
2418,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
2419,Bareland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
2420,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
2421,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
2422,Bareland,NULL,NULL,Water,Non_Wetland,Water,Forest,Bareland
2423,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2424,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2425,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2426,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2427,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2428,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2429,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
2430,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2431,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
2432,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Water
2433,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2434,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
2435,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
2436,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Water
2437,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
2438,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
2439,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
2440,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
2441,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
2442,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2443,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2444,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2445,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2446,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2447,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2448,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
2449,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2450,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2451,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2452,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2453,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2454,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2455,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
2456,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2457,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
2458,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Bareland
2459,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
2460,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Built-up,Grassland
2461,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Built-up,Bareland
2462,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
2463,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Bareland
2464,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Water,Water
2465,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
2466,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2467,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2468,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2469,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2470,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
2471,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2472,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
2473,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2474,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
