Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKS_M_R
4690,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
4691,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4692,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4693,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4694,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4695,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4696,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4697,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
4698,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4699,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
4700,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
4701,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
4702,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4703,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4704,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4705,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4706,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
4707,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4708,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4709,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Bareland
4710,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Built-up
4711,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
4712,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
4713,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4714,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4715,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
4716,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
4717,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
4718,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
4719,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4720,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4721,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4722,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4723,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4724,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4725,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4726,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4727,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4728,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4729,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4730,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
4731,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4732,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4733,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4734,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
4735,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
4736,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
4737,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4738,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4739,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
4740,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4741,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4742,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4743,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4744,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
4745,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4746,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4747,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4748,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4749,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4750,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4751,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4752,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4753,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4754,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4755,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4756,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4757,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4758,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4759,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
4760,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Built-up
4761,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Water
4762,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4763,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4764,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4765,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4766,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4767,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4768,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
4769,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4770,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
4771,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Grassland
4772,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Bareland
4773,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Built-up,Built-up
4774,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Water,Grassland
4775,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
4776,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
4777,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
4778,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
4779,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4780,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4781,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4782,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
4783,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
4784,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
4785,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4786,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4787,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4788,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4789,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4790,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4791,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4792,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4793,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
4794,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4795,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4796,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4797,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4798,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
4799,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4800,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
4801,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Built-up
4802,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
4803,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4804,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
4805,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4806,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4807,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4808,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
4809,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4810,Bareland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4811,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
4812,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4813,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4814,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Bareland
4815,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4816,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
4817,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4818,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Bareland
4819,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4820,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4821,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4822,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
4823,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
4824,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4825,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland,NULL,Grassland
4826,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland,NULL,Bareland
4827,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland,Grassland,Grassland
4828,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,NULL,Bareland
4829,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
4830,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
4831,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
4832,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Bareland
4833,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4834,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4835,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4836,Bareland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4837,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4838,Bareland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
4839,Bareland,NULL,Wetland,NULL,Wetland,Cropland,Water,Bareland
4840,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4841,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4842,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4843,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Bareland
4844,Bareland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
4845,Bareland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
4846,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
4847,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
4848,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
4849,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
4850,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
4851,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Grassland,Forest
4852,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4853,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4854,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
4855,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
4856,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
4857,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Forest
4858,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4859,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Bareland
4860,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Forest
4861,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
4862,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4863,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
4864,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Cropland
4865,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
4866,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Water
4867,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4868,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4869,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
4870,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4871,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
4872,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
4873,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4874,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
4875,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Built-up
4876,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Grassland
4877,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
4878,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4879,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest,Bareland,Bareland
4880,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4881,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
4882,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
4883,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
4884,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4885,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4886,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4887,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4888,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
4889,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
4890,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
4891,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
4892,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
4893,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
4894,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
4895,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
4896,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
4897,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
4898,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
4899,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
4900,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
4901,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4902,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
4903,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
4904,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4905,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4906,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4907,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4908,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
4909,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
4910,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
4911,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4912,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
4913,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4914,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
4915,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
4916,Bareland,NULL,Water,NULL,Water,Cropland,NULL,Grassland
4917,Bareland,NULL,Water,NULL,Water,Cropland,NULL,Bareland
4918,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Grassland
4919,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
4920,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
4921,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4922,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4923,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
4924,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4925,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4926,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4927,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4928,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4929,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4930,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
4931,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
4932,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4933,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4934,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
4935,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
4936,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Bareland
4937,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
4938,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4939,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
4940,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
4941,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
4942,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
4943,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
4944,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4945,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4946,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
4947,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4948,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
4949,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
4950,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
4951,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4952,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
4953,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4954,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
4955,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
4956,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
4957,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4958,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4959,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
4960,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4961,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4962,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4963,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
4964,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4965,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
4966,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
4967,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
4968,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
4969,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
4970,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
4971,Bareland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
4972,Bareland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Bareland
4973,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
4974,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4975,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
4976,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4977,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4978,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4979,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4980,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4981,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
4982,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4983,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4984,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4985,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
4986,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4987,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
4988,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
4989,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
4990,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4991,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4992,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
4993,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
4994,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Built-up
4995,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
4996,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
4997,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Wetland,Cropland
4998,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Grassland
4999,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
