Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KCB_M_R
6822,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6823,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6824,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
6825,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
6826,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6827,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6828,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
6829,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
6830,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
6831,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6832,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6833,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6834,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6835,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6836,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6837,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6838,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
6839,Cropland,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
6840,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
6841,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
6842,Cropland,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6843,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6844,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6845,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6846,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6847,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
6848,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6849,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6850,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6851,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6852,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6853,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6854,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6855,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6856,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6857,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
6858,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6859,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6860,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
6861,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6862,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
6863,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
6864,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
6865,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6866,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6867,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6868,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6869,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6870,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6871,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6872,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6873,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6874,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6875,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6876,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6877,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6878,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6879,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6880,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6881,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6882,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6883,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
6884,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6885,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6886,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
6887,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
6888,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6889,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6890,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6891,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6892,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6893,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6894,Cropland,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
6895,Cropland,Built-up,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
6896,Cropland,Built-up,Cropland,NULL,Non_Wetland,Wetland,Built-up,Grassland
6897,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6898,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6899,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6900,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6901,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6902,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6903,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6904,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6905,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6906,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
6907,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6908,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
6909,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
6910,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
6911,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
6912,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
6913,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
6914,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
6915,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6916,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6917,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6918,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6919,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
6920,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
6921,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6922,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6923,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6924,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6925,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
6926,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6927,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6928,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
6929,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6930,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6931,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
6932,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6933,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6934,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
6935,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
6936,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
6937,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
6938,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6939,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
6940,Cropland,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Bareland
6941,Cropland,Built-up,Cropland,Water,Non_Wetland,Water,Water,Water
6942,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
6943,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
6944,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6945,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
6946,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
6947,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
6948,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6949,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
6950,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6951,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
6952,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
6953,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6954,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6955,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
6956,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
6957,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
6958,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
6959,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6960,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6961,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
6962,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6963,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6964,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6965,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6966,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6967,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6968,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6969,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6970,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
6971,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
6972,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
6973,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
6974,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6975,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6976,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
6977,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
6978,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6979,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6980,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6981,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6982,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6983,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
6984,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6985,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6986,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
6987,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
6988,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
6989,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
6990,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6991,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
6992,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
6993,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
6994,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6995,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6996,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6997,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6998,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
6999,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7000,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
7001,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Bareland
7002,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
7003,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Built-up
7004,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,Built-up,Water
7005,Cropland,Built-up,Water,NULL,Water,Built-up,Built-up,Water
7006,Cropland,Built-up,Water,Water,Water,Bareland,NULL,Grassland
7007,Cropland,Built-up,Water,Water,Water,Bareland,NULL,Water
7008,Cropland,Built-up,Water,Water,Water,Bareland,Water,Water
7009,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
7010,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
7011,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
7012,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
7013,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
7014,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
7015,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Built-up
7016,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
7017,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
7018,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Wetland,Grassland
7019,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
7020,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
7021,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
7022,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
7023,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7024,Cropland,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,NULL
7025,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
7026,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
7027,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
7028,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
7029,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
7030,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
7031,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
7032,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7033,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
7034,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
7035,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
7036,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
7037,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
7038,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7039,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
7040,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
7041,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
7042,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
7043,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7044,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7045,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7046,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
7047,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7048,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7049,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7050,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
7051,Cropland,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
7052,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
7053,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
7054,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
7055,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7056,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
7057,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
7058,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7059,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
7060,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
7061,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
7062,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
7063,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
7064,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
7065,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
7066,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
7067,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
7068,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
7069,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
7070,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
7071,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7072,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7073,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7074,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7075,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7076,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7077,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7078,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7079,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7080,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7081,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
7082,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
7083,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
7084,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
7085,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7086,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
7087,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
7088,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
7089,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
7090,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7091,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
7092,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
7093,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
7094,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
7095,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7096,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
7097,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
7098,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7099,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7100,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7101,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7102,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7103,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7104,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7105,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7106,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
7107,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
7108,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
7109,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
7110,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
7111,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
7112,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
7113,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
7114,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
7115,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
7116,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7117,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
7118,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
7119,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
7120,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
7121,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
7122,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
7123,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
7124,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
7125,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
7126,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
7127,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
7128,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
7129,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
7130,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
7131,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Built-up
7132,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
7133,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
