Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KRV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KRV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KRV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KRV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KRV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KRV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KRV_M_R
6258,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
6259,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
6260,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
6261,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6262,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
6263,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6264,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6265,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6266,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6267,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
6268,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6269,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6270,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
6271,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
6272,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
6273,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6274,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
6275,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6276,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6277,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6278,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6279,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6280,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6281,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6282,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6283,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6284,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6285,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6286,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6287,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6288,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
6289,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6290,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
6291,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6292,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6293,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6294,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
6295,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6296,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6297,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6298,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
6299,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6300,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6301,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6302,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6303,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
6304,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6305,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6306,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6307,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
6308,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
6309,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
6310,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
6311,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6312,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
6313,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6314,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6315,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
6316,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
6317,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Built-up
6318,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
6319,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
6320,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
6321,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
6322,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6323,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6324,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6325,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6326,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6327,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6328,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6329,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6330,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6331,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6332,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6333,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6334,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6335,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6336,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6337,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6338,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6339,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6340,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6341,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6342,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6343,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6344,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
6345,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
6346,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
6347,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
6348,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6349,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6350,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6351,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6352,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6353,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6354,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
6355,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6356,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6357,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6358,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6359,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6360,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6361,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6362,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6363,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6364,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
6365,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6366,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
6367,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6368,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6369,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6370,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
6371,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6372,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6373,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Bareland
6374,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
6375,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6376,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6377,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6378,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6379,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6380,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6381,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6382,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6383,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6384,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6385,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6386,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6387,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6388,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6389,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6390,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6391,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6392,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6393,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
6394,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
6395,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6396,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6397,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
6398,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
6399,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
6400,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
6401,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
6402,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6403,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6404,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6405,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6406,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6407,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
6408,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
6409,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
6410,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
6411,Bareland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
6412,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6413,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
6414,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6415,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6416,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
6417,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
6418,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
6419,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
6420,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6421,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6422,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6423,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
6424,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
6425,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
6426,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
6427,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
6428,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6429,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
6430,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
6431,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
6432,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
6433,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
6434,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Water
6435,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
6436,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Bareland,Water
6437,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
6438,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
6439,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
6440,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
6441,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Bareland
6442,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
6443,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
6444,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
6445,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6446,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Built-up
6447,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
6448,Bareland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Water
6449,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
6450,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
6451,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
6452,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Water
6453,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6454,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
6455,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Built-up
6456,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
6457,Bareland,NULL,Wetland,Water,Wetland,Water,NULL,Water
6458,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
6459,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
6460,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
6461,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Forest
6462,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
6463,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
6464,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
6465,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
6466,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
6467,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Water,Bareland
6468,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
6469,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6470,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
6471,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
6472,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
6473,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
6474,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
6475,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
6476,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
6477,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6478,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
6479,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6480,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6481,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6482,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
6483,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6484,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
6485,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
6486,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6487,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
6488,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
6489,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6490,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6491,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6492,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
6493,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6494,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6495,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6496,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6497,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6498,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6499,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6500,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
6501,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
6502,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
6503,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6504,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6505,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6506,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6507,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6508,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
6509,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6510,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6511,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
6512,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
6513,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
6514,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Water,Water
6515,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Water,Forest
6516,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
6517,Bareland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
6518,Bareland,NULL,Water,NULL,Water,Water,Water,Water
6519,Bareland,NULL,Water,Water,Water,NULL,Water,Water
6520,Bareland,NULL,Water,Water,Water,Water,Water,Bareland
6521,Bareland,NULL,Water,Water,Water,Water,Water,Water
6522,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6523,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6524,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6525,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6526,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6527,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6528,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6529,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6530,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6531,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6532,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6533,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6534,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6535,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6536,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6537,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6538,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6539,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6540,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6541,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6542,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6543,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6544,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6545,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6546,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6547,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6548,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6549,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6550,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6551,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6552,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6553,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
6554,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6555,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6556,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
6557,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
6558,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6559,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6560,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6561,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6562,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6563,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6564,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6565,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6566,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
6567,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6568,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6569,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
6570,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6571,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6572,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6573,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6574,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6575,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6576,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6577,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Water,Forest
6578,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6579,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6580,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
