Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MBA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MBA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MBA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MBA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MBA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MBA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MBA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MBA_M_R
1484,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
1485,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1486,Cropland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1487,Cropland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1488,Cropland,Water,Wetland,Water,Wetland,Water,Water,Water
1489,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1490,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1491,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1492,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1493,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1494,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1495,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1496,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1497,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1498,Cropland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1499,Cropland,Forest,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1500,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1501,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1502,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1503,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1504,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1505,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1506,Wetland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1507,Wetland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
1508,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1509,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1510,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1511,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
1512,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1513,Wetland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1514,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1515,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1516,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
1517,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1518,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1519,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Water
1520,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1521,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1522,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1523,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1524,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1525,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
1526,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
1527,Wetland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1528,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1529,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1530,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
1531,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1532,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
1533,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Water
1534,Wetland,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
1535,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1536,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1537,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1538,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
1539,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
1540,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1541,Wetland,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1542,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1543,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
1544,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1545,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
1546,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1547,Wetland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
1548,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1549,Wetland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
1550,Wetland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1551,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1552,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
1553,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
1554,Wetland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
1555,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1556,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1557,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
1558,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1559,Wetland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1560,Wetland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1561,Wetland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1562,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1563,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1564,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
1565,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1566,Wetland,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
1567,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1568,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1569,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
1570,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Water
1571,Wetland,NULL,Wetland,Water,Wetland,Water,Water,Forest
1572,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1573,Wetland,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
1574,Wetland,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Water
1575,Wetland,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Water
1576,Wetland,NULL,Built-up,Water,Non_Wetland,Water,Water,Water
1577,Wetland,NULL,Water,Water,Water,Water,Water,Water
1578,Wetland,Cropland,NULL,Water,Non_Wetland,Wetland,Water,Water
1579,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1580,Wetland,Cropland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1581,Wetland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Forest
1582,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1583,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1584,Wetland,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
1585,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1586,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Water
1587,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Grassland
1588,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Bareland
1589,Wetland,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
1590,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
1591,Wetland,Cropland,Wetland,Water,Wetland,Water,Water,Water
1592,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1593,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
1594,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1595,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1596,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1597,Wetland,Wetland,Wetland,NULL,Wetland,NULL,Water,Water
1598,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1599,Wetland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
1600,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1601,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1602,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1603,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1604,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1605,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
1606,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1607,Wetland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1608,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
1609,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1610,Wetland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1611,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1612,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1613,Wetland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1614,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1615,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1616,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
1617,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1618,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1619,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1620,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1621,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1622,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1623,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1624,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1625,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1626,Wetland,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1627,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Wetland
1628,Wetland,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
1629,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1630,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Bareland
1631,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1632,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1633,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1634,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1635,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Bareland
1636,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1637,Wetland,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1638,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1639,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
1640,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1641,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Bareland
1642,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1643,Wetland,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1644,Wetland,Wetland,Wetland,Water,Wetland,Water,Bareland,Water
1645,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1646,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1647,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Bareland
1648,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Water
1649,Wetland,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1650,Wetland,Wetland,Built-up,Water,Non_Wetland,Wetland,Water,Bareland
1651,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
1652,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1653,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
1654,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1655,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1656,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1657,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1658,Wetland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
1659,Wetland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1660,Wetland,Bareland,Water,Water,Water,Water,Water,Water
1661,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1662,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
1663,Wetland,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1664,Wetland,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
1665,Wetland,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1666,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1667,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1668,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Water
1669,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1670,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1671,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1672,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1673,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1674,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
1675,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1676,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1677,Wetland,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1678,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Water
1679,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1680,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1681,Wetland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1682,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1683,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1684,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1685,Wetland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1686,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1687,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Bareland
1688,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1689,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1690,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1691,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1692,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1693,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1694,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1695,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Water
1696,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1697,Wetland,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1698,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1699,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1700,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1701,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1702,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1703,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1704,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1705,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1706,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
1707,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1708,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1709,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1710,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1711,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1712,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1713,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
1714,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1715,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1716,Wetland,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1717,Wetland,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
1718,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Water
1719,Wetland,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1720,Wetland,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1721,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1722,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
1723,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1724,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1725,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1726,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Bareland
1727,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1728,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1729,Wetland,Water,Wetland,Water,Wetland,Wetland,Bareland,Water
1730,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1731,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1732,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Bareland
1733,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1734,Wetland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1735,Wetland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1736,Wetland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
1737,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
1738,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1739,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1740,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1741,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1742,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1743,Wetland,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
1744,Wetland,Water,Wetland,Water,Wetland,Water,Bareland,Water
1745,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1746,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1747,Wetland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1748,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1749,Wetland,Water,Wetland,Water,Wetland,Water,Water,Forest
1750,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1751,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1752,Wetland,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
1753,Wetland,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1754,Wetland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1755,Wetland,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1756,Wetland,Water,Built-up,Water,Non_Wetland,Wetland,Wetland,Bareland
1757,Wetland,Water,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
1758,Wetland,Water,Built-up,Water,Non_Wetland,Wetland,Water,Bareland
1759,Wetland,Water,Built-up,Water,Non_Wetland,Wetland,Water,Water
1760,Wetland,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
1761,Wetland,Water,Built-up,Water,Non_Wetland,Water,Water,Bareland
1762,Wetland,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1763,Wetland,Water,Water,NULL,Water,Water,Wetland,Water
1764,Wetland,Water,Water,NULL,Water,Water,Water,Water
1765,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
1766,Wetland,Water,Water,Water,Water,NULL,Wetland,Water
1767,Wetland,Water,Water,Water,Water,NULL,Water,Water
1768,Wetland,Water,Water,Water,Water,NULL,Water,Forest
1769,Wetland,Water,Water,Water,Water,Grassland,Water,Water
1770,Wetland,Water,Water,Water,Water,Grassland,Water,Forest
1771,Wetland,Water,Water,Water,Water,Wetland,Water,Grassland
1772,Wetland,Water,Water,Water,Water,Wetland,Water,Water
1773,Wetland,Water,Water,Water,Water,Wetland,Water,Forest
1774,Wetland,Water,Water,Water,Water,Water,Wetland,Water
1775,Wetland,Water,Water,Water,Water,Water,Water,Grassland
1776,Wetland,Water,Water,Water,Water,Water,Water,Bareland
1777,Wetland,Water,Water,Water,Water,Water,Water,Water
1778,Wetland,Water,Water,Water,Water,Forest,Water,Water
1779,Wetland,Water,Water,Water,Water,Forest,Water,Forest
1780,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1781,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1782,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
1783,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1784,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
1785,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1786,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1787,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1788,Bareland,NULL,Wetland,Water,Wetland,Cropland,NULL,Water
1789,Bareland,NULL,Wetland,Water,Wetland,Cropland,Grassland,Water
1790,Bareland,NULL,Wetland,Water,Wetland,Cropland,Wetland,Water
1791,Bareland,NULL,Wetland,Water,Wetland,Cropland,Water,Water
1792,Bareland,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
1793,Bareland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
1794,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1795,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
1796,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1797,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1798,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
1799,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1800,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1801,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1802,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1803,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1804,Bareland,NULL,Water,Water,Water,Wetland,Water,Water
1805,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1806,Bareland,Cropland,Wetland,Water,Wetland,Wetland,Water,Bareland
1807,Bareland,Cropland,Wetland,Water,Wetland,Wetland,Water,Water
1808,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland,Wetland,Bareland
1809,Bareland,Bareland,NULL,Water,Non_Wetland,Cropland,Water,Water
1810,Bareland,Bareland,NULL,Water,Non_Wetland,Wetland,Water,Water
1811,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1812,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland,Water,Water
1813,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland,Water,Bareland
1814,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland,Water,Water
1815,Bareland,Bareland,Shrubland,Water,Non_Wetland,Wetland,Water,Water
1816,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
1817,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1818,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Grassland
