Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MMN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MMN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MMN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MMN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MMN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MMN_M_R
5458,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5459,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5460,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5461,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5462,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5463,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
5464,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5465,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5466,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5467,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5468,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
5469,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
5470,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5471,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5472,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5473,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5474,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5475,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5476,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5477,Bareland,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
5478,Bareland,NULL,Water,Water,Water,Shrubland,Shrubland,Grassland
5479,Bareland,NULL,Water,Water,Water,Shrubland,Shrubland,Wetland
5480,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
5481,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
5482,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
5483,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
5484,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
5485,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
5486,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
5487,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
5488,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
5489,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
5490,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
5491,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5492,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
5493,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
5494,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
5495,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
5496,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
5497,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5498,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5499,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5500,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
5501,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5502,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
5503,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
5504,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
5505,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
5506,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
5507,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
5508,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
5509,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
5510,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5511,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5512,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
5513,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
5514,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5515,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
5516,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5517,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
5518,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
5519,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
5520,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
5521,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
5522,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5523,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
5524,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
5525,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
5526,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
5527,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
5528,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
5529,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
5530,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
5531,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
5532,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
5533,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
5534,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5535,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
5536,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5537,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5538,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5539,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5540,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
5541,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
5542,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
5543,Bareland,NULL,Forest,Water,Non_Wetland,Cropland,NULL,Grassland
5544,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
5545,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
5546,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5547,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
5548,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5549,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
5550,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
5551,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
5552,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
5553,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5554,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
5555,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5556,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
5557,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
5558,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
5559,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
5560,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5561,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5562,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5563,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5564,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5565,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
5566,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
5567,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Cropland
5568,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
5569,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5570,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
5571,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5572,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
5573,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5574,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5575,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
5576,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5577,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
5578,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
5579,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
5580,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
5581,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
5582,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
5583,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5584,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5585,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
5586,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
5587,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
5588,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
5589,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
5590,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5591,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
5592,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5593,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
5594,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5595,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
5596,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
5597,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5598,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5599,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5600,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5601,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
5602,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5603,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5604,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5605,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5606,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5607,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5608,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5609,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5610,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5611,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
5612,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5613,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
5614,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
5615,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5616,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5617,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5618,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5619,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5620,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5621,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5622,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5623,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5624,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5625,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5626,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5627,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5628,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5629,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5630,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5631,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
5632,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5633,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
5634,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
5635,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
5636,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
5637,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
5638,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5639,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
5640,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5641,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5642,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5643,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5644,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5645,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5646,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5647,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5648,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5649,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5650,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5651,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5652,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5653,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5654,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5655,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
5656,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5657,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
5658,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
5659,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5660,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5661,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
5662,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5663,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5664,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5665,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5666,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5667,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5668,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5669,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5670,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5671,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
5672,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5673,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5674,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5675,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
5676,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
5677,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Bareland
5678,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5679,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5680,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
5681,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5682,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
5683,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5684,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5685,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
5686,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
5687,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
5688,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5689,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5690,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5691,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
5692,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5693,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5694,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
5695,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
5696,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
5697,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
5698,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
5699,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5700,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
5701,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
5702,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5703,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5704,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5705,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5706,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
5707,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5708,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Water,Bareland
5709,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5710,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
5711,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5712,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5713,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
5714,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5715,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5716,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
5717,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5718,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5719,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5720,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5721,Bareland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5722,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5723,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5724,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5725,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5726,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5727,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5728,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5729,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
5730,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5731,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5732,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Bareland
5733,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5734,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5735,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
5736,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
5737,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
5738,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
5739,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5740,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
5741,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5742,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5743,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5744,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5745,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5746,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5747,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5748,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5749,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5750,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5751,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5752,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
5753,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5754,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
5755,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
5756,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
5757,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
5758,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5759,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5760,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5761,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5762,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5763,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
5764,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
5765,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
5766,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
5767,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
