Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMP_M_R
1933,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1934,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1935,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
1936,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,Forest
1937,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,Bareland
1938,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
1939,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
1940,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,Forest
1941,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,Water
1942,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,NULL,Built-up
1943,Permanent_ice_and_snow,Bareland,Built-up,Water,Non_Wetland,NULL,Water
1944,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,Grassland
1945,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,Water
1946,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1947,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,Water
1948,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,Water
1949,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,NULL,Water
1950,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Wetland
1951,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,Water
1952,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL
1953,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland
1954,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland
1955,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Bareland
1956,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest
1957,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland
1958,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Water
1959,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,Forest
1960,Forest,NULL,NULL,Water,Non_Wetland,NULL,Grassland
1961,Forest,NULL,NULL,Water,Non_Wetland,NULL,Forest
1962,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL
1963,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland
1964,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland
1965,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland
1966,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up
1967,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Water
1968,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest
1969,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL
1970,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
1971,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
1972,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
1973,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Built-up
1974,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water
1975,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Forest
1976,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL
1977,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland
1978,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland
1979,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Bareland
1980,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Water
1981,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,Forest
1982,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL
1983,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland
1984,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Cropland
1985,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland
1986,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland
1987,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up
1988,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Water
1989,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest
1990,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL
1991,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland
1992,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland
1993,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water
1994,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Forest
1995,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL
1996,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Grassland
1997,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Wetland
1998,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Bareland
1999,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Water
2000,Forest,NULL,Grassland,Water,Non_Wetland,NULL,Forest
2001,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL
2002,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland
2003,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland
2004,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland
2005,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up
2006,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Water
2007,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,Forest
2008,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2009,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,Forest
2010,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Grassland
2011,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Water
2012,Forest,NULL,Cropland,Water,Non_Wetland,NULL,Forest
2013,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL
2014,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland
2015,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland
2016,Forest,NULL,Wetland,NULL,Wetland,NULL,Bareland
2017,Forest,NULL,Wetland,NULL,Wetland,NULL,Built-up
2018,Forest,NULL,Wetland,NULL,Wetland,NULL,Water
2019,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest
2020,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL
2021,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Grassland
2022,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland
2023,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Bareland
2024,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water
2025,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Forest
2026,Forest,NULL,Wetland,Water,Wetland,NULL,NULL
2027,Forest,NULL,Wetland,Water,Wetland,NULL,Grassland
2028,Forest,NULL,Wetland,Water,Wetland,NULL,Cropland
2029,Forest,NULL,Wetland,Water,Wetland,NULL,Wetland
2030,Forest,NULL,Wetland,Water,Wetland,NULL,Bareland
2031,Forest,NULL,Wetland,Water,Wetland,NULL,Water
2032,Forest,NULL,Wetland,Water,Wetland,NULL,Forest
2033,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL
2034,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland
2035,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland
2036,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland
2037,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Built-up
2038,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest
2039,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2040,Forest,NULL,Bareland,Water,Non_Wetland,NULL,Grassland
2041,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL
2042,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland
2043,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Wetland
2044,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland
2045,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up
2046,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,Forest
2047,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,Forest
2048,Forest,NULL,Built-up,Water,Non_Wetland,NULL,Forest
2049,Forest,NULL,Water,NULL,Water,NULL,NULL
2050,Forest,NULL,Water,NULL,Water,NULL,Grassland
2051,Forest,NULL,Water,NULL,Water,NULL,Wetland
2052,Forest,NULL,Water,NULL,Water,NULL,Water
2053,Forest,NULL,Water,NULL,Water,NULL,Forest
2054,Forest,NULL,Water,Non_Water,Water,NULL,Grassland
2055,Forest,NULL,Water,Non_Water,Water,NULL,Wetland
2056,Forest,NULL,Water,Non_Water,Water,NULL,Forest
2057,Forest,NULL,Water,Water,Water,NULL,NULL
2058,Forest,NULL,Water,Water,Water,NULL,Grassland
2059,Forest,NULL,Water,Water,Water,NULL,Wetland
2060,Forest,NULL,Water,Water,Water,NULL,Water
2061,Forest,NULL,Water,Water,Water,NULL,Forest
2062,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL
2063,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland
2064,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland
2065,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Bareland
2066,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Built-up
2067,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Water
2068,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest
2069,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL
2070,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland
2071,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland
2072,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland
2073,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Water
2074,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest
2075,Forest,NULL,Forest,Water,Non_Wetland,NULL,Grassland
2076,Forest,NULL,Forest,Water,Non_Wetland,NULL,Wetland
2077,Forest,NULL,Forest,Water,Non_Wetland,NULL,Bareland
2078,Forest,NULL,Forest,Water,Non_Wetland,NULL,Water
2079,Forest,NULL,Forest,Water,Non_Wetland,NULL,Forest
2080,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL
2081,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland
2082,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Forest
2083,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,Forest
2084,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL
2085,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2086,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2087,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest
2088,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2089,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2090,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland
2091,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest
2092,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland
2093,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest
2094,Forest,Cropland,Wetland,NULL,Wetland,NULL,Grassland
2095,Forest,Cropland,Wetland,NULL,Wetland,NULL,Forest
2096,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland
2097,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,Forest
2098,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland
2099,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,Forest
2100,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland
2101,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland
2102,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest
2103,Forest,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Forest
2104,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL
2105,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland
2106,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Cropland
2107,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland
2108,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,Forest
2109,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2110,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest
2111,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Forest
2112,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL
2113,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2114,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland
2115,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Built-up
2116,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Forest
2117,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2118,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2119,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2120,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Grassland
2121,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Wetland
2122,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Built-up
2123,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,Forest
2124,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Grassland
2125,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland
2126,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Forest
2127,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2128,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2129,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,Forest
2130,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Grassland
2131,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Wetland
2132,Forest,Wetland,Grassland,Water,Non_Wetland,NULL,Forest
2133,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Grassland
2134,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest
2135,Forest,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Forest
2136,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,Forest
2137,Forest,Wetland,Wetland,NULL,Wetland,NULL,Grassland
2138,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland
2139,Forest,Wetland,Wetland,NULL,Wetland,NULL,Built-up
2140,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water
2141,Forest,Wetland,Wetland,NULL,Wetland,NULL,Forest
2142,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Grassland
2143,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland
2144,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Water
2145,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Forest
2146,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL
2147,Forest,Wetland,Wetland,Water,Wetland,NULL,Grassland
2148,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland
2149,Forest,Wetland,Wetland,Water,Wetland,NULL,Water
2150,Forest,Wetland,Wetland,Water,Wetland,NULL,Forest
2151,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Built-up
2152,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL,Forest
2153,Forest,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Forest
2154,Forest,Wetland,Water,NULL,Water,NULL,Grassland
2155,Forest,Wetland,Water,NULL,Water,NULL,Wetland
2156,Forest,Wetland,Water,NULL,Water,NULL,Forest
2157,Forest,Wetland,Water,Non_Water,Water,NULL,Grassland
2158,Forest,Wetland,Water,Non_Water,Water,NULL,Wetland
2159,Forest,Wetland,Water,Non_Water,Water,NULL,Water
2160,Forest,Wetland,Water,Non_Water,Water,NULL,Forest
2161,Forest,Wetland,Water,Water,Water,NULL,Grassland
2162,Forest,Wetland,Water,Water,Water,NULL,Wetland
2163,Forest,Wetland,Water,Water,Water,NULL,Water
2164,Forest,Wetland,Water,Water,Water,NULL,Forest
2165,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Grassland
2166,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland
2167,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water
2168,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest
2169,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland
2170,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland
2171,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Forest
2172,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Grassland
2173,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Wetland
2174,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water
2175,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Forest
2176,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Grassland
2177,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,Forest
2178,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2179,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Water
2180,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2181,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,Forest
2182,Forest,Bareland,Wetland,NULL,Wetland,NULL,Forest
2183,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Grassland
2184,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Bareland
2185,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,Forest
2186,Forest,Bareland,Wetland,Water,Wetland,NULL,Grassland
2187,Forest,Bareland,Wetland,Water,Wetland,NULL,Wetland
2188,Forest,Bareland,Wetland,Water,Wetland,NULL,Water
2189,Forest,Bareland,Wetland,Water,Wetland,NULL,Forest
2190,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up
2191,Forest,Bareland,Water,Water,Water,NULL,Wetland
2192,Forest,Bareland,Water,Water,Water,NULL,Water
2193,Forest,Bareland,Water,Water,Water,NULL,Forest
2194,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,Forest
2195,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland
2196,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,Forest
2197,Forest,Built-up,NULL,Non_Water,Non_Wetland,NULL,Forest
2198,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL
2199,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland
2200,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland
2201,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland
2202,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up
2203,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Forest
2204,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL
2205,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2206,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2207,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2208,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL
2209,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL,Forest
2210,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL
2211,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland
2212,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Built-up
2213,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest
2214,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2215,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,Forest
2216,Forest,Built-up,Grassland,Water,Non_Wetland,NULL,Forest
2217,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland
2218,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up
2219,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest
2220,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2221,Forest,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Forest
2222,Forest,Built-up,Cropland,Water,Non_Wetland,NULL,Forest
2223,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland
2224,Forest,Built-up,Wetland,NULL,Wetland,NULL,Forest
2225,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Grassland
2226,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Wetland
2227,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,Forest
2228,Forest,Built-up,Wetland,Water,Wetland,NULL,Wetland
2229,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Grassland
2230,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,Forest
2231,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL
2232,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland
2233,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland
2234,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up
2235,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest
2236,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2237,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Wetland
2238,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Built-up
2239,Forest,Built-up,Built-up,Non_Water,Non_Wetland,NULL,Forest
2240,Forest,Built-up,Built-up,Water,Non_Wetland,NULL,Forest
2241,Forest,Built-up,Water,NULL,Water,NULL,Forest
2242,Forest,Built-up,Water,Water,Water,NULL,Wetland
2243,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland
2244,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up
2245,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest
2246,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Grassland
2247,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Wetland
2248,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,Forest
2249,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest
2250,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest
2251,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL
2252,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland
2253,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland
2254,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Bareland
2255,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up
2256,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water
2257,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest
2258,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2259,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2260,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Bareland
2261,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water
2262,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2263,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL
2264,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Grassland
2265,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland
2266,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Bareland
2267,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Water
2268,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Forest
2269,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Grassland
2270,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland
2271,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water
2272,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest
2273,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2274,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2275,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2276,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water
2277,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2278,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2279,Forest,Water,Cropland,Water,Non_Wetland,NULL,Bareland
2280,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
2281,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2282,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2283,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2284,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2285,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2286,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2287,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2288,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2289,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2290,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2291,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
2292,Forest,Water,Wetland,Water,Wetland,NULL,Water
2293,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2294,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Built-up
2295,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Forest
2296,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Forest
2297,Forest,Water,Water,NULL,Water,NULL,Grassland
2298,Forest,Water,Water,NULL,Water,NULL,Wetland
2299,Forest,Water,Water,NULL,Water,NULL,Water
2300,Forest,Water,Water,NULL,Water,NULL,Forest
2301,Forest,Water,Water,Non_Water,Water,NULL,Grassland
2302,Forest,Water,Water,Non_Water,Water,NULL,Wetland
2303,Forest,Water,Water,Non_Water,Water,NULL,Water
2304,Forest,Water,Water,Non_Water,Water,NULL,Forest
2305,Forest,Water,Water,Water,Water,NULL,NULL
2306,Forest,Water,Water,Water,Water,NULL,Grassland
2307,Forest,Water,Water,Water,Water,NULL,Wetland
2308,Forest,Water,Water,Water,Water,NULL,Water
2309,Forest,Water,Water,Water,Water,NULL,Forest
2310,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2311,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2312,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
2313,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
