Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNA_M_R
11069,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
11070,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
11071,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11072,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
11073,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
11074,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
11075,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Bareland
11076,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
11077,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
11078,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
11079,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
11080,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
11081,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
11082,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11083,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11084,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11085,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11086,Bareland,NULL,Forest,Water,Non_Wetland,NULL,Water,Water
11087,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Bareland
11088,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11089,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11090,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
11091,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11092,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
11093,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11094,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
11095,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11096,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
11097,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11098,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
11099,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
11100,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
11101,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
11102,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11103,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Bareland
11104,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11105,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11106,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11107,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11108,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11109,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11110,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11111,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11112,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11113,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11114,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11115,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
11116,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11117,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
11118,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
11119,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11120,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
11121,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11122,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
11123,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
11124,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
11125,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
11126,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
11127,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
11128,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
11129,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
11130,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
11131,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
11132,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
11133,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
11134,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
11135,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
11136,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Water
11137,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
11138,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
11139,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
11140,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
11141,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
11142,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11143,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
11144,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
11145,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
11146,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
11147,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
11148,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
11149,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11150,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
11151,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
11152,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
11153,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
11154,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
11155,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
11156,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
11157,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
11158,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
11159,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
11160,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
11161,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
11162,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
11163,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
11164,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
11165,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
11166,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
11167,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11168,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
11169,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
11170,Bareland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
11171,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
11172,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
11173,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
11174,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11175,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
11176,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
11177,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
11178,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
11179,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
11180,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Bareland
11181,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
11182,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Grassland
11183,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
11184,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
11185,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
11186,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Cropland
11187,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
11188,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
11189,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
11190,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
11191,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11192,Bareland,Cropland,NULL,Water,Non_Wetland,Grassland,Water,Water
11193,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Water
11194,Bareland,Cropland,NULL,Water,Non_Wetland,Bareland,Water,Forest
11195,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11196,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11197,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
11198,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11199,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
11200,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11201,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
11202,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
11203,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
11204,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
11205,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
11206,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
11207,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
11208,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
11209,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
11210,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
11211,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
11212,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
11213,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11214,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
11215,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
11216,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11217,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11218,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11219,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11220,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11221,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11222,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11223,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11224,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
11225,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
11226,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
11227,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11228,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11229,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11230,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11231,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
11232,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
11233,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11234,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11235,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11236,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11237,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11238,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11239,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11240,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11241,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11242,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11243,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
11244,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
11245,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
11246,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
11247,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
11248,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11249,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
11250,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
11251,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
11252,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
11253,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
11254,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
11255,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
11256,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
11257,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
11258,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11259,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
11260,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
11261,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
11262,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
11263,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11264,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11265,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
11266,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
11267,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
11268,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
11269,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11270,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
11271,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
11272,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
11273,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
11274,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
11275,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
11276,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
11277,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
11278,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
11279,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11280,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
11281,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
11282,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
11283,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
11284,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11285,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11286,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11287,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
11288,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11289,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11290,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11291,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
11292,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11293,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
11294,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
11295,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11296,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
11297,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11298,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
11299,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11300,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
11301,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11302,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
11303,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
11304,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11305,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
11306,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Wetland
11307,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11308,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
11309,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
11310,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
11311,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
11312,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11313,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
11314,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11315,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
11316,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
11317,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
11318,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
11319,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
11320,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
11321,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
11322,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Wetland,Grassland
11323,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
11324,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Cropland
11325,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
11326,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Built-up,Grassland
11327,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Built-up,Cropland
11328,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
11329,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
11330,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
11331,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
11332,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11333,Bareland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Cropland
11334,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Water
11335,Bareland,Cropland,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
11336,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
11337,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11338,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
11339,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11340,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
11341,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
11342,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
11343,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
11344,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
11345,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
11346,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
11347,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
11348,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
11349,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
11350,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
11351,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
11352,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
11353,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11354,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11355,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11356,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11357,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11358,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11359,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
11360,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11361,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
11362,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
11363,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
11364,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11365,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11366,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11367,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
11368,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
11369,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
11370,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11371,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11372,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11373,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11374,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11375,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
