Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDR_M_R
1708,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1709,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1710,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1711,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1712,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1713,Grassland,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1714,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1715,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1716,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1717,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1718,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1719,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1720,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1721,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1722,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1723,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1724,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1725,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1726,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1727,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1728,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1729,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1730,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1731,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1732,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1733,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1734,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1735,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1736,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1737,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1738,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1739,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1740,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Water
1741,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1742,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1743,Cropland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
1744,Cropland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Forest
1745,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1746,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1747,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1748,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1749,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1750,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1751,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1752,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1753,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1754,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1755,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1756,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1757,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1758,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1759,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1760,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1761,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1762,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1763,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1764,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1765,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1766,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
1767,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
1768,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1769,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1770,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1771,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1772,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
1773,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1774,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1775,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1776,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1777,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1778,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1779,Cropland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1780,Cropland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Bareland
1781,Cropland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
1782,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1783,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1784,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1785,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1786,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1787,Cropland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1788,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1789,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
1790,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1791,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1792,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1793,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1794,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1795,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1796,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1797,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1798,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1799,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1800,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1801,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1802,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1803,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1804,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1805,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1806,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1807,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1808,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1809,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
1810,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
1811,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1812,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1813,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1814,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1815,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1816,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1817,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1818,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1819,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1820,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1821,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1822,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1823,Cropland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
1824,Cropland,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
1825,Cropland,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Water
1826,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1827,Cropland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1828,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1829,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1830,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1831,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1832,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1833,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1834,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1835,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1836,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1837,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1838,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
1839,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1840,Cropland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
1841,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1842,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1843,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1844,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1845,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1846,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
1847,Cropland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
1848,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1849,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1850,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1851,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1852,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1853,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1854,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
1855,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
1856,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1857,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1858,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1859,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1860,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1861,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1862,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1863,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1864,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1865,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1866,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1867,Cropland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1868,Cropland,NULL,Water,NULL,Water,Bareland,Grassland,Cropland
1869,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1870,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1871,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1872,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1873,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1874,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1875,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1876,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1877,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
1878,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1879,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1880,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1881,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1882,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1883,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1884,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1885,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1886,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1887,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1888,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1889,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1890,Cropland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Water
1891,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1892,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1893,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
1894,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
1895,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1896,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1897,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
1898,Cropland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1899,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1900,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
1901,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
1902,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1903,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1904,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1905,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
1906,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1907,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1908,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1909,Cropland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1910,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1911,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
1912,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1913,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1914,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
1915,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
1916,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1917,Cropland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
1918,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1919,Cropland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
1920,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1921,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1922,Cropland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1923,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
1924,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Cropland
1925,Cropland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Water
1926,Cropland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1927,Cropland,Cropland,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1928,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1929,Cropland,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
1930,Cropland,Cropland,NULL,Water,Non_Wetland,Cropland,Grassland,Water
1931,Cropland,Cropland,NULL,Water,Non_Wetland,Cropland,Water,Water
1932,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1933,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1934,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1935,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1936,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1937,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1938,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
1939,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1940,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1941,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1942,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1943,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1944,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1945,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1946,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1947,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1948,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1949,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1950,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1951,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1952,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1953,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1954,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1955,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1956,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1957,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1958,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1959,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1960,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1961,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1962,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
1963,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
1964,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
1965,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
1966,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
1967,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
1968,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1969,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1970,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
1971,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1972,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1973,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1974,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1975,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1976,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1977,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1978,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1979,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
1980,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1981,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1982,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1983,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1984,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1985,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
1986,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1987,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
1988,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Forest
1989,Cropland,Cropland,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1990,Cropland,Cropland,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
1991,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1992,Cropland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
1993,Cropland,Cropland,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
1994,Cropland,Cropland,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
1995,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1996,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1997,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1998,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1999,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Water
2000,Cropland,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2001,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
