Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NMG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NMG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NMG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NMG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NMG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NMG_M_R
1781,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
1782,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1783,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1784,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1785,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
1786,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1787,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1788,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1789,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1790,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1791,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1792,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1793,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1794,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1795,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1796,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1797,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
1798,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1799,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
1800,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1801,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1802,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1803,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1804,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1805,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1806,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1807,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1808,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Water
1809,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1810,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1811,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1812,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1813,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1814,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
1815,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1816,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1817,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1818,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1819,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1820,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1821,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
1822,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
1823,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1824,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
1825,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1826,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1827,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1828,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1829,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1830,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1831,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1832,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1833,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
1834,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1835,Forest,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1836,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1837,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1838,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1839,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1840,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1841,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1842,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1843,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1844,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1845,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1846,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
1847,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1848,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1849,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1850,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
1851,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1852,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
1853,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1854,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1855,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1856,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
1857,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
1858,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1859,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
1860,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1861,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1862,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1863,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1864,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1865,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1866,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1867,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1868,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1869,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1870,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1871,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
1872,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1873,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1874,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1875,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
1876,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
1877,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1878,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1879,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1880,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1881,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
1882,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Bareland
1883,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1884,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
1885,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1886,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
1887,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
1888,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
1889,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1890,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1891,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
1892,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
1893,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1894,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1895,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
1896,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
1897,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1898,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
1899,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1900,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
1901,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1902,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1903,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1904,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1905,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
1906,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1907,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1908,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1909,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1910,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
1911,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1912,Forest,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1913,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1914,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1915,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1916,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1917,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1918,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1919,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1920,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1921,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1922,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Water
1923,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1924,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1925,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1926,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1927,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1928,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1929,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1930,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Bareland
1931,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1932,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1933,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1934,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,NULL
1935,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1936,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
1937,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1938,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1939,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1940,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1941,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1942,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1943,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1944,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1945,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1946,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1947,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1948,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1949,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1950,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1951,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1952,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1953,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
1954,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1955,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
1956,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
1957,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
1958,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1959,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1960,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1961,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1962,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1963,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1964,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1965,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1966,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1967,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1968,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1969,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1970,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1971,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1972,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1973,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1974,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
1975,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1976,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1977,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1978,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1979,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1980,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1981,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1982,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
1983,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
1984,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
1985,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
1986,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Grassland
1987,Forest,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
1988,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
1989,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1990,Forest,Forest,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
1991,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1992,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1993,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1994,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1995,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1996,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1997,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
1998,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1999,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Water
2000,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
2001,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
2002,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2003,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2004,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
2005,Forest,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
2006,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
2007,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2008,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2009,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
2010,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2011,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2012,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2013,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
2014,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
2015,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2016,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,Forest
2017,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
2018,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2019,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
2020,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
2021,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
2022,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
2023,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
2024,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
2025,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
2026,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
2027,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Grassland
2028,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2029,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,NULL
2030,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
2031,Forest,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Forest
2032,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
2033,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2034,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2035,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
2036,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
2037,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
2038,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
2039,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
2040,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2041,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2042,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
2043,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
2044,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2045,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
2046,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2047,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Forest
2048,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
2049,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2050,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
2051,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2052,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
2053,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
2054,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
2055,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
2056,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Water
2057,Forest,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
2058,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
2059,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2060,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
2061,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
2062,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
2063,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
2064,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2065,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
2066,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2067,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2068,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2069,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2070,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2071,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2072,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2073,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2074,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2075,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,Forest
2076,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2077,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2078,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2079,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Grassland
2080,Forest,Forest,Water,NULL,Water,Shrubland,Grassland,Forest
2081,Forest,Forest,Water,NULL,Water,Grassland,NULL,Grassland
2082,Forest,Forest,Water,NULL,Water,Grassland,NULL,Forest
2083,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Grassland
2084,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Bareland
2085,Forest,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2086,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Wetland
2087,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Water
2088,Forest,Forest,Water,NULL,Water,Grassland,Wetland,Forest
2089,Forest,Forest,Water,NULL,Water,Grassland,Water,Grassland
2090,Forest,Forest,Water,NULL,Water,Grassland,Water,Bareland
2091,Forest,Forest,Water,NULL,Water,Grassland,Water,Water
2092,Forest,Forest,Water,NULL,Water,Grassland,Water,Forest
2093,Forest,Forest,Water,NULL,Water,Grassland,Forest,Grassland
2094,Forest,Forest,Water,NULL,Water,Grassland,Forest,Bareland
2095,Forest,Forest,Water,NULL,Water,Grassland,Forest,Forest
2096,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
2097,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2098,Forest,Forest,Water,NULL,Water,Wetland,Water,Water
2099,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2100,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
2101,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2102,Forest,Forest,Water,NULL,Water,Water,Grassland,Grassland
2103,Forest,Forest,Water,NULL,Water,Water,Grassland,Bareland
2104,Forest,Forest,Water,NULL,Water,Water,Grassland,Water
2105,Forest,Forest,Water,NULL,Water,Water,Grassland,Forest
2106,Forest,Forest,Water,NULL,Water,Water,Wetland,Wetland
2107,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
2108,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2109,Forest,Forest,Water,NULL,Water,Water,Water,Wetland
2110,Forest,Forest,Water,NULL,Water,Water,Water,Water
2111,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2112,Forest,Forest,Water,NULL,Water,Water,Forest,Bareland
2113,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2114,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
2115,Forest,Forest,Water,NULL,Water,Forest,Grassland,Grassland
2116,Forest,Forest,Water,NULL,Water,Forest,Grassland,Bareland
2117,Forest,Forest,Water,NULL,Water,Forest,Grassland,Forest
2118,Forest,Forest,Water,NULL,Water,Forest,Wetland,Grassland
2119,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2120,Forest,Forest,Water,NULL,Water,Forest,Water,Grassland
2121,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2122,Forest,Forest,Water,NULL,Water,Forest,Forest,Grassland
2123,Forest,Forest,Water,NULL,Water,Forest,Forest,Bareland
2124,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2125,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2126,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2127,Forest,Forest,Water,Non_Water,Water,NULL,Forest,Forest
2128,Forest,Forest,Water,Non_Water,Water,Grassland,Wetland,Water
