Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQN_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQN_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MQN_M_R
6596,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
6597,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
6598,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6599,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6600,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6601,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6602,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6603,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6604,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6605,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6606,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6607,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6608,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6609,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6610,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6611,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
6612,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6613,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
6614,Cropland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
6615,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
6616,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6617,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6618,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6619,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6620,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6621,Cropland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
6622,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6623,Cropland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Forest
6624,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
6625,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6626,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
6627,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
6628,Cropland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
6629,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
6630,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6631,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
6632,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
6633,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
6634,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6635,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6636,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6637,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6638,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
6639,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
6640,Cropland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
6641,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6642,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6643,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6644,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6645,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
6646,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
6647,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
6648,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6649,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6650,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6651,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6652,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
6653,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6654,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6655,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6656,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6657,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6658,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6659,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Cropland
6660,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
6661,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
6662,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6663,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6664,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
6665,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
6666,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
6667,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6668,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,NULL
6669,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6670,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
6671,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
6672,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
6673,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6674,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
6675,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Forest
6676,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Cropland
6677,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
6678,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6679,Cropland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
6680,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
6681,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
6682,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
6683,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Forest
6684,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
6685,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Water
6686,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Bareland,Forest
6687,Cropland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
6688,Cropland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Forest
6689,Cropland,NULL,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
6690,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6691,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
6692,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
6693,Cropland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6694,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
6695,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
6696,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,NULL
6697,Cropland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
6698,Cropland,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
6699,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
6700,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
6701,Cropland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
6702,Cropland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
6703,Cropland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6704,Cropland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
6705,Cropland,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
6706,Cropland,NULL,Wetland,NULL,Wetland,NULL,Water,Forest
6707,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6708,Cropland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
6709,Cropland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
6710,Cropland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
6711,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6712,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
6713,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
6714,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
6715,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
6716,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
6717,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Cropland
6718,Cropland,NULL,Wetland,NULL,Wetland,Cropland,NULL,NULL
6719,Cropland,NULL,Wetland,NULL,Wetland,Cropland,Shrubland,Forest
6720,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Grassland
6721,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
6722,Cropland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
6723,Cropland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
6724,Cropland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
6725,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
6726,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
6727,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
6728,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
6729,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
6730,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
6731,Cropland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
6732,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
6733,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
6734,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
6735,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Forest
6736,Cropland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
6737,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
6738,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Forest
6739,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
6740,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Cropland
6741,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
6742,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
6743,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
6744,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
6745,Cropland,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
6746,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
6747,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
6748,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
6749,Cropland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
6750,Cropland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Forest
6751,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
6752,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
6753,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
6754,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
6755,Cropland,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
6756,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
6757,Cropland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
6758,Cropland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
6759,Cropland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
6760,Cropland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Forest
6761,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
6762,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
6763,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Water
6764,Cropland,NULL,Wetland,Water,Wetland,NULL,Grassland,Forest
6765,Cropland,NULL,Wetland,Water,Wetland,NULL,Bareland,Water
6766,Cropland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
6767,Cropland,NULL,Wetland,Water,Wetland,NULL,Water,Forest
6768,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
6769,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
6770,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
6771,Cropland,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
6772,Cropland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
6773,Cropland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Forest
6774,Cropland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
6775,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Cropland
6776,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
6777,Cropland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
6778,Cropland,NULL,Wetland,Water,Wetland,Bareland,Water,Cropland
6779,Cropland,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
6780,Cropland,NULL,Wetland,Water,Wetland,Built-up,Built-up,Grassland
6781,Cropland,NULL,Wetland,Water,Wetland,Built-up,Built-up,Forest
6782,Cropland,NULL,Wetland,Water,Wetland,Water,NULL,Forest
6783,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
6784,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Water
6785,Cropland,NULL,Wetland,Water,Wetland,Water,Water,Forest
6786,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
6787,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6788,Cropland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
6789,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
6790,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
6791,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6792,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6793,Cropland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
6794,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6795,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6796,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
6797,Cropland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
6798,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
6799,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
6800,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
6801,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
6802,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
6803,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
6804,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6805,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6806,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6807,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6808,Cropland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6809,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6810,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
6811,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6812,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6813,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6814,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
6815,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
6816,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6817,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6818,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
6819,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
6820,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
6821,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
6822,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6823,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6824,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
6825,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
6826,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
6827,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
6828,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
6829,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
6830,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
6831,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
6832,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
6833,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6834,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
6835,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
6836,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6837,Cropland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
6838,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Grassland
6839,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Bareland
6840,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Shrubland,Built-up
6841,Cropland,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
6842,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
6843,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
6844,Cropland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Forest
6845,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,NULL,Forest
6846,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6847,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Forest
6848,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Forest
6849,Cropland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6850,Cropland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
6851,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
6852,Cropland,NULL,Water,NULL,Water,Shrubland,Water,Grassland
6853,Cropland,NULL,Water,Non_Water,Water,Water,Water,Bareland
6854,Cropland,NULL,Water,Water,Water,Bareland,Water,Wetland
6855,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6856,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6857,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6858,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6859,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6860,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6861,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6862,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6863,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6864,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6865,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6866,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6867,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
6868,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6869,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
6870,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6871,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Built-up
6872,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
6873,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6874,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6875,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6876,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6877,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6878,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6879,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6880,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6881,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6882,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6883,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6884,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6885,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6886,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6887,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6888,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6889,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6890,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Cropland
6891,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6892,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
6893,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6894,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
6895,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6896,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6897,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
6898,Cropland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6899,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6900,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6901,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6902,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6903,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6904,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6905,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6906,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6907,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6908,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6909,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6910,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6911,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
6912,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
6913,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
6914,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6915,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6916,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6917,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6918,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
