Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHD_M_R
9073,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9074,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
9075,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
9076,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
9077,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9078,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
9079,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
9080,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
9081,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
9082,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
9083,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
9084,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
9085,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
9086,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
9087,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9088,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
9089,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
9090,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
9091,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
9092,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
9093,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
9094,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9095,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9096,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9097,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
9098,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
9099,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9100,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
9101,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
9102,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
9103,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
9104,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
9105,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
9106,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
9107,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
9108,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9109,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
9110,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
9111,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
9112,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9113,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
9114,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9115,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9116,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
9117,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
9118,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
9119,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
9120,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9121,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
9122,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
9123,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
9124,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
9125,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
9126,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
9127,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
9128,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
9129,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
9130,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9131,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
9132,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
9133,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
9134,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
9135,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
9136,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
9137,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
9138,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
9139,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
9140,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
9141,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
9142,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
9143,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
9144,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
9145,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
9146,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
9147,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
9148,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
9149,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
9150,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,NULL
9151,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
9152,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
9153,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
9154,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
9155,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
9156,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
9157,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
9158,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
9159,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9160,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
9161,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
9162,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9163,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
9164,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
9165,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
9166,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
9167,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9168,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
9169,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
9170,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
9171,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
9172,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9173,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
9174,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9175,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9176,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
9177,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Cropland
9178,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
9179,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9180,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
9181,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
9182,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9183,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9184,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
9185,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
9186,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
9187,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
9188,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
9189,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
9190,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
9191,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
9192,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
9193,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
9194,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
9195,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Wetland,Cropland
9196,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
9197,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
9198,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
9199,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
9200,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
9201,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
9202,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
9203,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
9204,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
9205,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9206,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
9207,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9208,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
9209,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
9210,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9211,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
9212,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
9213,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
9214,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
9215,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
9216,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
9217,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
9218,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
9219,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
9220,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
9221,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
9222,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
9223,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
9224,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
9225,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
9226,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
9227,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
9228,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
9229,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
9230,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
9231,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
9232,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
9233,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
9234,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
9235,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
9236,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
9237,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
9238,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Bareland
9239,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
9240,Cropland,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Built-up
9241,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
9242,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
9243,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
9244,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
9245,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Cropland
9246,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
9247,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9248,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
9249,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
9250,Cropland,Built-up,Wetland,Non_Water,Wetland,Bareland,NULL,Cropland
9251,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
9252,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9253,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
9254,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
9255,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
9256,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
9257,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
9258,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9259,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
9260,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
9261,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
9262,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
9263,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
9264,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
9265,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
9266,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
9267,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
9268,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
9269,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
9270,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
9271,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
9272,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
9273,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
9274,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
9275,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
9276,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
9277,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
9278,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
9279,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
9280,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
9281,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
9282,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
9283,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
9284,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
9285,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
9286,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
9287,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
9288,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
9289,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
9290,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
9291,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9292,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
9293,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
9294,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
9295,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
9296,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
9297,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
9298,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
9299,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
9300,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
9301,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
9302,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
9303,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
9304,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
9305,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9306,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
9307,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
9308,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
9309,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
9310,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9311,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9312,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9313,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
9314,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
9315,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
9316,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
9317,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
9318,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
9319,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9320,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Cropland
9321,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
9322,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
9323,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
9324,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,NULL
9325,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
9326,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
9327,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
9328,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
9329,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
9330,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
9331,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9332,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
9333,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9334,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9335,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
9336,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
9337,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
9338,Cropland,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Cropland
9339,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
9340,Cropland,Built-up,Water,NULL,Water,NULL,Bareland,Grassland
9341,Cropland,Built-up,Water,NULL,Water,NULL,Bareland,Bareland
9342,Cropland,Built-up,Water,NULL,Water,NULL,Built-up,Cropland
9343,Cropland,Built-up,Water,NULL,Water,Grassland,NULL,Grassland
9344,Cropland,Built-up,Water,NULL,Water,Bareland,NULL,Bareland
9345,Cropland,Built-up,Water,NULL,Water,Bareland,Water,Bareland
9346,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9347,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9348,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
9349,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
9350,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
9351,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9352,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9353,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9354,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
9355,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9356,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9357,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9358,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9359,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9360,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
9361,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9362,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9363,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
9364,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
9365,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
9366,Cropland,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
9367,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
9368,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
9369,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9370,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
9371,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
9372,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9373,Cropland,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9374,Cropland,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
9375,Cropland,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9376,Cropland,Water,NULL,NULL,Non_Wetland,Forest,NULL,Bareland
9377,Cropland,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9378,Cropland,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
9379,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9380,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9381,Cropland,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9382,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9383,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
9384,Cropland,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
