Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MGU_M_R
1144,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1145,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1146,Water,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1147,Water,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1148,Water,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
1149,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1150,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1151,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1152,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Water
1153,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1154,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1155,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1156,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1157,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1158,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1159,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
1160,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
1161,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
1162,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1163,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1164,Water,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1165,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
1166,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1167,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1168,Water,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1169,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1170,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1171,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1172,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1173,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1174,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1175,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1176,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1177,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1178,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1179,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1180,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1181,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1182,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1183,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1184,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1185,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1186,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1187,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1188,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1189,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1190,Water,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1191,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
1192,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
1193,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
1194,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1195,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1196,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1197,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1198,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1199,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
1200,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1201,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1202,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
1203,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1204,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
1205,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1206,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
1207,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
1208,Water,Water,Wetland,Water,Wetland,Water,Water,Water
1209,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
1210,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
1211,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
1212,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1213,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1214,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
1215,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
1216,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1217,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1218,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
1219,Water,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1220,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1221,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1222,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
1223,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Water
1224,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
1225,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
1226,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1227,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1228,Water,Water,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1229,Water,Water,Bareland,NULL,Non_Wetland,Built-up,Water,Water
1230,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1231,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1232,Water,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
1233,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1234,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1235,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1236,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1237,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1238,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
1239,Water,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1240,Water,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1241,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
1242,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
1243,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1244,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1245,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1246,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1247,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1248,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1249,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1250,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1251,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1252,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1253,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1254,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1255,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1256,Water,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
1257,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1258,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1259,Water,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1260,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1261,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Water
1262,Water,Water,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1263,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1264,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1265,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1266,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1267,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1268,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1269,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Water
1270,Water,Water,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
1271,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1272,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1273,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Water
1274,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
1275,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland,Water,Water
1276,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
1277,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1278,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
1279,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1280,Water,Water,Built-up,Water,Non_Wetland,Wetland,Water,Water
1281,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1282,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Forest
1283,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Forest
1284,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Grassland
1285,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1286,Water,Water,Water,NULL,Water,NULL,Wetland,Water
1287,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
1288,Water,Water,Water,NULL,Water,NULL,Water,Water
1289,Water,Water,Water,NULL,Water,NULL,Water,Forest
1290,Water,Water,Water,NULL,Water,Wetland,Wetland,Grassland
1291,Water,Water,Water,NULL,Water,Wetland,Wetland,Water
1292,Water,Water,Water,NULL,Water,Wetland,Wetland,Forest
1293,Water,Water,Water,NULL,Water,Wetland,Water,Grassland
1294,Water,Water,Water,NULL,Water,Wetland,Water,Wetland
1295,Water,Water,Water,NULL,Water,Wetland,Water,Water
1296,Water,Water,Water,NULL,Water,Wetland,Water,Forest
1297,Water,Water,Water,NULL,Water,Wetland,Forest,Forest
1298,Water,Water,Water,NULL,Water,Built-up,Water,Water
1299,Water,Water,Water,NULL,Water,Water,Grassland,Forest
1300,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
1301,Water,Water,Water,NULL,Water,Water,Wetland,Wetland
1302,Water,Water,Water,NULL,Water,Water,Wetland,Water
1303,Water,Water,Water,NULL,Water,Water,Wetland,Forest
1304,Water,Water,Water,NULL,Water,Water,Water,Grassland
1305,Water,Water,Water,NULL,Water,Water,Water,Wetland
1306,Water,Water,Water,NULL,Water,Water,Water,Water
1307,Water,Water,Water,NULL,Water,Water,Water,Forest
1308,Water,Water,Water,NULL,Water,Water,Forest,Water
1309,Water,Water,Water,NULL,Water,Water,Forest,Forest
1310,Water,Water,Water,NULL,Water,Forest,Wetland,Forest
1311,Water,Water,Water,NULL,Water,Forest,Water,Water
1312,Water,Water,Water,NULL,Water,Forest,Water,Forest
1313,Water,Water,Water,Non_Water,Water,NULL,Water,Water
1314,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Water
1315,Water,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1316,Water,Water,Water,Non_Water,Water,Wetland,Water,Grassland
1317,Water,Water,Water,Non_Water,Water,Wetland,Water,Water
1318,Water,Water,Water,Non_Water,Water,Wetland,Water,Forest
1319,Water,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1320,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
1321,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
1322,Water,Water,Water,Non_Water,Water,Water,Water,Grassland
1323,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
1324,Water,Water,Water,Non_Water,Water,Water,Water,Water
1325,Water,Water,Water,Non_Water,Water,Water,Water,Forest
1326,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1327,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
1328,Water,Water,Water,Non_Water,Water,Forest,Water,Forest
1329,Water,Water,Water,Water,Water,NULL,Wetland,Water
1330,Water,Water,Water,Water,Water,NULL,Wetland,Forest
1331,Water,Water,Water,Water,Water,NULL,Water,Water
1332,Water,Water,Water,Water,Water,NULL,Water,Forest
1333,Water,Water,Water,Water,Water,Wetland,Wetland,Grassland
1334,Water,Water,Water,Water,Water,Wetland,Wetland,Water
1335,Water,Water,Water,Water,Water,Wetland,Wetland,Forest
1336,Water,Water,Water,Water,Water,Wetland,Water,Grassland
1337,Water,Water,Water,Water,Water,Wetland,Water,Wetland
1338,Water,Water,Water,Water,Water,Wetland,Water,Water
1339,Water,Water,Water,Water,Water,Wetland,Water,Forest
1340,Water,Water,Water,Water,Water,Wetland,Forest,Forest
1341,Water,Water,Water,Water,Water,Bareland,Water,Water
1342,Water,Water,Water,Water,Water,Bareland,Water,Forest
1343,Water,Water,Water,Water,Water,Built-up,Water,Water
1344,Water,Water,Water,Water,Water,Water,Wetland,Grassland
1345,Water,Water,Water,Water,Water,Water,Wetland,Water
1346,Water,Water,Water,Water,Water,Water,Wetland,Forest
1347,Water,Water,Water,Water,Water,Water,Water,Grassland
1348,Water,Water,Water,Water,Water,Water,Water,Wetland
1349,Water,Water,Water,Water,Water,Water,Water,Water
1350,Water,Water,Water,Water,Water,Water,Water,Forest
1351,Water,Water,Water,Water,Water,Water,Forest,Water
1352,Water,Water,Water,Water,Water,Water,Forest,Forest
1353,Water,Water,Water,Water,Water,Forest,Wetland,Forest
1354,Water,Water,Water,Water,Water,Forest,Water,Water
1355,Water,Water,Water,Water,Water,Forest,Water,Forest
1356,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1357,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1358,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1359,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1360,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Water
1361,Water,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1362,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1363,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1364,Water,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1365,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1366,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
1367,Water,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1368,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
1369,Water,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1370,Water,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1371,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1372,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1373,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1374,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1375,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Wetland
1376,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1377,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1378,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1379,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1380,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1381,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1382,Water,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1383,Water,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1384,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1385,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1386,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1387,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1388,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1389,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1390,Water,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1391,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1392,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1393,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
1394,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1395,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1396,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1397,Water,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1398,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1399,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1400,Water,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1401,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Grassland
1402,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Water
1403,Water,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1404,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1405,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1406,Water,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1407,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1408,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1409,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Grassland
1410,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1411,Water,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1412,Water,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1413,Water,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1414,Water,Forest,Wetland,NULL,Wetland,Water,Water,Water
1415,Water,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1416,Water,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1417,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1418,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1419,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
1420,Water,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1421,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1422,Water,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1423,Water,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
1424,Water,Forest,Wetland,Water,Wetland,Wetland,Water,Water
1425,Water,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1426,Water,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1427,Water,Forest,Wetland,Water,Wetland,Water,Water,Water
1428,Water,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1429,Water,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1430,Water,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1431,Water,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1432,Water,Forest,Water,NULL,Water,Wetland,Water,Forest
1433,Water,Forest,Water,Water,Water,Wetland,Wetland,Forest
1434,Water,Forest,Water,Water,Water,Wetland,Water,Grassland
1435,Water,Forest,Water,Water,Water,Wetland,Water,Forest
1436,Water,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1437,Water,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1438,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1439,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1440,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1441,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1442,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1443,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1444,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1445,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1446,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1447,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
1448,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1449,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1450,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1451,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
1452,Forest,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1453,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1454,Forest,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1455,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1456,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1457,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1458,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1459,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1460,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1461,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1462,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1463,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1464,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1465,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1466,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1467,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1468,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1469,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1470,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1471,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1472,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1473,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1474,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1475,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1476,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1477,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
1478,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1479,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1480,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1481,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1482,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1483,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1484,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1485,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1486,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1487,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
