Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNV_M_R
2044,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2045,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2046,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2047,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2048,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2049,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2050,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2051,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2052,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2053,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2054,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2055,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2056,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2057,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2058,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2059,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2060,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2061,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2062,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2063,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2064,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2065,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2066,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2067,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2068,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2069,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2070,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2071,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2072,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2073,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2074,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2075,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2076,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2077,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2078,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2079,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2080,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2081,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2082,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2083,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
2084,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2085,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2086,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2087,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2089,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2090,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Grassland
2091,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
2092,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
2093,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
2094,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2095,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2096,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2097,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2098,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2099,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2100,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2101,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2102,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2103,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2104,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2105,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2106,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2107,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2108,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2109,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2110,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2111,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2112,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2113,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2114,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2115,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2116,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2117,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2118,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2119,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2120,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2121,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2122,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2123,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2124,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2125,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2126,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2127,Water,Water,Water,NULL,Water,NULL,NULL,Water
2128,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2129,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2130,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2131,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2132,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2133,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2134,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2135,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2136,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2137,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2138,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2139,Water,Water,Water,Water,Water,NULL,NULL,Water
2140,Water,Water,Water,Water,Water,NULL,NULL,Forest
2141,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2142,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2143,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2144,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2145,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2146,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2147,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2148,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2149,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2150,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2151,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2152,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2153,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2154,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2155,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2156,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2157,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2158,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2159,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2160,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2161,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2162,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2163,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2164,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2165,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2166,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2167,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2168,Water,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2169,Water,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2170,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2171,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2172,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2173,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2174,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2175,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2176,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2177,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2178,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2179,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2180,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2181,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2182,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2183,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2184,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2185,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2186,Water,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2187,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2188,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2189,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2190,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2191,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2192,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2193,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2194,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2195,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2196,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2197,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2198,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2199,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2200,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2201,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2202,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2203,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2204,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2205,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2206,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2207,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2208,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2209,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2210,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2211,Water,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2212,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2213,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2214,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2215,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2216,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2217,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2218,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2219,Water,Forest,Water,NULL,Water,NULL,NULL,Cropland
2220,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
2221,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2222,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2223,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2224,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2225,Water,Forest,Water,Water,Water,NULL,NULL,Water
2226,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2227,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2228,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2229,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2230,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2231,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2232,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2233,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2234,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2235,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2236,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2237,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2238,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2239,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2240,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2241,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2242,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2243,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2244,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2245,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2246,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2247,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2248,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2249,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2250,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2251,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2252,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2253,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2254,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2255,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2256,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2257,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2258,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2259,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2260,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2261,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2262,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2263,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2264,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2265,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2266,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2267,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2268,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2269,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2270,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2271,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2272,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2273,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2274,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2275,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2276,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2277,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2278,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2279,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2280,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2281,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2282,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2283,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2284,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2285,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2286,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2287,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2288,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2289,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2290,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2291,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2292,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2293,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2294,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2295,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2296,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2297,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2298,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2299,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2300,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2301,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2302,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2303,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2304,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2305,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2306,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2307,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2308,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2309,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2310,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2311,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2312,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2313,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2314,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2315,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2316,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2317,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2318,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2319,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2320,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2321,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2322,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2323,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2324,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2325,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2326,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2327,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2328,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2329,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2330,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2331,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2332,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2333,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2334,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2335,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2336,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2337,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2338,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2339,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2340,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2341,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2342,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2343,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2344,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2345,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2346,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2347,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2348,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2349,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2350,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2351,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2352,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2353,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2354,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2355,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2356,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2357,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2358,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2359,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2360,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2361,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2362,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2363,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2364,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
2365,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2366,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2367,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2368,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
2369,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2370,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2371,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2372,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2373,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2374,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2375,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2376,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2377,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2378,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2379,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2380,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2381,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2382,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2383,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2384,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2385,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2386,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2387,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2388,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2389,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2390,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2391,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2392,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2393,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
