Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NTG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NTG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NTG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NTG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NTG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NTG_M_R
1222,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1223,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1224,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1225,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1226,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1227,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1228,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1229,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1230,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1231,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1232,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1233,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1234,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1235,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1236,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1237,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1238,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1239,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1240,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1241,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1242,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1243,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1244,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1245,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1246,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1247,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1248,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1249,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1250,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1251,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1252,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1253,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1254,Wetland,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1255,Wetland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1256,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Wetland
1257,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1258,Wetland,Bareland,Water,Water,Water,NULL,NULL,Grassland
1259,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1260,Wetland,Bareland,Water,Water,Water,NULL,NULL,Forest
1261,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1262,Wetland,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1263,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1264,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1265,Wetland,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
1266,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1267,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1268,Wetland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1269,Wetland,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1270,Wetland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1271,Wetland,Built-up,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1272,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1273,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1274,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1275,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1276,Wetland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1277,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1278,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1279,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1280,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1281,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1282,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1283,Wetland,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1284,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1285,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1286,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1287,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1288,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1289,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1290,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1291,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1292,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1293,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1294,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1295,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1296,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1297,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1298,Wetland,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Water
1299,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1300,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1301,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1302,Wetland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1303,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1304,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1305,Wetland,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1306,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1307,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1308,Wetland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
1309,Wetland,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1310,Wetland,Built-up,Water,Water,Water,NULL,NULL,Grassland
1311,Wetland,Built-up,Water,Water,Water,NULL,NULL,Bareland
1312,Wetland,Built-up,Water,Water,Water,NULL,NULL,Water
1313,Wetland,Built-up,Water,Water,Water,NULL,NULL,Forest
1314,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1315,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1316,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1317,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1318,Wetland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1319,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1320,Wetland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1321,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1322,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1323,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1324,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1325,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1326,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1327,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1328,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1329,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1330,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1331,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1332,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1333,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1334,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1335,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1336,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1337,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1338,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1339,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1340,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1341,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1342,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1343,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1344,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1345,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1346,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1347,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1349,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1350,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1351,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1352,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1353,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1354,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1355,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1356,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1357,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1358,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1359,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1360,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1361,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1362,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1363,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1364,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1365,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1366,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1367,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1368,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1369,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1370,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1371,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1372,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1373,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1374,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1375,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1376,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1377,Wetland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1378,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1379,Wetland,Water,Water,NULL,Water,NULL,NULL,Wetland
1380,Wetland,Water,Water,NULL,Water,NULL,NULL,Bareland
1381,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1382,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1383,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1384,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1385,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1386,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1387,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1388,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1389,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1390,Wetland,Water,Water,Water,Water,NULL,NULL,Bareland
1391,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1392,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1393,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1394,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1395,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1396,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1397,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1398,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1399,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1400,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1401,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1402,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1403,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1404,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1405,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1406,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1407,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1408,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1409,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1410,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1411,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1412,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1414,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1415,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1416,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1417,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1418,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1420,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1421,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1422,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1423,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1424,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1425,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1426,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1427,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1428,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1429,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1430,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1431,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1432,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1433,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1434,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1435,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1436,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1437,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1438,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1439,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1440,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1442,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1443,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1444,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1445,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1446,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1447,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1448,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1449,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1450,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1451,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1452,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1453,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1454,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1455,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1456,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1457,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1458,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1459,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1460,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1461,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1462,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1463,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1464,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1465,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1466,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1467,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1468,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1469,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1471,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1472,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1473,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1474,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1475,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1476,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1477,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1478,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1479,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1480,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1481,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1482,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1483,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1484,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1485,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1486,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1487,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1488,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1489,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1490,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1491,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1492,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1493,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1494,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1495,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1496,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1497,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1498,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1499,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1500,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1501,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1502,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1503,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1504,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1505,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1506,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1507,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1508,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1509,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1510,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1511,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1512,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1513,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1514,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1515,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1516,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1517,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1518,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1519,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1520,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1521,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1522,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1523,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1524,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1525,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1526,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1527,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1528,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1529,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1530,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1531,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1532,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1533,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1534,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1535,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1536,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1537,Bareland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1538,Bareland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1539,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1540,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1541,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1542,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1543,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1544,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1545,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1546,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1547,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1548,Bareland,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1549,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1550,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1551,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1552,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1553,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1554,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1555,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1556,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1557,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1558,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1559,Bareland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1560,Bareland,Cropland,Water,Water,Water,NULL,NULL,Forest
1561,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1562,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
