Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGU_M_R
5036,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5037,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
5038,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5039,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5040,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5041,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,NULL,Built-up
5042,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
5043,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
5044,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Water,Water
5045,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
5046,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
5047,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5048,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Grassland,Water
5049,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water,Water,Water
5050,Bareland,Bareland,Grassland,NULL,Non_Wetland,Shrubland,Water,Bareland
5051,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5052,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5053,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
5054,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5055,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5056,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5057,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
5058,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5059,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5060,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
5061,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
5062,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5063,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Grassland,Cropland
5064,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Bareland
5065,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water,Water,Water
5066,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5067,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Bareland
5068,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5069,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
5070,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5071,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland,Water,Water
5072,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Wetland,Water
5073,Bareland,Bareland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5074,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5075,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5076,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5077,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
5078,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
5079,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5080,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5081,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5082,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5083,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5084,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5085,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5086,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5087,Bareland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5088,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5089,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
5090,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
5091,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Bareland,Bareland
5092,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
5093,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
5094,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water,Water,Water
5095,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
5096,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
5097,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5098,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5099,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5100,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5101,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5102,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
5103,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
5104,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
5105,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
5106,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Grassland,Water
5107,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Bareland
5108,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Wetland,Water
5109,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Grassland
5110,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Bareland
5111,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
5112,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5113,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
5114,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Water
5115,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5116,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5117,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Water
5118,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5119,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Grassland
5120,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Bareland
5121,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Water
5122,Bareland,Bareland,Wetland,NULL,Wetland,Bareland,Water,Forest
5123,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Grassland
5124,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Bareland
5125,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Water
5126,Bareland,Bareland,Wetland,NULL,Wetland,Water,Grassland,Forest
5127,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
5128,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Bareland
5129,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
5130,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Grassland
5131,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Bareland
5132,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Water
5133,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Forest
5134,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
5135,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
5136,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
5137,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
5138,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
5139,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5140,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
5141,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
5142,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
5143,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Bareland
5144,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
5145,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
5146,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
5147,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
5148,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
5149,Bareland,Bareland,Wetland,Water,Wetland,Shrubland,Water,Water
5150,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Grassland,Bareland
5151,Bareland,Bareland,Wetland,Water,Wetland,Grassland,Water,Water
5152,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
5153,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Bareland
5154,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Water
5155,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Grassland,Forest
5156,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
5157,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
5158,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Water
5159,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Forest
5160,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
5161,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
5162,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
5163,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Forest
5164,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Grassland
5165,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Bareland
5166,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
5167,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Forest
5168,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
5169,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
5170,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
5171,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
5172,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
5173,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
5174,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Forest
5175,Bareland,Bareland,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5176,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5177,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5178,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
5179,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
5180,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
5181,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5182,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5183,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5184,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
5185,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
5186,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5187,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5188,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
5189,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5190,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland,Water,Built-up
5191,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
5192,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Grassland,Built-up
5193,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5194,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Bareland,Bareland
5195,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
5196,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water,Water,Water
5197,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5198,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
5199,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland,Water,Water
5200,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Wetland,Bareland
5201,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Bareland
5202,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
5203,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
5204,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
5205,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
5206,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5207,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
5208,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
5209,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
5210,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
5211,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5212,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
5213,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
5214,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5215,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
5216,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
5217,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5218,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
5219,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,NULL,Bareland
5220,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Bareland,Bareland
5221,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Bareland
5222,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water,Water,Built-up
5223,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
5224,Bareland,Bareland,Water,NULL,Water,Bareland,Grassland,Bareland
5225,Bareland,Bareland,Water,NULL,Water,Bareland,Wetland,Grassland
5226,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Grassland
5227,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
5228,Bareland,Bareland,Water,NULL,Water,Bareland,Bareland,Built-up
5229,Bareland,Bareland,Water,NULL,Water,Bareland,Water,Bareland
5230,Bareland,Bareland,Water,NULL,Water,Water,Bareland,Bareland
5231,Bareland,Bareland,Water,NULL,Water,Water,Bareland,Built-up
5232,Bareland,Bareland,Water,NULL,Water,Water,Water,Bareland
5233,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
5234,Bareland,Bareland,Water,Non_Water,Water,Bareland,Water,Grassland
5235,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Bareland
5236,Bareland,Bareland,Water,Non_Water,Water,Water,Grassland,Water
5237,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
5238,Bareland,Bareland,Water,Water,Water,Bareland,NULL,Bareland
5239,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
5240,Bareland,Bareland,Water,Water,Water,Water,Grassland,Bareland
5241,Bareland,Bareland,Water,Water,Water,Water,Grassland,Water
5242,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
5243,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
5244,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
5245,Bareland,Bareland,Water,Water,Water,Water,Water,Water
5246,Bareland,Bareland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Bareland
5247,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
5248,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
5249,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
5250,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
5251,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
5252,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
5253,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland,Water,Water
5254,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Water
5255,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
5256,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Bareland
5257,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Water
5258,Bareland,Bareland,Forest,NULL,Non_Wetland,Water,Water,Forest
5259,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland,Water,Water
5260,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Water,Water,Water
5261,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Wetland,Water
5262,Bareland,Bareland,Forest,Water,Non_Wetland,Water,Water,Water
5263,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5264,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5265,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5266,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
5267,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
5268,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5269,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
5270,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
5271,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5272,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5273,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5274,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5275,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5276,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5277,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5278,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5279,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5280,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5281,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5282,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
5283,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5284,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5285,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
5286,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5287,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5288,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5289,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5290,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5291,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
5292,Bareland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5293,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5294,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5295,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5296,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5297,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5298,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5299,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5300,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
5301,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5302,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5303,Bareland,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5304,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5305,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
5306,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5307,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5308,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5309,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5310,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5311,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5312,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
5313,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
5314,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5315,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5316,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
5317,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
5318,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
5319,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Grassland
5320,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5321,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
5322,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
5323,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5324,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,Built-up,Forest
5325,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Bareland,Built-up
5326,Bareland,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Grassland
5327,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
5328,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland,Built-up,Bareland
5329,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Bareland
5330,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Bareland
5331,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Built-up
5332,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
5333,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5334,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
5335,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5336,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Bareland
5337,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
5338,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
5339,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
