Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LFJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LFJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LFJ_M_R
2426,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
2427,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Forest
2428,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
2429,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
2430,Grassland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
2431,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
2432,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
2433,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Forest
2434,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
2435,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2436,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2437,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2438,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
2439,Grassland,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2440,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2441,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2442,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2443,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
2444,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
2445,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2446,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2447,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
2448,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
2449,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Water
2450,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
2451,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
2452,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Water
2453,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
2454,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Grassland
2455,Grassland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Forest
2456,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
2457,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
2458,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Water
2459,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2460,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2461,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2462,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
2463,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
2464,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
2465,Grassland,NULL,Wetland,NULL,Wetland,Water,NULL,Forest
2466,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2467,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Bareland
2468,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
2469,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
2470,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2471,Grassland,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2472,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
2473,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
2474,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Water
2475,Grassland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2476,Grassland,NULL,Wetland,NULL,Wetland,Water,Forest,Grassland
2477,Grassland,NULL,Wetland,NULL,Wetland,Water,Forest,Water
2478,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
2479,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
2480,Grassland,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
2481,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
2482,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2483,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
2484,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Bareland
2485,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
2486,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2487,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
2488,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2489,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
2490,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
2491,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Forest,Grassland
2492,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
2493,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
2494,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
2495,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Forest
2496,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2497,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
2498,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2499,Grassland,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
2500,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
2501,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
2502,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Water
2503,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2504,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2505,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2506,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
2507,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
2508,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2509,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Bareland
2510,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
2511,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
2512,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
2513,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
2514,Grassland,NULL,Wetland,Water,Wetland,Grassland,Forest,Water
2515,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2516,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
2517,Grassland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
2518,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
2519,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
2520,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
2521,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Forest
2522,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
2523,Grassland,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
2524,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2525,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
2526,Grassland,NULL,Wetland,Water,Wetland,Water,Forest,Water
2527,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2528,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
2529,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2530,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
2531,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
2532,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
2533,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Grassland,Grassland
2534,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water,Water,Grassland
2535,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland,Water,Grassland
2536,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water,Water,Grassland
2537,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2538,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2539,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
2540,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
2541,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
2542,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2543,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2544,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2545,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Water
2546,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2547,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2548,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2549,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2550,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Water
2551,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
2552,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2553,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2554,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
2555,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2556,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Wetland
2557,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2558,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
2559,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2560,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2561,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Forest,Wetland
2562,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
2563,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Bareland
2564,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
2565,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
2566,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Water
2567,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2568,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2569,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2570,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
2571,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
2572,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2573,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2574,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Wetland
2575,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2576,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2577,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
2578,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2579,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Wetland
2580,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Forest
2581,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2582,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2583,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
2584,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2585,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
2586,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Forest
2587,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
2588,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
2589,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
2590,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Forest
2591,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
2592,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
2593,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Forest
2594,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2595,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
2596,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Forest
2597,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2598,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2599,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2600,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2601,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2602,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2603,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2604,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
2605,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2606,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2607,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
2608,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2609,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2610,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2611,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2612,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2613,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2614,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2615,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Water
2616,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2617,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2618,Grassland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
2619,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2620,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2621,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2622,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2623,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2624,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
2625,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2626,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2627,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2628,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2629,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2630,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2631,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2632,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
2633,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2634,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2635,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2636,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
2637,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2638,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2639,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2640,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2641,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
2642,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
2643,Grassland,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Grassland
2644,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
2645,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2646,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2647,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2648,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2649,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Water,Grassland,Grassland
2650,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
2651,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
2652,Grassland,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
2653,Grassland,NULL,Water,NULL,Water,NULL,NULL,Forest
2654,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
2655,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2656,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
2657,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
2658,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Water
2659,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Forest
2660,Grassland,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
2661,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
2662,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
2663,Grassland,NULL,Water,NULL,Water,Grassland,Water,Water
2664,Grassland,NULL,Water,NULL,Water,Grassland,Water,Forest
2665,Grassland,NULL,Water,NULL,Water,Bareland,NULL,Grassland
2666,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
2667,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
2668,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Water
2669,Grassland,NULL,Water,NULL,Water,Bareland,Grassland,Forest
2670,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Water
2671,Grassland,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
2672,Grassland,NULL,Water,NULL,Water,Bareland,Water,Grassland
2673,Grassland,NULL,Water,NULL,Water,Bareland,Water,Water
2674,Grassland,NULL,Water,NULL,Water,Built-up,Grassland,Grassland
2675,Grassland,NULL,Water,NULL,Water,Built-up,Built-up,Grassland
2676,Grassland,NULL,Water,NULL,Water,Water,Grassland,Grassland
2677,Grassland,NULL,Water,NULL,Water,Water,Grassland,Bareland
2678,Grassland,NULL,Water,NULL,Water,Water,Grassland,Water
2679,Grassland,NULL,Water,NULL,Water,Water,Grassland,Forest
2680,Grassland,NULL,Water,NULL,Water,Water,Wetland,Grassland
2681,Grassland,NULL,Water,NULL,Water,Water,Water,Grassland
2682,Grassland,NULL,Water,NULL,Water,Water,Water,Water
2683,Grassland,NULL,Water,NULL,Water,Forest,Grassland,Forest
2684,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
2685,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Bareland
2686,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Water
2687,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
2688,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
2689,Grassland,NULL,Water,Non_Water,Water,Grassland,Water,Water
2690,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
2691,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Water
2692,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Forest
2693,Grassland,NULL,Water,Non_Water,Water,Water,Water,Water
2694,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2695,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
2696,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
2697,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
2698,Grassland,NULL,Water,Water,Water,Grassland,Water,Water
2699,Grassland,NULL,Water,Water,Water,Grassland,Water,Forest
2700,Grassland,NULL,Water,Water,Water,Grassland,Forest,Water
2701,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Grassland
2702,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Water
2703,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Forest
2704,Grassland,NULL,Water,Water,Water,Bareland,Water,Water
2705,Grassland,NULL,Water,Water,Water,Bareland,Water,Forest
2706,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
2707,Grassland,NULL,Water,Water,Water,Water,Grassland,Bareland
2708,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
2709,Grassland,NULL,Water,Water,Water,Water,Grassland,Forest
2710,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
2711,Grassland,NULL,Water,Water,Water,Water,Water,Water
2712,Grassland,NULL,Water,Water,Water,Water,Water,Forest
2713,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2714,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2715,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2716,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2717,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2718,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2719,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2720,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2721,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2722,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2723,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2724,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2725,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2726,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2727,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2728,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2729,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2730,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2731,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
2732,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2733,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2734,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Bareland
2735,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2736,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2737,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2738,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2739,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Built-up
2740,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2741,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Water
2742,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
