Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NNF_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NNF_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NNF_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NNF_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NNF_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NNF_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NNF_M_R
1706,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Water
1707,Wetland,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
1708,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Grassland
1709,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Wetland
1710,Wetland,Wetland,Water,NULL,Water,Wetland,Water,Forest
1711,Wetland,Wetland,Water,NULL,Water,Water,Grassland,Grassland
1712,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Grassland
1713,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Wetland
1714,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Water
1715,Wetland,Wetland,Water,NULL,Water,Water,Wetland,Forest
1716,Wetland,Wetland,Water,NULL,Water,Water,Water,Grassland
1717,Wetland,Wetland,Water,NULL,Water,Water,Water,Wetland
1718,Wetland,Wetland,Water,NULL,Water,Water,Water,Water
1719,Wetland,Wetland,Water,NULL,Water,Water,Water,Forest
1720,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
1721,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
1722,Wetland,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1723,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
1724,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
1725,Wetland,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
1726,Wetland,Wetland,Water,Non_Water,Water,Water,Grassland,Grassland
1727,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
1728,Wetland,Wetland,Water,Non_Water,Water,Water,Wetland,Wetland
1729,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Grassland
1730,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1731,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Water
1732,Wetland,Wetland,Water,Non_Water,Water,Water,Water,Forest
1733,Wetland,Wetland,Water,Water,Water,NULL,Water,Forest
1734,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,NULL
1735,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1736,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
1737,Wetland,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1738,Wetland,Wetland,Water,Water,Water,Wetland,Water,Grassland
1739,Wetland,Wetland,Water,Water,Water,Wetland,Water,Wetland
1740,Wetland,Wetland,Water,Water,Water,Wetland,Water,Bareland
1741,Wetland,Wetland,Water,Water,Water,Wetland,Water,Water
1742,Wetland,Wetland,Water,Water,Water,Wetland,Water,Forest
1743,Wetland,Wetland,Water,Water,Water,Water,Grassland,Grassland
1744,Wetland,Wetland,Water,Water,Water,Water,Grassland,Wetland
1745,Wetland,Wetland,Water,Water,Water,Water,Grassland,Forest
1746,Wetland,Wetland,Water,Water,Water,Water,Wetland,Grassland
1747,Wetland,Wetland,Water,Water,Water,Water,Wetland,Wetland
1748,Wetland,Wetland,Water,Water,Water,Water,Wetland,Bareland
1749,Wetland,Wetland,Water,Water,Water,Water,Wetland,Water
1750,Wetland,Wetland,Water,Water,Water,Water,Wetland,Forest
1751,Wetland,Wetland,Water,Water,Water,Water,Water,Grassland
1752,Wetland,Wetland,Water,Water,Water,Water,Water,Wetland
1753,Wetland,Wetland,Water,Water,Water,Water,Water,Bareland
1754,Wetland,Wetland,Water,Water,Water,Water,Water,Water
1755,Wetland,Wetland,Water,Water,Water,Water,Water,Forest
1756,Wetland,Wetland,Water,Water,Water,Water,Forest,Forest
1757,Wetland,Wetland,Water,Water,Water,Forest,Water,Forest
1758,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1759,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1760,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1761,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
1762,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
1763,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1764,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Grassland,Forest
1765,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1766,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Wetland
1767,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
1768,Wetland,Bareland,Water,Water,Water,Water,Water,Wetland
1769,Wetland,Bareland,Water,Water,Water,Water,Water,Water
1770,Wetland,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1771,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1772,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Wetland
1773,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1774,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1775,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Wetland
1776,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1777,Wetland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1778,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1779,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1780,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1781,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1782,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1783,Wetland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1784,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1785,Wetland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1786,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1787,Wetland,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1788,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1789,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1790,Wetland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1791,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
1792,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1793,Wetland,Water,Water,NULL,Water,Water,Wetland,Grassland
1794,Wetland,Water,Water,NULL,Water,Water,Wetland,Wetland
1795,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
1796,Wetland,Water,Water,Non_Water,Water,Water,Water,Wetland
1797,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
1798,Wetland,Water,Water,Water,Water,Wetland,Wetland,Forest
1799,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
1800,Wetland,Water,Water,Water,Water,Water,Wetland,Wetland
1801,Wetland,Water,Water,Water,Water,Water,Wetland,Forest
1802,Wetland,Water,Water,Water,Water,Water,Water,Grassland
1803,Wetland,Water,Water,Water,Water,Water,Water,Wetland
1804,Wetland,Water,Water,Water,Water,Water,Water,Bareland
1805,Wetland,Water,Water,Water,Water,Water,Water,Water
1806,Wetland,Water,Water,Water,Water,Water,Water,Forest
1807,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1808,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1809,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1810,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1811,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1812,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
1813,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1814,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
1815,Wetland,Forest,Water,NULL,Water,Water,Wetland,Grassland
1816,Wetland,Forest,Water,Water,Water,Wetland,Wetland,NULL
1817,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
1818,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
1819,Bareland,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
1820,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1821,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1822,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1823,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
1824,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1825,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1826,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
1827,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
1828,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1829,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1830,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1831,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
1832,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1833,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1834,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1835,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
1836,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Bareland
1837,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1838,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1839,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
1840,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1841,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
1842,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
1843,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1844,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1845,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
1846,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1847,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1848,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
1849,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1850,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1851,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Bareland
1852,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1853,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
1854,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
1855,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
1856,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1857,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Bareland
1858,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
1859,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
1860,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
1861,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
1862,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Built-up
1863,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1864,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
1865,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Bareland
1866,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1867,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1868,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
1869,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1870,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1871,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1872,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
1873,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1874,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Wetland
1875,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Bareland
1876,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1877,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
1878,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Water,Wetland
1879,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Bareland
1880,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1881,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1882,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
1883,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1884,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
1885,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Wetland
1886,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Bareland
1887,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Forest
1888,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1889,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1890,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1891,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
1892,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1893,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1894,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
1895,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Bareland
1896,Bareland,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
1897,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1898,Bareland,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
1899,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
1900,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
1901,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
1902,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1903,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
1904,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
1905,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1906,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1907,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Bareland
1908,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1909,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1910,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1911,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1912,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Bareland
1913,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1914,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1915,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1916,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1917,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
1918,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1919,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
1920,Bareland,NULL,Wetland,Water,Wetland,Grassland,Wetland,Bareland
1921,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1922,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
1923,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1924,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1925,Bareland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Bareland
1926,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1927,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1928,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Bareland
1929,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1930,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1931,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
1932,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1933,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1934,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1935,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1936,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Wetland,Wetland
1937,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1938,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
1939,Bareland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
1940,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1941,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Bareland
1942,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1943,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
1944,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1945,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
1946,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
1947,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Wetland
1948,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
1949,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Wetland
1950,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
1951,Bareland,NULL,Built-up,Water,Non_Wetland,Water,Wetland,Wetland
1952,Bareland,NULL,Water,NULL,Water,Grassland,Water,Wetland
1953,Bareland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
1954,Bareland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
1955,Bareland,NULL,Water,NULL,Water,Wetland,Water,Grassland
1956,Bareland,NULL,Water,NULL,Water,Wetland,Water,Wetland
1957,Bareland,NULL,Water,NULL,Water,Wetland,Water,Bareland
1958,Bareland,NULL,Water,NULL,Water,Water,Wetland,Wetland
1959,Bareland,NULL,Water,NULL,Water,Water,Water,Grassland
1960,Bareland,NULL,Water,NULL,Water,Water,Water,Wetland
1961,Bareland,NULL,Water,NULL,Water,Water,Water,Bareland
1962,Bareland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
1963,Bareland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
1964,Bareland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
1965,Bareland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
1966,Bareland,NULL,Water,Non_Water,Water,Water,Water,Wetland
1967,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1968,Bareland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
1969,Bareland,NULL,Water,Water,Water,Wetland,Water,Grassland
1970,Bareland,NULL,Water,Water,Water,Wetland,Water,Wetland
1971,Bareland,NULL,Water,Water,Water,Water,Wetland,Grassland
1972,Bareland,NULL,Water,Water,Water,Water,Wetland,Wetland
1973,Bareland,NULL,Water,Water,Water,Water,Water,Grassland
1974,Bareland,NULL,Water,Water,Water,Water,Water,Wetland
1975,Bareland,NULL,Water,Water,Water,Water,Water,Water
1976,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1977,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Bareland
1978,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
1979,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
1980,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1981,Bareland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
1982,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1983,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
1984,Bareland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Bareland
1985,Bareland,Cropland,Wetland,NULL,Wetland,Water,Wetland,Wetland
1986,Bareland,Cropland,Wetland,NULL,Wetland,Water,Water,Wetland
1987,Bareland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1988,Bareland,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1989,Bareland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1990,Bareland,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
1991,Bareland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
1992,Bareland,Cropland,Water,NULL,Water,Water,Wetland,Wetland
1993,Bareland,Cropland,Water,Water,Water,Wetland,Wetland,Wetland
1994,Bareland,Cropland,Water,Water,Water,Water,Wetland,Wetland
1995,Bareland,Cropland,Water,Water,Water,Water,Water,Wetland
1996,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1997,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1998,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
1999,Bareland,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
2000,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
2001,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2002,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Water
2003,Bareland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
2004,Bareland,Wetland,NULL,Water,Non_Wetland,Water,Water,Wetland
2005,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2006,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2007,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2008,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
2009,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2010,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2011,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
2012,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
2013,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
2014,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2015,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
2016,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
2017,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Bareland
2018,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Wetland
2019,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water,Water,Water
2020,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2021,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2022,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2023,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Wetland
2024,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
2025,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
2026,Bareland,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Wetland
2027,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2028,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2029,Bareland,Wetland,Wetland,NULL,Wetland,Grassland,Water,Grassland
2030,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2031,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2032,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2033,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
2034,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
2035,Bareland,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
2036,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2037,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
2038,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Bareland
2039,Bareland,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2040,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
2041,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
2042,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Bareland
2043,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Water
2044,Bareland,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2045,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
