Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LEJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LEJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LEJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LEJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LEJ_M_R
11363,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
11364,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
11365,Water,Cropland,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
11366,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
11367,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
11368,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11369,Water,Cropland,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
11370,Water,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Water
11371,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
11372,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11373,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Water
11374,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
11375,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
11376,Water,Cropland,Water,NULL,Water,NULL,Water,Grassland
11377,Water,Cropland,Water,NULL,Water,Shrubland,NULL,Water
11378,Water,Cropland,Water,NULL,Water,Shrubland,Water,Grassland
11379,Water,Cropland,Water,NULL,Water,Shrubland,Water,Wetland
11380,Water,Cropland,Water,NULL,Water,Shrubland,Water,Water
11381,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
11382,Water,Cropland,Water,NULL,Water,Grassland,Water,Grassland
11383,Water,Cropland,Water,NULL,Water,Wetland,NULL,Wetland
11384,Water,Cropland,Water,NULL,Water,Wetland,Grassland,Wetland
11385,Water,Cropland,Water,NULL,Water,Wetland,Water,Water
11386,Water,Cropland,Water,NULL,Water,Bareland,NULL,Wetland
11387,Water,Cropland,Water,NULL,Water,Bareland,NULL,Water
11388,Water,Cropland,Water,NULL,Water,Bareland,Shrubland,Wetland
11389,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Water
11390,Water,Cropland,Water,NULL,Water,Bareland,Water,Grassland
11391,Water,Cropland,Water,NULL,Water,Bareland,Water,Water
11392,Water,Cropland,Water,NULL,Water,Bareland,Water,Forest
11393,Water,Cropland,Water,NULL,Water,Water,NULL,Bareland
11394,Water,Cropland,Water,NULL,Water,Water,Grassland,Grassland
11395,Water,Cropland,Water,NULL,Water,Water,Grassland,Water
11396,Water,Cropland,Water,NULL,Water,Water,Water,Grassland
11397,Water,Cropland,Water,NULL,Water,Water,Water,Water
11398,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
11399,Water,Cropland,Water,Non_Water,Water,Shrubland,Water,Grassland
11400,Water,Cropland,Water,Non_Water,Water,Shrubland,Water,Wetland
11401,Water,Cropland,Water,Non_Water,Water,Bareland,NULL,Wetland
11402,Water,Cropland,Water,Non_Water,Water,Bareland,Water,Wetland
11403,Water,Cropland,Water,Non_Water,Water,Bareland,Water,Water
11404,Water,Cropland,Water,Non_Water,Water,Water,Water,Water
11405,Water,Cropland,Water,Non_Water,Water,Forest,NULL,Grassland
11406,Water,Cropland,Water,Non_Water,Water,Forest,NULL,Forest
11407,Water,Cropland,Water,Water,Water,NULL,Water,Grassland
11408,Water,Cropland,Water,Water,Water,Shrubland,Water,Water
11409,Water,Cropland,Water,Water,Water,Grassland,Grassland,Grassland
11410,Water,Cropland,Water,Water,Water,Wetland,NULL,Water
11411,Water,Cropland,Water,Water,Water,Bareland,NULL,Forest
11412,Water,Cropland,Water,Water,Water,Bareland,Shrubland,Wetland
11413,Water,Cropland,Water,Water,Water,Bareland,Water,Water
11414,Water,Cropland,Water,Water,Water,Water,Water,Water
11415,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11416,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
11417,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
11418,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11419,Water,Cropland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
11420,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11421,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
11422,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Water
11423,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
11424,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11425,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11426,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
11427,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
11428,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Water
11429,Water,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Forest
11430,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Water
11431,Water,Cropland,Forest,NULL,Non_Wetland,Water,Water,Forest
11432,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11433,Water,Cropland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11434,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
11435,Water,Cropland,Forest,Water,Non_Wetland,Shrubland,Water,Forest
11436,Water,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
11437,Water,Cropland,Forest,Water,Non_Wetland,Grassland,Water,Grassland
11438,Water,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Wetland
11439,Water,Cropland,Forest,Water,Non_Wetland,Bareland,Water,Water
11440,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Water,Water
11441,Water,Wetland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
11442,Water,Wetland,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11443,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,NULL
11444,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
11445,Water,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
11446,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Wetland
11447,Water,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
11448,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
11449,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
11450,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
11451,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
11452,Water,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
11453,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Water
11454,Water,Wetland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
11455,Water,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Water
11456,Water,Wetland,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
11457,Water,Wetland,NULL,Water,Non_Wetland,Shrubland,Water,Water
11458,Water,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Water
11459,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
11460,Water,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11461,Water,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11462,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
11463,Water,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
11464,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
11465,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Water,Water
11466,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
11467,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
11468,Water,Wetland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11469,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
11470,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
11471,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
11472,Water,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11473,Water,Wetland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11474,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
11475,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
11476,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11477,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
11478,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
11479,Water,Wetland,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
11480,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
11481,Water,Wetland,Cropland,Water,Non_Wetland,Water,Water,Water
11482,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11483,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
11484,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Grassland,Wetland
11485,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
11486,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Water
11487,Water,Wetland,Wetland,NULL,Wetland,Shrubland,Water,Forest
11488,Water,Wetland,Wetland,NULL,Wetland,Wetland,Shrubland,Water
11489,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
11490,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
11491,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
11492,Water,Wetland,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
11493,Water,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
11494,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Wetland
11495,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Water
11496,Water,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
11497,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Water
11498,Water,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
11499,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
11500,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
11501,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
11502,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
11503,Water,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
11504,Water,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
11505,Water,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
11506,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
11507,Water,Wetland,Wetland,Non_Water,Wetland,NULL,Water,Water
11508,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
11509,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
11510,Water,Wetland,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
11511,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
11512,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
11513,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
11514,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
11515,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Water
11516,Water,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
11517,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Wetland
11518,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
11519,Water,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Forest
11520,Water,Wetland,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
11521,Water,Wetland,Wetland,Non_Water,Wetland,Water,Grassland,Water
11522,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
11523,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
11524,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
11525,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Water
11526,Water,Wetland,Wetland,Non_Water,Wetland,Water,Forest,Forest
11527,Water,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
11528,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Shrubland,Water
11529,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Water
11530,Water,Wetland,Wetland,Non_Water,Wetland,Forest,Water,Forest
11531,Water,Wetland,Wetland,Water,Wetland,NULL,Water,Water
11532,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Wetland
11533,Water,Wetland,Wetland,Water,Wetland,Shrubland,Water,Water
11534,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Water
11535,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
11536,Water,Wetland,Wetland,Water,Wetland,Bareland,NULL,Forest
11537,Water,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
11538,Water,Wetland,Wetland,Water,Wetland,Water,NULL,Forest
11539,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
11540,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
11541,Water,Wetland,Wetland,Water,Wetland,Forest,Water,Water
11542,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Water,Wetland
11543,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11544,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Shrubland,Forest
11545,Water,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
11546,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Water
11547,Water,Wetland,Water,NULL,Water,Shrubland,Grassland,Grassland
11548,Water,Wetland,Water,NULL,Water,Shrubland,Wetland,Grassland
11549,Water,Wetland,Water,NULL,Water,Shrubland,Wetland,Wetland
11550,Water,Wetland,Water,NULL,Water,Bareland,Wetland,Grassland
11551,Water,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
11552,Water,Wetland,Water,NULL,Water,Bareland,Wetland,Water
11553,Water,Wetland,Water,NULL,Water,Bareland,Wetland,Forest
11554,Water,Wetland,Water,NULL,Water,Bareland,Water,Wetland
11555,Water,Wetland,Water,NULL,Water,Bareland,Water,Water
11556,Water,Wetland,Water,NULL,Water,Bareland,Forest,Water
11557,Water,Wetland,Water,NULL,Water,Water,Shrubland,Grassland
11558,Water,Wetland,Water,NULL,Water,Water,Grassland,Forest
11559,Water,Wetland,Water,NULL,Water,Water,Water,Wetland
11560,Water,Wetland,Water,NULL,Water,Water,Water,Water
11561,Water,Wetland,Water,NULL,Water,Water,Forest,Water
11562,Water,Wetland,Water,Non_Water,Water,NULL,Water,Water
11563,Water,Wetland,Water,Non_Water,Water,NULL,Water,Forest
11564,Water,Wetland,Water,Non_Water,Water,Shrubland,Water,Wetland
11565,Water,Wetland,Water,Non_Water,Water,Shrubland,Forest,Water
11566,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Wetland
11567,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
11568,Water,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
11569,Water,Wetland,Water,Non_Water,Water,Bareland,Water,Water
11570,Water,Wetland,Water,Non_Water,Water,Water,NULL,Water
11571,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
11572,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
11573,Water,Wetland,Water,Non_Water,Water,Water,Forest,Wetland
11574,Water,Wetland,Water,Non_Water,Water,Water,Forest,Water
11575,Water,Wetland,Water,Non_Water,Water,Forest,NULL,Grassland
11576,Water,Wetland,Water,Water,Water,NULL,Water,Water
11577,Water,Wetland,Water,Water,Water,NULL,Water,Forest
11578,Water,Wetland,Water,Water,Water,Shrubland,Water,Water
11579,Water,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
11580,Water,Wetland,Water,Water,Water,Wetland,Water,Water
11581,Water,Wetland,Water,Water,Water,Bareland,Water,Wetland
11582,Water,Wetland,Water,Water,Water,Bareland,Water,Water
11583,Water,Wetland,Water,Water,Water,Water,Water,Water
11584,Water,Wetland,Water,Water,Water,Water,Forest,Water
11585,Water,Wetland,Water,Water,Water,Forest,Water,Water
11586,Water,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
11587,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11588,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11589,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
11590,Water,Wetland,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
11591,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
11592,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
11593,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
11594,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
11595,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
11596,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
11597,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Water
11598,Water,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
11599,Water,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
11600,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
11601,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Water
11602,Water,Wetland,Forest,NULL,Non_Wetland,Water,Water,Forest
11603,Water,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
11604,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
11605,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11606,Water,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Water,Forest
11607,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
11608,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
11609,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
11610,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
11611,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Water
11612,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Water,Forest
11613,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
11614,Water,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Water
11615,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
11616,Water,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
11617,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11618,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11619,Water,Bareland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11620,Water,Bareland,Cropland,Water,Non_Wetland,Water,Water,Water
11621,Water,Bareland,Cropland,Water,Non_Wetland,Water,Forest,Water
11622,Water,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Water
11623,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
11624,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Bareland
11625,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
11626,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
11627,Water,Bareland,Water,NULL,Water,Shrubland,Water,Water
11628,Water,Bareland,Water,NULL,Water,Bareland,Forest,Water
11629,Water,Bareland,Water,NULL,Water,Water,NULL,Water
11630,Water,Bareland,Water,Non_Water,Water,Shrubland,Water,Water
11631,Water,Bareland,Water,Non_Water,Water,Bareland,Water,Water
11632,Water,Bareland,Water,Water,Water,Bareland,Water,Water
11633,Water,Bareland,Water,Water,Water,Water,Water,Water
11634,Water,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
11635,Water,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11636,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11637,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
11638,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11639,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11640,Water,Built-up,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
11641,Water,Built-up,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
11642,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11643,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11644,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Water
11645,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
11646,Water,Built-up,Cropland,Water,Non_Wetland,Water,Built-up,Water
11647,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11648,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11649,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Water
11650,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
11651,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
11652,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
11653,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11654,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
11655,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Water
11656,Water,Water,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
11657,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11658,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
11659,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
11660,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
11661,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
11662,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
11663,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
11664,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
11665,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
11666,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
11667,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
11668,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11669,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11670,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
11671,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
11672,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
11673,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11674,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11675,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
11676,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
11677,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11678,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11679,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
11680,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Water
11681,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
11682,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
11683,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
11684,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
11685,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Water
11686,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
11687,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
11688,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
11689,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
11690,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
11691,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
11692,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Water
11693,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
11694,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11695,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Water
11696,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
11697,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
