Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHA_M_R
1933,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1934,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1935,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1936,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1937,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1938,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1939,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1940,Bareland,Water,Water,NULL,Water,NULL,NULL,Built-up
1941,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1942,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1943,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1944,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1945,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
1946,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
1947,Bareland,Water,Water,Water,Water,NULL,NULL,Bareland
1948,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1949,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1950,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1951,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1952,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1953,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1954,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1955,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1956,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1957,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1958,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1959,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1960,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1961,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1962,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1963,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1964,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1965,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1966,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1967,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1968,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1969,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1970,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1971,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1972,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1973,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1974,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1975,Bareland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1976,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1977,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1978,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1979,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1980,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1981,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1982,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1983,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1984,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1985,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1986,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1987,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1988,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1989,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1990,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1991,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1992,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1993,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1994,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1995,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1996,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1997,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1999,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2000,Bareland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2001,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2002,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2003,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2004,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2005,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2006,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2007,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2008,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2009,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2010,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2011,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2012,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2013,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2014,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2015,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2016,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2017,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2018,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2019,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2020,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2021,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2022,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2023,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2024,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2025,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2026,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2027,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2028,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2029,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2030,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2031,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2032,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2033,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2034,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2035,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2036,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2037,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2038,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2039,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2040,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2041,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2042,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2043,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2044,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2045,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2046,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2047,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2048,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2049,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2050,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2051,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2052,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2053,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2054,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2055,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2056,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2057,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2058,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2059,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2060,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2061,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2062,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2063,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2064,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2065,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2066,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2067,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2068,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2069,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2070,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2071,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2072,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2073,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2074,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2075,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2076,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2077,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2078,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2079,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2080,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2081,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Cropland
2082,Water,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2083,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
2084,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2085,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2086,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2087,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2088,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2089,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2090,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2091,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2092,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2093,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2094,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2095,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2096,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2097,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2098,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2099,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2100,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2101,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2102,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2103,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2105,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2106,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2107,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2108,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2109,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2110,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2111,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2112,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2113,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
2114,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2115,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2116,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2117,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2118,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2119,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2120,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2121,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2122,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2123,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2124,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2125,Water,NULL,Water,Water,Water,NULL,NULL,Water
2126,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2127,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2128,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2129,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2130,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2131,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2132,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2133,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2134,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2135,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2136,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2137,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2138,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2139,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2140,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2141,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2142,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
2143,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2144,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2145,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2146,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2147,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2148,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2149,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2150,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2151,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2152,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2153,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2154,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2155,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2156,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2157,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2158,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2159,Water,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2160,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2161,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
2162,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
2163,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2164,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2165,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2166,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2167,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
2168,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2169,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2170,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2171,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2172,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2173,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2174,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2175,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2176,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2177,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2178,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2179,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2180,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2181,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2183,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2184,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2185,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2186,Water,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2187,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2188,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2189,Water,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2190,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2191,Water,Cropland,Water,Water,Water,NULL,NULL,Cropland
2192,Water,Cropland,Water,Water,Water,NULL,NULL,Water
2193,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2194,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2195,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
2196,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2197,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2198,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
2199,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2200,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2201,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2202,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2203,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2204,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2205,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2206,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2207,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
2208,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2209,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2210,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
2211,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
2212,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
2213,Water,Wetland,Water,Water,Water,NULL,NULL,Water
2214,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
2215,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2216,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2217,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2218,Water,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2219,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2220,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2221,Water,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2222,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2223,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2224,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Water
2225,Water,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
2226,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2227,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2228,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2229,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2230,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2231,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2232,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2233,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2234,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2235,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2236,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2237,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2238,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2239,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2240,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2241,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2243,Water,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2244,Water,Bareland,Grassland,Water,Non_Wetland,NULL,NULL,Water
2245,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2246,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
2247,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2248,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
2249,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Cropland
2250,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
2251,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
2252,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2253,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2254,Water,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2255,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2256,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2257,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2258,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2259,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2260,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
2261,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2262,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2263,Water,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2264,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2265,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2266,Water,Bareland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2267,Water,Bareland,Built-up,Water,Non_Wetland,NULL,NULL,Water
2268,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
2269,Water,Bareland,Water,Water,Water,NULL,NULL,Water
2270,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2271,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2272,Water,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2273,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2274,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2275,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2276,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2277,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2278,Water,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Water
2279,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
