Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LKH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LKH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LKH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LKH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LKH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LKH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LKH_M_R
6510,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6511,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6512,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6513,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6514,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6515,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6516,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6517,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6518,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6519,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6520,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6521,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6522,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6523,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
6524,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6525,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6526,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6527,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6528,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6529,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
6530,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6531,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6532,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
6533,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
6534,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6535,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6536,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6537,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
6538,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6539,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6540,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6541,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6542,Cropland,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
6543,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6544,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6545,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6546,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
6547,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6548,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
6549,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6550,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6551,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6552,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6553,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6554,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
6555,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
6556,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6557,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6558,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
6559,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6560,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6561,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
6562,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6563,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6564,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6565,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
6566,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6567,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6568,Cropland,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6569,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6570,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6571,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6572,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6573,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6574,Cropland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6575,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6576,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6577,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6578,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6579,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6580,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6581,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6582,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6583,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6584,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6585,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6586,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6587,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6588,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6589,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6590,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
6591,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6592,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6593,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6594,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6595,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6596,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6597,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6598,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6599,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6600,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6601,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6602,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6603,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6604,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6605,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6606,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6607,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6608,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6609,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6610,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
6611,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6612,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6613,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6614,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
6615,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6616,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6617,Cropland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6618,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6619,Cropland,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
6620,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6621,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
6622,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
6623,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6624,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
6625,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
6626,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
6627,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
6628,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
6629,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
6630,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
6631,Cropland,Built-up,Water,NULL,Water,Cropland,Bareland,Cropland
6632,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6633,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6634,Cropland,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
6635,Cropland,Water,Water,NULL,Water,Shrubland,Shrubland,Water
6636,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6637,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6638,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6639,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6640,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6641,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6642,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6643,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6644,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6645,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6646,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6647,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6648,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6649,Cropland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
6650,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6651,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6652,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6653,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6654,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6655,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6656,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6657,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6658,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6659,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6660,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6661,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6662,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6663,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
6664,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6665,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6666,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6667,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6668,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6669,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6670,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6671,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6672,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6673,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
6674,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6675,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
6676,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6677,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6678,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6679,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6680,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6681,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6682,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6683,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6684,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6685,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6686,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6687,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6688,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6689,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
6690,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6691,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6692,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6693,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6694,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6695,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6696,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6697,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6698,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6699,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6700,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6701,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6702,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6703,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6704,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6705,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6706,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6707,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6708,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6709,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6710,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6711,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
6712,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6713,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
6714,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
6715,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6716,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6717,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6718,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6719,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6720,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6721,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
6722,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
6723,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6724,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6725,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6726,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6727,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6728,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6729,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6730,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6731,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
6732,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6733,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6734,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6735,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6736,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6737,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6738,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6739,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6740,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6741,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6742,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
6743,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
6744,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
6745,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6746,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6747,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6748,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6749,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6750,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6751,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6752,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6753,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6754,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6755,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6756,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6757,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6758,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
6759,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
6760,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6761,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
6762,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6763,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6764,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6765,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
6766,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
6767,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6768,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6769,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6770,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
6771,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6772,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6773,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
6774,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
6775,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
6776,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
6777,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6778,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
6779,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
6780,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6781,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6782,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6783,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6784,Cropland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6785,Cropland,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
6786,Cropland,Forest,Built-up,NULL,Non_Wetland,Cropland,Grassland,NULL
6787,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6788,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6789,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6790,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6791,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6792,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6793,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6794,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6795,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6796,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6797,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6798,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6799,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6800,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6801,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6802,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6803,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6804,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
6805,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6806,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6807,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6808,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6809,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6810,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6811,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6812,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6813,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6814,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6815,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6816,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6817,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6818,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6819,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
