Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUL_M_R
10008,Water,NULL,Water,NULL,Water,Shrubland,NULL,Water
10009,Water,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
10010,Water,NULL,Water,NULL,Water,Shrubland,Water,Grassland
10011,Water,NULL,Water,NULL,Water,Shrubland,Water,Water
10012,Water,NULL,Water,NULL,Water,Grassland,NULL,NULL
10013,Water,NULL,Water,NULL,Water,Grassland,NULL,Water
10014,Water,NULL,Water,NULL,Water,Grassland,Grassland,NULL
10015,Water,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
10016,Water,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
10017,Water,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
10018,Water,NULL,Water,NULL,Water,Bareland,Water,Grassland
10019,Water,NULL,Water,NULL,Water,Bareland,Water,Bareland
10020,Water,NULL,Water,NULL,Water,Bareland,Water,Water
10021,Water,NULL,Water,NULL,Water,Water,NULL,Grassland
10022,Water,NULL,Water,NULL,Water,Water,NULL,Bareland
10023,Water,NULL,Water,NULL,Water,Water,NULL,Water
10024,Water,NULL,Water,NULL,Water,Water,NULL,Forest
10025,Water,NULL,Water,NULL,Water,Water,Shrubland,NULL
10026,Water,NULL,Water,NULL,Water,Water,Grassland,Grassland
10027,Water,NULL,Water,NULL,Water,Water,Grassland,Bareland
10028,Water,NULL,Water,NULL,Water,Water,Grassland,Water
10029,Water,NULL,Water,NULL,Water,Water,Bareland,Grassland
10030,Water,NULL,Water,NULL,Water,Water,Water,Grassland
10031,Water,NULL,Water,NULL,Water,Water,Water,Water
10032,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
10033,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
10034,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Water
10035,Water,NULL,Water,Non_Water,Water,NULL,Water,Grassland
10036,Water,NULL,Water,Non_Water,Water,Shrubland,NULL,NULL
10037,Water,NULL,Water,Non_Water,Water,Shrubland,Water,Water
10038,Water,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
10039,Water,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
10040,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
10041,Water,NULL,Water,Non_Water,Water,Bareland,Grassland,Water
10042,Water,NULL,Water,Non_Water,Water,Bareland,Water,Bareland
10043,Water,NULL,Water,Non_Water,Water,Water,NULL,Grassland
10044,Water,NULL,Water,Non_Water,Water,Water,NULL,Forest
10045,Water,NULL,Water,Non_Water,Water,Water,Shrubland,Grassland
10046,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
10047,Water,NULL,Water,Non_Water,Water,Water,Water,Cropland
10048,Water,NULL,Water,Non_Water,Water,Water,Water,Water
10049,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
10050,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
10051,Water,NULL,Water,Water,Water,NULL,NULL,Water
10052,Water,NULL,Water,Water,Water,NULL,NULL,Forest
10053,Water,NULL,Water,Water,Water,NULL,Shrubland,Grassland
10054,Water,NULL,Water,Water,Water,NULL,Grassland,Grassland
10055,Water,NULL,Water,Water,Water,NULL,Grassland,Bareland
10056,Water,NULL,Water,Water,Water,NULL,Grassland,Water
10057,Water,NULL,Water,Water,Water,NULL,Water,Grassland
10058,Water,NULL,Water,Water,Water,NULL,Water,Cropland
10059,Water,NULL,Water,Water,Water,NULL,Water,Bareland
10060,Water,NULL,Water,Water,Water,NULL,Water,Water
10061,Water,NULL,Water,Water,Water,NULL,Water,Forest
10062,Water,NULL,Water,Water,Water,Shrubland,NULL,Grassland
10063,Water,NULL,Water,Water,Water,Shrubland,NULL,Water
10064,Water,NULL,Water,Water,Water,Shrubland,Grassland,Grassland
10065,Water,NULL,Water,Water,Water,Shrubland,Grassland,Water
10066,Water,NULL,Water,Water,Water,Shrubland,Water,Grassland
10067,Water,NULL,Water,Water,Water,Shrubland,Water,Water
10068,Water,NULL,Water,Water,Water,Shrubland,Forest,Water
10069,Water,NULL,Water,Water,Water,Grassland,NULL,Grassland
10070,Water,NULL,Water,Water,Water,Grassland,NULL,Water
10071,Water,NULL,Water,Water,Water,Grassland,Grassland,Bareland
10072,Water,NULL,Water,Water,Water,Grassland,Grassland,Forest
10073,Water,NULL,Water,Water,Water,Grassland,Water,Grassland
10074,Water,NULL,Water,Water,Water,Grassland,Water,Water
10075,Water,NULL,Water,Water,Water,Bareland,NULL,Water
10076,Water,NULL,Water,Water,Water,Bareland,Shrubland,Grassland
10077,Water,NULL,Water,Water,Water,Bareland,Grassland,Bareland
10078,Water,NULL,Water,Water,Water,Bareland,Water,Bareland
10079,Water,NULL,Water,Water,Water,Bareland,Water,Water
10080,Water,NULL,Water,Water,Water,Water,NULL,Grassland
10081,Water,NULL,Water,Water,Water,Water,NULL,Wetland
10082,Water,NULL,Water,Water,Water,Water,NULL,Water
10083,Water,NULL,Water,Water,Water,Water,NULL,Forest
10084,Water,NULL,Water,Water,Water,Water,Shrubland,Water
10085,Water,NULL,Water,Water,Water,Water,Shrubland,Forest
10086,Water,NULL,Water,Water,Water,Water,Grassland,Water
10087,Water,NULL,Water,Water,Water,Water,Water,Grassland
10088,Water,NULL,Water,Water,Water,Water,Water,Cropland
10089,Water,NULL,Water,Water,Water,Water,Water,Wetland
10090,Water,NULL,Water,Water,Water,Water,Water,Water
10091,Water,NULL,Water,Water,Water,Water,Water,Forest
10092,Water,NULL,Water,Water,Water,Forest,Water,Forest
10093,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
10094,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
10095,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
10096,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
10097,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
10098,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
10099,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
10100,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
10101,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
10102,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
10103,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Bareland
10104,Water,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
10105,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
10106,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
10107,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
10108,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
10109,Water,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
10110,Water,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
10111,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
10112,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
10113,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
10114,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Bareland
10115,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
10116,Water,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
10117,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
10118,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
10119,Water,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
10120,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
10121,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
10122,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
10123,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
10124,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
10125,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
10126,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10127,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10128,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
10129,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
10130,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
10131,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10132,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
10133,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10134,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10135,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
10136,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
10137,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
10138,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10139,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
10140,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
10141,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
10142,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
10143,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
10144,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
10145,Water,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
10146,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
10147,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
10148,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
10149,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
10150,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
10151,Water,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
10152,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
10153,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10154,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10155,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10156,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
10157,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
10158,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
10159,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
10160,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
10161,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
10162,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
10163,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
10164,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
10165,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
10166,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
10167,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
10168,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
10169,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
10170,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
10171,Water,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
10172,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
10173,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
10174,Water,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
10175,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
10176,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
10177,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
10178,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
10179,Water,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
10180,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
10181,Water,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
10182,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
10183,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
10184,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Cropland
10185,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Bareland
10186,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Water
10187,Water,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
10188,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
10189,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
10190,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
10191,Water,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
10192,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,NULL
10193,Water,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
10194,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
10195,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Bareland
10196,Water,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
10197,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
10198,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
10199,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
10200,Water,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
10201,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
10202,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
10203,Water,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
10204,Water,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
10205,Water,NULL,Forest,NULL,Non_Wetland,Forest,Water,Forest
10206,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
10207,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
10208,Water,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
10209,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
10210,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
10211,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
10212,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
10213,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
10214,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
10215,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10216,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
10217,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
10218,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
10219,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
10220,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
10221,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
10222,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
10223,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
10224,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
10225,Water,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
10226,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
10227,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
10228,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
10229,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10230,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
10231,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10232,Water,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Water
10233,Water,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
10234,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Grassland
10235,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Water
10236,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Shrubland,Forest
10237,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
10238,Water,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
10239,Water,NULL,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
10240,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
10241,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
10242,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
10243,Water,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
10244,Water,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
10245,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
10246,Water,NULL,Forest,Water,Non_Wetland,NULL,Water,Water
10247,Water,NULL,Forest,Water,Non_Wetland,NULL,Forest,Forest
10248,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
10249,Water,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Bareland
10250,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
10251,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
10252,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Cropland
10253,Water,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
10254,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
10255,Water,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Water
10256,Water,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
10257,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,NULL
10258,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
10259,Water,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Bareland
10260,Water,NULL,Forest,Water,Non_Wetland,Grassland,Water,Grassland
10261,Water,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Forest
10262,Water,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Grassland
10263,Water,NULL,Forest,Water,Non_Wetland,Bareland,NULL,Cropland
10264,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
10265,Water,NULL,Forest,Water,Non_Wetland,Water,NULL,Water
10266,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Grassland
10267,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Water
10268,Water,NULL,Forest,Water,Non_Wetland,Water,Shrubland,Forest
10269,Water,NULL,Forest,Water,Non_Wetland,Water,Bareland,Grassland
10270,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
10271,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
10272,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Bareland
10273,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Water
10274,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
10275,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
10276,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10277,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10278,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
10279,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10280,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
10281,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
10282,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
10283,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
10284,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
10285,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
10286,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10287,Water,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
10288,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
10289,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
10290,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
10291,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10292,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10293,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10294,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
10295,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10296,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
10297,Water,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
10298,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
10299,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
10300,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
10301,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10302,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
10303,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
10304,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
10305,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
10306,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
10307,Water,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
10308,Water,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Wetland
10309,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
10310,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Water
10311,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
10312,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
10313,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
10314,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
10315,Water,Cropland,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
10316,Water,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Grassland
10317,Water,Cropland,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
10318,Water,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
10319,Water,Cropland,NULL,NULL,Non_Wetland,Water,Built-up,Forest
10320,Water,Cropland,NULL,NULL,Non_Wetland,Water,Water,Grassland
10321,Water,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
10322,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
10323,Water,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10324,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
10325,Water,Cropland,NULL,Water,Non_Wetland,NULL,Water,Grassland
10326,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
10327,Water,Cropland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
10328,Water,Cropland,NULL,Water,Non_Wetland,Water,Water,Grassland
10329,Water,Cropland,NULL,Water,Non_Wetland,Forest,NULL,Water
10330,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
10331,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10332,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
10333,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
10334,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
10335,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
10336,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10337,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
10338,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
10339,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10340,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
10341,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
10342,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
10343,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
10344,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
10345,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
10346,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10347,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
10348,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
10349,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10350,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
10351,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10352,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10353,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
10354,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10355,Water,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
