Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXA_M_R
8806,Wetland,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
8807,Wetland,Water,Built-up,NULL,Non_Wetland,Water,Water,Wetland
8808,Wetland,Water,Built-up,NULL,Non_Wetland,Water,Water,Bareland
8809,Wetland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
8810,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Built-up
8811,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
8812,Wetland,Water,Built-up,Water,Non_Wetland,Shrubland,Bareland,Bareland
8813,Wetland,Water,Built-up,Water,Non_Wetland,Water,Bareland,Bareland
8814,Wetland,Water,Built-up,Water,Non_Wetland,Water,Bareland,Water
8815,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
8816,Wetland,Water,Water,NULL,Water,Forest,NULL,Grassland
8817,Wetland,Water,Water,Non_Water,Water,Wetland,Wetland,Wetland
8818,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
8819,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Bareland
8820,Wetland,Water,Water,Non_Water,Water,Water,Water,Grassland
8821,Wetland,Water,Water,Non_Water,Water,Water,Water,Cropland
8822,Wetland,Water,Water,Non_Water,Water,Water,Water,Bareland
8823,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
8824,Wetland,Water,Water,Non_Water,Water,Forest,Water,Water
8825,Wetland,Water,Water,Non_Water,Water,Forest,Forest,Wetland
8826,Wetland,Water,Water,Water,Water,Shrubland,Water,Wetland
8827,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
8828,Wetland,Water,Water,Water,Water,Grassland,Water,Wetland
8829,Wetland,Water,Water,Water,Water,Cropland,NULL,Water
8830,Wetland,Water,Water,Water,Water,Wetland,Wetland,Wetland
8831,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
8832,Wetland,Water,Water,Water,Water,Wetland,Water,Water
8833,Wetland,Water,Water,Water,Water,Bareland,Water,Water
8834,Wetland,Water,Water,Water,Water,Water,Wetland,Water
8835,Wetland,Water,Water,Water,Water,Water,Water,NULL
8836,Wetland,Water,Water,Water,Water,Water,Water,Grassland
8837,Wetland,Water,Water,Water,Water,Water,Water,Cropland
8838,Wetland,Water,Water,Water,Water,Water,Water,Wetland
8839,Wetland,Water,Water,Water,Water,Water,Water,Bareland
8840,Wetland,Water,Water,Water,Water,Water,Water,Built-up
8841,Wetland,Water,Water,Water,Water,Water,Water,Water
8842,Wetland,Water,Water,Water,Water,Forest,Water,Grassland
8843,Wetland,Water,Water,Water,Water,Forest,Water,Wetland
8844,Wetland,Water,Water,Water,Water,Forest,Water,Water
8845,Wetland,Water,Water,Water,Water,Forest,Forest,Cropland
8846,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8847,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
8848,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8849,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8850,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
8851,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8852,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
8853,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8854,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8855,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
8856,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
8857,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8858,Wetland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
8859,Wetland,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
8860,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
8861,Wetland,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Wetland
8862,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
8863,Wetland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
8864,Wetland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
8865,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
8866,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
8867,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Water,Grassland
8868,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
8869,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
8870,Wetland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
8871,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
8872,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
8873,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
8874,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
8875,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
8876,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
8877,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
8878,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
8879,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Bareland,Wetland
8880,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Grassland
8881,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
8882,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8883,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Wetland
8884,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
8885,Wetland,Water,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
8886,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
8887,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
8888,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Bareland,Wetland
8889,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
8890,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
8891,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Grassland
8892,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Wetland
8893,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
8894,Wetland,Water,Forest,Water,Non_Wetland,Water,Bareland,Wetland
8895,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Wetland
8896,Wetland,Water,Forest,Water,Non_Wetland,Water,Water,Water
8897,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
8898,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8899,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
8900,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,NULL
8901,Wetland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
8902,Wetland,Forest,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
8903,Wetland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
8904,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
8905,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Wetland
8906,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,NULL
8907,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8908,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
8909,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Wetland
8910,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
8911,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Wetland
8912,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
8913,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
8914,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
8915,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8916,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
8917,Wetland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
8918,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,NULL,Forest
8919,Wetland,Forest,Cropland,NULL,Non_Wetland,Water,Bareland,Forest
8920,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8921,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
8922,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
8923,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8924,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
8925,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Wetland
8926,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
8927,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest,Bareland,Grassland
8928,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
8929,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
8930,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
8931,Wetland,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
8932,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,NULL
8933,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Wetland
8934,Wetland,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
8935,Wetland,Forest,Wetland,NULL,Wetland,NULL,Water,Wetland
8936,Wetland,Forest,Wetland,NULL,Wetland,NULL,Forest,Wetland
8937,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,NULL
8938,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
8939,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,NULL,Forest
8940,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Wetland
8941,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
8942,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,NULL
8943,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Wetland
8944,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Bareland,Forest
8945,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Water,NULL
8946,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Water,Wetland
8947,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Wetland
8948,Wetland,Forest,Wetland,NULL,Wetland,Shrubland,Forest,Forest
8949,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
8950,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Wetland
8951,Wetland,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
8952,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
8953,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
8954,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
8955,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
8956,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
8957,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
8958,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
8959,Wetland,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
8960,Wetland,Forest,Wetland,NULL,Wetland,Bareland,NULL,Grassland
8961,Wetland,Forest,Wetland,NULL,Wetland,Bareland,NULL,Wetland
8962,Wetland,Forest,Wetland,NULL,Wetland,Bareland,NULL,Forest
8963,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
8964,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
8965,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
8966,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
8967,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
8968,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Water,Grassland
8969,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
8970,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Forest,Wetland
8971,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
8972,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
8973,Wetland,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
8974,Wetland,Forest,Wetland,NULL,Wetland,Water,Bareland,NULL
8975,Wetland,Forest,Wetland,NULL,Wetland,Water,Bareland,Wetland
8976,Wetland,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
8977,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,NULL
8978,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Wetland
8979,Wetland,Forest,Wetland,NULL,Wetland,Water,Water,Forest
8980,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
8981,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Wetland
8982,Wetland,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
8983,Wetland,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
8984,Wetland,Forest,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
8985,Wetland,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
8986,Wetland,Forest,Wetland,NULL,Wetland,Forest,Bareland,Grassland
8987,Wetland,Forest,Wetland,NULL,Wetland,Forest,Water,Grassland
8988,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
8989,Wetland,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
8990,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
8991,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
8992,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
8993,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Grassland
8994,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
8995,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
8996,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Wetland
8997,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Wetland,Forest
8998,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
8999,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
9000,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,NULL
9001,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
9002,Wetland,Forest,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
9003,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Bareland,Wetland
9004,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
9005,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
9006,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
9007,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
9008,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
9009,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
9010,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
9011,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
9012,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,NULL
9013,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
9014,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
9015,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
9016,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Bareland
9017,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
9018,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9019,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9020,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
9021,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
9022,Wetland,Forest,Wetland,Non_Water,Wetland,Water,Water,Wetland
9023,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
9024,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
9025,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Bareland,Wetland
9026,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Water,Wetland
9027,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,NULL
9028,Wetland,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
9029,Wetland,Forest,Wetland,Water,Wetland,NULL,Bareland,Wetland
9030,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
9031,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
9032,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Water,Wetland
9033,Wetland,Forest,Wetland,Water,Wetland,Shrubland,Forest,NULL
9034,Wetland,Forest,Wetland,Water,Wetland,Grassland,Bareland,Wetland
9035,Wetland,Forest,Wetland,Water,Wetland,Grassland,Water,Wetland
9036,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
9037,Wetland,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
9038,Wetland,Forest,Wetland,Water,Wetland,Wetland,Bareland,Wetland
9039,Wetland,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
9040,Wetland,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
9041,Wetland,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
9042,Wetland,Forest,Wetland,Water,Wetland,Water,Shrubland,Water
9043,Wetland,Forest,Wetland,Water,Wetland,Water,Bareland,Wetland
9044,Wetland,Forest,Wetland,Water,Wetland,Water,Water,Wetland
9045,Wetland,Forest,Wetland,Water,Wetland,Water,Forest,Wetland
9046,Wetland,Forest,Wetland,Water,Wetland,Forest,Water,Wetland
9047,Wetland,Forest,Wetland,Water,Wetland,Forest,Water,Water
9048,Wetland,Forest,Wetland,Water,Wetland,Forest,Forest,Wetland
9049,Wetland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9050,Wetland,Forest,Water,NULL,Water,Forest,Forest,Wetland
9051,Wetland,Forest,Water,Water,Water,Wetland,Wetland,Wetland
9052,Wetland,Forest,Water,Water,Water,Water,Water,Wetland
9053,Wetland,Forest,Water,Water,Water,Forest,Water,Grassland
9054,Wetland,Forest,Water,Water,Water,Forest,Water,Wetland
9055,Wetland,Forest,Water,Water,Water,Forest,Water,Water
9056,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9057,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9058,Wetland,Forest,Forest,NULL,Non_Wetland,Water,NULL,Wetland
9059,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Water,Wetland
9060,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Wetland
9061,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
9062,Wetland,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
9063,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9064,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9065,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
9066,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
9067,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
9068,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9069,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9070,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9071,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
9072,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9073,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9074,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9075,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
9076,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
9077,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
9078,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
9079,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
9080,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
9081,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9082,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
9083,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
9084,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
9085,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
9086,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
9087,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
9088,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
9089,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
9090,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9091,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9092,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9093,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9094,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9095,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
9096,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
9097,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
9098,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
9099,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9100,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9101,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
9102,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
9103,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9104,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9105,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9106,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Wetland
9107,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
9108,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
9109,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9110,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
9111,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
9112,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
9113,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9114,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9115,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
9116,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Built-up,Cropland
9117,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
9118,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9119,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
9120,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
9121,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
9122,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9123,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9124,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9125,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9126,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
9127,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9128,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
9129,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9130,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9131,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
9132,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
9133,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
9134,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9135,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
9136,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
9137,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9138,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
9139,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
9140,Bareland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
9141,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
