Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNB_M_R
2059,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2060,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2061,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2062,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2063,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
2064,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2065,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2066,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
2067,Forest,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2068,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2069,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2070,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
2071,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2072,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2073,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2074,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2075,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2076,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2077,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2078,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2079,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2080,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2081,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2082,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2083,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2084,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2085,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2086,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
2087,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2088,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
2089,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2090,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
2091,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
2092,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
2093,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2094,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,NULL
2095,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2096,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2097,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2098,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2099,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2100,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2101,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2102,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2103,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2104,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2105,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2106,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2107,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2108,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,NULL
2109,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2110,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2111,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2112,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2113,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2114,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2115,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2116,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2117,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2118,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2119,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2120,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
2121,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2122,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
2123,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2124,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2125,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2126,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,NULL
2127,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
2128,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2129,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2130,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2131,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2132,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2133,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2134,Forest,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2135,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2136,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
2137,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
2138,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2139,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2140,Forest,Forest,Water,Water,Water,NULL,NULL,NULL
2141,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2142,Forest,Forest,Water,Water,Water,NULL,NULL,Cropland
2143,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2144,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2145,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2146,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2147,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2148,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2149,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2150,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2151,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2152,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2153,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2154,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2155,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2156,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2157,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2158,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2159,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
2160,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2161,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2162,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2163,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
