Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVS_M_R
5615,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
5616,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Wetland
5617,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Water
5618,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Forest
5619,Water,Built-up,Wetland,Water,Wetland,Bareland,Built-up,Grassland
5620,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
5621,Water,Built-up,Wetland,Water,Wetland,Water,Wetland,Grassland
5622,Water,Built-up,Wetland,Water,Wetland,Water,Bareland,Bareland
5623,Water,Built-up,Wetland,Water,Wetland,Water,Built-up,Grassland
5624,Water,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
5625,Water,Built-up,Wetland,Water,Wetland,Water,Water,Water
5626,Water,Built-up,Wetland,Water,Wetland,Water,Water,Forest
5627,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
5628,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5629,Water,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
5630,Water,Built-up,Bareland,Water,Non_Wetland,Wetland,Grassland,Forest
5631,Water,Built-up,Bareland,Water,Non_Wetland,Water,Bareland,Grassland
5632,Water,Built-up,Bareland,Water,Non_Wetland,Water,Built-up,Grassland
5633,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
5634,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Water
5635,Water,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
5636,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
5637,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
5638,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
5639,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
5640,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
5641,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Grassland
5642,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Water
5643,Water,Built-up,Built-up,NULL,Non_Wetland,Water,Water,Grassland
5644,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
5645,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Grassland
5646,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Bareland
5647,Water,Built-up,Built-up,Water,Non_Wetland,Water,Built-up,Water
5648,Water,Built-up,Water,NULL,Water,Wetland,Bareland,Water
5649,Water,Built-up,Water,NULL,Water,Wetland,Water,Forest
5650,Water,Built-up,Water,NULL,Water,Water,Built-up,Grassland
5651,Water,Built-up,Water,Non_Water,Water,Wetland,Bareland,Forest
5652,Water,Built-up,Water,Non_Water,Water,Wetland,Water,Forest
5653,Water,Built-up,Water,Water,Water,Wetland,Water,Grassland
5654,Water,Built-up,Water,Water,Water,Wetland,Water,Wetland
5655,Water,Built-up,Water,Water,Water,Wetland,Water,Forest
5656,Water,Built-up,Water,Water,Water,Bareland,Water,Forest
5657,Water,Built-up,Water,Water,Water,Built-up,Water,Wetland
5658,Water,Built-up,Water,Water,Water,Built-up,Water,Built-up
5659,Water,Built-up,Water,Water,Water,Built-up,Water,Water
5660,Water,Built-up,Water,Water,Water,Water,Grassland,Bareland
5661,Water,Built-up,Water,Water,Water,Water,Wetland,Water
5662,Water,Built-up,Water,Water,Water,Water,Built-up,Bareland
5663,Water,Built-up,Water,Water,Water,Water,Built-up,Water
5664,Water,Built-up,Water,Water,Water,Water,Water,Grassland
5665,Water,Built-up,Water,Water,Water,Water,Water,Water
5666,Water,Built-up,Water,Water,Water,Water,Water,Forest
5667,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5668,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
5669,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
5670,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
5671,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
5672,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
5673,Water,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5674,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5675,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5676,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5677,Water,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
5678,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5679,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5680,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5681,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5682,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
5683,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
5684,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
5685,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
5686,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
5687,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
5688,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
5689,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
5690,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Water
5691,Water,Water,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
5692,Water,Water,NULL,NULL,Non_Wetland,Wetland,Built-up,Water
5693,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
5694,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
5695,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
5696,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5697,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
5698,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Water
5699,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
5700,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
5701,Water,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
5702,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
5703,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5704,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
5705,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
5706,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
5707,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5708,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
5709,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5710,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
5711,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5712,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
5713,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
5714,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
5715,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
5716,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
5717,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
5718,Water,Water,NULL,NULL,Non_Wetland,Water,Bareland,Forest
5719,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
5720,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
5721,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
5722,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
5723,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
5724,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Wetland
5725,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
5726,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
5727,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5728,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
5729,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
5730,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
5731,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
5732,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5733,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5734,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5735,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5736,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5737,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
5738,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
5739,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5740,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5741,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5742,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
5743,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5744,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Bareland,Forest
5745,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
5746,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
5747,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
5748,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
5749,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
5750,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
5751,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5752,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Water
5753,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
5754,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5755,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
5756,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
5757,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5758,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
5759,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
5760,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
5761,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5762,Water,Water,NULL,Non_Water,Non_Wetland,Water,Bareland,Grassland
5763,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5764,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
5765,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
5766,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5767,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
5768,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Wetland
5769,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
5770,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
5771,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
5772,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5773,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Water
5774,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
5775,Water,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
5776,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Water
5777,Water,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
5778,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
5779,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
5780,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
5781,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
5782,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
5783,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
5784,Water,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Grassland
5785,Water,Water,NULL,Water,Non_Wetland,Wetland,Bareland,Forest
5786,Water,Water,NULL,Water,Non_Wetland,Wetland,Built-up,Grassland
5787,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
5788,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Wetland
5789,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
5790,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
5791,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Grassland
5792,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Water
5793,Water,Water,NULL,Water,Non_Wetland,Wetland,Forest,Forest
5794,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Wetland
5795,Water,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
5796,Water,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
5797,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
5798,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
5799,Water,Water,NULL,Water,Non_Wetland,Built-up,Built-up,Grassland
5800,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5801,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Wetland
5802,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
5803,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Forest
5804,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
5805,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
5806,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
5807,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
5808,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Grassland
5809,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
5810,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Forest
5811,Water,Water,NULL,Water,Non_Wetland,Water,Built-up,Water
5812,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
5813,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
5814,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
5815,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
5816,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Wetland
5817,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
5818,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
5819,Water,Water,NULL,Water,Non_Wetland,Forest,Grassland,Forest
5820,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5821,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5822,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5823,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5824,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5825,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5826,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
5827,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5828,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5829,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5830,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5831,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5832,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
5833,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
5834,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5835,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5836,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5837,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
5838,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
5839,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5840,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Water
5841,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
5842,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Water
5843,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5844,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
5845,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
5846,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
5847,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
5848,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
5849,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
5850,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
5851,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5852,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5853,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
5854,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5855,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
5856,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5857,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
5858,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
5859,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5860,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5861,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5862,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5863,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
5864,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5865,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5866,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
5867,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
5868,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
5869,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
5870,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
5871,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Wetland
5872,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
5873,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
5874,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Bareland
5875,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
5876,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5877,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5878,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
5879,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5880,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5881,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
5882,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5883,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5884,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5885,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5886,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5887,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5888,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5889,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Water
5890,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5891,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5892,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
5893,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
5894,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5895,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
5896,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5897,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
5898,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
5899,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
5900,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Built-up,Water
5901,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
5902,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5903,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5904,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
5905,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5906,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5907,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
5908,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Bareland
5909,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
5910,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
5911,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
5912,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
5913,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Grassland
5914,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Built-up,Water
5915,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5916,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
5917,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5918,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5919,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Wetland
5920,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
5921,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
5922,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
5923,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5924,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5925,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
5926,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5927,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
5928,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
5929,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5930,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5931,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
5932,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
5933,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Grassland
5934,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Bareland,Forest
5935,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Built-up,Bareland
5936,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5937,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Wetland
