Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LYL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LYL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LYL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LYL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LYL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LYL_M_R
2275,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2276,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2277,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2278,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2279,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2280,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2281,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2282,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2283,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2284,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2285,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2286,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2287,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2288,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Forest
2289,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2290,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2291,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2292,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2293,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2294,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2295,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2296,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2297,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2298,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2299,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2300,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2301,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2302,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2303,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2304,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2305,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2306,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2307,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2308,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2309,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2310,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2311,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2312,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2313,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2314,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2315,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2316,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2317,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2318,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2319,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2320,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2321,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2322,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
2323,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2324,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Cropland
2325,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2326,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2327,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2328,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2329,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2330,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2331,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2332,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2333,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
2334,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2335,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2336,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2337,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2338,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2339,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2340,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2341,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
2342,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2343,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2344,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2345,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2346,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2347,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2348,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2349,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2350,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2351,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2352,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2353,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2354,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2355,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2356,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2357,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2358,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2359,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2360,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
2361,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2362,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2363,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2364,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2365,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2366,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2367,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2368,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2369,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2370,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2371,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2372,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2373,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2374,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2375,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2376,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2377,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2378,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
2379,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2380,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2381,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2382,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2383,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2384,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2385,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2386,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2387,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2388,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2389,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2390,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2391,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2392,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2393,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
2394,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2395,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2396,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2397,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2398,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2399,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2400,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2401,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2402,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
2403,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2404,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2405,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2406,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
2407,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2408,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2409,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2410,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2411,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2412,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2413,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2414,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2415,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
2416,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2417,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2418,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2419,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2420,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
2421,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2422,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2423,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2424,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2425,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2426,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2427,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2428,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2429,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2430,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2431,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2432,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Cropland
2433,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2434,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2435,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
2436,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2437,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2438,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
2439,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2440,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
2441,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
2442,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2443,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2444,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2445,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2446,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2447,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2448,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2449,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2450,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2451,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2452,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2453,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2454,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
2455,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
2456,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
2457,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
2458,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
2459,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
2460,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2461,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2462,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2463,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2464,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2465,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2466,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2467,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2468,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2469,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2470,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2471,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2472,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2473,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2474,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2475,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2476,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2477,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2478,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2479,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2480,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2481,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2482,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2483,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2484,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2485,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2486,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2487,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2488,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2489,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Cropland
2490,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2491,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2492,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Bareland
2493,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2494,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2495,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
2496,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2497,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2498,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2499,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2500,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2501,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2502,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2503,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2504,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2505,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2506,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2507,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
2508,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2509,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2510,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2511,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
2512,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2513,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2514,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2515,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
2516,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2517,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2518,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2519,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2520,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2521,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2522,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2523,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2524,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2525,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2526,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2527,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2528,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2529,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2530,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2531,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2532,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2533,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2534,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2535,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Bareland,Grassland
2536,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
2537,Grassland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
2538,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2539,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2540,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2541,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2542,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2543,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2544,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2545,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2546,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2547,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2548,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2549,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2550,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2551,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2552,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2553,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2554,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2555,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2556,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
2557,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2558,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2559,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2560,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2561,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2562,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2563,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2564,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2565,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2566,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2567,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2568,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2569,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2570,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2571,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2572,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2573,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2574,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2575,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2576,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2577,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2578,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2579,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2580,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2581,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
2582,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2583,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
2584,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2585,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2586,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2587,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
