Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NLP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NLP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NLP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NLP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NLP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NLP_M_R
2303,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2304,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Forest
2305,Forest,Water,Grassland,Water,Non_Wetland,NULL,Grassland
2306,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland
2307,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water
2308,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest
2309,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Forest
2310,Forest,Water,Cropland,Non_Water,Non_Wetland,NULL,Forest
2311,Forest,Water,Cropland,Water,Non_Wetland,NULL,Grassland
2312,Forest,Water,Cropland,Water,Non_Wetland,NULL,Forest
2313,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland
2314,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland
2315,Forest,Water,Wetland,NULL,Wetland,NULL,Water
2316,Forest,Water,Wetland,NULL,Wetland,NULL,Forest
2317,Forest,Water,Wetland,Non_Water,Wetland,NULL,Grassland
2318,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland
2319,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water
2320,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest
2321,Forest,Water,Wetland,Water,Wetland,NULL,Grassland
2322,Forest,Water,Wetland,Water,Wetland,NULL,Wetland
2323,Forest,Water,Wetland,Water,Wetland,NULL,Bareland
2324,Forest,Water,Wetland,Water,Wetland,NULL,Water
2325,Forest,Water,Wetland,Water,Wetland,NULL,Forest
2326,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest
2327,Forest,Water,Bareland,Water,Non_Wetland,NULL,Grassland
2328,Forest,Water,Water,NULL,Water,NULL,Wetland
2329,Forest,Water,Water,NULL,Water,NULL,Water
2330,Forest,Water,Water,NULL,Water,NULL,Forest
2331,Forest,Water,Water,Non_Water,Water,NULL,Grassland
2332,Forest,Water,Water,Non_Water,Water,NULL,Wetland
2333,Forest,Water,Water,Non_Water,Water,NULL,Water
2334,Forest,Water,Water,Non_Water,Water,NULL,Forest
2335,Forest,Water,Water,Water,Water,NULL,Grassland
2336,Forest,Water,Water,Water,Water,NULL,Wetland
2337,Forest,Water,Water,Water,Water,NULL,Water
2338,Forest,Water,Water,Water,Water,NULL,Forest
2339,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland
2340,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland
2341,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland
2342,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water
2343,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest
2344,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland
2345,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water
2346,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest
2347,Forest,Water,Forest,Water,Non_Wetland,NULL,Grassland
2348,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland
2349,Forest,Water,Forest,Water,Non_Wetland,NULL,Water
2350,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest
2351,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL
2352,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland
2353,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest
2354,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest
2355,Forest,Forest,NULL,Water,Non_Wetland,NULL,Grassland
2356,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest
2357,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL
2358,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland
2359,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland
2360,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland
2361,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up
2362,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water
2363,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest
2364,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Grassland
2365,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland
2366,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest
2367,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Grassland
2368,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Wetland
2369,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Bareland
2370,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Water
2371,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,Forest
2372,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL
2373,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland
2374,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Cropland
2375,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland
2376,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Built-up
2377,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest
2378,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Grassland
2379,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland
2380,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest
2381,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Grassland
2382,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland
2383,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Forest
2384,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL
2385,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland
2386,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up
2387,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest
2388,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Grassland
2389,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Forest
2390,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Grassland
2391,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Wetland
2392,Forest,Forest,Cropland,Water,Non_Wetland,NULL,Forest
2393,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL
2394,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland
2395,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland
2396,Forest,Forest,Wetland,NULL,Wetland,NULL,Water
2397,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest
2398,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL
2399,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland
2400,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland
2401,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water
2402,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest
2403,Forest,Forest,Wetland,Water,Wetland,NULL,NULL
2404,Forest,Forest,Wetland,Water,Wetland,NULL,Grassland
2405,Forest,Forest,Wetland,Water,Wetland,NULL,Cropland
2406,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland
2407,Forest,Forest,Wetland,Water,Wetland,NULL,Bareland
2408,Forest,Forest,Wetland,Water,Wetland,NULL,Water
2409,Forest,Forest,Wetland,Water,Wetland,NULL,Forest
2410,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland
2411,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest
2412,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Grassland
2413,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Forest
2414,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Grassland
2415,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland
2416,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL
2417,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland
2418,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Built-up
2419,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest
2420,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Grassland
2421,Forest,Forest,Built-up,Water,Non_Wetland,NULL,Grassland
2422,Forest,Forest,Water,NULL,Water,NULL,Grassland
2423,Forest,Forest,Water,NULL,Water,NULL,Wetland
2424,Forest,Forest,Water,NULL,Water,NULL,Water
2425,Forest,Forest,Water,NULL,Water,NULL,Forest
2426,Forest,Forest,Water,Non_Water,Water,NULL,Grassland
2427,Forest,Forest,Water,Non_Water,Water,NULL,Wetland
2428,Forest,Forest,Water,Non_Water,Water,NULL,Water
2429,Forest,Forest,Water,Non_Water,Water,NULL,Forest
2430,Forest,Forest,Water,Water,Water,NULL,Grassland
2431,Forest,Forest,Water,Water,Water,NULL,Wetland
2432,Forest,Forest,Water,Water,Water,NULL,Bareland
2433,Forest,Forest,Water,Water,Water,NULL,Water
2434,Forest,Forest,Water,Water,Water,NULL,Forest
2435,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL
2436,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland
2437,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland
2438,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water
2439,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest
2440,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland
2441,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland
2442,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water
2443,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest
2444,Forest,Forest,Forest,Water,Non_Wetland,NULL,Grassland
2445,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland
2446,Forest,Forest,Forest,Water,Non_Wetland,NULL,Bareland
2447,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest
