Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MQQ_M_R
2150,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
2151,Forest,Forest,Grassland,Water,Non_Wetland,Forest
2152,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2153,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2154,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2155,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2156,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2157,Forest,Forest,Cropland,NULL,Non_Wetland,Water
2158,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2159,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
2160,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2161,Forest,Forest,Cropland,Non_Water,Non_Wetland,Bareland
2162,Forest,Forest,Cropland,Non_Water,Non_Wetland,Water
2163,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2164,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
2165,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
2166,Forest,Forest,Cropland,Water,Non_Wetland,Bareland
2167,Forest,Forest,Cropland,Water,Non_Wetland,Water
2168,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2169,Forest,Forest,Wetland,NULL,Wetland,Grassland
2170,Forest,Forest,Wetland,NULL,Wetland,Water
2171,Forest,Forest,Wetland,NULL,Wetland,Forest
2172,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
2173,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
2174,Forest,Forest,Wetland,Non_Water,Wetland,Bareland
2175,Forest,Forest,Wetland,Non_Water,Wetland,Water
2176,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2177,Forest,Forest,Wetland,Water,Wetland,Grassland
2178,Forest,Forest,Wetland,Water,Wetland,Cropland
2179,Forest,Forest,Wetland,Water,Wetland,Bareland
2180,Forest,Forest,Wetland,Water,Wetland,Water
2181,Forest,Forest,Wetland,Water,Wetland,Forest
2182,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2183,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2184,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2185,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2186,Forest,Forest,Bareland,NULL,Non_Wetland,Built-up
2187,Forest,Forest,Bareland,NULL,Non_Wetland,Water
2188,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2189,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL
2190,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
2191,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2192,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2193,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water
2194,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
2195,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
2196,Forest,Forest,Bareland,Water,Non_Wetland,Bareland
2197,Forest,Forest,Bareland,Water,Non_Wetland,Water
2198,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2199,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2200,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2201,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2202,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2203,Forest,Forest,Built-up,Water,Non_Wetland,Water
2204,Forest,Forest,Water,NULL,Water,Grassland
2205,Forest,Forest,Water,NULL,Water,Bareland
2206,Forest,Forest,Water,NULL,Water,Water
2207,Forest,Forest,Water,NULL,Water,Forest
2208,Forest,Forest,Water,Non_Water,Water,Grassland
2209,Forest,Forest,Water,Non_Water,Water,Bareland
2210,Forest,Forest,Water,Non_Water,Water,Water
2211,Forest,Forest,Water,Non_Water,Water,Forest
2212,Forest,Forest,Water,Water,Water,Grassland
2213,Forest,Forest,Water,Water,Water,Bareland
2214,Forest,Forest,Water,Water,Water,Water
2215,Forest,Forest,Water,Water,Water,Forest
2216,Forest,Forest,Forest,NULL,Non_Wetland,NULL
2217,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
2218,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
2219,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
2220,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
2221,Forest,Forest,Forest,NULL,Non_Wetland,Water
2222,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2223,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2224,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2225,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
2226,Forest,Forest,Forest,Non_Water,Non_Wetland,Bareland
2227,Forest,Forest,Forest,Non_Water,Non_Wetland,Water
2228,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2229,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2230,Forest,Forest,Forest,Water,Non_Wetland,Cropland
2231,Forest,Forest,Forest,Water,Non_Wetland,Bareland
2232,Forest,Forest,Forest,Water,Non_Wetland,Water
2233,Forest,Forest,Forest,Water,Non_Wetland,Forest
