Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUJ_M_R
8592,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8593,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8594,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
8595,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8596,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
8597,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
8598,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
8599,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8600,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
8601,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
8602,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
8603,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
8604,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
8605,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,NULL,Grassland
8606,Water,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
8607,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
8608,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
8609,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
8610,Water,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
8611,Water,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Water
8612,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
8613,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
8614,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
8615,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
8616,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
8617,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
8618,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
8619,Water,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
8620,Water,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
8621,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
8622,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
8623,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
8624,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
8625,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
8626,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
8627,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
8628,Water,NULL,NULL,Water,Non_Wetland,Forest,NULL,Grassland
8629,Water,NULL,NULL,Water,Non_Wetland,Forest,NULL,Forest
8630,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
8631,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
8632,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
8633,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
8634,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
8635,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
8636,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
8637,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
8638,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8639,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8640,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
8641,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
8642,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
8643,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
8644,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
8645,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
8646,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
8647,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
8648,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
8649,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
8650,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
8651,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
8652,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
8653,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
8654,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
8655,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
8656,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8657,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8658,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
8659,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8660,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
8661,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8662,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
8663,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
8664,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
8665,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
8666,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
8667,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
8668,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
8669,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
8670,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
8671,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
8672,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8673,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
8674,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8675,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8676,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8677,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
8678,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
8679,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
8680,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
8681,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
8682,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
8683,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
8684,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
8685,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
8686,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8687,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8688,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8689,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8690,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8691,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
8692,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
8693,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
8694,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
8695,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
8696,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
8697,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
8698,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Grassland
8699,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
8700,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
8701,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
8702,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
8703,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
8704,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
8705,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
8706,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
8707,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
8708,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
8709,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
8710,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
8711,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8712,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
8713,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
8714,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8715,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8716,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
8717,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8718,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
8719,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
8720,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8721,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
8722,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8723,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
8724,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8725,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
8726,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
8727,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8728,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
8729,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Grassland
8730,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
8731,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
8732,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
8733,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
8734,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
8735,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
8736,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
8737,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
8738,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
8739,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
8740,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
8741,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
8742,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
8743,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
8744,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
8745,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
8746,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
8747,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
8748,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
8749,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
8750,Water,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Grassland
8751,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
8752,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
8753,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
8754,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8755,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
8756,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
8757,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
8758,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
8759,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
8760,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Grassland
8761,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Wetland
8762,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
8763,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8764,Water,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
8765,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
8766,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
8767,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8768,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8769,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8770,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
8771,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
8772,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8773,Water,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8774,Water,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
8775,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
8776,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
8777,Water,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
8778,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
8779,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
8780,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Water,Forest
8781,Water,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
8782,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8783,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8784,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
8785,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
8786,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8787,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8788,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8789,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
8790,Water,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Water
8791,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
8792,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
8793,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
8794,Water,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Forest
8795,Water,NULL,Grassland,Water,Non_Wetland,NULL,Water,Grassland
8796,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
8797,Water,NULL,Grassland,Water,Non_Wetland,Grassland,Water,Water
8798,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
8799,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
8800,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
8801,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
8802,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
8803,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
8804,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
8805,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
8806,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
8807,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
8808,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
8809,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
8810,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
8811,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
8812,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
8813,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
8814,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
8815,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
8816,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
8817,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
8818,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
8819,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8820,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8821,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8822,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
8823,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
8824,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
8825,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
8826,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8827,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8828,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8829,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8830,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8831,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
8832,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
8833,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
8834,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8835,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
8836,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
8837,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
8838,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
8839,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
8840,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
8841,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8842,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8843,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8844,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
8845,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8846,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,NULL
8847,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
8848,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
8849,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
8850,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Water
8851,Water,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
8852,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
8853,Water,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
8854,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
8855,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Bareland
8856,Water,NULL,Cropland,NULL,Non_Wetland,Water,Water,Water
8857,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
8858,Water,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
8859,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
8860,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
8861,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
8862,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
8863,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
8864,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
8865,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
8866,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
8867,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
8868,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8869,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
8870,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
8871,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
8872,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
8873,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
8874,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
8875,Water,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
8876,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
8877,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
8878,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
8879,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
8880,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
8881,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Bareland
8882,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
8883,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
8884,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8885,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
8886,Water,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
8887,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8888,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8889,Water,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
8890,Water,NULL,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
8891,Water,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8892,Water,NULL,Cropland,Water,Non_Wetland,Water,Built-up,Grassland
8893,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
8894,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
8895,Water,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Forest
8896,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
8897,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
8898,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
8899,Water,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
8900,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
8901,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Water
8902,Water,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
8903,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
8904,Water,NULL,Wetland,NULL,Wetland,NULL,Water,Wetland
8905,Water,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
8906,Water,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
8907,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8908,Water,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
8909,Water,NULL,Wetland,NULL,Wetland,Grassland,Built-up,Grassland
8910,Water,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
8911,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
8912,Water,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
8913,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
8914,Water,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
8915,Water,NULL,Wetland,NULL,Wetland,Water,Shrubland,Forest
8916,Water,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
8917,Water,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
8918,Water,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
8919,Water,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
8920,Water,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
8921,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
8922,Water,NULL,Wetland,NULL,Wetland,Forest,Water,Wetland
8923,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
8924,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
8925,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
8926,Water,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
8927,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
8928,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Bareland
8929,Water,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Water
