Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXU_M_R
13267,Wetland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Wetland
13268,Wetland,NULL,Wetland,Water,Wetland,Forest,Shrubland,Water
13269,Wetland,NULL,Wetland,Water,Wetland,Forest,Grassland,Grassland
13270,Wetland,NULL,Wetland,Water,Wetland,Forest,Grassland,Wetland
13271,Wetland,NULL,Wetland,Water,Wetland,Forest,Grassland,Water
13272,Wetland,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
13273,Wetland,NULL,Wetland,Water,Wetland,Forest,Water,Wetland
13274,Wetland,NULL,Wetland,Water,Wetland,Forest,Water,Water
13275,Wetland,NULL,Wetland,Water,Wetland,Forest,Water,Forest
13276,Wetland,NULL,Wetland,Water,Wetland,Forest,Forest,Grassland
13277,Wetland,NULL,Wetland,Water,Wetland,Forest,Forest,Wetland
13278,Wetland,NULL,Wetland,Water,Wetland,Forest,Forest,Water
13279,Wetland,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
13280,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
13281,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
13282,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
13283,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
13284,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
13285,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Cropland
13286,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Wetland
13287,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Built-up
13288,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Water
13289,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
13290,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
13291,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
13292,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Water
13293,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Forest
13294,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
13295,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,NULL
13296,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
13297,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
13298,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13299,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13300,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13301,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13302,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
13303,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13304,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13305,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
13306,Wetland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
13307,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
13308,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
13309,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
13310,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
13311,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Wetland
13312,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
13313,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
13314,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
13315,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Water
13316,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Grassland
13317,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Shrubland,Water
13318,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
13319,Wetland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Wetland
13320,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
13321,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,NULL
13322,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
13323,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Wetland
13324,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Water
13325,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
13326,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Wetland
13327,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Water
13328,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
13329,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
13330,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
13331,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
13332,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
13333,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
13334,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
13335,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Cropland
13336,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
13337,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Water
13338,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
13339,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
13340,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
13341,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
13342,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,NULL
13343,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Grassland
13344,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Cropland
13345,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Forest,Wetland
13346,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
13347,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
13348,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
13349,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
13350,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
13351,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
13352,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
13353,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
13354,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
13355,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
13356,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
13357,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
13358,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Water
13359,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
13360,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
13361,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
13362,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Forest,Water
13363,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,NULL,NULL
13364,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Grassland
13365,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Forest,Wetland
13366,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,NULL,Wetland
13367,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
13368,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Grassland
13369,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Cropland
13370,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Grassland,Water
13371,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
13372,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Cropland
13373,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water,Forest,Grassland
13374,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,NULL,Grassland
13375,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,NULL,Wetland
13376,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
13377,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
13378,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Cropland
13379,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Shrubland,Water
13380,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Forest,NULL
13381,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Forest,Grassland
13382,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Forest,Cropland
13383,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest,Forest,Wetland
13384,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
13385,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
13386,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
13387,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Grassland
13388,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Wetland
13389,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
13390,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
13391,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Wetland
13392,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Water
13393,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Wetland
13394,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
13395,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Forest,Grassland
13396,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,Forest,Water
13397,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Grassland
13398,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Wetland
13399,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
13400,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
13401,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Water
13402,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,Forest,Wetland
13403,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,Forest,Water
13404,Wetland,NULL,Bareland,Water,Non_Wetland,Shrubland,Forest,Forest
13405,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Wetland
13406,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Water
13407,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Forest,Water
13408,Wetland,NULL,Bareland,Water,Non_Wetland,Cropland,Forest,Grassland
13409,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
13410,Wetland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Grassland
13411,Wetland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
13412,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Wetland
13413,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Water
13414,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Grassland
13415,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Wetland
13416,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
13417,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
13418,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
13419,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
13420,Wetland,NULL,Bareland,Water,Non_Wetland,Water,Forest,Water
13421,Wetland,NULL,Bareland,Water,Non_Wetland,Forest,NULL,Wetland
13422,Wetland,NULL,Bareland,Water,Non_Wetland,Forest,NULL,Water
13423,Wetland,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,Wetland
13424,Wetland,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,Water
13425,Wetland,NULL,Bareland,Water,Non_Wetland,Forest,Water,Wetland
13426,Wetland,NULL,Bareland,Water,Non_Wetland,Forest,Forest,Water
13427,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
13428,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
13429,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
13430,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
13431,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
13432,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Forest
13433,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Bareland
13434,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
13435,Wetland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Water
13436,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
13437,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
13438,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
13439,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
13440,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
13441,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
13442,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
13443,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
13444,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
13445,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
13446,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
13447,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
13448,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
13449,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
13450,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Forest,NULL,Grassland
13451,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Forest,Forest,Grassland
13452,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
13453,Wetland,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
13454,Wetland,NULL,Water,NULL,Water,NULL,Shrubland,Wetland
13455,Wetland,NULL,Water,NULL,Water,NULL,Shrubland,Water
13456,Wetland,NULL,Water,NULL,Water,NULL,Water,Grassland
13457,Wetland,NULL,Water,NULL,Water,NULL,Forest,Cropland
13458,Wetland,NULL,Water,NULL,Water,Shrubland,NULL,NULL
13459,Wetland,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
13460,Wetland,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
13461,Wetland,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
13462,Wetland,NULL,Water,NULL,Water,Shrubland,Water,Grassland
13463,Wetland,NULL,Water,NULL,Water,Shrubland,Forest,Forest
13464,Wetland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
13465,Wetland,NULL,Water,NULL,Water,Grassland,Forest,Cropland
13466,Wetland,NULL,Water,NULL,Water,Water,NULL,Grassland
13467,Wetland,NULL,Water,NULL,Water,Water,Water,Grassland
13468,Wetland,NULL,Water,NULL,Water,Water,Water,Wetland
13469,Wetland,NULL,Water,NULL,Water,Water,Water,Water
13470,Wetland,NULL,Water,NULL,Water,Forest,NULL,Wetland
13471,Wetland,NULL,Water,NULL,Water,Forest,NULL,Water
13472,Wetland,NULL,Water,NULL,Water,Forest,Shrubland,Grassland
13473,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
13474,Wetland,NULL,Water,Non_Water,Water,NULL,Shrubland,Cropland
13475,Wetland,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
13476,Wetland,NULL,Water,Non_Water,Water,NULL,Grassland,Wetland
13477,Wetland,NULL,Water,Non_Water,Water,NULL,Grassland,Water
13478,Wetland,NULL,Water,Non_Water,Water,Shrubland,NULL,Grassland
13479,Wetland,NULL,Water,Non_Water,Water,Shrubland,NULL,Cropland
13480,Wetland,NULL,Water,Non_Water,Water,Shrubland,NULL,Water
13481,Wetland,NULL,Water,Non_Water,Water,Shrubland,Grassland,Water
13482,Wetland,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
13483,Wetland,NULL,Water,Non_Water,Water,Shrubland,Forest,Grassland
13484,Wetland,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
13485,Wetland,NULL,Water,Non_Water,Water,Grassland,NULL,Water
13486,Wetland,NULL,Water,Non_Water,Water,Grassland,Shrubland,Grassland
13487,Wetland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
13488,Wetland,NULL,Water,Non_Water,Water,Water,NULL,Grassland
13489,Wetland,NULL,Water,Non_Water,Water,Water,Shrubland,Grassland
13490,Wetland,NULL,Water,Non_Water,Water,Water,Grassland,Grassland
13491,Wetland,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
13492,Wetland,NULL,Water,Non_Water,Water,Water,Water,Grassland
13493,Wetland,NULL,Water,Non_Water,Water,Forest,NULL,Grassland
13494,Wetland,NULL,Water,Non_Water,Water,Forest,NULL,Cropland
13495,Wetland,NULL,Water,Non_Water,Water,Forest,NULL,Water
13496,Wetland,NULL,Water,Non_Water,Water,Forest,Water,Wetland
13497,Wetland,NULL,Water,Non_Water,Water,Forest,Water,Water
13498,Wetland,NULL,Water,Non_Water,Water,Forest,Forest,Grassland
13499,Wetland,NULL,Water,Non_Water,Water,Forest,Forest,Wetland
13500,Wetland,NULL,Water,Non_Water,Water,Forest,Forest,Water
13501,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
13502,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
13503,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
13504,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
13505,Wetland,NULL,Water,Water,Water,NULL,Shrubland,Grassland
13506,Wetland,NULL,Water,Water,Water,NULL,Shrubland,Water
13507,Wetland,NULL,Water,Water,Water,NULL,Water,Grassland
13508,Wetland,NULL,Water,Water,Water,NULL,Water,Wetland
13509,Wetland,NULL,Water,Water,Water,NULL,Water,Water
13510,Wetland,NULL,Water,Water,Water,NULL,Forest,Wetland
13511,Wetland,NULL,Water,Water,Water,NULL,Forest,Water
13512,Wetland,NULL,Water,Water,Water,Shrubland,NULL,Wetland
13513,Wetland,NULL,Water,Water,Water,Shrubland,NULL,Water
13514,Wetland,NULL,Water,Water,Water,Shrubland,Shrubland,Water
13515,Wetland,NULL,Water,Water,Water,Shrubland,Shrubland,Forest
13516,Wetland,NULL,Water,Water,Water,Shrubland,Grassland,Water
13517,Wetland,NULL,Water,Water,Water,Shrubland,Water,Grassland
13518,Wetland,NULL,Water,Water,Water,Shrubland,Water,Wetland
13519,Wetland,NULL,Water,Water,Water,Shrubland,Water,Water
13520,Wetland,NULL,Water,Water,Water,Shrubland,Forest,Water
13521,Wetland,NULL,Water,Water,Water,Grassland,Shrubland,Water
13522,Wetland,NULL,Water,Water,Water,Grassland,Grassland,Water
13523,Wetland,NULL,Water,Water,Water,Grassland,Forest,Water
13524,Wetland,NULL,Water,Water,Water,Cropland,NULL,Grassland
13525,Wetland,NULL,Water,Water,Water,Water,NULL,Grassland
13526,Wetland,NULL,Water,Water,Water,Water,NULL,Wetland
13527,Wetland,NULL,Water,Water,Water,Water,NULL,Water
13528,Wetland,NULL,Water,Water,Water,Water,Shrubland,Wetland
13529,Wetland,NULL,Water,Water,Water,Water,Shrubland,Water
13530,Wetland,NULL,Water,Water,Water,Water,Grassland,Grassland
13531,Wetland,NULL,Water,Water,Water,Water,Grassland,Water
13532,Wetland,NULL,Water,Water,Water,Water,Water,NULL
13533,Wetland,NULL,Water,Water,Water,Water,Water,Grassland
13534,Wetland,NULL,Water,Water,Water,Water,Water,Wetland
13535,Wetland,NULL,Water,Water,Water,Water,Water,Water
13536,Wetland,NULL,Water,Water,Water,Water,Water,Forest
13537,Wetland,NULL,Water,Water,Water,Water,Forest,Wetland
13538,Wetland,NULL,Water,Water,Water,Water,Forest,Water
13539,Wetland,NULL,Water,Water,Water,Forest,NULL,Wetland
13540,Wetland,NULL,Water,Water,Water,Forest,NULL,Water
13541,Wetland,NULL,Water,Water,Water,Forest,Shrubland,Wetland
13542,Wetland,NULL,Water,Water,Water,Forest,Shrubland,Water
13543,Wetland,NULL,Water,Water,Water,Forest,Grassland,Water
13544,Wetland,NULL,Water,Water,Water,Forest,Water,Water
13545,Wetland,NULL,Water,Water,Water,Forest,Water,Forest
13546,Wetland,NULL,Water,Water,Water,Forest,Forest,Grassland
13547,Wetland,NULL,Water,Water,Water,Forest,Forest,Wetland
13548,Wetland,NULL,Water,Water,Water,Forest,Forest,Water
13549,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
13550,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
13551,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
13552,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
13553,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
13554,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
13555,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
13556,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
13557,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
13558,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
13559,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
13560,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
13561,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
13562,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
13563,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
13564,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
13565,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Water
13566,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,NULL
13567,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
13568,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Cropland
13569,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Wetland
13570,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Water
13571,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
13572,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
13573,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
13574,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
13575,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Wetland
13576,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Water
13577,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
13578,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
13579,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
13580,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
13581,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
13582,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Water
13583,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
13584,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
13585,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
13586,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
13587,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
13588,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
13589,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
13590,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
13591,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
13592,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
13593,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
13594,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Water
13595,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
13596,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,NULL
13597,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
13598,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Water
13599,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
13600,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
13601,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
13602,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
13603,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
13604,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Water
13605,Wetland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
13606,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
