Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MDR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MDR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MDR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MDR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MDR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MDR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MDR_M_R
4904,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
4905,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4906,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
4907,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
4908,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
4909,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
4910,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4911,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
4912,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
4913,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4914,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
4915,Forest,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
4916,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
4917,Forest,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Grassland
4918,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
4919,Forest,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
4920,Forest,NULL,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
4921,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
4922,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
4923,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Water
4924,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
4925,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
4926,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Wetland
4927,Forest,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
4928,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
4929,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
4930,Forest,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
4931,Forest,NULL,NULL,Water,Non_Wetland,Built-up,Wetland,Grassland
4932,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
4933,Forest,NULL,NULL,Water,Non_Wetland,Water,Wetland,Forest
4934,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
4935,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Water
4936,Forest,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
4937,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4938,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
4939,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4940,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4941,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4942,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4943,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
4944,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
4945,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4946,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4947,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4948,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4949,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4950,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4951,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4952,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
4953,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
4954,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4955,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
4956,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4957,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4958,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4959,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4960,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
4961,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
4962,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4963,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
4964,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4965,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4966,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4967,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
4968,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
4969,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Forest
4970,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
4971,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
4972,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4973,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4974,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
4975,Forest,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4976,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
4977,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
4978,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
4979,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
4980,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4981,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
4982,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4983,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4984,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
4985,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
4986,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
4987,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
4988,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
4989,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
4990,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
4991,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
4992,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
4993,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
4994,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
4995,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Wetland,Grassland
4996,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
4997,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
4998,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
4999,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5000,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5001,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Water
5002,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
5003,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Forest
5004,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
5005,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
5006,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
5007,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
5008,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5009,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5010,Forest,NULL,Shrubland,Water,Non_Wetland,Built-up,Water,Grassland
5011,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
5012,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5013,Forest,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
5014,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
5015,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
5016,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5017,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5018,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5019,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5020,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
5021,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5022,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
5023,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5024,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5025,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
5026,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
5027,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5028,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
5029,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
5030,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5031,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5032,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
5033,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
5034,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
5035,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
5036,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
5037,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
5038,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
5039,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5040,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
5041,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
5042,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
5043,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5044,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
5045,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
5046,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
5047,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5048,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
5049,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5050,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Forest
5051,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5052,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
5053,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
5054,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5055,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
5056,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Grassland
5057,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up,Forest,Forest
5058,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5059,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5060,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
5061,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
5062,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Water
5063,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
5064,Forest,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
5065,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5066,Forest,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5067,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5068,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
5069,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5070,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
5071,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
5072,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
5073,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
5074,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5075,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
5076,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5077,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5078,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5079,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
5080,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
5081,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
5082,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5083,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
5084,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5085,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
5086,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
5087,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
5088,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
5089,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
5090,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Water
5091,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
5092,Forest,NULL,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
5093,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
5094,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
5095,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Wetland
5096,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
5097,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
5098,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
5099,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Wetland
5100,Forest,NULL,Grassland,Water,Non_Wetland,Wetland,Water,Water
5101,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
5102,Forest,NULL,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
5103,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
5104,Forest,NULL,Grassland,Water,Non_Wetland,Water,Wetland,Water
5105,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
5106,Forest,NULL,Grassland,Water,Non_Wetland,Water,Water,Water
5107,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5108,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5109,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
5110,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5111,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
5112,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5113,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
5114,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5115,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
5116,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
5117,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
5118,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5119,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
5120,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
5121,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
5122,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Wetland,Grassland
5123,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
5124,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
5125,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
5126,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
5127,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
5128,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
5129,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
5130,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,NULL
5131,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
5132,Forest,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
5133,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
5134,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
5135,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Water
5136,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
5137,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
5138,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
5139,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
5140,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
5141,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
5142,Forest,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
5143,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
5144,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
5145,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
5146,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
5147,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
5148,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
5149,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
5150,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
5151,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
5152,Forest,NULL,Wetland,NULL,Wetland,Wetland,Bareland,Forest
5153,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
5154,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Water
5155,Forest,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
5156,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
5157,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
5158,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
5159,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
5160,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
5161,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
5162,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Water
5163,Forest,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
5164,Forest,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
5165,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
5166,Forest,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
5167,Forest,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
5168,Forest,NULL,Wetland,NULL,Wetland,Built-up,Grassland,Forest
5169,Forest,NULL,Wetland,NULL,Wetland,Built-up,Wetland,Forest
5170,Forest,NULL,Wetland,NULL,Wetland,Built-up,Bareland,Grassland
5171,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
5172,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
5173,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
5174,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
5175,Forest,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
5176,Forest,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
5177,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
5178,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Water
5179,Forest,NULL,Wetland,NULL,Wetland,Water,Water,Forest
5180,Forest,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
5181,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
5182,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
5183,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Grassland
5184,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Water
5185,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
5186,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
5187,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
5188,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Water
5189,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
5190,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
5191,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Water
5192,Forest,NULL,Wetland,Non_Water,Wetland,NULL,Water,Forest
5193,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
5194,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
5195,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
5196,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
5197,Forest,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
5198,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
5199,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
5200,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
5201,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
5202,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
5203,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
5204,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
5205,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
5206,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
5207,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
5208,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
5209,Forest,NULL,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
5210,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
5211,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
5212,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5213,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
5214,Forest,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
5215,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
5216,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
5217,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
5218,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Forest
5219,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
5220,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
5221,Forest,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
5222,Forest,NULL,Wetland,Non_Water,Wetland,Water,Forest,Grassland
