Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKT_M_R
1775,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1776,Bareland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Water
1777,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1778,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1779,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1780,Bareland,NULL,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1781,Bareland,NULL,Wetland,Water,Wetland,Built-up,Built-up,Water
1782,Bareland,NULL,Wetland,Water,Wetland,Built-up,Water,Grassland
1783,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
1784,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1785,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1786,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1787,Bareland,NULL,Wetland,Water,Wetland,Water,Bareland,Grassland
1788,Bareland,NULL,Wetland,Water,Wetland,Water,Bareland,Water
1789,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1790,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
1791,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1792,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1793,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1794,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1795,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
1796,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
1797,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
1798,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1799,Bareland,NULL,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1800,Bareland,NULL,Built-up,Water,Non_Wetland,Water,Water,Grassland
1801,Bareland,NULL,Water,Water,Water,Water,Water,Water
1802,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1803,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1804,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1805,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
1806,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1807,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1808,Bareland,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1809,Bareland,Cropland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1810,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1811,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
1812,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1813,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1814,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1815,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1816,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1817,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1818,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1819,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1820,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1821,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1822,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1823,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1824,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1825,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1826,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1827,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1828,Bareland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1829,Bareland,Wetland,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
1830,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water,Wetland,Bareland
1831,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1832,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
1833,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1834,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Grassland
1835,Bareland,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1836,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1837,Bareland,Bareland,Grassland,Water,Non_Wetland,Water,Water,Bareland
1838,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1839,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1840,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
1841,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Bareland,Grassland
1842,Bareland,Bareland,Cropland,Water,Non_Wetland,Water,Water,Grassland
1843,Bareland,Bareland,Wetland,NULL,Wetland,Wetland,Water,Forest
1844,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1845,Bareland,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
1846,Bareland,Bareland,Wetland,NULL,Wetland,Water,Water,Bareland
1847,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Wetland,Bareland
1848,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1849,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1850,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1851,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1852,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1853,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Grassland,Water
1854,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1855,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Bareland
1856,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1857,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1858,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1859,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Bareland
1860,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1861,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Forest
1862,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
1863,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1864,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
1865,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1866,Bareland,Bareland,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1867,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Grassland
1868,Bareland,Bareland,Wetland,Water,Wetland,Water,Grassland,Water
1869,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
1870,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Bareland
1871,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1872,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Grassland
1873,Bareland,Bareland,Wetland,Water,Wetland,Water,Bareland,Water
1874,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1875,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1876,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1877,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1878,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1879,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1880,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1881,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Water
1882,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Bareland,Grassland
1883,Bareland,Bareland,Built-up,Water,Non_Wetland,Water,Water,Water
1884,Bareland,Bareland,Water,NULL,Water,Water,Water,Water
1885,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Grassland
1886,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Bareland
1887,Bareland,Bareland,Water,Non_Water,Water,Water,Water,Water
1888,Bareland,Bareland,Water,Water,Water,Water,Grassland,Water
1889,Bareland,Bareland,Water,Water,Water,Water,Wetland,Water
1890,Bareland,Bareland,Water,Water,Water,Water,Water,Grassland
1891,Bareland,Bareland,Water,Water,Water,Water,Water,Bareland
1892,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1893,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1894,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
1895,Bareland,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1896,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1897,Bareland,Built-up,Cropland,Water,Non_Wetland,Built-up,Built-up,Grassland
1898,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Grassland,Water
1899,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Water
1900,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
1901,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Water
1902,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1903,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Wetland
1904,Bareland,Built-up,Wetland,Water,Wetland,Built-up,Built-up,Water
1905,Bareland,Built-up,Wetland,Water,Wetland,Water,Grassland,Grassland
1906,Bareland,Built-up,Wetland,Water,Wetland,Water,Grassland,Water
1907,Bareland,Built-up,Wetland,Water,Wetland,Water,Bareland,Grassland
1908,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
1909,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Water
1910,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1911,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1912,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1913,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
1914,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
1915,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1916,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland,Grassland,Water
1917,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1918,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Grassland
1919,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1920,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1921,Bareland,Built-up,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1922,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1923,Bareland,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1924,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
1925,Bareland,Water,NULL,Water,Non_Wetland,Water,Water,Water
1926,Bareland,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
1927,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
1928,Bareland,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
1929,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
1930,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Grassland
1931,Bareland,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
1932,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1933,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Water
1934,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Forest
1935,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1936,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1937,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1938,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1939,Bareland,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1940,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1941,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1942,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1943,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1944,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1945,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1946,Bareland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
1947,Bareland,Water,Wetland,Non_Water,Wetland,Water,Bareland,Water
1948,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1949,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1950,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1951,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1952,Bareland,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1953,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1954,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Water
1955,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1956,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1957,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1958,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1959,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1960,Bareland,Water,Wetland,Water,Wetland,Built-up,Built-up,Grassland
1961,Bareland,Water,Wetland,Water,Wetland,Built-up,Built-up,Water
1962,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Grassland
1963,Bareland,Water,Wetland,Water,Wetland,Built-up,Water,Water
1964,Bareland,Water,Wetland,Water,Wetland,Water,Grassland,Water
1965,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1966,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1967,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1968,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
1969,Bareland,Water,Wetland,Water,Wetland,Water,Bareland,Water
1970,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1971,Bareland,Water,Wetland,Water,Wetland,Water,Water,Bareland
1972,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1973,Bareland,Water,Wetland,Water,Wetland,Water,Water,Forest
1974,Bareland,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1975,Bareland,Water,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
1976,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Grassland
1977,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Grassland,Forest
1978,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1979,Bareland,Water,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1980,Bareland,Water,Water,NULL,Water,Water,Water,Forest
1981,Bareland,Water,Water,Non_Water,Water,Water,Water,Forest
1982,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
1983,Bareland,Water,Water,Water,Water,Built-up,Built-up,Grassland
1984,Bareland,Water,Water,Water,Water,Built-up,Water,Water
1985,Bareland,Water,Water,Water,Water,Water,Water,Grassland
1986,Bareland,Water,Water,Water,Water,Water,Water,Water
1987,Bareland,Water,Forest,Water,Non_Wetland,Water,Water,Water
1988,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1989,Bareland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1990,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1991,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1992,Bareland,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1993,Bareland,Forest,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
1994,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1995,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1996,Bareland,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1997,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1998,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1999,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
2000,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2001,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
2002,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2003,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
2004,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2005,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
2006,Bareland,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
2007,Bareland,Forest,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2008,Bareland,Forest,Wetland,Water,Wetland,Bareland,Grassland,Water
2009,Bareland,Forest,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2010,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Grassland
2011,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Water
2012,Bareland,Forest,Wetland,Water,Wetland,Water,Grassland,Water
2013,Bareland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
2014,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
2015,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
2016,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2017,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2018,Bareland,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2019,Bareland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
2020,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water,Bareland,Grassland
2021,Bareland,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Grassland
2022,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2023,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2024,Water,NULL,Grassland,Water,Non_Wetland,Built-up,Wetland,Grassland
2025,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
2026,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2027,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
2028,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
2029,Water,NULL,Wetland,NULL,Wetland,Water,Forest,Forest
2030,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2031,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2032,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
2033,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2034,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
2035,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
2036,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
2037,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
2038,Water,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2039,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2040,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
2041,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
2042,Water,NULL,Wetland,Water,Wetland,Built-up,Wetland,Grassland
2043,Water,NULL,Wetland,Water,Wetland,Built-up,Built-up,Grassland
2044,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2045,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
2046,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2047,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2048,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
2049,Water,NULL,Wetland,Water,Wetland,Water,Water,Forest
2050,Water,NULL,Wetland,Water,Wetland,Forest,Water,Grassland
2051,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2052,Water,NULL,Water,NULL,Water,Water,Wetland,Grassland
2053,Water,NULL,Water,NULL,Water,Water,Wetland,Water
2054,Water,NULL,Water,NULL,Water,Water,Wetland,Forest
2055,Water,NULL,Water,NULL,Water,Water,Water,Grassland
2056,Water,NULL,Water,NULL,Water,Water,Forest,Forest
2057,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2058,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
2059,Water,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
2060,Water,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2061,Water,NULL,Water,Non_Water,Water,Water,Wetland,Water
2062,Water,NULL,Water,Non_Water,Water,Water,Wetland,Forest
2063,Water,NULL,Water,Non_Water,Water,Water,Water,Grassland
2064,Water,NULL,Water,Non_Water,Water,Water,Water,Wetland
2065,Water,NULL,Water,Non_Water,Water,Water,Water,Water
2066,Water,NULL,Water,Non_Water,Water,Water,Water,Forest
2067,Water,NULL,Water,Non_Water,Water,Water,Forest,Grassland
2068,Water,NULL,Water,Non_Water,Water,Water,Forest,Water
2069,Water,NULL,Water,Non_Water,Water,Water,Forest,Forest
2070,Water,NULL,Water,Water,Water,NULL,Wetland,Water
2071,Water,NULL,Water,Water,Water,NULL,Water,Water
2072,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2073,Water,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2074,Water,NULL,Water,Water,Water,Wetland,Wetland,Water
2075,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
2076,Water,NULL,Water,Water,Water,Wetland,Water,Wetland
2077,Water,NULL,Water,Water,Water,Wetland,Water,Water
2078,Water,NULL,Water,Water,Water,Wetland,Water,Forest
2079,Water,NULL,Water,Water,Water,Built-up,Wetland,Grassland
2080,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
2081,Water,NULL,Water,Water,Water,Water,Wetland,Water
2082,Water,NULL,Water,Water,Water,Water,Water,Grassland
2083,Water,NULL,Water,Water,Water,Water,Water,Wetland
2084,Water,NULL,Water,Water,Water,Water,Water,Water
2085,Water,NULL,Water,Water,Water,Water,Water,Forest
2086,Water,NULL,Water,Water,Water,Water,Forest,Grassland
2087,Water,NULL,Water,Water,Water,Water,Forest,Forest
2088,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
2089,Water,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
2090,Water,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2091,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2092,Water,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
2093,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
2094,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2095,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2096,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
