Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NWB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NWB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NWB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NWB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NWB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NWB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NWB_M_R
1758,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
1759,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1760,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1761,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1762,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1763,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1764,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1765,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
1766,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1767,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1768,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
1769,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1770,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1771,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1772,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1773,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
1774,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1775,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
1776,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
1777,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1778,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
1779,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
1780,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Water
1781,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
1782,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
1783,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
1784,Forest,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
1785,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1786,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1787,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1788,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1789,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1790,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1791,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1792,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1793,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1794,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1795,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1796,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1797,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Water
1798,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1799,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1800,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1801,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1802,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1803,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1804,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1805,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1806,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1807,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1808,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1809,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1810,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1811,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1812,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1813,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1814,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1815,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Water
1816,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1817,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1818,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1819,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1820,Forest,Forest,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
1821,Forest,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1822,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1823,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1824,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1825,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1826,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1827,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1828,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1829,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
1830,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1831,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1832,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
1833,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1834,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1835,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1836,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1837,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1838,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1839,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1840,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Grassland
1841,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
1842,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1843,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1844,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1845,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
1846,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1847,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1848,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1849,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1850,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1851,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1852,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1853,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
1854,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1855,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1856,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1857,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1858,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1859,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1860,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1861,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1862,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1863,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1864,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1865,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1866,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1867,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Water
1868,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1869,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
1870,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1871,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
1872,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
1873,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Water
1874,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1875,Forest,Forest,Forest,Water,Non_Wetland,Shrubland,Wetland,Forest
1876,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1877,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1878,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Water
1879,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1880,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Water,Forest
1881,Forest,Forest,Forest,Water,Non_Wetland,Grassland,Forest,Forest
1882,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1883,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1884,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Water
1885,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
1886,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
1887,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
1888,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1889,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Wetland
1890,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Water
1891,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
1892,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Water
1893,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1894,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
1895,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Water
1896,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
