Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MDU_M_R
1824,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1825,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1826,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
1827,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1828,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1829,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1830,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1831,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1832,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1833,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1834,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1835,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1836,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1837,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
1838,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1839,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1840,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1841,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1842,Forest,Forest,Grassland,NULL,Non_Wetland,Water,NULL,Forest
1843,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
1844,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1845,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1846,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1847,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1848,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1849,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1850,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1851,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1852,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1853,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1854,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1855,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1856,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1857,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Water
1858,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1859,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Grassland
1860,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1861,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,NULL,Forest
1862,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1863,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1864,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
1865,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1866,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,NULL,Forest
1867,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1868,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1869,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
1870,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1871,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1872,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1873,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1874,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1875,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1876,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Forest
1877,Forest,Forest,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1878,Forest,Forest,Grassland,Water,Non_Wetland,Water,NULL,Forest
1879,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Water
1880,Forest,Forest,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1881,Forest,Forest,Grassland,Water,Non_Wetland,Water,Water,Forest
1882,Forest,Forest,Grassland,Water,Non_Wetland,Forest,NULL,Forest
1883,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
1884,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Water,Forest
1885,Forest,Forest,Grassland,Water,Non_Wetland,Forest,Forest,Forest
1886,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1887,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1888,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1889,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
1890,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1891,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1892,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
1893,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1894,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1895,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
1896,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1897,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1898,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1899,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1900,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1901,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1902,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1903,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1904,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1905,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1906,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1907,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1908,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
1909,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Water
1910,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1911,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1912,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1913,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1914,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
1915,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
1916,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1917,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1918,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1919,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1920,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1921,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
1922,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1923,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1924,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1925,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1926,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1927,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Water
1928,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,Forest
1929,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1930,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1931,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1932,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1933,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1934,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1935,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Water
1936,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
1937,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1938,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
1939,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1940,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1941,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
1942,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
1943,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1944,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1945,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1946,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1947,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1948,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1949,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1950,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1951,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1952,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1953,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
1954,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
1955,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1956,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1957,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1958,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
1959,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1960,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Water
1961,Forest,Forest,Wetland,Non_Water,Wetland,Water,NULL,Forest
1962,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1963,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1964,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
1965,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1966,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1967,Forest,Forest,Wetland,Non_Water,Wetland,Water,Forest,Forest
1968,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Water
1969,Forest,Forest,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1970,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1971,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1972,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Grassland
1973,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
1974,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1975,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1976,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1977,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1978,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1979,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Grassland
1980,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1981,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
1982,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1983,Forest,Forest,Wetland,Water,Wetland,NULL,Forest,Forest
1984,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Water
1985,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Forest
1986,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1987,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1988,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
1989,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
1990,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1991,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1992,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1993,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
1994,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1995,Forest,Forest,Wetland,Water,Wetland,Water,Forest,Forest
1996,Forest,Forest,Wetland,Water,Wetland,Forest,NULL,Forest
1997,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
1998,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1999,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
2000,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
2001,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
2002,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2003,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,Forest
2004,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Forest,Forest
2005,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Forest
2006,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,NULL,Forest
2007,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,Forest
2008,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Wetland,Forest
2009,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water,Forest,Forest
2010,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Forest,Forest
2011,Forest,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
2012,Forest,Forest,Lichens_and_Mosses,Water,Non_Wetland,NULL,Wetland,Forest
2013,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2014,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2015,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2016,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2017,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
2018,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
2019,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2020,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
2021,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
2022,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
2023,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2024,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
2025,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2026,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
2027,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2028,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
2029,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
2030,Forest,Forest,Bareland,NULL,Non_Wetland,Water,NULL,Forest
2031,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
2032,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2033,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
2034,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
2035,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2036,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2037,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
2038,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
2039,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
2040,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
2041,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
2042,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2043,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2045,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2046,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2047,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Grassland
2048,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
2049,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Forest
2050,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2051,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
2052,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,NULL,Forest
2053,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2054,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2055,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
2056,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,NULL,Forest
2057,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
2058,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
2059,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
2060,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
2061,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2062,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
2063,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Water
2064,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,NULL,Forest
2065,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2066,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
2067,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Forest,Forest
2068,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2069,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2070,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2071,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
2072,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
2073,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
2074,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
2075,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Forest,Forest
2076,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,NULL,Forest
2077,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
2078,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2079,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2080,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
2081,Forest,Forest,Bareland,Water,Non_Wetland,Water,NULL,Water
2082,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Water
2083,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
2084,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Grassland
2085,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
2086,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
2087,Forest,Forest,Bareland,Water,Non_Wetland,Water,Forest,Forest
2088,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Water
2089,Forest,Forest,Bareland,Water,Non_Wetland,Forest,NULL,Forest
2090,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
2091,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
2092,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2093,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2094,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2095,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2096,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2097,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2098,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2099,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2100,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2101,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2102,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
2103,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2104,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
2105,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
2106,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2107,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
2108,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2109,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
2110,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
2111,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
2112,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
2113,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
2114,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Grassland,Forest
2115,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
2116,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2117,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Grassland
2118,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
2119,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
2120,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
2121,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Water,Forest
2122,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Grassland
2123,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
2124,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2125,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2126,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
2127,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,Water,Forest
2128,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
2129,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2130,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2131,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Water,Grassland
2132,Forest,Forest,Built-up,Non_Water,Non_Wetland,Forest,Wetland,Forest
2133,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2134,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
2135,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2136,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Grassland
2137,Forest,Forest,Built-up,Water,Non_Wetland,Wetland,Water,Water
2138,Forest,Forest,Built-up,Water,Non_Wetland,Water,Water,Grassland
2139,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2140,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2141,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2142,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
2143,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
2144,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
2145,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
2146,Forest,Forest,Water,NULL,Water,Wetland,NULL,Forest
2147,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
2148,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
2149,Forest,Forest,Water,NULL,Water,Wetland,Forest,Grassland
2150,Forest,Forest,Water,NULL,Water,Wetland,Forest,Forest
2151,Forest,Forest,Water,NULL,Water,Water,NULL,Forest
2152,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
2153,Forest,Forest,Water,NULL,Water,Water,Water,Water
2154,Forest,Forest,Water,NULL,Water,Water,Water,Forest
2155,Forest,Forest,Water,NULL,Water,Water,Forest,Forest
2156,Forest,Forest,Water,NULL,Water,Forest,NULL,Forest
2157,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
2158,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
2159,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
2160,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2161,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Water
2162,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2163,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
2164,Forest,Forest,Water,Non_Water,Water,NULL,Water,Grassland
2165,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
2166,Forest,Forest,Water,Non_Water,Water,Wetland,NULL,Forest
2167,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
2168,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
2169,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
2170,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
2171,Forest,Forest,Water,Non_Water,Water,Water,NULL,Water
