Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MQU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MQU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MQU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MQU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MQU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MQU_M_R
2090,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Grassland
2091,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Cropland
2092,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Forest
2093,Permanent_ice_and_snow,Water,Water,NULL,Water,Grassland
2094,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
2095,Permanent_ice_and_snow,Water,Water,NULL,Water,Forest
2096,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2097,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Grassland
2098,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Bareland
2099,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Water
2100,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,Forest
2101,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2102,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL
2103,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Forest
2104,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL
2105,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2106,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Cropland
2107,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Bareland
2108,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2109,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Grassland
2110,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
2111,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,Forest
2112,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL
2113,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2114,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Cropland
2115,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Bareland
2116,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2117,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2118,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2119,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2120,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2121,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2122,Forest,NULL,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
2123,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2124,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2125,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2126,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2127,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2128,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2129,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2130,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2131,Forest,NULL,Shrubland,NULL,Non_Wetland,Permanent_ice_and_snow
2132,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2133,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2134,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2135,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2136,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2137,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2138,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2139,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2140,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2141,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2142,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2143,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2144,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2145,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2146,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2147,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2148,Forest,NULL,Grassland,NULL,Non_Wetland,Permanent_ice_and_snow
2149,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2150,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2151,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2152,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2153,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2154,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2155,Forest,NULL,Cropland,NULL,Non_Wetland,Water
2156,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2157,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2158,Forest,NULL,Wetland,NULL,Wetland,NULL
2159,Forest,NULL,Wetland,NULL,Wetland,Grassland
2160,Forest,NULL,Wetland,NULL,Wetland,Cropland
2161,Forest,NULL,Wetland,NULL,Wetland,Bareland
2162,Forest,NULL,Wetland,NULL,Wetland,Water
2163,Forest,NULL,Wetland,NULL,Wetland,Forest
2164,Forest,NULL,Wetland,Non_Water,Wetland,Water
2165,Forest,NULL,Wetland,Water,Wetland,Water
2166,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2167,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2168,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2169,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2170,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2171,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2172,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2173,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2174,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2175,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2176,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2177,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2178,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2179,Forest,NULL,Water,NULL,Water,NULL
2180,Forest,NULL,Water,NULL,Water,Grassland
2181,Forest,NULL,Water,NULL,Water,Cropland
2182,Forest,NULL,Water,NULL,Water,Wetland
2183,Forest,NULL,Water,NULL,Water,Bareland
2184,Forest,NULL,Water,NULL,Water,Water
2185,Forest,NULL,Water,NULL,Water,Permanent_ice_and_snow
2186,Forest,NULL,Water,NULL,Water,Forest
2187,Forest,NULL,Water,Non_Water,Water,Water
2188,Forest,NULL,Water,Non_Water,Water,Forest
2189,Forest,NULL,Water,Water,Water,NULL
2190,Forest,NULL,Water,Water,Water,Grassland
2191,Forest,NULL,Water,Water,Water,Cropland
2192,Forest,NULL,Water,Water,Water,Wetland
2193,Forest,NULL,Water,Water,Water,Water
2194,Forest,NULL,Water,Water,Water,Forest
2195,Forest,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL
2196,Forest,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2197,Forest,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Cropland
2198,Forest,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2199,Forest,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Permanent_ice_and_snow
2200,Forest,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,Forest
2201,Forest,NULL,Permanent_ice_and_snow,Water,Non_Wetland,Grassland
2202,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2203,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2204,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2205,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2206,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2207,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2208,Forest,NULL,Forest,NULL,Non_Wetland,Water
2209,Forest,NULL,Forest,NULL,Non_Wetland,Permanent_ice_and_snow
2210,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2211,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2212,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2213,Forest,NULL,Forest,Water,Non_Wetland,Forest
2214,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2215,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2216,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2217,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2218,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2219,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2220,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2221,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
2222,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2223,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2224,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2225,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2226,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2227,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
2228,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2229,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2230,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
2231,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
2232,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
2233,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
2234,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
2235,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
2236,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
2237,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
2238,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
2239,Forest,Cropland,Wetland,NULL,Wetland,NULL
2240,Forest,Cropland,Wetland,NULL,Wetland,Forest
2241,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
2242,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
2243,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
2244,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
2245,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2246,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
2247,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
2248,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
2249,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
2250,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
2251,Forest,Cropland,Water,NULL,Water,NULL
2252,Forest,Cropland,Water,NULL,Water,Grassland
2253,Forest,Cropland,Water,NULL,Water,Cropland
2254,Forest,Cropland,Water,NULL,Water,Forest
2255,Forest,Cropland,Water,Non_Water,Water,NULL
2256,Forest,Cropland,Water,Non_Water,Water,Forest
2257,Forest,Cropland,Water,Water,Water,NULL
2258,Forest,Cropland,Water,Water,Water,Grassland
2259,Forest,Cropland,Water,Water,Water,Forest
2260,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
2261,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
2262,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
2263,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
2264,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
2265,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
2266,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
2267,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
2268,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
2269,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
2270,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland
2271,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
2272,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
2273,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
2274,Forest,Wetland,Wetland,NULL,Wetland,Cropland
2275,Forest,Wetland,Water,NULL,Water,Grassland
2276,Forest,Wetland,Water,NULL,Water,Wetland
2277,Forest,Wetland,Water,NULL,Water,Water
2278,Forest,Wetland,Water,NULL,Water,Forest
2279,Forest,Wetland,Water,Water,Water,Cropland
2280,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
2281,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
2282,Forest,Wetland,Forest,NULL,Non_Wetland,Cropland
2283,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
2284,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
2285,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
2286,Forest,Wetland,Forest,Water,Non_Wetland,Cropland
2287,Forest,Bareland,NULL,NULL,Non_Wetland,Grassland
2288,Forest,Bareland,NULL,NULL,Non_Wetland,Forest
2289,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL
2290,Forest,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2291,Forest,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2292,Forest,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2293,Forest,Bareland,Shrubland,NULL,Non_Wetland,Built-up
2294,Forest,Bareland,Shrubland,NULL,Non_Wetland,Water
2295,Forest,Bareland,Shrubland,NULL,Non_Wetland,Forest
2296,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL
2297,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
2298,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
2299,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
2300,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland
2301,Forest,Bareland,Cropland,NULL,Non_Wetland,Forest
2302,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
2303,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
2304,Forest,Bareland,Water,NULL,Water,NULL
2305,Forest,Bareland,Water,NULL,Water,Grassland
2306,Forest,Bareland,Water,NULL,Water,Cropland
2307,Forest,Bareland,Water,NULL,Water,Bareland
2308,Forest,Bareland,Water,NULL,Water,Forest
2309,Forest,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2310,Forest,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
2311,Forest,Bareland,Forest,NULL,Non_Wetland,NULL
2312,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
2313,Forest,Bareland,Forest,NULL,Non_Wetland,Cropland
2314,Forest,Bareland,Forest,NULL,Non_Wetland,Bareland
2315,Forest,Bareland,Forest,NULL,Non_Wetland,Forest
2316,Forest,Bareland,Forest,Non_Water,Non_Wetland,Forest
2317,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
2318,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
2319,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2320,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2321,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2322,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2323,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2324,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water
2325,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
2326,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
2327,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Water
2328,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2329,Forest,Built-up,Shrubland,Water,Non_Wetland,NULL
2330,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland
2331,Forest,Built-up,Shrubland,Water,Non_Wetland,Forest
2332,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
2333,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
2334,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
2335,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
2336,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
2337,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
2338,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
2339,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
2340,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
2341,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
2342,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
2343,Forest,Built-up,Wetland,NULL,Wetland,NULL
2344,Forest,Built-up,Wetland,NULL,Wetland,Forest
2345,Forest,Built-up,Wetland,Non_Water,Wetland,Water
2346,Forest,Built-up,Wetland,Water,Wetland,Cropland
2347,Forest,Built-up,Wetland,Water,Wetland,Water
2348,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
2349,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
2350,Forest,Built-up,Bareland,NULL,Non_Wetland,Cropland
2351,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
2352,Forest,Built-up,Bareland,NULL,Non_Wetland,Built-up
2353,Forest,Built-up,Bareland,NULL,Non_Wetland,Water
2354,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
2355,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
2356,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
2357,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
2358,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland
2359,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
2360,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
2361,Forest,Built-up,Water,NULL,Water,Grassland
2362,Forest,Built-up,Water,NULL,Water,Forest
2363,Forest,Built-up,Water,Non_Water,Water,Forest
2364,Forest,Built-up,Water,Water,Water,Water
2365,Forest,Built-up,Water,Water,Water,Forest
2366,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
2367,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
2368,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
2369,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
2370,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
2371,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
2372,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
2373,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
2374,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
2375,Forest,Built-up,Forest,Water,Non_Wetland,Forest
2376,Forest,Water,NULL,NULL,Non_Wetland,Grassland
2377,Forest,Water,NULL,NULL,Non_Wetland,Forest
2378,Forest,Water,NULL,Water,Non_Wetland,Forest
2379,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
2380,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
2381,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
2382,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
2383,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
2384,Forest,Water,Shrubland,NULL,Non_Wetland,Built-up
2385,Forest,Water,Shrubland,NULL,Non_Wetland,Water
2386,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
2387,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2388,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2389,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2390,Forest,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2391,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
2392,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
2393,Forest,Water,Shrubland,Water,Non_Wetland,NULL
2394,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
2395,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
2396,Forest,Water,Shrubland,Water,Non_Wetland,Water
2397,Forest,Water,Shrubland,Water,Non_Wetland,Forest
2398,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
2399,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
2400,Forest,Water,Grassland,NULL,Non_Wetland,Forest
2401,Forest,Water,Cropland,NULL,Non_Wetland,NULL
2402,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
2403,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
2404,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
2405,Forest,Water,Cropland,NULL,Non_Wetland,Forest
2406,Forest,Water,Cropland,Water,Non_Wetland,Forest
2407,Forest,Water,Wetland,NULL,Wetland,Bareland
2408,Forest,Water,Wetland,NULL,Wetland,Water
2409,Forest,Water,Wetland,NULL,Wetland,Forest
2410,Forest,Water,Wetland,Non_Water,Wetland,Bareland
2411,Forest,Water,Wetland,Non_Water,Wetland,Forest
2412,Forest,Water,Wetland,Water,Wetland,Grassland
2413,Forest,Water,Wetland,Water,Wetland,Water
2414,Forest,Water,Wetland,Water,Wetland,Forest
2415,Forest,Water,Bareland,NULL,Non_Wetland,NULL
2416,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
2417,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
2418,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
2419,Forest,Water,Bareland,NULL,Non_Wetland,Forest
2420,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
2421,Forest,Water,Bareland,Water,Non_Wetland,Bareland
2422,Forest,Water,Built-up,NULL,Non_Wetland,Forest
2423,Forest,Water,Water,NULL,Water,NULL
2424,Forest,Water,Water,NULL,Water,Grassland
2425,Forest,Water,Water,NULL,Water,Cropland
2426,Forest,Water,Water,NULL,Water,Bareland
2427,Forest,Water,Water,NULL,Water,Water
2428,Forest,Water,Water,NULL,Water,Forest
2429,Forest,Water,Water,Non_Water,Water,NULL
2430,Forest,Water,Water,Non_Water,Water,Cropland
2431,Forest,Water,Water,Non_Water,Water,Water
2432,Forest,Water,Water,Non_Water,Water,Forest
2433,Forest,Water,Water,Water,Water,Grassland
2434,Forest,Water,Water,Water,Water,Cropland
2435,Forest,Water,Water,Water,Water,Wetland
2436,Forest,Water,Water,Water,Water,Bareland
2437,Forest,Water,Water,Water,Water,Water
2438,Forest,Water,Water,Water,Water,Forest
2439,Forest,Water,Forest,NULL,Non_Wetland,NULL
2440,Forest,Water,Forest,NULL,Non_Wetland,Grassland
2441,Forest,Water,Forest,NULL,Non_Wetland,Cropland
2442,Forest,Water,Forest,NULL,Non_Wetland,Wetland
2443,Forest,Water,Forest,NULL,Non_Wetland,Bareland
2444,Forest,Water,Forest,NULL,Non_Wetland,Water
2445,Forest,Water,Forest,NULL,Non_Wetland,Forest
2446,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
2447,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
2448,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland
2449,Forest,Water,Forest,Non_Water,Non_Wetland,Water
2450,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
2451,Forest,Water,Forest,Water,Non_Wetland,Grassland
2452,Forest,Water,Forest,Water,Non_Wetland,Cropland
2453,Forest,Water,Forest,Water,Non_Wetland,Bareland
2454,Forest,Water,Forest,Water,Non_Wetland,Water
2455,Forest,Water,Forest,Water,Non_Wetland,Forest
2456,Forest,Forest,NULL,NULL,Non_Wetland,NULL
2457,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
2458,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
2459,Forest,Forest,NULL,NULL,Non_Wetland,Permanent_ice_and_snow
2460,Forest,Forest,NULL,NULL,Non_Wetland,Forest
2461,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
2462,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
2463,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
2464,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
2465,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
2466,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
2467,Forest,Forest,Shrubland,NULL,Non_Wetland,Water
2468,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
2469,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2470,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2471,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2472,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
2473,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
2474,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
2475,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
2476,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
2477,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
2478,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2479,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
2480,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
2481,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
2482,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
2483,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
2484,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
2485,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
2486,Forest,Forest,Cropland,Water,Non_Wetland,Forest
2487,Forest,Forest,Wetland,NULL,Wetland,Forest
2488,Forest,Forest,Wetland,Non_Water,Wetland,Forest
2489,Forest,Forest,Wetland,Water,Wetland,Grassland
2490,Forest,Forest,Wetland,Water,Wetland,Forest
2491,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
2492,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
2493,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
2494,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
2495,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
2496,Forest,Forest,Bareland,Water,Non_Wetland,Forest
2497,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
2498,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
2499,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
2500,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
2501,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
2502,Forest,Forest,Water,NULL,Water,NULL
2503,Forest,Forest,Water,NULL,Water,Grassland
2504,Forest,Forest,Water,NULL,Water,Bareland
2505,Forest,Forest,Water,NULL,Water,Water
2506,Forest,Forest,Water,NULL,Water,Forest
2507,Forest,Forest,Water,Non_Water,Water,Forest
2508,Forest,Forest,Water,Water,Water,Grassland
2509,Forest,Forest,Water,Water,Water,Forest
2510,Forest,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,NULL
2511,Forest,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Grassland
2512,Forest,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Cropland
2513,Forest,Forest,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
