Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHL_M_R
1703,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1704,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1705,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1706,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1707,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1708,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1709,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
1710,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1711,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1712,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1713,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1714,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1715,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1716,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1717,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1718,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1719,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1720,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1721,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1722,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1723,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1724,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1725,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1726,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1727,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1728,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1729,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1730,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1731,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1732,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1733,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1734,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1735,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1736,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1737,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1738,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1739,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1740,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Water
1741,Forest,Water,Wetland,Water,Wetland,NULL,Forest,Forest
1742,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1743,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1744,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1745,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1746,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
1747,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1748,Forest,Water,Wetland,Water,Wetland,Grassland,Forest,Forest
1749,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1750,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1751,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1752,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1753,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1754,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1755,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1756,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1757,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1758,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1759,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1760,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1761,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1762,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1763,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1764,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
1765,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1766,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Water
1767,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1768,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1769,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1770,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1771,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
1772,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1773,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1774,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1775,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Water
1776,Forest,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1777,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1778,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1779,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1780,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1781,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1782,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1783,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
1784,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1785,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1786,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Water
1787,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1788,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
1789,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1790,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Water
1791,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1792,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1793,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Water
1794,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Forest
1795,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1796,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1797,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1798,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1799,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1800,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Forest
1801,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Grassland
1802,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Water
1803,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1804,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Water
1805,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
1806,Forest,Water,Bareland,Water,Non_Wetland,NULL,Forest,Forest
1807,Forest,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
1808,Forest,Water,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1809,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1810,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1811,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1812,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1813,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1814,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1815,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1816,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
1817,Forest,Water,Bareland,Water,Non_Wetland,Forest,Forest,Water
1818,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1819,Forest,Water,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1820,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1821,Forest,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1822,Forest,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1823,Forest,Water,Water,NULL,Water,NULL,Wetland,Grassland
1824,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1825,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1826,Forest,Water,Water,NULL,Water,NULL,Water,Water
1827,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1828,Forest,Water,Water,NULL,Water,NULL,Forest,Water
1829,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1830,Forest,Water,Water,NULL,Water,Grassland,Wetland,Water
1831,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
1832,Forest,Water,Water,NULL,Water,Grassland,Water,Grassland
1833,Forest,Water,Water,NULL,Water,Grassland,Water,Water
1834,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
1835,Forest,Water,Water,NULL,Water,Grassland,Forest,Forest
1836,Forest,Water,Water,NULL,Water,Wetland,Wetland,Water
1837,Forest,Water,Water,NULL,Water,Wetland,Wetland,Forest
1838,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1839,Forest,Water,Water,NULL,Water,Wetland,Forest,Water
1840,Forest,Water,Water,NULL,Water,Wetland,Forest,Forest
1841,Forest,Water,Water,NULL,Water,Bareland,Water,Forest
1842,Forest,Water,Water,NULL,Water,Water,Wetland,Grassland
1843,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1844,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1845,Forest,Water,Water,NULL,Water,Water,Water,Grassland
1846,Forest,Water,Water,NULL,Water,Water,Water,Water
1847,Forest,Water,Water,NULL,Water,Water,Water,Forest
1848,Forest,Water,Water,NULL,Water,Water,Forest,Water
1849,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1850,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1851,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1852,Forest,Water,Water,NULL,Water,Forest,Water,Water
1853,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1854,Forest,Water,Water,NULL,Water,Forest,Forest,Forest
1855,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1856,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1857,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1858,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1859,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1860,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Water
1861,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
1862,Forest,Water,Water,Non_Water,Water,Wetland,Wetland,Forest
1863,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1864,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1865,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1866,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1867,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1868,Forest,Water,Water,Non_Water,Water,Water,Forest,Water
1869,Forest,Water,Water,Non_Water,Water,Water,Forest,Forest
1870,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1871,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1872,Forest,Water,Water,Non_Water,Water,Forest,Forest,Forest
1873,Forest,Water,Water,Water,Water,NULL,Wetland,Grassland
1874,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1875,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1876,Forest,Water,Water,Water,Water,NULL,Water,Water
1877,Forest,Water,Water,Water,Water,NULL,Water,Forest
1878,Forest,Water,Water,Water,Water,NULL,Forest,Water
1879,Forest,Water,Water,Water,Water,NULL,Forest,Forest
1880,Forest,Water,Water,Water,Water,Grassland,Wetland,Bareland
1881,Forest,Water,Water,Water,Water,Grassland,Wetland,Water
1882,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
1883,Forest,Water,Water,Water,Water,Grassland,Water,Grassland
1884,Forest,Water,Water,Water,Water,Grassland,Water,Water
1885,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1886,Forest,Water,Water,Water,Water,Grassland,Forest,Forest
1887,Forest,Water,Water,Water,Water,Wetland,Wetland,Water
1888,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1889,Forest,Water,Water,Water,Water,Wetland,Water,Grassland
1890,Forest,Water,Water,Water,Water,Wetland,Water,Water
1891,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1892,Forest,Water,Water,Water,Water,Bareland,Water,Forest
1893,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1894,Forest,Water,Water,Water,Water,Water,Wetland,Water
1895,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1896,Forest,Water,Water,Water,Water,Water,Water,Grassland
1897,Forest,Water,Water,Water,Water,Water,Water,Water
1898,Forest,Water,Water,Water,Water,Water,Water,Forest
1899,Forest,Water,Water,Water,Water,Water,Forest,Water
1900,Forest,Water,Water,Water,Water,Water,Forest,Forest
1901,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1902,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1903,Forest,Water,Water,Water,Water,Forest,Water,Water
1904,Forest,Water,Water,Water,Water,Forest,Water,Forest
1905,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1906,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1907,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1908,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1909,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1910,Forest,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
1911,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1912,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1913,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1914,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1915,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1916,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1917,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1918,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1919,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1920,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1921,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1922,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1923,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1924,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1925,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1926,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1927,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Water
1928,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1929,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1930,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1931,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1932,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1933,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1934,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1935,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1936,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1937,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1938,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1939,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1940,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1941,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1942,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1943,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1944,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1945,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1946,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1947,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1948,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1949,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1950,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1951,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1952,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1953,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1954,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1955,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Water
1956,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1957,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
1958,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1959,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1960,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1961,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1962,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1963,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1964,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1965,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1966,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1967,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1968,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1969,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1970,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
1971,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1972,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1973,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1974,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Water
1975,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1976,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Grassland
1977,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1978,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1979,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Water
1980,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1981,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
1982,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Water
1983,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1984,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1985,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1986,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Water
1987,Forest,Water,Forest,Water,Non_Wetland,Wetland,Water,Forest
1988,Forest,Water,Forest,Water,Non_Wetland,Wetland,Forest,Grassland
1989,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
1990,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Grassland
1991,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1992,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1993,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Grassland
1994,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Bareland
1995,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1996,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1997,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1998,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1999,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Water
2000,Forest,Water,Forest,Water,Non_Wetland,Forest,Wetland,Forest
2001,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Water
2002,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
2003,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Water
2004,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
2005,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2006,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2007,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2008,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2009,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2010,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2011,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
2012,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2013,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Water
2014,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2015,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2016,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2017,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2018,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2019,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2020,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2021,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2022,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2023,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2024,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2025,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2026,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2027,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2028,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2029,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2030,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2031,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2032,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2033,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2034,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2035,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2036,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2037,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2038,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2039,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2040,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2041,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2042,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2043,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
2044,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2045,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
2046,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
2047,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
2048,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2049,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2050,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2051,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2052,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
2053,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2054,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2055,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2056,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2057,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2058,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2059,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2060,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2061,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
2062,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
2063,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2064,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2065,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2066,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2067,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
2068,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2069,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
2070,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
2071,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
2072,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
