Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KLB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KLB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KLB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KLB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KLB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KLB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KLB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KLB_M_R
17642,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
17643,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Forest
17644,Water,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Forest,Forest
17645,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
17646,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
17647,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Water
17648,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
17649,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland,Shrubland,Cropland
17650,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
17651,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,NULL
17652,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Water
17653,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland,Water,Forest
17654,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
17655,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
17656,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
17657,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
17658,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
17659,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
17660,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Forest,Water
17661,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
17662,Water,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
17663,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Forest
17664,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Wetland,Forest
17665,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Bareland,Water
17666,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
17667,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
17668,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
17669,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
17670,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
17671,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
17672,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Water
17673,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
17674,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Water
17675,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,NULL,Forest
17676,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
17677,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Wetland,Forest
17678,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,NULL
17679,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Water
17680,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Forest
17681,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Water
17682,Water,Water,Cropland,Non_Water,Non_Wetland,Forest,Forest,Forest
17683,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
17684,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
17685,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
17686,Water,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
17687,Water,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Water
17688,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
17689,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Bareland
17690,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
17691,Water,Water,Cropland,Water,Non_Wetland,NULL,Water,Forest
17692,Water,Water,Cropland,Water,Non_Wetland,NULL,Forest,Water
17693,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
17694,Water,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
17695,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
17696,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Bareland
17697,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
17698,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
17699,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Grassland,Forest
17700,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Grassland
17701,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Water
17702,Water,Water,Cropland,Water,Non_Wetland,Shrubland,Water,Forest
17703,Water,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Water
17704,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
17705,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
17706,Water,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
17707,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
17708,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
17709,Water,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
17710,Water,Water,Cropland,Water,Non_Wetland,Wetland,Shrubland,Grassland
17711,Water,Water,Cropland,Water,Non_Wetland,Wetland,Bareland,Water
17712,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
17713,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Water
17714,Water,Water,Cropland,Water,Non_Wetland,Wetland,Water,Forest
17715,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
17716,Water,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
17717,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
17718,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
17719,Water,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
17720,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
17721,Water,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
17722,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Grassland
17723,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Cropland
17724,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Bareland
17725,Water,Water,Cropland,Water,Non_Wetland,Water,NULL,Water
17726,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
17727,Water,Water,Cropland,Water,Non_Wetland,Water,Shrubland,Water
17728,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
17729,Water,Water,Cropland,Water,Non_Wetland,Water,Grassland,Water
17730,Water,Water,Cropland,Water,Non_Wetland,Water,Bareland,Water
17731,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Grassland
17732,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
17733,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
17734,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Forest
17735,Water,Water,Cropland,Water,Non_Wetland,Water,Forest,Water
17736,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Water
17737,Water,Water,Cropland,Water,Non_Wetland,Forest,NULL,Forest
17738,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Water
17739,Water,Water,Cropland,Water,Non_Wetland,Forest,Water,Forest
17740,Water,Water,Cropland,Water,Non_Wetland,Forest,Forest,Water
17741,Water,Water,Cropland,Water,Non_Wetland,Forest,Forest,Forest
17742,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
17743,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
17744,Water,Water,Wetland,NULL,Wetland,NULL,Shrubland,Forest
17745,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
17746,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
17747,Water,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
17748,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
17749,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
17750,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
17751,Water,Water,Wetland,NULL,Wetland,Shrubland,NULL,Forest
17752,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
17753,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
17754,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
17755,Water,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
17756,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
17757,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Water
17758,Water,Water,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
17759,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
17760,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Wetland
17761,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
17762,Water,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
17763,Water,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
17764,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
17765,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
17766,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
17767,Water,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Water
17768,Water,Water,Wetland,NULL,Wetland,Wetland,Water,NULL
17769,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
17770,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Wetland
17771,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Water
17772,Water,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
17773,Water,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
17774,Water,Water,Wetland,NULL,Wetland,Bareland,Shrubland,Water
17775,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
17776,Water,Water,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
17777,Water,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
17778,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
17779,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
17780,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Water
17781,Water,Water,Wetland,NULL,Wetland,Water,NULL,Water
17782,Water,Water,Wetland,NULL,Wetland,Water,NULL,Forest
17783,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
17784,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
17785,Water,Water,Wetland,NULL,Wetland,Water,Shrubland,Forest
17786,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
17787,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
17788,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
17789,Water,Water,Wetland,NULL,Wetland,Water,Water,Wetland
17790,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
17791,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
17792,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
17793,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
17794,Water,Water,Wetland,NULL,Wetland,Forest,NULL,Forest
17795,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Grassland
17796,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Water
17797,Water,Water,Wetland,NULL,Wetland,Forest,Shrubland,Forest
17798,Water,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
17799,Water,Water,Wetland,NULL,Wetland,Forest,Water,Water
17800,Water,Water,Wetland,NULL,Wetland,Forest,Water,Forest
17801,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Water
17802,Water,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
17803,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
17804,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
17805,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
17806,Water,Water,Wetland,Non_Water,Wetland,NULL,Shrubland,Grassland
17807,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
17808,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Water
17809,Water,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
17810,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
17811,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
17812,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
17813,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
17814,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
17815,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
17816,Water,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
17817,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
17818,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
17819,Water,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
17820,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
17821,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
17822,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
17823,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
17824,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
17825,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
17826,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
17827,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
17828,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
17829,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
17830,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Water
17831,Water,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
17832,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
17833,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
17834,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
17835,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
17836,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
17837,Water,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
17838,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
17839,Water,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Forest
17840,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
17841,Water,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
17842,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,NULL
17843,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
17844,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
17845,Water,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
17846,Water,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Grassland
17847,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
17848,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
17849,Water,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
17850,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,NULL
17851,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
17852,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Water
17853,Water,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Forest
17854,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
17855,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Wetland
17856,Water,Water,Wetland,Non_Water,Wetland,Bareland,Grassland,Water
17857,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
17858,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,NULL
17859,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
17860,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
17861,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
17862,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
17863,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
17864,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Water
17865,Water,Water,Wetland,Non_Water,Wetland,Bareland,Forest,Forest
17866,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
17867,Water,Water,Wetland,Non_Water,Wetland,Built-up,Water,Forest
17868,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Bareland
17869,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
17870,Water,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
17871,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,NULL
17872,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
17873,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Water
17874,Water,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
17875,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
17876,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Forest
17877,Water,Water,Wetland,Non_Water,Wetland,Water,Water,NULL
17878,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
17879,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
17880,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
17881,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
17882,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
17883,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Grassland
17884,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
17885,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
17886,Water,Water,Wetland,Non_Water,Wetland,Forest,NULL,Forest
17887,Water,Water,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
17888,Water,Water,Wetland,Non_Water,Wetland,Forest,Grassland,Forest
17889,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Wetland
17890,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
17891,Water,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
17892,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Water
17893,Water,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
17894,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
17895,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
17896,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
17897,Water,Water,Wetland,Water,Wetland,NULL,Shrubland,Grassland
17898,Water,Water,Wetland,Water,Wetland,NULL,Water,NULL
17899,Water,Water,Wetland,Water,Wetland,NULL,Water,Grassland
17900,Water,Water,Wetland,Water,Wetland,NULL,Water,Cropland
17901,Water,Water,Wetland,Water,Wetland,NULL,Water,Wetland
17902,Water,Water,Wetland,Water,Wetland,NULL,Water,Water
17903,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
17904,Water,Water,Wetland,Water,Wetland,Shrubland,NULL,Grassland
17905,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
17906,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Water
17907,Water,Water,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
17908,Water,Water,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
17909,Water,Water,Wetland,Water,Wetland,Shrubland,Water,NULL
17910,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
17911,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Wetland
17912,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Water
17913,Water,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
17914,Water,Water,Wetland,Water,Wetland,Grassland,NULL,Water
17915,Water,Water,Wetland,Water,Wetland,Grassland,Grassland,Water
17916,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
17917,Water,Water,Wetland,Water,Wetland,Grassland,Water,Cropland
17918,Water,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
17919,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
17920,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Grassland
17921,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
17922,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Water
17923,Water,Water,Wetland,Water,Wetland,Wetland,Shrubland,Forest
17924,Water,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
17925,Water,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
17926,Water,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
17927,Water,Water,Wetland,Water,Wetland,Wetland,Water,Water
17928,Water,Water,Wetland,Water,Wetland,Wetland,Water,Forest
17929,Water,Water,Wetland,Water,Wetland,Wetland,Forest,Grassland
17930,Water,Water,Wetland,Water,Wetland,Bareland,NULL,Water
17931,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
17932,Water,Water,Wetland,Water,Wetland,Bareland,Shrubland,Forest
17933,Water,Water,Wetland,Water,Wetland,Bareland,Grassland,Water
17934,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
17935,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
17936,Water,Water,Wetland,Water,Wetland,Bareland,Water,NULL
17937,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
17938,Water,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
17939,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
17940,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
17941,Water,Water,Wetland,Water,Wetland,Built-up,Water,Water
17942,Water,Water,Wetland,Water,Wetland,Water,NULL,Grassland
17943,Water,Water,Wetland,Water,Wetland,Water,NULL,Water
17944,Water,Water,Wetland,Water,Wetland,Water,NULL,Forest
17945,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
17946,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Wetland
17947,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Bareland
17948,Water,Water,Wetland,Water,Wetland,Water,Shrubland,Water
17949,Water,Water,Wetland,Water,Wetland,Water,Grassland,Grassland
17950,Water,Water,Wetland,Water,Wetland,Water,Grassland,Water
17951,Water,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
17952,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
17953,Water,Water,Wetland,Water,Wetland,Water,Bareland,Water
17954,Water,Water,Wetland,Water,Wetland,Water,Built-up,Water
17955,Water,Water,Wetland,Water,Wetland,Water,Water,NULL
17956,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
17957,Water,Water,Wetland,Water,Wetland,Water,Water,Cropland
17958,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
17959,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
17960,Water,Water,Wetland,Water,Wetland,Water,Water,Water
17961,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
17962,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
17963,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
17964,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Water
17965,Water,Water,Wetland,Water,Wetland,Forest,Shrubland,Forest
17966,Water,Water,Wetland,Water,Wetland,Forest,Water,NULL
17967,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
17968,Water,Water,Wetland,Water,Wetland,Forest,Water,Forest
17969,Water,Water,Wetland,Water,Wetland,Forest,Forest,Water
