Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KNV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KNV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KNV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KNV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KNV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KNV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KNV_M_R
12132,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
12133,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
12134,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,NULL
12135,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
12136,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
12137,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
12138,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
12139,Water,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Water
12140,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
12141,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
12142,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Cropland
12143,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
12144,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
12145,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
12146,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
12147,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
12148,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
12149,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
12150,Water,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
12151,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Water
12152,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
12153,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
12154,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12155,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12156,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
12157,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
12158,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
12159,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Water
12160,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
12161,Water,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
12162,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
12163,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
12164,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12165,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Water
12166,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Cropland
12167,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Water
12168,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
12169,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
12170,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
12171,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12172,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
12173,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
12174,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
12175,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
12176,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
12177,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
12178,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
12179,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Cropland
12180,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
12181,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
12182,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
12183,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Wetland
12184,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
12185,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
12186,Water,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
12187,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
12188,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Bareland
12189,Water,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Water
12190,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
12191,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
12192,Water,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Grassland
12193,Water,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Water
12194,Water,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Water
12195,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
12196,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
12197,Water,NULL,NULL,Water,Non_Wetland,Bareland,NULL,Bareland
12198,Water,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
12199,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
12200,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
12201,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
12202,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
12203,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Forest
12204,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
12205,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
12206,Water,NULL,NULL,Water,Non_Wetland,Water,Wetland,Water
12207,Water,NULL,NULL,Water,Non_Wetland,Water,Water,NULL
12208,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
12209,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Wetland
12210,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
12211,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
12212,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
12213,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
12214,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
12215,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
12216,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
12217,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
12218,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
12219,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
12220,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
12221,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
12222,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
12223,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
12224,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
12225,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
12226,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
12227,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
12228,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
12229,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
12230,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
12231,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
12232,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12233,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12234,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
12235,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
12236,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
12237,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
12238,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
12239,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
12240,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
12241,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
12242,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12243,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
12244,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
12245,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
12246,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
12247,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
12248,Water,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
12249,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
12250,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
12251,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
12252,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
12253,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
12254,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
12255,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
12256,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
12257,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
12258,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
12259,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
12260,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
12261,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
12262,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
12263,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
12264,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
12265,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Built-up
12266,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
12267,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
12268,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
12269,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
12270,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
12271,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Water
12272,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
12273,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
12274,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Water
12275,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
12276,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
12277,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
12278,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
12279,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
12280,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
12281,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
12282,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
12283,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
12284,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
12285,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
12286,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
12287,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
12288,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
12289,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
12290,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
12291,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
12292,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
12293,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
12294,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
12295,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
12296,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
12297,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
12298,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
12299,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
12300,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
12301,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
12302,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
12303,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
12304,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
12305,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
12306,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
12307,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
12308,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
12309,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
12310,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
12311,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
12312,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
12313,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
12314,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
12315,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
12316,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
12317,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
12318,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
12319,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
12320,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
12321,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
12322,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
12323,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
12324,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
12325,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
12326,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
12327,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
12328,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
12329,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
12330,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
12331,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
12332,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
12333,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
12334,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
12335,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
12336,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
12337,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
12338,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
12339,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
12340,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
12341,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
12342,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
12343,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
12344,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
12345,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
12346,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
12347,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
12348,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
12349,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Water
12350,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
12351,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
12352,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
12353,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
12354,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
12355,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
12356,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
12357,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
12358,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
12359,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
12360,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
12361,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
12362,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
12363,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
12364,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
12365,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
12366,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
12367,Water,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
12368,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
12369,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
12370,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
12371,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Cropland
12372,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Water
12373,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Forest
12374,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
12375,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
12376,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
12377,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
12378,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
12379,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Water
12380,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Forest
12381,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
12382,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
12383,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
12384,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
12385,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
12386,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
12387,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Bareland
12388,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
12389,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
12390,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
12391,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
12392,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
12393,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
12394,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
12395,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
12396,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,NULL,Forest
12397,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
12398,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
12399,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
12400,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
12401,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Cropland
12402,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
12403,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
12404,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
12405,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
12406,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
12407,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
12408,Water,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
12409,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Water
12410,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Cropland
12411,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Cropland
12412,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Water
12413,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
12414,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
12415,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
12416,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
12417,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
12418,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Water,Water
12419,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Forest,Water
12420,Water,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
12421,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
12422,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
12423,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
12424,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
12425,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
12426,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
12427,Water,NULL,Shrubland,Water,Non_Wetland,Water,Built-up,Forest
12428,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,NULL
12429,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
12430,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
12431,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
12432,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
12433,Water,NULL,Shrubland,Water,Non_Wetland,Forest,Water,Forest
12434,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
12435,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
12436,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
12437,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
12438,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
12439,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
12440,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
12441,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
12442,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
12443,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
12444,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
12445,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
12446,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
12447,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
12448,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
12449,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
12450,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,NULL
12451,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
12452,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
12453,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
12454,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Built-up
12455,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
12456,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
12457,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
12458,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
12459,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
12460,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
12461,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
12462,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
12463,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
12464,Water,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,NULL
