Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMK_M_R
6540,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6541,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6542,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6543,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6544,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6545,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6546,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
6547,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6548,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6549,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
6550,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
6551,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6552,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6553,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6554,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6555,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6556,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6557,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6558,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6559,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
6560,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6561,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
6562,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
6563,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
6564,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6565,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6566,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6567,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6568,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6569,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6570,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6571,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6572,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
6573,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6574,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
6575,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6576,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6577,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Bareland
6578,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6579,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6580,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6581,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
6582,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
6583,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6584,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
6585,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
6586,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
6587,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6588,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6589,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6590,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
6591,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6592,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
6593,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6594,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
6595,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
6596,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
6597,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
6598,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
6599,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
6600,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
6601,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
6602,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Bareland
6603,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
6604,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Bareland
6605,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
6606,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
6607,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
6608,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6609,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
6610,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6611,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
6612,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6613,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6614,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
6615,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
6616,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
6617,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
6618,Bareland,NULL,NULL,Water,Non_Wetland,Cropland,Grassland,Grassland
6619,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
6620,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Bareland
6621,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
6622,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Bareland
6623,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
6624,Bareland,NULL,NULL,Water,Non_Wetland,Water,Shrubland,Bareland
6625,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
6626,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
6627,Bareland,NULL,NULL,Water,Non_Wetland,Water,Water,Water
6628,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6629,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6630,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6631,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6632,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6633,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6634,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6635,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
6636,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6637,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
6638,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6639,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6640,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6641,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
6642,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
6643,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
6644,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
6645,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
6646,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
6647,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6648,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6649,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6650,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6651,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6652,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6653,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
6654,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6655,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6656,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6657,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6658,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6659,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6660,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6661,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6662,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6663,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
6664,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
6665,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
6666,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
6667,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
6668,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
6669,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6670,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6671,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6672,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
6673,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6674,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6675,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6676,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
6677,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6678,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6679,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6680,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6681,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
6682,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
6683,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6684,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
6685,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
6686,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
6687,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6688,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
6690,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
6691,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
6692,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
6693,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6694,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6695,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
6696,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
6697,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
6698,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6699,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6700,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6701,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6702,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
6703,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
6704,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
6705,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
6706,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6707,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6708,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6709,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
6710,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
6711,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6712,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6713,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
6714,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
6715,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
6716,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
6717,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
6718,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
6719,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
6720,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
6721,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
6722,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
6723,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6724,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
6725,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
6726,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
6727,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
6728,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
6729,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
6730,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
6731,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
6732,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
6733,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6734,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
6735,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
6736,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Bareland
6737,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
6738,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Bareland
6739,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
6740,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,NULL
6741,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6742,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
6743,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Bareland
6744,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6745,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6746,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
6747,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
6748,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6749,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
6750,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
6751,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Bareland
6752,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Bareland
6753,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
6754,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
6755,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
6756,Bareland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
6757,Bareland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
6758,Bareland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Forest
6759,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland,NULL,Grassland
6760,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland,Grassland,Wetland
6761,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland,Water,Cropland
6762,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Grassland
6763,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Shrubland,Bareland
6764,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
6765,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,NULL
6766,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
6767,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
6768,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
6769,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Bareland
6770,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Water
6771,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,NULL
6772,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
6773,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
6774,Bareland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
6775,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6776,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6777,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
6778,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6779,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6780,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
6781,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
6782,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6783,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6784,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6785,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6786,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6787,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6788,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6789,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6790,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6791,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
6792,Bareland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Wetland
6793,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
6794,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6795,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6796,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6797,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
6798,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6799,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6800,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
6801,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
6802,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6803,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
6804,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
6805,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
6806,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
6807,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6808,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
6809,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6810,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6811,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
6812,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
6813,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Shrubland,Bareland
6814,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Shrubland,Grassland
6815,Bareland,NULL,Grassland,Water,Non_Wetland,Water,Water,Grassland
6816,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6817,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6818,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6819,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6820,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6821,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6822,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6823,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
6824,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
6825,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6826,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6827,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6828,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6829,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6830,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
6831,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
6832,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6833,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
6834,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
6835,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
6836,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
6837,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6838,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6839,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6840,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6841,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6842,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6843,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6844,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6845,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6846,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6847,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6848,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6849,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6850,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6851,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
6852,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6853,Bareland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
