Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRD_M_R
9664,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9665,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9666,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Water
9667,Water,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9668,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,NULL
9669,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Grassland
9670,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Cropland
9671,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Wetland
9672,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Bareland
9673,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
9674,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
9675,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9676,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9677,Water,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Bareland
9678,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9679,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9680,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9681,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Water
9682,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9683,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9684,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9685,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9686,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
9687,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
9688,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Built-up
9689,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Water
9690,Water,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
9691,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9692,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9693,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9694,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9695,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9696,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Water
9697,Water,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9698,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9699,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9700,Water,Water,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
9701,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,NULL
9702,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
9703,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Cropland
9704,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Water
9705,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
9706,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9707,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9708,Water,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9709,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9710,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
9711,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Water
9712,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9713,Water,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
9714,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,NULL
9715,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
9716,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
9717,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
9718,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
9719,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
9720,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
9721,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
9722,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Wetland
9723,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Water
9724,Water,Water,NULL,NULL,Non_Wetland,Water,Shrubland,Forest
9725,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9726,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
9727,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
9728,Water,Water,NULL,NULL,Non_Wetland,Water,Built-up,Water
9729,Water,Water,NULL,NULL,Non_Wetland,Water,Water,NULL
9730,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
9731,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Cropland
9732,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
9733,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
9734,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
9735,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
9736,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
9737,Water,Water,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
9738,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
9739,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
9740,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Water
9741,Water,Water,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9742,Water,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9743,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,NULL
9744,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Grassland
9745,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Cropland
9746,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
9747,Water,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
9748,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
9749,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
9750,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
9751,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9752,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9753,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
9754,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
9755,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
9756,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Cropland
9757,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
9758,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
9759,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
9760,Water,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
9761,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,NULL
9762,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
9763,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9764,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9765,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9766,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
9767,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,NULL
9768,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9769,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Bareland
9770,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Water
9771,Water,Water,NULL,Non_Water,Non_Wetland,Shrubland,Water,Forest
9772,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
9773,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9774,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9775,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
9776,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
9777,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Cropland
9778,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Wetland
9779,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
9780,Water,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
9781,Water,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
9782,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,NULL
9783,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
9784,Water,Water,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
9785,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Grassland
9786,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Wetland
9787,Water,Water,NULL,Non_Water,Non_Wetland,Water,Shrubland,Water
9788,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
9789,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,NULL
9790,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
9791,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Cropland
9792,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Wetland
9793,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
9794,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
9795,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
9796,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
9797,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Shrubland,Forest
9798,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,NULL
9799,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Grassland
9800,Water,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
9801,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
9802,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
9803,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Water
9804,Water,Water,NULL,Water,Non_Wetland,NULL,Shrubland,Forest
9805,Water,Water,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
9806,Water,Water,NULL,Water,Non_Wetland,NULL,Water,NULL
9807,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Grassland
9808,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Wetland
9809,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Water
9810,Water,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
9811,Water,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
9812,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
9813,Water,Water,NULL,Water,Non_Wetland,Shrubland,Shrubland,Forest
9814,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,NULL
9815,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
9816,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Water
9817,Water,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
9818,Water,Water,NULL,Water,Non_Wetland,Grassland,Shrubland,Forest
9819,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
9820,Water,Water,NULL,Water,Non_Wetland,Grassland,Grassland,Water
9821,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Grassland
9822,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Cropland
9823,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Wetland
9824,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
9825,Water,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
9826,Water,Water,NULL,Water,Non_Wetland,Bareland,NULL,Grassland
9827,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
9828,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
9829,Water,Water,NULL,Water,Non_Wetland,Built-up,Built-up,Water
9830,Water,Water,NULL,Water,Non_Wetland,Built-up,Water,Water
9831,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Grassland
9832,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Water
9833,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Grassland
9834,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Cropland
9835,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Water
9836,Water,Water,NULL,Water,Non_Wetland,Water,Shrubland,Forest
9837,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
9838,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Water
9839,Water,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
9840,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
9841,Water,Water,NULL,Water,Non_Wetland,Water,Water,Cropland
9842,Water,Water,NULL,Water,Non_Wetland,Water,Water,Wetland
9843,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
9844,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
9845,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
9846,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Grassland
9847,Water,Water,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
9848,Water,Water,NULL,Water,Non_Wetland,Forest,Water,NULL
9849,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Grassland
9850,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Water
9851,Water,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
9852,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9853,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
9854,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9855,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
9856,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9857,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
9858,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
9859,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9860,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
9861,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9862,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
9863,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9864,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
9865,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Built-up,Water
9866,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
9867,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
9868,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
9869,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
9870,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
9871,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
9872,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
9873,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
9874,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
9875,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9876,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9877,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9878,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9879,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9880,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9881,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
9882,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9883,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9884,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
9885,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9886,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9887,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
9888,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
9889,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Cropland
9890,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
9891,Water,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
9892,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9893,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
9894,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9895,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
9896,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9897,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9898,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9899,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
9900,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9901,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
9902,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
9903,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
9904,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
9905,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
9906,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
9907,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
9908,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
9909,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9910,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9911,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
9912,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9913,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
9914,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
9915,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9916,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
9917,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
9918,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Cropland
9919,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
9920,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
9921,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Water
9922,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
9923,Water,Water,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
9924,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
9925,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
9926,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Water
9927,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
9928,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
9929,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
9930,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Cropland
9931,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
9932,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
9933,Water,Water,Shrubland,NULL,Non_Wetland,Water,Shrubland,Forest
9934,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
9935,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
9936,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
9937,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
9938,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
9939,Water,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Water
9940,Water,Water,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
9941,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,NULL
9942,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
9943,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
9944,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
9945,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
9946,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Built-up
9947,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
9948,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
9949,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
9950,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Water
9951,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
9952,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
9953,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
9954,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
9955,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
9956,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
9957,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
9958,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
9959,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
9960,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
9961,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
9962,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
9963,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
9964,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Water
9965,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
9966,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,NULL
9967,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
9968,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Wetland
9969,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Water
9970,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
9971,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
9972,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Water
9973,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
9974,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
9975,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
9976,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
9977,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
9978,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
9979,Water,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Forest
9980,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
9981,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
9982,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
9983,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
9984,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
9985,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
9986,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Cropland
9987,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
9988,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
9989,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
9990,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
9991,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up,Water,Grassland
9992,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
9993,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
9994,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,NULL
9995,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
