Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRL_M_R
1188,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1189,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
1190,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1191,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1192,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1193,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1194,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1195,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1196,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
1197,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
1198,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1199,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1200,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1201,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1202,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1203,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1204,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
1205,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1206,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1207,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1208,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1209,Grassland,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
1210,Grassland,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
1211,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,NULL
1212,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
1213,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1214,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
1215,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1216,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1217,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1218,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1219,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
1220,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1221,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
1222,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,NULL
1223,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
1224,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Wetland
1225,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1226,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
1227,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1228,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1229,Grassland,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
1230,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1231,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1232,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1233,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1234,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1235,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1236,Grassland,NULL,Water,NULL,Water,Grassland,NULL,Grassland
1237,Grassland,NULL,Water,Water,Water,Wetland,NULL,Grassland
1238,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1239,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1240,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1241,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1242,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1243,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1244,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1245,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1246,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1247,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1248,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1249,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1250,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
1251,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1252,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1253,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1254,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1255,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1256,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1257,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
1258,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1259,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1260,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1261,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1262,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1263,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1264,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1265,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1266,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1267,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1268,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1269,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1270,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1271,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1272,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1273,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1274,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1275,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
1276,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
1277,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1278,Grassland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1279,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1280,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1281,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1282,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1283,Grassland,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1284,Grassland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1285,Grassland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1286,Grassland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1287,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1288,Grassland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1289,Grassland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1290,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1291,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1292,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1293,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
1294,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1295,Grassland,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1296,Grassland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1297,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1298,Grassland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1299,Grassland,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1300,Grassland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1301,Grassland,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,NULL
1302,Grassland,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
1303,Grassland,Water,Wetland,NULL,Wetland,Grassland,Grassland,Bareland
1304,Grassland,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
1305,Grassland,Water,Wetland,Water,Wetland,Bareland,Grassland,Grassland
1306,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1307,Grassland,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1308,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1309,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1310,Grassland,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1311,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1312,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1314,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1315,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1316,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1317,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1318,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1319,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1320,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1321,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1322,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1323,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1324,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1325,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1326,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1327,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1328,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
1329,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1331,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1332,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1333,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1334,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1335,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1336,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1337,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1338,Grassland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1339,Grassland,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
1340,Grassland,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1341,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1342,Grassland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1343,Grassland,Forest,Water,NULL,Water,Wetland,NULL,Forest
1344,Grassland,Forest,Water,NULL,Water,Wetland,Forest,Forest
1345,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1347,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1348,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1349,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1350,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1351,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1352,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1353,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1354,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1355,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1356,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1357,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1358,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
1359,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
1360,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1361,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
1362,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1363,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1364,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1365,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1366,Grassland,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1367,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1368,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1369,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1370,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1371,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1372,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1373,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1374,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1375,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
1376,Cropland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
1377,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1378,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1379,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1380,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1381,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1382,Cropland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1383,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1384,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1385,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1386,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1387,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1388,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
1389,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1390,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1391,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1392,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
1393,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1394,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
1395,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1396,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
1397,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1398,Cropland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1399,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1400,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1401,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
1402,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1403,Cropland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1404,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1405,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1406,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1407,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1408,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1409,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1410,Cropland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1411,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
1412,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1413,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1414,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1415,Cropland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1416,Cropland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1417,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,NULL
1418,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
1419,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
1420,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
1421,Cropland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
1422,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1423,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1424,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1425,Cropland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1426,Cropland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
1427,Cropland,NULL,Shrubland,Water,Non_Wetland,Cropland,Wetland,Grassland
1428,Cropland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
1429,Cropland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
1430,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1431,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1432,Cropland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1433,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1434,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1435,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1436,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1437,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1438,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1439,Cropland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1440,Cropland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1441,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1442,Cropland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1443,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1444,Cropland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1445,Cropland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1446,Cropland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1447,Cropland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1448,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1450,Cropland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1451,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1452,Cropland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1453,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1454,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1455,Cropland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1456,Cropland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1457,Cropland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1458,Cropland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1459,Cropland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
1460,Cropland,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
1461,Cropland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1462,Cropland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1463,Cropland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1464,Cropland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1465,Cropland,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1466,Cropland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1467,Cropland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1468,Cropland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1469,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1470,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1472,Cropland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1473,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1474,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1475,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1476,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1477,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1478,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1479,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1480,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1481,Cropland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1482,Cropland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
1483,Cropland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1484,Cropland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1485,Cropland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1486,Cropland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1488,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1489,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1490,Cropland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1491,Cropland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1492,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1493,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1494,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1495,Cropland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1496,Cropland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1497,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1498,Cropland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1499,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1500,Cropland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1501,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1502,Cropland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1503,Cropland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1504,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1505,Cropland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1506,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1507,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1508,Cropland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1509,Cropland,Built-up,Water,Non_Water,Water,NULL,NULL,Bareland
1510,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
