Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPU_M_R
2072,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2073,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2074,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2075,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2076,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2077,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2078,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2079,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2080,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2081,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2082,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2083,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2084,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2085,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2086,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2087,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2088,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2089,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2090,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2091,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
2092,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2093,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2094,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2095,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2096,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2097,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2098,Bareland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2099,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2100,Bareland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2101,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2102,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2103,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2104,Bareland,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2105,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2106,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2107,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2108,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2109,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2110,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2111,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2112,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2113,Bareland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2114,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2115,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2116,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2117,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2118,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2119,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2120,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2121,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2122,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2123,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2124,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2125,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2126,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2127,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2128,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2129,Bareland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2130,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2131,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2132,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2133,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2134,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2135,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2136,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2137,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2138,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2139,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2140,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2141,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2142,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2143,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
2144,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2145,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
2146,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2147,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2148,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2149,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2150,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2151,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2152,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2153,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2154,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2155,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2156,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2157,Bareland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2158,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2159,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2160,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2161,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2162,Bareland,Water,Water,NULL,Water,NULL,NULL,NULL
2163,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
2164,Bareland,Water,Water,NULL,Water,NULL,NULL,Cropland
2165,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
2166,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
2167,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2168,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2169,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2170,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
2171,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
2172,Bareland,Water,Water,Water,Water,NULL,NULL,Grassland
2173,Bareland,Water,Water,Water,Water,NULL,NULL,Cropland
2174,Bareland,Water,Water,Water,Water,NULL,NULL,Wetland
2175,Bareland,Water,Water,Water,Water,NULL,NULL,Water
2176,Bareland,Water,Water,Water,Water,NULL,NULL,Forest
2177,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2178,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2179,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2180,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2181,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2182,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2183,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2184,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2185,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2186,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2187,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2188,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2189,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2190,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2191,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2192,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2193,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2194,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2195,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2196,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2197,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2198,Bareland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2199,Bareland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2200,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2201,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2202,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2203,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2204,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2205,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2206,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2207,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2208,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2209,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2210,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2211,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2212,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2213,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2214,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2215,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2216,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2217,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2218,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2219,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2220,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2221,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2222,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2223,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2224,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2225,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2226,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2227,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2228,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2229,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2230,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2231,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2232,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2233,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2234,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
2235,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2236,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2237,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2238,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2239,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2240,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2241,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2242,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2243,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2244,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2245,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2246,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2247,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2248,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2249,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2250,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2251,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2252,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2253,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2254,Bareland,Forest,Water,NULL,Water,NULL,NULL,Grassland
2255,Bareland,Forest,Water,NULL,Water,NULL,NULL,Cropland
2256,Bareland,Forest,Water,NULL,Water,NULL,NULL,Wetland
2257,Bareland,Forest,Water,NULL,Water,NULL,NULL,Water
2258,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
2259,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2260,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2261,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Water
2262,Bareland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2263,Bareland,Forest,Water,Water,Water,NULL,NULL,Cropland
2264,Bareland,Forest,Water,Water,Water,NULL,NULL,Forest
2265,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2266,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2267,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2268,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2269,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2270,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2271,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2272,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2273,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2274,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2275,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2276,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2277,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2278,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2279,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2280,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2281,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2282,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2283,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2284,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2285,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2286,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
2287,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2288,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2289,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2290,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2291,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2292,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2293,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2294,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2295,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
2296,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2297,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2298,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2299,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2300,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2301,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2302,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2303,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2304,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2305,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2306,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2307,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2308,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2309,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2310,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2311,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2312,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2313,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2314,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2315,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2316,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2317,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2318,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2319,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2320,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2321,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2322,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2323,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2324,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2325,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2326,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2327,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2328,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2329,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2330,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2331,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2332,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
2333,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2334,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
2335,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2336,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2337,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2338,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2339,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2340,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2341,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2342,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2343,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2344,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2345,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2346,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2347,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2348,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2349,Water,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2350,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2351,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2352,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2353,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2354,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2355,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2356,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
2357,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2358,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2359,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2360,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2361,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2362,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2363,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2364,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2365,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2366,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2367,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2368,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2369,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2370,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2371,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2372,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2373,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2374,Water,NULL,Water,NULL,Water,NULL,NULL,NULL
2375,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
2376,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
2377,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
2378,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
2379,Water,NULL,Water,NULL,Water,NULL,NULL,Water
2380,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
2381,Water,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2382,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2383,Water,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
2384,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2385,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
2386,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2387,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
2388,Water,NULL,Water,Water,Water,NULL,NULL,Cropland
2389,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
2390,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
2391,Water,NULL,Water,Water,Water,NULL,NULL,Water
2392,Water,NULL,Water,Water,Water,NULL,NULL,Forest
2393,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2394,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2395,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2396,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2397,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2398,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2399,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2400,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2401,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2402,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2403,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2404,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2405,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2406,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2407,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2408,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2409,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2410,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2411,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2412,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2413,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2414,Water,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2415,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2416,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2417,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2418,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2419,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
