Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHJ_M_R
10807,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
10808,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
10809,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
10810,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
10811,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
10812,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
10813,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
10814,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
10815,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10816,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
10817,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Cropland
10818,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10819,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10820,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10821,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
10822,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
10823,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
10824,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
10825,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10826,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10827,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Bareland
10828,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
10829,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
10830,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Cropland
10831,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Bareland
10832,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
10833,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
10834,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
10835,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Bareland
10836,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
10837,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
10838,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
10839,Bareland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
10840,Bareland,Cropland,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
10841,Bareland,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
10842,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
10843,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
10844,Bareland,Cropland,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
10845,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
10846,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10847,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
10848,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10849,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
10850,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10851,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10852,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10853,Bareland,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
10854,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
10855,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10856,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10857,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
10858,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10859,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
10860,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10861,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10862,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
10863,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
10864,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
10865,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
10866,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
10867,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10868,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
10869,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
10870,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
10871,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
10872,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
10873,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10874,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
10875,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
10876,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10877,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
10878,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
10879,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
10880,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
10881,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
10882,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
10883,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
10884,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
10885,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
10886,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
10887,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
10888,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
10889,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
10890,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
10891,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
10892,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
10893,Bareland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
10894,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
10895,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10896,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10897,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
10898,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
10899,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
10900,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
10901,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
10902,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
10903,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
10904,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
10905,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
10906,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10907,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
10908,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
10909,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
10910,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
10911,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
10912,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10913,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10914,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
10915,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
10916,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
10917,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10918,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10919,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
10920,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
10921,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
10922,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10923,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10924,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Wetland
10925,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
10926,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
10927,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
10928,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
10929,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
10930,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
10931,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
10932,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
10933,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
10934,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
10935,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
10936,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
10937,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
10938,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10939,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10940,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Cropland
10941,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
10942,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
10943,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
10944,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
10945,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
10946,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10947,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10948,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10949,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
10950,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
10951,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
10952,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
10953,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
10954,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
10955,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
10956,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
10957,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
10958,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10959,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
10960,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10961,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
10962,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
10963,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10964,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
10965,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10966,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10967,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
10968,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10969,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
10970,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
10971,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
10972,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10973,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
10974,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
10975,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
10976,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
10977,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
10978,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
10979,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
10980,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
10981,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
10982,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
10983,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
10984,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10985,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10986,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10987,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10988,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
10989,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
10990,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
10991,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10992,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
10993,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
10994,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Cropland
10995,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Bareland
10996,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
10997,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
10998,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
10999,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
11000,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Bareland
11001,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11002,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
11003,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11004,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
11005,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
11006,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11007,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
11008,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11009,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11010,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
11011,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
11012,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,NULL
11013,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
11014,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
11015,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
11016,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
11017,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
11018,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
11019,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
11020,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
11021,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11022,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
11023,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
11024,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
11025,Bareland,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11026,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
11027,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
11028,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Built-up,Grassland
11029,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL,Built-up,Bareland
11030,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
11031,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11032,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11033,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
11034,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
11035,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11036,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11037,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
11038,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
11039,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
11040,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
11041,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
11042,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
11043,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
11044,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
11045,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
11046,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
11047,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11048,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
11049,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
11050,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
11051,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
11052,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
11053,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
11054,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
11055,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11056,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
11057,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
11058,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11059,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
11060,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11061,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Cropland
11062,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
11063,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11064,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
11065,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
11066,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
11067,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
11068,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
11069,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11070,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
11071,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
11072,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
11073,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
11074,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11075,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
11076,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11077,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
11078,Bareland,Cropland,Water,NULL,Water,NULL,Shrubland,Wetland
11079,Bareland,Cropland,Water,NULL,Water,NULL,Built-up,Grassland
11080,Bareland,Cropland,Water,NULL,Water,NULL,Built-up,Bareland
11081,Bareland,Cropland,Water,NULL,Water,NULL,Built-up,Built-up
11082,Bareland,Cropland,Water,NULL,Water,NULL,Water,Grassland
11083,Bareland,Cropland,Water,NULL,Water,Shrubland,Water,Grassland
11084,Bareland,Cropland,Water,NULL,Water,Grassland,NULL,Bareland
11085,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
11086,Bareland,Cropland,Water,NULL,Water,Grassland,Grassland,Built-up
11087,Bareland,Cropland,Water,NULL,Water,Grassland,Bareland,Grassland
11088,Bareland,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
11089,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
11090,Bareland,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
11091,Bareland,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
11092,Bareland,Cropland,Water,NULL,Water,Bareland,Bareland,Grassland
11093,Bareland,Cropland,Water,NULL,Water,Bareland,Bareland,Bareland
11094,Bareland,Cropland,Water,NULL,Water,Bareland,Built-up,Bareland
11095,Bareland,Cropland,Water,NULL,Water,Bareland,Water,Water
11096,Bareland,Cropland,Water,NULL,Water,Forest,Forest,Grassland
11097,Bareland,Cropland,Water,Water,Water,Grassland,Water,Bareland
11098,Bareland,Cropland,Water,Water,Water,Bareland,Shrubland,Bareland
11099,Bareland,Cropland,Water,Water,Water,Bareland,Grassland,Bareland
11100,Bareland,Cropland,Water,Water,Water,Bareland,Water,Water
11101,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11102,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11103,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
11104,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
11105,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11106,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
11107,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
