Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MQP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MQP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MQP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MQP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MQP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MQP_M_R
9154,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,NULL
9155,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
9156,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Cropland
9157,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9158,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
9159,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
9160,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Forest
9161,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Water
9162,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,NULL
9163,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
9164,Bareland,NULL,Wetland,Water,Wetland,NULL,Grassland,Grassland
9165,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
9166,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
9167,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
9168,Bareland,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
9169,Bareland,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Water
9170,Bareland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
9171,Bareland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
9172,Bareland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
9173,Bareland,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Water
9174,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
9175,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Cropland
9176,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
9177,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
9178,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Cropland
9179,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
9180,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
9181,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,NULL
9182,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
9183,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Cropland
9184,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
9185,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
9186,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
9187,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
9188,Bareland,NULL,Wetland,Water,Wetland,Built-up,Water,Grassland
9189,Bareland,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
9190,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
9191,Bareland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
9192,Bareland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
9193,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
9194,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
9195,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
9196,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Water,Water
9197,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9198,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
9199,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
9200,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
9201,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9202,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9203,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
9204,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
9205,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
9206,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Cropland
9207,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
9208,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Forest
9209,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
9210,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
9211,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Bareland
9212,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9213,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
9214,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9215,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
9216,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Cropland
9217,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
9218,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Wetland
9219,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
9220,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
9221,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
9222,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
9223,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
9224,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
9225,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
9226,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
9227,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9228,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
9229,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
9230,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
9231,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
9232,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
9233,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
9234,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
9235,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Bareland
9236,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
9237,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
9238,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
9239,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9240,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9241,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9242,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
9243,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
9244,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
9245,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
9246,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
9247,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
9248,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
9249,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
9250,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Wetland
9251,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
9252,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
9253,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
9254,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
9255,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
9256,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
9257,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
9258,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Grassland
9259,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
9260,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Bareland
9261,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Cropland
9262,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Bareland
9263,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
9264,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Cropland
9265,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,NULL
9266,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9267,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
9268,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9269,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
9270,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
9271,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,NULL
9272,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
9273,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Cropland
9274,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Wetland
9275,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
9276,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
9277,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
9278,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Bareland
9279,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
9280,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
9281,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
9282,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
9283,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Cropland
9284,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Wetland
9285,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
9286,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
9287,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Water
9288,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
9289,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Water
9290,Bareland,NULL,Water,Non_Water,Water,Bareland,Water,Forest
9291,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
9292,Bareland,NULL,Water,Water,Water,Water,Water,Water
9293,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
9294,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
9295,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
9296,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
9297,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9298,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
9299,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
9300,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
9301,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
9302,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
9303,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
9304,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
9305,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
9306,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
9307,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
9308,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
9309,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9310,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9311,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
9312,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
9313,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9314,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
9315,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9316,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
9317,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
9318,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
9319,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
9320,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
9321,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
9322,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
9323,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
9324,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9325,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
9326,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
9327,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
9328,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9329,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9330,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9331,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
9332,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
9333,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
9334,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
9335,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
9336,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
9337,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
9338,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
9339,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
9340,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
9341,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
9342,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
9343,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
9344,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
9345,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
9346,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
9347,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
9348,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
9349,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
9350,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
9351,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
9352,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
9353,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
9354,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9355,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9356,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Water
9357,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
9358,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
9359,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
9360,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
9361,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
9362,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
9363,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
9364,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
9365,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
9366,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
9367,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
9368,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
9369,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
9370,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
9371,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Water
9372,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
9373,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
9374,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
9375,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
9376,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
9377,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
9378,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
9379,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
9380,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9381,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
9382,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
9383,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
9384,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
9385,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
9386,Bareland,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Forest
9387,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Water,Water
9388,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9389,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9390,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
9391,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9392,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9393,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9394,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
9395,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9396,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9397,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
9398,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9399,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
9400,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9401,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
9402,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9403,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9404,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9405,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
9406,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9407,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9408,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
9409,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9410,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
9411,Bareland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Cropland
9412,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9413,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9414,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9415,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9416,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
9417,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9418,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9419,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9420,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9421,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9422,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9423,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
9424,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
9425,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9426,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9427,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
9428,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
9429,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9430,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
9431,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
9432,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
9433,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9434,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
9435,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
9436,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
9437,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9438,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Cropland
9439,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9440,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
9441,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9442,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
9443,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9444,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
9445,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
9446,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
9447,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
9448,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9449,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
9450,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
9451,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Cropland
9452,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
9453,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
9454,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
9455,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
9456,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9457,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
9458,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Bareland
9459,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9460,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9461,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9462,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
9463,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
9464,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9465,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
9466,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9467,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
9468,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
9469,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9470,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
9471,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9472,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
9473,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
9474,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
9475,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9476,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9477,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
