Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KQV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KQV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KQV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KQV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KQV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KQV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KQV_M_R
5490,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
5491,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
5492,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
5493,Bareland,Water,Wetland,Water,Wetland,NULL,Water,Water
5494,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
5495,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
5496,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
5497,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
5498,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland,Water,Bareland
5499,Bareland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
5500,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
5501,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
5502,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
5503,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
5504,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
5505,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
5506,Bareland,Water,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
5507,Bareland,Water,Water,Water,Water,Water,Water,Water
5508,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
5509,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5510,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5511,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5512,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5513,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
5514,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5515,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Bareland
5516,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5517,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
5518,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5519,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5520,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5521,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5522,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5523,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5524,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5525,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5526,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
5527,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5528,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
5529,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
5530,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
5531,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
5532,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
5533,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
5534,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
5535,Bareland,Forest,Wetland,Water,Wetland,Bareland,Water,Built-up
5536,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
5537,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
5538,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
5539,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
5540,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
5541,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
5542,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
5543,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
5544,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
5545,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
5546,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
5547,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
5548,Bareland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
5549,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
5550,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
5551,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
5552,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
5553,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
5554,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
5555,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
5556,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
5557,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Water
5558,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
5559,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
5560,Water,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
5561,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Grassland
5562,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Wetland
5563,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Bareland
5564,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
5565,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Forest
5566,Water,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
5567,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
5568,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
5569,Water,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
5570,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
5571,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
5572,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
5573,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
5574,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
5575,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
5576,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
5577,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Wetland
5578,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Water
5579,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
5580,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
5581,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
5582,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
5583,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
5584,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
5585,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
5586,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
5587,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
5588,Water,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
5589,Water,NULL,NULL,NULL,Non_Wetland,Built-up,Water,Water
5590,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Grassland
5591,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Bareland
5592,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
5593,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
5594,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,NULL
5595,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
5596,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
5597,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Water
5598,Water,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
5599,Water,NULL,NULL,NULL,Non_Wetland,Water,Built-up,Water
5600,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
5601,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Cropland
5602,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
5603,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Bareland
5604,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Water
5605,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
5606,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Water
5607,Water,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
5608,Water,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
5609,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
5610,Water,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
5611,Water,NULL,NULL,NULL,Non_Wetland,Forest,Water,Forest
5612,Water,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
5613,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
5614,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
5615,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5616,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Water
5617,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Forest
5618,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
5619,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Wetland
5620,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Water
5621,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
5622,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5623,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
5624,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
5625,Water,NULL,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
5626,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
5627,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Water
5628,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
5629,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
5630,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Water
5631,Water,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Forest
5632,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
5633,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Cropland
5634,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Bareland
5635,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
5636,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Forest
5637,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
5638,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5639,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Water
5640,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Forest
5641,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5642,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
5643,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
5644,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
5645,Water,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Forest
5646,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
5647,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
5648,Water,NULL,NULL,Water,Non_Wetland,NULL,Water,Forest
5649,Water,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5650,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
5651,Water,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
5652,Water,NULL,NULL,Water,Non_Wetland,Bareland,Water,Forest
5653,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Grassland
5654,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Bareland
5655,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
5656,Water,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
5657,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
5658,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Bareland
5659,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Water
5660,Water,NULL,NULL,Water,Non_Wetland,Water,Water,Forest
5661,Water,NULL,NULL,Water,Non_Wetland,Forest,Grassland,Forest
5662,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5663,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5664,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
5665,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
5666,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5667,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
5668,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5669,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
5670,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Water
5671,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5672,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
5673,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
5674,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
5675,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5676,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Cropland
5677,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Wetland
5678,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
5679,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Built-up
5680,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Water
5681,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
5682,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5683,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
5684,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
5685,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5686,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5687,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
5688,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5689,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5690,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5691,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5692,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5693,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5694,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5695,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5696,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Cropland
5697,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
5698,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5699,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5700,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5701,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5702,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
5703,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
5704,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5705,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
5706,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5707,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5708,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
5709,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5710,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5711,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
5712,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
5713,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
5714,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
5715,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5716,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
5717,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Grassland
5718,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up,Water,Water
5719,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5720,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
5721,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
5722,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
5723,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Water
5724,Water,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Forest
5725,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
5726,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5727,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
5728,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5729,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5730,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Built-up,Water
5731,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5732,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Cropland
5733,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
5734,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
5735,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
5736,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
5737,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
5738,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Water
5739,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
5740,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5741,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Bareland
5742,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5743,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5744,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5745,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
5746,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Grassland
5747,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Wetland
5748,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Water
5749,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
5750,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5751,Water,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5752,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
5753,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5754,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
5755,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
5756,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
5757,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
5758,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Water,Forest
5759,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5760,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Forest
5761,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5762,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
5763,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
5764,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
5765,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
5766,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5767,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
5768,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Forest
5769,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5770,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Bareland
5771,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
5772,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
5773,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
5774,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5775,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
5776,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
5777,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Grassland
5778,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water,Forest,Bareland
5779,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
5780,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
5781,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Bareland
5782,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Water
5783,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Forest
5784,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Forest,Grassland
5785,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5786,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5787,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5788,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
5789,Water,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
5790,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
5791,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
5792,Water,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Forest
5793,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
5794,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
5795,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
5796,Water,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Forest
5797,Water,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Water
5798,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5799,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Cropland
5800,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5801,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Bareland
5802,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
5803,Water,NULL,Shrubland,Water,Non_Wetland,Water,Water,Forest
5804,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5805,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5806,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Water,Forest
5807,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5808,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5809,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5810,Water,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
5811,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
5812,Water,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
5813,Water,NULL,Grassland,NULL,Non_Wetland,Water,Water,Grassland
5814,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5815,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
5816,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
5817,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5818,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5819,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5820,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5821,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5822,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5823,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
5824,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
5825,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5826,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
5827,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
5828,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
