Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUK_M_R
8079,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
8080,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,NULL
8081,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
8082,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8083,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
8084,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
8085,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
8086,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8087,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8088,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
8089,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,NULL
8090,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8091,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8092,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
8093,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
8094,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
8095,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
8096,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Water
8097,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Forest
8098,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
8099,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
8100,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Bareland
8101,Bareland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
8102,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
8103,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Bareland
8104,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
8105,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
8106,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
8107,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
8108,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
8109,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Cropland
8110,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Bareland
8111,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Built-up
8112,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
8113,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
8114,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
8115,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Water
8116,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
8117,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
8118,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Shrubland,NULL
8119,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
8120,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Cropland
8121,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
8122,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,NULL
8123,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
8124,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
8125,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
8126,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
8127,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
8128,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Water
8129,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
8130,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
8131,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Grassland
8132,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
8133,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Bareland
8134,Bareland,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
8135,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
8136,Bareland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
8137,Bareland,NULL,Wetland,NULL,Wetland,Bareland,NULL,Bareland
8138,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Water
8139,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Shrubland,Forest
8140,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
8141,Bareland,NULL,Wetland,NULL,Wetland,Water,Water,Water
8142,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Bareland
8143,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
8144,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Forest
8145,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
8146,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
8147,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
8148,Bareland,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
8149,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
8150,Bareland,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
8151,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
8152,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Bareland
8153,Bareland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
8154,Bareland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
8155,Bareland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Water
8156,Bareland,NULL,Wetland,Water,Wetland,Grassland,Bareland,Forest
8157,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
8158,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Cropland
8159,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
8160,Bareland,NULL,Wetland,Water,Wetland,Grassland,Water,Water
8161,Bareland,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
8162,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
8163,Bareland,NULL,Wetland,Water,Wetland,Bareland,Grassland,Bareland
8164,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
8165,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
8166,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
8167,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Cropland
8168,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Bareland
8169,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
8170,Bareland,NULL,Wetland,Water,Wetland,Bareland,Water,Forest
8171,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Bareland
8172,Bareland,NULL,Wetland,Water,Wetland,Water,Water,Water
8173,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
8174,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
8175,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
8176,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
8177,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Bareland
8178,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
8179,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Bareland
8180,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
8181,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
8182,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
8183,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Built-up
8184,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,NULL
8185,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
8186,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Cropland
8187,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Bareland
8188,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
8189,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
8190,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
8191,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8192,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
8193,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
8194,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
8195,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
8196,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
8197,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
8198,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
8199,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
8200,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
8201,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
8202,Bareland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
8203,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
8204,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,Water,Bareland
8205,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8206,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8207,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
8208,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8209,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
8210,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
8211,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
8212,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Bareland
8213,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Bareland
8214,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Bareland
8215,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
8216,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Bareland
8217,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Water
8218,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Grassland
8219,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Bareland
8220,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,NULL,Water
8221,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
8222,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
8223,Bareland,NULL,Bareland,Water,Non_Wetland,Water,NULL,Bareland
8224,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
8225,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
8226,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
8227,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
8228,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
8229,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
8230,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
8231,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
8232,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
8233,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
8234,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
8235,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,NULL
8236,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
8237,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
8238,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
8239,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8240,Bareland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
8241,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
8242,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
8243,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
8244,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
8245,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
8246,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8247,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
8248,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
8249,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
8250,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
8251,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
8252,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
8253,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
8254,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
8255,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
8256,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
8257,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
8258,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
8259,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
8260,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
8261,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
8262,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Cropland
8263,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Bareland
8264,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
8265,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
8266,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
8267,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
8268,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
8269,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
8270,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
8271,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
8272,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
8273,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8274,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8275,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
8276,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
8277,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
8278,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
8279,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
8280,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
8281,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
8282,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
8283,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
8284,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
8285,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
8286,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
8287,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
8288,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
8289,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,NULL
8290,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
8291,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
8292,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
8293,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
8294,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
8295,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
8296,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
8297,Bareland,NULL,Built-up,NULL,Non_Wetland,Water,Water,Bareland
8298,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
8299,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
8300,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
8301,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
8302,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
8303,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
8304,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Bareland
8305,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
8306,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
8307,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
8308,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
8309,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
8310,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Forest
8311,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Bareland
8312,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Grassland
8313,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,Grassland,Bareland
8314,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,NULL,Grassland
8315,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
8316,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Bareland
8317,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
8318,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Grassland
8319,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Bareland
8320,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,NULL,Forest
8321,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Shrubland,Bareland
8322,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
8323,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
8324,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
8325,Bareland,NULL,Water,NULL,Water,Grassland,Water,Bareland
8326,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Bareland
8327,Bareland,NULL,Water,NULL,Water,Bareland,NULL,Water
8328,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,Water
8329,Bareland,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
8330,Bareland,NULL,Water,NULL,Water,Bareland,Water,Bareland
8331,Bareland,NULL,Water,NULL,Water,Bareland,Water,Water
8332,Bareland,NULL,Water,NULL,Water,Water,Water,Grassland
8333,Bareland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
8334,Bareland,NULL,Water,Non_Water,Water,Bareland,NULL,Bareland
8335,Bareland,NULL,Water,Non_Water,Water,Bareland,Shrubland,Bareland
8336,Bareland,NULL,Water,Water,Water,Grassland,Grassland,Water
8337,Bareland,NULL,Water,Water,Water,Grassland,Water,Bareland
8338,Bareland,NULL,Water,Water,Water,Bareland,NULL,Bareland
8339,Bareland,NULL,Water,Water,Water,Bareland,NULL,Water
8340,Bareland,NULL,Water,Water,Water,Bareland,Shrubland,Bareland
8341,Bareland,NULL,Water,Water,Water,Bareland,Water,Bareland
8342,Bareland,NULL,Water,Water,Water,Bareland,Water,Water
8343,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
8344,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
8345,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
8346,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
8347,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
8348,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
8349,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
8350,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
8351,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
8352,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
8353,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
8354,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
8355,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
8356,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
8357,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
8358,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
8359,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
8360,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
8361,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8362,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
8363,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
8364,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
8365,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
8366,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
8367,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
8368,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
8369,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
8370,Bareland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
8371,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
8372,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8373,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
8374,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Water
8375,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8376,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
8377,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
8378,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
8379,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
8380,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
8381,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
8382,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
8383,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
8384,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
8385,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
8386,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
8387,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8388,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
8389,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
8390,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
8391,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8392,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
8393,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8394,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
8395,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
8396,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
8397,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
8398,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
8399,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
8400,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
8401,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
8402,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
8403,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Bareland
8404,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Water
8405,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
