Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFJ_M_R
11473,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11474,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
11475,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
11476,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11477,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
11478,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
11479,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
11480,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
11481,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Water
11482,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
11483,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
11484,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11485,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
11486,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11487,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
11488,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
11489,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
11490,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
11491,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11492,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
11493,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Wetland
11494,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11495,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
11496,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11497,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11498,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Water
11499,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
11500,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11501,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
11502,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11503,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11504,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11505,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Wetland
11506,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
11507,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11508,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11509,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
11510,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Wetland
11511,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11512,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
11513,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11514,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Water
11515,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11516,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11517,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
11518,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
11519,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Water
11520,Water,Cropland,Cropland,NULL,Non_Wetland,Water,NULL,Forest
11521,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Shrubland,Water
11522,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
11523,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
11524,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Bareland
11525,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Water
11526,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Grassland
11527,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Water
11528,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Forest
11529,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Forest,Grassland
11530,Water,Cropland,Cropland,NULL,Non_Wetland,Water,Forest,Water
11531,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
11532,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Water
11533,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
11534,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
11535,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Water,Water
11536,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
11537,Water,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
11538,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
11539,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
11540,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
11541,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
11542,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
11543,Water,Cropland,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Water
11544,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
11545,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
11546,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
11547,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
11548,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
11549,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Bareland
11550,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
11551,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
11552,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11553,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
11554,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
11555,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
11556,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
11557,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Water
11558,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
11559,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
11560,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Grassland
11561,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
11562,Water,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Forest
11563,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
11564,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
11565,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
11566,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
11567,Water,Cropland,Cropland,Water,Non_Wetland,Shrubland,Water,Water
11568,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
11569,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
11570,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
11571,Water,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
11572,Water,Cropland,Cropland,Water,Non_Wetland,Cropland,Grassland,Grassland
11573,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Grassland
11574,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Bareland
11575,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Water
11576,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,NULL,Forest
11577,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Shrubland,Water
11578,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
11579,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
11580,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
11581,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
11582,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Water
11583,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Forest
11584,Water,Cropland,Cropland,Water,Non_Wetland,Bareland,Forest,Water
11585,Water,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Grassland
11586,Water,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
11587,Water,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Forest
11588,Water,Cropland,Cropland,Water,Non_Wetland,Water,Shrubland,Grassland
11589,Water,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Bareland
11590,Water,Cropland,Cropland,Water,Non_Wetland,Water,Grassland,Water
11591,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Grassland
11592,Water,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
11593,Water,Cropland,Cropland,Water,Non_Wetland,Forest,NULL,Water
11594,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
11595,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
11596,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
11597,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
11598,Water,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
11599,Water,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Water
11600,Water,Cropland,Wetland,NULL,Wetland,NULL,Shrubland,Forest
11601,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Grassland
11602,Water,Cropland,Wetland,NULL,Wetland,NULL,Grassland,Forest
11603,Water,Cropland,Wetland,NULL,Wetland,NULL,Water,Grassland
11604,Water,Cropland,Wetland,NULL,Wetland,NULL,Forest,Water
11605,Water,Cropland,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
11606,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
11607,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
11608,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
11609,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
11610,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Water,Grassland
11611,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Water,Wetland
11612,Water,Cropland,Wetland,NULL,Wetland,Shrubland,Water,Forest
11613,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Grassland
11614,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Cropland
11615,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Wetland
11616,Water,Cropland,Wetland,NULL,Wetland,Grassland,NULL,Forest
11617,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
11618,Water,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Cropland
11619,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Grassland
11620,Water,Cropland,Wetland,NULL,Wetland,Grassland,Water,Cropland
11621,Water,Cropland,Wetland,NULL,Wetland,Bareland,NULL,NULL
11622,Water,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
11623,Water,Cropland,Wetland,NULL,Wetland,Bareland,Shrubland,Wetland
11624,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
11625,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
11626,Water,Cropland,Wetland,NULL,Wetland,Bareland,Wetland,Wetland
11627,Water,Cropland,Wetland,NULL,Wetland,Bareland,Water,Grassland
11628,Water,Cropland,Wetland,NULL,Wetland,Bareland,Water,Wetland
11629,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
11630,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Water
11631,Water,Cropland,Wetland,NULL,Wetland,Water,Water,Water
11632,Water,Cropland,Wetland,NULL,Wetland,Forest,NULL,Forest
11633,Water,Cropland,Wetland,NULL,Wetland,Forest,Grassland,Forest
11634,Water,Cropland,Wetland,NULL,Wetland,Forest,Water,Forest
11635,Water,Cropland,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
11636,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
11637,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
11638,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,Grassland,Water
11639,Water,Cropland,Wetland,Non_Water,Wetland,Shrubland,Forest,Forest
11640,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
11641,Water,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
11642,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
11643,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,NULL,Forest
11644,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Wetland,Wetland
11645,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
11646,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Forest,Grassland
11647,Water,Cropland,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
11648,Water,Cropland,Wetland,Non_Water,Wetland,Water,NULL,Water
11649,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Grassland,Water
11650,Water,Cropland,Wetland,Non_Water,Wetland,Forest,Forest,Forest
11651,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
11652,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
11653,Water,Cropland,Wetland,Water,Wetland,NULL,Shrubland,Grassland
11654,Water,Cropland,Wetland,Water,Wetland,NULL,Grassland,Water
11655,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Grassland
11656,Water,Cropland,Wetland,Water,Wetland,NULL,Water,Water
11657,Water,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Grassland
11658,Water,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Water
11659,Water,Cropland,Wetland,Water,Wetland,Shrubland,NULL,Forest
11660,Water,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
11661,Water,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
11662,Water,Cropland,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
11663,Water,Cropland,Wetland,Water,Wetland,Shrubland,Grassland,Water
11664,Water,Cropland,Wetland,Water,Wetland,Shrubland,Water,Grassland
11665,Water,Cropland,Wetland,Water,Wetland,Shrubland,Water,Wetland
11666,Water,Cropland,Wetland,Water,Wetland,Shrubland,Water,Water
11667,Water,Cropland,Wetland,Water,Wetland,Grassland,NULL,Grassland
11668,Water,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
11669,Water,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
11670,Water,Cropland,Wetland,Water,Wetland,Grassland,Water,Cropland
11671,Water,Cropland,Wetland,Water,Wetland,Grassland,Water,Water
11672,Water,Cropland,Wetland,Water,Wetland,Bareland,NULL,Grassland
11673,Water,Cropland,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
11674,Water,Cropland,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
11675,Water,Cropland,Wetland,Water,Wetland,Bareland,Shrubland,Water
11676,Water,Cropland,Wetland,Water,Wetland,Bareland,Shrubland,Forest
11677,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
11678,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Cropland
11679,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Wetland
11680,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Bareland
11681,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Water
11682,Water,Cropland,Wetland,Water,Wetland,Bareland,Water,Forest
11683,Water,Cropland,Wetland,Water,Wetland,Water,NULL,Forest
11684,Water,Cropland,Wetland,Water,Wetland,Water,Grassland,Water
11685,Water,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
11686,Water,Cropland,Wetland,Water,Wetland,Water,Water,Water
11687,Water,Cropland,Wetland,Water,Wetland,Forest,Water,Grassland
11688,Water,Cropland,Wetland,Water,Wetland,Forest,Water,Forest
11689,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
11690,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
11691,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
11692,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
11693,Water,Cropland,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
11694,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
11695,Water,Cropland,Bareland,Water,Non_Wetland,Bareland,Water,Water
11696,Water,Cropland,Bareland,Water,Non_Wetland,Water,Water,Water
11697,Water,Cropland,Built-up,NULL,Non_Wetland,Shrubland,Water,Water
11698,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Water
11699,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11700,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
11701,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11702,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
11703,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
11704,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11705,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
11706,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
11707,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
11708,Water,Cropland,Water,NULL,Water,NULL,Grassland,Grassland
11709,Water,Cropland,Water,NULL,Water,NULL,Grassland,Water
11710,Water,Cropland,Water,NULL,Water,NULL,Bareland,Water
11711,Water,Cropland,Water,NULL,Water,NULL,Water,Grassland
11712,Water,Cropland,Water,NULL,Water,NULL,Water,Wetland
11713,Water,Cropland,Water,NULL,Water,NULL,Water,Water
11714,Water,Cropland,Water,NULL,Water,NULL,Water,Forest
11715,Water,Cropland,Water,NULL,Water,NULL,Forest,Grassland
11716,Water,Cropland,Water,NULL,Water,Shrubland,NULL,Grassland
11717,Water,Cropland,Water,NULL,Water,Shrubland,NULL,Wetland
11718,Water,Cropland,Water,NULL,Water,Shrubland,NULL,Water
11719,Water,Cropland,Water,NULL,Water,Shrubland,NULL,Forest
11720,Water,Cropland,Water,NULL,Water,Shrubland,Shrubland,Grassland
11721,Water,Cropland,Water,NULL,Water,Shrubland,Shrubland,Cropland
11722,Water,Cropland,Water,NULL,Water,Shrubland,Shrubland,Water
11723,Water,Cropland,Water,NULL,Water,Shrubland,Grassland,Grassland
11724,Water,Cropland,Water,NULL,Water,Shrubland,Grassland,Water
11725,Water,Cropland,Water,NULL,Water,Shrubland,Water,Grassland
11726,Water,Cropland,Water,NULL,Water,Shrubland,Water,Wetland
11727,Water,Cropland,Water,NULL,Water,Shrubland,Water,Water
11728,Water,Cropland,Water,NULL,Water,Shrubland,Forest,NULL
11729,Water,Cropland,Water,NULL,Water,Shrubland,Forest,Grassland
11730,Water,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
11731,Water,Cropland,Water,NULL,Water,Grassland,NULL,Water
11732,Water,Cropland,Water,NULL,Water,Grassland,Shrubland,Grassland
11733,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
11734,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Cropland
11735,Water,Cropland,Water,NULL,Water,Grassland,Grassland,Forest
11736,Water,Cropland,Water,NULL,Water,Grassland,Water,Grassland
11737,Water,Cropland,Water,NULL,Water,Wetland,NULL,Wetland
11738,Water,Cropland,Water,NULL,Water,Wetland,Shrubland,Forest
11739,Water,Cropland,Water,NULL,Water,Wetland,Wetland,Forest
11740,Water,Cropland,Water,NULL,Water,Bareland,NULL,Grassland
11741,Water,Cropland,Water,NULL,Water,Bareland,NULL,Cropland
11742,Water,Cropland,Water,NULL,Water,Bareland,NULL,Wetland
11743,Water,Cropland,Water,NULL,Water,Bareland,NULL,Bareland
11744,Water,Cropland,Water,NULL,Water,Bareland,NULL,Water
11745,Water,Cropland,Water,NULL,Water,Bareland,NULL,Forest
11746,Water,Cropland,Water,NULL,Water,Bareland,Shrubland,Grassland
11747,Water,Cropland,Water,NULL,Water,Bareland,Shrubland,Wetland
11748,Water,Cropland,Water,NULL,Water,Bareland,Shrubland,Bareland
11749,Water,Cropland,Water,NULL,Water,Bareland,Shrubland,Water
11750,Water,Cropland,Water,NULL,Water,Bareland,Shrubland,Forest
11751,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Grassland
11752,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Bareland
11753,Water,Cropland,Water,NULL,Water,Bareland,Grassland,Forest
11754,Water,Cropland,Water,NULL,Water,Bareland,Bareland,Cropland
11755,Water,Cropland,Water,NULL,Water,Bareland,Built-up,Grassland
11756,Water,Cropland,Water,NULL,Water,Bareland,Water,Grassland
11757,Water,Cropland,Water,NULL,Water,Bareland,Water,Wetland
11758,Water,Cropland,Water,NULL,Water,Bareland,Water,Water
11759,Water,Cropland,Water,NULL,Water,Bareland,Forest,Grassland
11760,Water,Cropland,Water,NULL,Water,Bareland,Forest,Wetland
11761,Water,Cropland,Water,NULL,Water,Water,NULL,Grassland
11762,Water,Cropland,Water,NULL,Water,Water,NULL,Wetland
11763,Water,Cropland,Water,NULL,Water,Water,NULL,Water
11764,Water,Cropland,Water,NULL,Water,Water,NULL,Forest
11765,Water,Cropland,Water,NULL,Water,Water,Shrubland,Grassland
11766,Water,Cropland,Water,NULL,Water,Water,Shrubland,Water
11767,Water,Cropland,Water,NULL,Water,Water,Shrubland,Forest
11768,Water,Cropland,Water,NULL,Water,Water,Grassland,Grassland
11769,Water,Cropland,Water,NULL,Water,Water,Grassland,Bareland
11770,Water,Cropland,Water,NULL,Water,Water,Grassland,Water
11771,Water,Cropland,Water,NULL,Water,Water,Water,Grassland
11772,Water,Cropland,Water,NULL,Water,Water,Water,Bareland
11773,Water,Cropland,Water,NULL,Water,Water,Water,Water
11774,Water,Cropland,Water,NULL,Water,Water,Forest,Forest
11775,Water,Cropland,Water,NULL,Water,Forest,NULL,Grassland
11776,Water,Cropland,Water,NULL,Water,Forest,NULL,Wetland
11777,Water,Cropland,Water,NULL,Water,Forest,NULL,Forest
11778,Water,Cropland,Water,NULL,Water,Forest,Grassland,Grassland
11779,Water,Cropland,Water,NULL,Water,Forest,Grassland,Water
11780,Water,Cropland,Water,NULL,Water,Forest,Water,Grassland
11781,Water,Cropland,Water,NULL,Water,Forest,Water,Forest
11782,Water,Cropland,Water,NULL,Water,Forest,Forest,Forest
11783,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
11784,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
11785,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
11786,Water,Cropland,Water,Non_Water,Water,NULL,Grassland,Grassland
11787,Water,Cropland,Water,Non_Water,Water,NULL,Grassland,Forest
11788,Water,Cropland,Water,Non_Water,Water,NULL,Water,Grassland
11789,Water,Cropland,Water,Non_Water,Water,NULL,Water,Forest
11790,Water,Cropland,Water,Non_Water,Water,Shrubland,NULL,Grassland
11791,Water,Cropland,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
11792,Water,Cropland,Water,Non_Water,Water,Shrubland,Grassland,Grassland
11793,Water,Cropland,Water,Non_Water,Water,Shrubland,Water,Grassland
11794,Water,Cropland,Water,Non_Water,Water,Shrubland,Water,Water
11795,Water,Cropland,Water,Non_Water,Water,Shrubland,Water,Forest
