Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGK_M_R
8917,Wetland,Cropland,Water,NULL,Water,Shrubland,Shrubland,Built-up
8918,Wetland,Cropland,Water,NULL,Water,Bareland,Wetland,Wetland
8919,Wetland,Cropland,Water,NULL,Water,Bareland,Wetland,Water
8920,Wetland,Cropland,Water,NULL,Water,Bareland,Water,Wetland
8921,Wetland,Cropland,Water,NULL,Water,Bareland,Water,Water
8922,Wetland,Cropland,Water,NULL,Water,Water,NULL,NULL
8923,Wetland,Cropland,Water,Non_Water,Water,Bareland,Wetland,Wetland
8924,Wetland,Cropland,Water,Non_Water,Water,Bareland,Water,Grassland
8925,Wetland,Cropland,Water,Non_Water,Water,Bareland,Water,Wetland
8926,Wetland,Cropland,Water,Non_Water,Water,Water,Water,Water
8927,Wetland,Cropland,Water,Water,Water,Bareland,Water,Wetland
8928,Wetland,Cropland,Water,Water,Water,Bareland,Water,Water
8929,Wetland,Cropland,Water,Water,Water,Water,Water,Water
8930,Wetland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
8931,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
8932,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8933,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
8934,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
8935,Wetland,Cropland,Forest,NULL,Non_Wetland,Bareland,Water,Water
8936,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,NULL,NULL
8937,Wetland,Cropland,Forest,NULL,Non_Wetland,Water,Water,NULL
8938,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Water,NULL
8939,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Water,Grassland
8940,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,NULL
8941,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water,Shrubland,NULL
8942,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Water,Water,NULL
8943,Wetland,Cropland,Forest,Water,Non_Wetland,Shrubland,Water,Wetland
8944,Wetland,Cropland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
8945,Wetland,Cropland,Forest,Water,Non_Wetland,Bareland,Water,Water
8946,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8947,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
8948,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
8949,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland,Water,Water
8950,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
8951,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
8952,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Wetland
8953,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Wetland
8954,Wetland,Wetland,NULL,Water,Non_Wetland,Bareland,Water,Water
8955,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
8956,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8957,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
8958,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8959,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
8960,Wetland,Wetland,Wetland,Water,Wetland,Bareland,Water,Wetland
8961,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Wetland
8962,Wetland,Wetland,Water,NULL,Water,Shrubland,Shrubland,Wetland
8963,Wetland,Wetland,Water,NULL,Water,Shrubland,Wetland,NULL
8964,Wetland,Wetland,Water,NULL,Water,Shrubland,Wetland,Grassland
8965,Wetland,Wetland,Water,NULL,Water,Shrubland,Water,Wetland
8966,Wetland,Wetland,Water,NULL,Water,Bareland,Shrubland,Wetland
8967,Wetland,Wetland,Water,NULL,Water,Bareland,Wetland,Wetland
8968,Wetland,Wetland,Water,NULL,Water,Bareland,Water,Wetland
8969,Wetland,Wetland,Water,NULL,Water,Bareland,Water,Water
8970,Wetland,Wetland,Water,Non_Water,Water,Shrubland,Water,Wetland
8971,Wetland,Wetland,Water,Non_Water,Water,Bareland,Shrubland,Wetland
8972,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Wetland
8973,Wetland,Wetland,Water,Non_Water,Water,Bareland,Water,Water
8974,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Wetland
8975,Wetland,Wetland,Water,Water,Water,Shrubland,Water,Water
8976,Wetland,Wetland,Water,Water,Water,Bareland,Wetland,Wetland
8977,Wetland,Wetland,Water,Water,Water,Bareland,Wetland,Water
8978,Wetland,Wetland,Water,Water,Water,Bareland,Water,Grassland
8979,Wetland,Wetland,Water,Water,Water,Bareland,Water,Wetland
8980,Wetland,Wetland,Water,Water,Water,Bareland,Water,Water
8981,Wetland,Wetland,Water,Water,Water,Water,Water,Water
8982,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
8983,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
8984,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
8985,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
8986,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Wetland
8987,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
8988,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
8989,Wetland,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
8990,Wetland,Wetland,Forest,NULL,Non_Wetland,Water,Water,Wetland
8991,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
8992,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
8993,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
8994,Wetland,Wetland,Forest,Water,Non_Wetland,Bareland,Water,Wetland
8995,Wetland,Wetland,Forest,Water,Non_Wetland,Water,Water,Water
8996,Wetland,Water,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
8997,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
8998,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
8999,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
9000,Wetland,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
9001,Wetland,Water,NULL,Water,Non_Wetland,Shrubland,NULL,Water
9002,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Water,Wetland
9003,Wetland,Water,NULL,Water,Non_Wetland,Water,Water,Water
9004,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9005,Wetland,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9006,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9007,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
9008,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
9009,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Wetland
9010,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
9011,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
9012,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
9013,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9014,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
9015,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
9016,Wetland,Water,Wetland,Water,Wetland,Water,Water,Wetland
9017,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
9018,Wetland,Water,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
9019,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
9020,Wetland,Water,Bareland,Water,Non_Wetland,Water,NULL,Water
9021,Wetland,Water,Water,NULL,Water,NULL,Water,NULL
9022,Wetland,Water,Water,NULL,Water,Shrubland,Shrubland,Wetland
9023,Wetland,Water,Water,NULL,Water,Shrubland,Water,Water
9024,Wetland,Water,Water,NULL,Water,Grassland,NULL,Grassland
9025,Wetland,Water,Water,NULL,Water,Grassland,Water,Grassland
9026,Wetland,Water,Water,NULL,Water,Bareland,NULL,Grassland
9027,Wetland,Water,Water,NULL,Water,Bareland,Water,Wetland
9028,Wetland,Water,Water,NULL,Water,Bareland,Water,Water
9029,Wetland,Water,Water,NULL,Water,Water,Water,Wetland
9030,Wetland,Water,Water,NULL,Water,Water,Water,Water
9031,Wetland,Water,Water,Non_Water,Water,Shrubland,Water,Water
9032,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Wetland
9033,Wetland,Water,Water,Non_Water,Water,Wetland,Water,Water
9034,Wetland,Water,Water,Non_Water,Water,Bareland,Wetland,Wetland
9035,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Wetland
9036,Wetland,Water,Water,Non_Water,Water,Bareland,Water,Water
9037,Wetland,Water,Water,Non_Water,Water,Water,Water,Water
9038,Wetland,Water,Water,Water,Water,NULL,Water,Water
9039,Wetland,Water,Water,Water,Water,Shrubland,Water,Water
9040,Wetland,Water,Water,Water,Water,Wetland,Water,Wetland
9041,Wetland,Water,Water,Water,Water,Bareland,Water,Wetland
9042,Wetland,Water,Water,Water,Water,Bareland,Water,Water
9043,Wetland,Water,Water,Water,Water,Water,Water,Water
9044,Wetland,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
9045,Wetland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9046,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,NULL,Water
9047,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
9048,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
9049,Wetland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
9050,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
9051,Wetland,Water,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Water
9052,Wetland,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
9053,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9054,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9055,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
9056,Wetland,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Wetland
9057,Wetland,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
9058,Wetland,Forest,NULL,Water,Non_Wetland,Bareland,Water,Wetland
9059,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9060,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
9061,Wetland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
9062,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
9063,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
9064,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
9065,Wetland,Forest,Wetland,NULL,Wetland,Bareland,Water,Wetland
9066,Wetland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
9067,Wetland,Forest,Wetland,Water,Wetland,Bareland,Water,Wetland
9068,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
9069,Wetland,Forest,Water,NULL,Water,Shrubland,Shrubland,NULL
9070,Wetland,Forest,Water,NULL,Water,Shrubland,Wetland,NULL
9071,Wetland,Forest,Water,NULL,Water,Shrubland,Water,NULL
9072,Wetland,Forest,Water,NULL,Water,Shrubland,Water,Wetland
9073,Wetland,Forest,Water,NULL,Water,Bareland,Water,Wetland
9074,Wetland,Forest,Water,Water,Water,Bareland,Water,Wetland
9075,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
9076,Wetland,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
9077,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
9078,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
9079,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
9080,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Wetland
9081,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
9082,Wetland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
9083,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
9084,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland,Water,Wetland
9085,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
9086,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
9087,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
9088,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
9089,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
9090,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
9091,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
9092,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
9093,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
9094,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
9095,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
9096,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
9097,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
9098,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
9099,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
9100,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
9101,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
9102,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
9103,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
9104,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
9105,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9106,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9107,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9108,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
9109,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
9110,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
9111,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
9112,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
9113,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
9114,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
9115,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
9116,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9117,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9118,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
9119,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
9120,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
9121,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
9122,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
9123,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
9124,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
9125,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
9126,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
9127,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
9128,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
9129,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
9130,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
9131,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
9132,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
9133,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
9134,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
9135,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
9136,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
9137,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
9138,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Built-up
9139,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
9140,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
9141,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
9142,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
9143,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
9144,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
9145,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
9146,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
9147,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
9148,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
9149,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,NULL
9150,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
9151,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
9152,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
9153,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
9154,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Shrubland,Grassland
9155,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,NULL
9156,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
9157,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,NULL
9158,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Water,Grassland
9159,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,NULL
9160,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
9161,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
9162,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
9163,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
9164,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
9165,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
9166,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
9167,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,NULL
9168,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
9169,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
9170,Bareland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
9171,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
9172,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
9173,Bareland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
9174,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
9175,Bareland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
9176,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
9177,Bareland,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Bareland
9178,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
9179,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
9180,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
9181,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
9182,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
9183,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
9184,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
9185,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
9186,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
9187,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
9188,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
9189,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
9190,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
9191,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
9192,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
9193,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
9194,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
9195,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
9196,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
9197,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
9198,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
9199,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
9200,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Bareland
9201,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
9202,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
9203,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
9204,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
9205,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
9206,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
9207,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
9208,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
9209,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
9210,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
9211,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
9212,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
9213,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
9214,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
9215,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
9216,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
9217,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
9218,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
9219,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
9220,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
9221,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
9222,Bareland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
9223,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
9224,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
9225,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
9226,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
9227,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
9228,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
9229,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
9230,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
9231,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
9232,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
9233,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
9234,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
9235,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
9236,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
9237,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
9238,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
9239,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
9240,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
9241,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
9242,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
9243,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
9244,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
9245,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
9246,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
9247,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
9248,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
