Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LED_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LED_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LED_M_R
2012,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2013,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2014,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2015,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2016,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2017,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2018,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2019,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2020,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2021,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2022,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2023,Forest,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2024,Forest,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
2025,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2026,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2027,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2028,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2029,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2030,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2031,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2032,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2033,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2034,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2035,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2036,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2037,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2038,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2039,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2040,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2041,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2042,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2043,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2045,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2046,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2047,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2048,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2049,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2050,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2051,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2052,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2053,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2054,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2055,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2056,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2057,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2058,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2059,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2060,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2061,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2062,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2063,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2064,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2065,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2066,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2067,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2068,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2069,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2070,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2071,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2072,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
2073,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2074,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2075,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2076,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2077,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2078,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2079,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2080,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2081,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2082,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2083,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2084,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2085,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2086,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2087,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2088,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2089,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2090,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2091,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
2092,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
2093,Forest,Water,Water,NULL,Water,NULL,NULL,Water
2094,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
2095,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2096,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2097,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
2098,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
2099,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
2100,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
2101,Forest,Water,Water,Water,Water,NULL,NULL,Water
2102,Forest,Water,Water,Water,Water,NULL,NULL,Forest
2103,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2104,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2105,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2106,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2107,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2108,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2109,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2110,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2111,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2112,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2113,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2114,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2115,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2116,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2117,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2118,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2119,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2120,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2121,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2122,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2123,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2124,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2125,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2126,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2127,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2128,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2129,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2130,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2131,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2132,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
2133,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
2134,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2135,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2136,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2137,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2138,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2139,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2140,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2141,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2142,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2143,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2144,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2145,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2146,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2147,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2148,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2149,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2150,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2151,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2152,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2153,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2154,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2155,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2156,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2157,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2158,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2159,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2160,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2161,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2162,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2163,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2164,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2165,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2166,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2167,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2168,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2169,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2170,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2171,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2172,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2173,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2174,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2175,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2176,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
2177,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2178,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2179,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
2180,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2181,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2182,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2183,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2184,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2185,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2186,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2187,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
2188,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2189,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2190,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2191,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2192,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2193,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2194,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2195,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2196,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2197,Forest,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2198,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
2199,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
2200,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
2201,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
2202,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
2203,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2204,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
2205,Forest,Forest,Water,Water,Water,NULL,NULL,Bareland
2206,Forest,Forest,Water,Water,Water,NULL,NULL,Water
2207,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
2208,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2209,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2210,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2211,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2212,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2213,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2214,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2215,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2216,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2217,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2218,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2219,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2220,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2221,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2222,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2223,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2224,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2225,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
