Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQR_M_R
2165,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2166,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2167,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2168,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2169,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2170,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2171,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2172,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2173,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2174,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2175,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2176,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2177,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2178,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2179,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2180,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2181,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2182,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2183,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2184,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2185,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2186,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2187,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
2188,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2189,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2190,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2191,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
2192,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2193,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2194,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2195,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2196,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
2197,Forest,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2198,Forest,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
2199,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
2200,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2201,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2202,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2203,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2204,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2205,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2206,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2207,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2208,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2209,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2210,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2211,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2212,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2213,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
2214,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
2215,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2216,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2217,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2218,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2219,Forest,NULL,Forest,Non_Water,Non_Wetland,Bareland,Forest,Grassland
2220,Forest,NULL,Forest,Water,Non_Wetland,Grassland,Water,Forest
2221,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2222,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
2223,Forest,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
2224,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2225,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2226,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2227,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2228,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2229,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2230,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2231,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2232,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2233,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2234,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2235,Forest,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
2236,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2237,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2238,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2239,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2240,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2241,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2242,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2243,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2244,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2245,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2246,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2247,Forest,Cropland,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
2248,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2249,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2250,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2251,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2252,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2253,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2254,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2255,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2256,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2257,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2258,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2259,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2260,Forest,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2261,Forest,Wetland,NULL,NULL,Non_Wetland,Forest,Water,Forest
2262,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2263,Forest,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2264,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2265,Forest,Wetland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2266,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2267,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
2268,Forest,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
2269,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2270,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2271,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2272,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2273,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2274,Forest,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2275,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2276,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
2277,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2278,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2279,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
2280,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2281,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2282,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest,Water,Forest
2283,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
2284,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2285,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2286,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2287,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2288,Forest,Wetland,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
2289,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
2290,Forest,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
2291,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2292,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2293,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2294,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
2295,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
2296,Forest,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2297,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2298,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2299,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
2300,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2301,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2302,Forest,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
2303,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2304,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Water
2305,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
2306,Forest,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
2307,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
2308,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
2309,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
2310,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
2311,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2312,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
2313,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
2314,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
2315,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
2316,Forest,Wetland,Wetland,Non_Water,Wetland,Bareland,Water,Forest
2317,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
2318,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
2319,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Grassland
2320,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Water
2321,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
2322,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2323,Forest,Wetland,Wetland,Water,Wetland,Grassland,Wetland,Water
2324,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2325,Forest,Wetland,Wetland,Water,Wetland,Bareland,Wetland,Forest
2326,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
2327,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Water
2328,Forest,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
2329,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
2330,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
2331,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
2332,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
2333,Forest,Wetland,Wetland,Water,Wetland,Forest,Wetland,Forest
2334,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2335,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Grassland
2336,Forest,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2337,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2338,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2339,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
2340,Forest,Wetland,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
2341,Forest,Wetland,Bareland,Water,Non_Wetland,Grassland,Bareland,Grassland
2342,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
2343,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
2344,Forest,Wetland,Bareland,Water,Non_Wetland,Bareland,Water,Forest
2345,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Bareland,Bareland
2346,Forest,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
2347,Forest,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
2348,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2349,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2350,Forest,Wetland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Water
2351,Forest,Wetland,Water,Non_Water,Water,Grassland,Bareland,Grassland
2352,Forest,Wetland,Water,Non_Water,Water,Bareland,Bareland,Grassland
2353,Forest,Wetland,Water,Water,Water,NULL,Wetland,Water
2354,Forest,Wetland,Water,Water,Water,Forest,Wetland,Forest
2355,Forest,Wetland,Water,Water,Water,Forest,Water,Forest
2356,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2357,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2358,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2359,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2360,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2361,Forest,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2362,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2363,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
2364,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2365,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2366,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2367,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2368,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2369,Forest,Wetland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2370,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2371,Forest,Wetland,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
2372,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2373,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2374,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2375,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2376,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2377,Forest,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2378,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2379,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2380,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2381,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2382,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2383,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2384,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2385,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2386,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2387,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2388,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2389,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2390,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2391,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2392,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2393,Forest,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2394,Forest,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
2395,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2396,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2397,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2398,Forest,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2399,Forest,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
2400,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2401,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2402,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2403,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2404,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2405,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2406,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2407,Forest,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2408,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
2409,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2410,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
2411,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
2412,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Water
2413,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2414,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2415,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
2416,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2417,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2418,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Water
2419,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2420,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2421,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2422,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2423,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
2424,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2425,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2426,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2427,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
2428,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2429,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Water
2430,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2431,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2432,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
2433,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2434,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2435,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2436,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
2437,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
2438,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
2439,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
2440,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2441,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
2442,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
2443,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Water
2444,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
2445,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2446,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
2447,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
2448,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
2449,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
2450,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2451,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2452,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2453,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
2454,Forest,Water,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
2455,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
2456,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
2457,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
2458,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
2459,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
2460,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
2461,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
2462,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
2463,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
2464,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
2465,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
2466,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
2467,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
2468,Forest,Water,NULL,Water,Non_Wetland,NULL,Forest,Forest
2469,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
2470,Forest,Water,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
2471,Forest,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
2472,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
2473,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
2474,Forest,Water,NULL,Water,Non_Wetland,Water,Bareland,Water
2475,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
2476,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
2477,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
2478,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
2479,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
2480,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
2481,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
2482,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Water
2483,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
2484,Forest,Water,NULL,Water,Non_Wetland,Forest,Forest,Water
2485,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2486,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
2487,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2488,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2489,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
2490,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2491,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2492,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Water
2493,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2494,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2495,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
2496,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
