Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYR_M_R
10543,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
10544,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
10545,Bareland,Bareland,Water,Water,Water,Grassland,Water,Bareland
10546,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
10547,Bareland,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
10548,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
10549,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
10550,Bareland,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
10551,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Bareland
10552,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10553,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10554,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10555,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10556,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10557,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
10558,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
10559,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
10560,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
10561,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
10562,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
10563,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Cropland
10564,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Bareland
10565,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
10566,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Water
10567,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Forest
10568,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
10569,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
10570,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
10571,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10572,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
10573,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
10574,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
10575,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
10576,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
10577,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
10578,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
10579,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
10580,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
10581,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10582,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10583,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10584,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
10585,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10586,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
10587,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
10588,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
10589,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
10590,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10591,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
10592,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
10593,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
10594,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
10595,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
10596,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
10597,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
10598,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
10599,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
10600,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
10601,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
10602,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
10603,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
10604,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
10605,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
10606,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
10607,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,NULL,Bareland
10608,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water,Built-up,Built-up
10609,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10610,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
10611,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
10612,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
10613,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL,Bareland,Bareland
10614,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
10615,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
10616,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
10617,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
10618,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
10619,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10620,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
10621,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
10622,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
10623,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
10624,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
10625,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
10626,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
10627,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
10628,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
10629,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
10630,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
10631,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
10632,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
10633,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
10634,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
10635,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
10636,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
10637,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
10638,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
10639,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
10640,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
10641,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
10642,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
10643,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
10644,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
10645,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
10646,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
10647,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
10648,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
10649,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
10650,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
10651,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
10652,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water,Built-up,Built-up
10653,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10654,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
10655,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
10656,Bareland,Built-up,Water,NULL,Water,NULL,NULL,Bareland
10657,Bareland,Built-up,Water,NULL,Water,NULL,Built-up,Water
10658,Bareland,Built-up,Water,NULL,Water,Bareland,Built-up,Bareland
10659,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
10660,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
10661,Bareland,Water,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
10662,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
10663,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
10664,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
10665,Water,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
10666,Water,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
10667,Water,NULL,NULL,NULL,Non_Wetland,NULL,Water,Water
10668,Water,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
10669,Water,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
10670,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
10671,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
10672,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
10673,Water,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
10674,Water,NULL,NULL,NULL,Non_Wetland,Water,NULL,Water
10675,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10676,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
10677,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
10678,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10679,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
10680,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland,Water,Water
10681,Water,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
10682,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
10683,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
10684,Water,NULL,NULL,Water,Non_Wetland,Wetland,NULL,Water
10685,Water,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
10686,Water,NULL,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
10687,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
10688,Water,NULL,NULL,Water,Non_Wetland,Wetland,Water,Water
10689,Water,NULL,NULL,Water,Non_Wetland,Water,NULL,Water
10690,Water,NULL,NULL,Water,Non_Wetland,Forest,Wetland,Forest
10691,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
10692,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
10693,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
10694,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
10695,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
10696,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
10697,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
10698,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
10699,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10700,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
10701,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
10702,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
10703,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
10704,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Forest
10705,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10706,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10707,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10708,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10709,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Water
10710,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
10711,Water,NULL,Shrubland,Water,Non_Wetland,NULL,Wetland,Grassland
10712,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Grassland
10713,Water,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
10714,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
10715,Water,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
10716,Water,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10717,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
10718,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
10719,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
10720,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
10721,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
10722,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
10723,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
10724,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
10725,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Bareland
10726,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,Water
10727,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
10728,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
10729,Water,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
10730,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
10731,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
10732,Water,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
10733,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
10734,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Water
10735,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
10736,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
10737,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
10738,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
10739,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
10740,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Bareland
10741,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
10742,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
10743,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
10744,Water,NULL,Cropland,NULL,Non_Wetland,Wetland,Water,Water
10745,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
10746,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
10747,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
10748,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
10749,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
10750,Water,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Cropland
10751,Water,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
10752,Water,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Forest
10753,Water,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
10754,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
10755,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Bareland
10756,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Water
10757,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10758,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Wetland
10759,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,Water,Water
10760,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
10761,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
10762,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
10763,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
10764,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
10765,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
10766,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
10767,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
10768,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
10769,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
10770,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
10771,Water,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
10772,Water,NULL,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
10773,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
10774,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Water
10775,Water,NULL,Cropland,Water,Non_Wetland,NULL,Water,Forest
10776,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
10777,Water,NULL,Cropland,Water,Non_Wetland,Wetland,NULL,Forest
10778,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
10779,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
10780,Water,NULL,Cropland,Water,Non_Wetland,Wetland,Water,Grassland
10781,Water,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
10782,Water,NULL,Cropland,Water,Non_Wetland,Water,Water,Water
10783,Water,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
10784,Water,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
10785,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
10786,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
10787,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
10788,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
10789,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
10790,Water,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
10791,Water,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
10792,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
10793,Water,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
10794,Water,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
10795,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
10796,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
10797,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
10798,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
10799,Water,NULL,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
10800,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
10801,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
10802,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
10803,Water,NULL,Wetland,Water,Wetland,NULL,Wetland,Water
10804,Water,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
10805,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
10806,Water,NULL,Wetland,Water,Wetland,Wetland,NULL,Water
10807,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
10808,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
10809,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
10810,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
10811,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
10812,Water,NULL,Wetland,Water,Wetland,Bareland,Built-up,Water
10813,Water,NULL,Wetland,Water,Wetland,Water,NULL,Water
10814,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
10815,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
10816,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
10817,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
10818,Water,NULL,Wetland,Water,Wetland,Forest,NULL,Grassland
10819,Water,NULL,Wetland,Water,Wetland,Forest,Water,Forest
10820,Water,NULL,Wetland,Water,Wetland,Forest,Forest,Forest
10821,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Bareland
10822,Water,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
10823,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
10824,Water,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Water
10825,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
10826,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
10827,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
10828,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
10829,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
10830,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
10831,Water,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Forest
10832,Water,NULL,Bareland,Water,Non_Wetland,Water,NULL,Water
10833,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
10834,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
10835,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
10836,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
10837,Water,NULL,Built-up,NULL,Non_Wetland,NULL,Water,Water
10838,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
10839,Water,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
10840,Water,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
10841,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
10842,Water,NULL,Built-up,Water,Non_Wetland,NULL,Water,Water
10843,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
10844,Water,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Water
10845,Water,NULL,Built-up,Water,Non_Wetland,Water,Built-up,Forest
10846,Water,NULL,Water,NULL,Water,NULL,Grassland,Grassland
10847,Water,NULL,Water,NULL,Water,NULL,Wetland,Water
10848,Water,NULL,Water,NULL,Water,NULL,Water,Grassland
10849,Water,NULL,Water,NULL,Water,NULL,Water,Cropland
10850,Water,NULL,Water,NULL,Water,NULL,Water,Water
10851,Water,NULL,Water,NULL,Water,NULL,Water,Forest
10852,Water,NULL,Water,NULL,Water,Wetland,NULL,Grassland
10853,Water,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
10854,Water,NULL,Water,NULL,Water,Wetland,Wetland,Water
10855,Water,NULL,Water,NULL,Water,Wetland,Wetland,Forest
10856,Water,NULL,Water,NULL,Water,Wetland,Water,Grassland
10857,Water,NULL,Water,NULL,Water,Wetland,Water,Cropland
10858,Water,NULL,Water,NULL,Water,Wetland,Water,Water
10859,Water,NULL,Water,NULL,Water,Wetland,Water,Forest
10860,Water,NULL,Water,NULL,Water,Bareland,Bareland,Water
10861,Water,NULL,Water,NULL,Water,Bareland,Water,Water
10862,Water,NULL,Water,NULL,Water,Water,NULL,Water
10863,Water,NULL,Water,NULL,Water,Water,Wetland,Water
10864,Water,NULL,Water,NULL,Water,Water,Water,Water
10865,Water,NULL,Water,NULL,Water,Forest,Water,Forest
10866,Water,NULL,Water,Non_Water,Water,NULL,Grassland,Grassland
10867,Water,NULL,Water,Non_Water,Water,NULL,Wetland,Wetland
