Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPS_M_R
11110,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11111,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
11112,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11113,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
11114,Bareland,Built-up,Wetland,NULL,Wetland,Bareland,NULL,Bareland
11115,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Grassland
11116,Bareland,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
11117,Bareland,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Forest,Bareland
11118,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
11119,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
11120,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11121,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11122,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11123,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
11124,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
11125,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
11126,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland,Forest,Bareland
11127,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
11128,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
11129,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland,Grassland,Bareland
11130,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
11131,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
11132,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11133,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
11134,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
11135,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
11136,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
11137,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
11138,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
11139,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
11140,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
11141,Bareland,Built-up,Water,NULL,Water,Forest,Grassland,Grassland
11142,Bareland,Built-up,Water,Water,Water,Bareland,Water,Wetland
11143,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11144,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11145,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
11146,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
11147,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
11148,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11149,Bareland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11150,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11151,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11152,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
11153,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
11154,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
11155,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
11156,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
11157,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
11158,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
11159,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
11160,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
11161,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
11162,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
11163,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
11164,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
11165,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
11166,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
11167,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
11168,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
11169,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11170,Bareland,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
11171,Bareland,Water,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11172,Bareland,Water,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
11173,Bareland,Water,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
11174,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11175,Bareland,Water,NULL,Water,Non_Wetland,Shrubland,Forest,Water
11176,Bareland,Water,NULL,Water,Non_Wetland,Grassland,Water,Forest
11177,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Grassland
11178,Bareland,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
11179,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11180,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
11181,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11182,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11183,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
11184,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
11185,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
11186,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11187,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
11188,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
11189,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
11190,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
11191,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
11192,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Water
11193,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
11194,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
11195,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
11196,Bareland,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11197,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
11198,Bareland,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
11199,Bareland,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11200,Bareland,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11201,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11202,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11203,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
11204,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11205,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
11206,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
11207,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Water
11208,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11209,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
11210,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
11211,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
11212,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
11213,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
11214,Bareland,Water,Cropland,NULL,Non_Wetland,Forest,Water,Water
11215,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
11216,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
11217,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Wetland
11218,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
11219,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Shrubland,Water
11220,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
11221,Bareland,Water,Cropland,Water,Non_Wetland,Grassland,Water,Bareland
11222,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Grassland
11223,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Wetland
11224,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
11225,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Wetland
11226,Bareland,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
11227,Bareland,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
11228,Bareland,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
11229,Bareland,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
11230,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
11231,Bareland,Water,Wetland,NULL,Wetland,Grassland,Water,Water
11232,Bareland,Water,Wetland,NULL,Wetland,Wetland,Wetland,Bareland
11233,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Wetland
11234,Bareland,Water,Wetland,NULL,Wetland,Bareland,Grassland,Water
11235,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
11236,Bareland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Water
11237,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
11238,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
11239,Bareland,Water,Wetland,NULL,Wetland,Bareland,Water,Water
11240,Bareland,Water,Wetland,NULL,Wetland,Water,Grassland,Wetland
11241,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
11242,Bareland,Water,Wetland,NULL,Wetland,Water,Wetland,Bareland
11243,Bareland,Water,Wetland,NULL,Wetland,Water,Water,Grassland
11244,Bareland,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
11245,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
11246,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
11247,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
11248,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
11249,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
11250,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
11251,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
11252,Bareland,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
11253,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
11254,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
11255,Bareland,Water,Wetland,Water,Wetland,Shrubland,Water,Grassland
11256,Bareland,Water,Wetland,Water,Wetland,Shrubland,Forest,Grassland
11257,Bareland,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
11258,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Wetland
11259,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
11260,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
11261,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Wetland
11262,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Bareland
11263,Bareland,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
11264,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
11265,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
11266,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
11267,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
11268,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
11269,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
11270,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
11271,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
11272,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Bareland
11273,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
11274,Bareland,Water,Water,NULL,Water,Wetland,Water,Water
11275,Bareland,Water,Water,Non_Water,Water,Wetland,Water,Water
11276,Bareland,Water,Water,Water,Water,Wetland,Water,Water
11277,Bareland,Water,Water,Water,Water,Bareland,Wetland,Water
11278,Bareland,Water,Water,Water,Water,Bareland,Water,Grassland
11279,Bareland,Water,Water,Water,Water,Bareland,Water,Water
11280,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
11281,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
11282,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
11283,Bareland,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
11284,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11285,Bareland,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11286,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
11287,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
11288,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
11289,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11290,Bareland,Water,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
11291,Bareland,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
11292,Bareland,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
11293,Bareland,Water,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
11294,Bareland,Water,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11295,Bareland,Water,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
11296,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
11297,Bareland,Water,Forest,NULL,Non_Wetland,Wetland,Water,Water
11298,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
11299,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
11300,Bareland,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
11301,Bareland,Water,Forest,NULL,Non_Wetland,Forest,NULL,NULL
11302,Bareland,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
11303,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
11304,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
11305,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
11306,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
11307,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
11308,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11309,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11310,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
11311,Bareland,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
11312,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
11313,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11314,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
11315,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
11316,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
11317,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
11318,Bareland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
11319,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
11320,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
11321,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
11322,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
11323,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
11324,Bareland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
11325,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
11326,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
11327,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
11328,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
11329,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
11330,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11331,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
11332,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11333,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11334,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
11335,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11336,Bareland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
11337,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
11338,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
11339,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11340,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11341,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
11342,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11343,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
11344,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11345,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
11346,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
11347,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
11348,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
11349,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
11350,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
11351,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
11352,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11353,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11354,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11355,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
11356,Bareland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
11357,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
11358,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
11359,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
11360,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
11361,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
11362,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
11363,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
11364,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
11365,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
11366,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
11367,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
11368,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
11369,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
11370,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
11371,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
11372,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
11373,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
11374,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
11375,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland,Wetland,Wetland
11376,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
11377,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
11378,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
11379,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
11380,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
11381,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
11382,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
11383,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
11384,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
11385,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
11386,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
11387,Bareland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
11388,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
11389,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
11390,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
11391,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
11392,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
11393,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
11394,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
11395,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,NULL
11396,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
11397,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
11398,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
11399,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
11400,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
11401,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
11402,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
11403,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
11404,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
11405,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
11406,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
11407,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
11408,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
11409,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
11410,Bareland,Forest,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
