Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R
1843,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1844,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1845,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1846,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1847,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1848,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1849,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1850,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1851,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1852,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1853,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1854,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1855,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1856,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1857,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1858,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1859,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1860,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1861,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1862,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1863,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1864,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1865,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1866,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1867,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1868,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1869,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1870,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1871,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1872,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1873,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1874,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1875,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1876,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1877,Water,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1878,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1879,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1880,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1881,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1882,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
1883,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1884,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1885,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1886,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1887,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1888,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1889,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1890,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1891,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1892,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1893,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1894,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1895,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1896,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1897,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1898,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1899,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1900,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1901,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1902,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1903,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1904,Water,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1905,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1906,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1907,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1908,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1909,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1910,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1911,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1912,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1913,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1914,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
1915,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1916,Water,Wetland,Water,Water,Water,NULL,NULL,Cropland
1917,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1918,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1919,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1920,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1921,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1922,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1923,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1924,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1925,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1926,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1927,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1928,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1929,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1930,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1931,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1932,Water,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1933,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
1934,Water,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
1935,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1936,Water,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1937,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,NULL
1938,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1939,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1940,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1941,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Wetland
1942,Water,Bareland,Water,Non_Water,Water,NULL,NULL,Forest
1943,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1944,Water,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1945,Water,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1946,Water,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1947,Water,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1948,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1949,Water,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1950,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1951,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1952,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1953,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1954,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1955,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1956,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1957,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1958,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1959,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1960,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1961,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1962,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1963,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1964,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1965,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1966,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,NULL
1967,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1968,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1969,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1970,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1971,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1972,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1973,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1974,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1975,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1976,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1977,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1978,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1979,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1980,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1981,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1982,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1983,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1984,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1985,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1986,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1987,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1988,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1989,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1990,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1991,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1992,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1993,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1994,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1995,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1996,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1997,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1998,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1999,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2000,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2001,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2002,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2003,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2004,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2005,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2006,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2007,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2008,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2009,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2010,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2011,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2012,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2013,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2014,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2015,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2016,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2017,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2018,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2019,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2020,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2021,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2022,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2023,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2024,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2025,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2026,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2027,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2028,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2029,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2030,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2031,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2032,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2033,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2034,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2035,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2036,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2037,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2038,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2039,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
2040,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2041,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2042,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2043,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2044,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2045,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2046,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2047,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2048,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2049,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2050,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2051,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2052,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2053,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2054,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2055,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2056,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2057,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2058,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2059,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2060,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2061,Water,Water,Water,NULL,Water,NULL,NULL,Water
2062,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2063,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
2064,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2065,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2066,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2067,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2068,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2069,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2070,Water,Water,Water,Water,Water,NULL,NULL,NULL
2071,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2072,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2073,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2074,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2075,Water,Water,Water,Water,Water,NULL,NULL,Water
2076,Water,Water,Water,Water,Water,NULL,NULL,Forest
2077,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2078,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2079,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2080,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2081,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2082,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2083,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2084,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2085,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2086,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2087,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2088,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2089,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2090,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,NULL
2091,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2092,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2093,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2094,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2095,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Built-up
2096,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2097,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2098,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2099,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2100,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2101,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2102,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2103,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2104,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2105,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2106,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
2107,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2108,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
2109,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2110,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2111,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2112,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2113,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2114,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2115,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2116,Water,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
2117,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
2118,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
2119,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2120,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2121,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2122,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2123,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2124,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2125,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2126,Water,Forest,Water,Non_Water,Water,NULL,NULL,NULL
2127,Water,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
2128,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2129,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
2130,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2131,Water,Forest,Water,Water,Water,NULL,NULL,NULL
2132,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
2133,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
2134,Water,Forest,Water,Water,Water,NULL,NULL,Water
2135,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2136,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2137,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2138,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2139,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2140,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2141,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2142,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2143,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2144,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2145,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2146,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2147,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2148,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2149,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2150,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2151,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2152,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2153,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2154,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2155,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2156,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2157,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2158,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2159,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2160,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2161,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2162,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2163,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2164,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2165,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2166,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2167,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2168,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2169,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2170,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2171,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2172,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2173,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2174,Permanent_ice_and_snow,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2175,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2176,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
2177,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
2178,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2179,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2180,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2181,Permanent_ice_and_snow,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2182,Permanent_ice_and_snow,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2183,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2184,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2185,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2186,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2187,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2188,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2189,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2190,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2191,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
