Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R
2100,Bareland,Water,Water,Non_Water,NULL,Bareland
2101,Bareland,Water,Water,Non_Water,Water,NULL
2102,Bareland,Water,Water,Non_Water,Water,Grassland
2103,Bareland,Water,Water,Non_Water,Water,Water
2104,Bareland,Water,Water,Non_Water,Water,Forest
2105,Bareland,Water,Water,Water,NULL,Bareland
2106,Bareland,Water,Water,Water,NULL,Water
2107,Bareland,Water,Water,Water,Water,Bareland
2108,Bareland,Water,Water,Water,Water,Water
2109,Bareland,Water,Water,Water,Water,Forest
2110,Bareland,Water,Forest,NULL,Non_Wetland,NULL
2111,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
2112,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
2113,Bareland,Water,Forest,NULL,Non_Wetland,Wetland
2114,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
2115,Bareland,Water,Forest,NULL,Non_Wetland,Water
2116,Bareland,Water,Forest,NULL,Non_Wetland,Forest
2117,Bareland,Water,Forest,Non_Water,Non_Wetland,Water
2118,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest
2119,Bareland,Water,Forest,Water,Non_Wetland,Wetland
2120,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
2121,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
2122,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
2123,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
2124,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
2125,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL
2126,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
2127,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2128,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
2129,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland
2130,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
2131,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
2132,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
2133,Bareland,Forest,Cropland,NULL,Non_Wetland,Wetland
2134,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
2135,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
2136,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL
2137,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2138,Bareland,Forest,Cropland,Non_Water,Non_Wetland,Forest
2139,Bareland,Forest,Wetland,NULL,Wetland,Forest
2140,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
2141,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2142,Bareland,Forest,Bareland,NULL,Non_Wetland,Cropland
2143,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
2144,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
2145,Bareland,Forest,Bareland,NULL,Non_Wetland,Water
2146,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
2147,Bareland,Forest,Bareland,Non_Water,Non_Wetland,NULL
2148,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2149,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2150,Bareland,Forest,Bareland,Non_Water,Non_Wetland,Forest
2151,Bareland,Forest,Bareland,Water,Non_Wetland,NULL
2152,Bareland,Forest,Bareland,Water,Non_Wetland,Bareland
2153,Bareland,Forest,Built-up,NULL,Non_Wetland,Built-up
2154,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
2155,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
2156,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland
2157,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
2158,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
2159,Bareland,Forest,Forest,Non_Water,Non_Wetland,NULL
2160,Bareland,Forest,Forest,Non_Water,Non_Wetland,Cropland
2161,Bareland,Forest,Forest,Non_Water,Non_Wetland,Forest
2162,Water,NULL,NULL,NULL,Non_Wetland,NULL
2163,Water,NULL,NULL,NULL,Non_Wetland,Grassland
2164,Water,NULL,NULL,NULL,Non_Wetland,Water
2165,Water,NULL,NULL,Water,Non_Wetland,Water
2166,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
2167,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
2168,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
2169,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
2170,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
2171,Water,NULL,Shrubland,NULL,Non_Wetland,Built-up
2172,Water,NULL,Shrubland,NULL,Non_Wetland,Water
2173,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
2174,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2175,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2176,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2177,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2178,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2179,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
2180,Water,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2181,Water,NULL,Shrubland,Water,Non_Wetland,NULL
2182,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
2183,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
2184,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
2185,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
2186,Water,NULL,Shrubland,Water,Non_Wetland,Water
2187,Water,NULL,Shrubland,Water,Non_Wetland,Forest
2188,Water,NULL,Grassland,NULL,Non_Wetland,NULL
2189,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2190,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
2191,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
2192,Water,NULL,Grassland,NULL,Non_Wetland,Forest
2193,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2194,Water,NULL,Grassland,Water,Non_Wetland,Grassland
2195,Water,NULL,Cropland,NULL,Non_Wetland,NULL
2196,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
2197,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
2198,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
2199,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
2200,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
2201,Water,NULL,Cropland,NULL,Non_Wetland,Water
2202,Water,NULL,Cropland,NULL,Non_Wetland,Forest
2203,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
2204,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2205,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2206,Water,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2207,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2208,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
2209,Water,NULL,Cropland,Water,Non_Wetland,NULL
2210,Water,NULL,Cropland,Water,Non_Wetland,Cropland
2211,Water,NULL,Cropland,Water,Non_Wetland,Wetland
2212,Water,NULL,Cropland,Water,Non_Wetland,Bareland
2213,Water,NULL,Cropland,Water,Non_Wetland,Water
2214,Water,NULL,Cropland,Water,Non_Wetland,Forest
2215,Water,NULL,Wetland,NULL,Wetland,Grassland
2216,Water,NULL,Wetland,NULL,Wetland,Water
2217,Water,NULL,Wetland,NULL,Wetland,Forest
2218,Water,NULL,Wetland,Non_Water,Wetland,NULL
2219,Water,NULL,Wetland,Non_Water,Wetland,Bareland
2220,Water,NULL,Wetland,Non_Water,Wetland,Water
2221,Water,NULL,Wetland,Non_Water,Wetland,Forest
2222,Water,NULL,Wetland,Water,Wetland,NULL
2223,Water,NULL,Wetland,Water,Wetland,Grassland
2224,Water,NULL,Wetland,Water,Wetland,Bareland
2225,Water,NULL,Wetland,Water,Wetland,Water
2226,Water,NULL,Wetland,Water,Wetland,Forest
2227,Water,NULL,Bareland,NULL,Non_Wetland,NULL
2228,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
2229,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
2230,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
2231,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
2232,Water,NULL,Bareland,NULL,Non_Wetland,Built-up
2233,Water,NULL,Bareland,NULL,Non_Wetland,Water
2234,Water,NULL,Bareland,NULL,Non_Wetland,Forest
2235,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL
2236,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
2237,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
2238,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland
2239,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
2240,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
2241,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
2242,Water,NULL,Bareland,Water,Non_Wetland,NULL
2243,Water,NULL,Bareland,Water,Non_Wetland,Grassland
2244,Water,NULL,Bareland,Water,Non_Wetland,Cropland
2245,Water,NULL,Bareland,Water,Non_Wetland,Bareland
2246,Water,NULL,Bareland,Water,Non_Wetland,Water
2247,Water,NULL,Bareland,Water,Non_Wetland,Forest
2248,Water,NULL,Built-up,NULL,Non_Wetland,NULL
2249,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
2250,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
2251,Water,NULL,Built-up,NULL,Non_Wetland,Forest
2252,Water,NULL,Built-up,Water,Non_Wetland,Bareland
2253,Water,NULL,Water,NULL,NULL,NULL
2254,Water,NULL,Water,NULL,NULL,Water
2255,Water,NULL,Water,NULL,Water,NULL
2256,Water,NULL,Water,NULL,Water,Grassland
2257,Water,NULL,Water,NULL,Water,Cropland
2258,Water,NULL,Water,NULL,Water,Bareland
2259,Water,NULL,Water,NULL,Water,Water
2260,Water,NULL,Water,NULL,Water,Forest
2261,Water,NULL,Water,Non_Water,Water,NULL
2262,Water,NULL,Water,Non_Water,Water,Wetland
2263,Water,NULL,Water,Non_Water,Water,Forest
2264,Water,NULL,Water,Water,NULL,Water
2265,Water,NULL,Water,Water,Water,NULL
2266,Water,NULL,Water,Water,Water,Grassland
2267,Water,NULL,Water,Water,Water,Wetland
2268,Water,NULL,Water,Water,Water,Bareland
2269,Water,NULL,Water,Water,Water,Water
2270,Water,NULL,Water,Water,Water,Forest
2271,Water,NULL,Forest,NULL,Non_Wetland,NULL
2272,Water,NULL,Forest,NULL,Non_Wetland,Grassland
2273,Water,NULL,Forest,NULL,Non_Wetland,Cropland
2274,Water,NULL,Forest,NULL,Non_Wetland,Wetland
2275,Water,NULL,Forest,NULL,Non_Wetland,Bareland
2276,Water,NULL,Forest,NULL,Non_Wetland,Water
2277,Water,NULL,Forest,NULL,Non_Wetland,Forest
2278,Water,NULL,Forest,Non_Water,Non_Wetland,NULL
2279,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
2280,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
2281,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
2282,Water,NULL,Forest,Water,Non_Wetland,NULL
2283,Water,NULL,Forest,Water,Non_Wetland,Cropland
2284,Water,NULL,Forest,Water,Non_Wetland,Wetland
2285,Water,NULL,Forest,Water,Non_Wetland,Forest
2286,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
2287,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2288,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2289,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2290,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2291,Water,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2292,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
2293,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
2294,Water,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2295,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2296,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2297,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2298,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
2299,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2300,Water,Cropland,Shrubland,Water,Non_Wetland,NULL
2301,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
2302,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
2303,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
2304,Water,Cropland,Shrubland,Water,Non_Wetland,Water
2305,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
2306,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
2307,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
2308,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
2309,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
2310,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
2311,Water,Cropland,Grassland,NULL,Non_Wetland,Built-up
2312,Water,Cropland,Grassland,NULL,Non_Wetland,Water
2313,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
2314,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
2315,Water,Cropland,Grassland,Water,Non_Wetland,Water
2316,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
2317,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
2318,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
2319,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
2320,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
2321,Water,Cropland,Cropland,NULL,Non_Wetland,Built-up
2322,Water,Cropland,Cropland,NULL,Non_Wetland,Water
2323,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
2324,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
2325,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
2326,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
2327,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
2328,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
2329,Water,Cropland,Cropland,Non_Water,Non_Wetland,Water
2330,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
2331,Water,Cropland,Cropland,Water,Non_Wetland,NULL
2332,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
2333,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
2334,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
2335,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
2336,Water,Cropland,Cropland,Water,Non_Wetland,Water
2337,Water,Cropland,Cropland,Water,Non_Wetland,Forest
2338,Water,Cropland,Wetland,NULL,Wetland,Grassland
2339,Water,Cropland,Wetland,NULL,Wetland,Wetland
2340,Water,Cropland,Wetland,NULL,Wetland,Bareland
2341,Water,Cropland,Wetland,NULL,Wetland,Forest
2342,Water,Cropland,Wetland,Non_Water,Wetland,NULL
2343,Water,Cropland,Wetland,Non_Water,Wetland,Water
2344,Water,Cropland,Wetland,Non_Water,Wetland,Forest
2345,Water,Cropland,Wetland,Water,Wetland,Cropland
2346,Water,Cropland,Wetland,Water,Wetland,Bareland
2347,Water,Cropland,Wetland,Water,Wetland,Water
2348,Water,Cropland,Wetland,Water,Wetland,Forest
2349,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
2350,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
2351,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
2352,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
2353,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
2354,Water,Cropland,Bareland,NULL,Non_Wetland,Built-up
2355,Water,Cropland,Bareland,NULL,Non_Wetland,Water
2356,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
2357,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL
2358,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
2359,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
2360,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
2361,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
2362,Water,Cropland,Bareland,Non_Water,Non_Wetland,Water
2363,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
2364,Water,Cropland,Bareland,Water,Non_Wetland,NULL
2365,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
2366,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
2367,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
2368,Water,Cropland,Bareland,Water,Non_Wetland,Built-up
2369,Water,Cropland,Bareland,Water,Non_Wetland,Water
2370,Water,Cropland,Bareland,Water,Non_Wetland,Forest
2371,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
2372,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
2373,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
2374,Water,Cropland,Built-up,NULL,Non_Wetland,Built-up
2375,Water,Cropland,Built-up,NULL,Non_Wetland,Water
2376,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
2377,Water,Cropland,Built-up,Non_Water,Non_Wetland,Forest
2378,Water,Cropland,Water,NULL,Water,NULL
2379,Water,Cropland,Water,NULL,Water,Grassland
2380,Water,Cropland,Water,NULL,Water,Cropland
2381,Water,Cropland,Water,NULL,Water,Wetland
2382,Water,Cropland,Water,NULL,Water,Bareland
2383,Water,Cropland,Water,NULL,Water,Built-up
2384,Water,Cropland,Water,NULL,Water,Water
2385,Water,Cropland,Water,NULL,Water,Forest
2386,Water,Cropland,Water,Non_Water,Water,NULL
2387,Water,Cropland,Water,Non_Water,Water,Grassland
2388,Water,Cropland,Water,Non_Water,Water,Cropland
2389,Water,Cropland,Water,Non_Water,Water,Water
2390,Water,Cropland,Water,Non_Water,Water,Forest
2391,Water,Cropland,Water,Water,Water,NULL
2392,Water,Cropland,Water,Water,Water,Cropland
2393,Water,Cropland,Water,Water,Water,Wetland
2394,Water,Cropland,Water,Water,Water,Water
2395,Water,Cropland,Water,Water,Water,Forest
2396,Water,Cropland,Forest,NULL,Non_Wetland,NULL
2397,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
2398,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
2399,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
2400,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
2401,Water,Cropland,Forest,NULL,Non_Wetland,Built-up
2402,Water,Cropland,Forest,NULL,Non_Wetland,Water
2403,Water,Cropland,Forest,NULL,Non_Wetland,Forest
2404,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL
2405,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
2406,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
2407,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
2408,Water,Cropland,Forest,Non_Water,Non_Wetland,Bareland
2409,Water,Cropland,Forest,Non_Water,Non_Wetland,Water
2410,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
2411,Water,Cropland,Forest,Water,Non_Wetland,NULL
2412,Water,Cropland,Forest,Water,Non_Wetland,Cropland
2413,Water,Cropland,Forest,Water,Non_Wetland,Wetland
2414,Water,Cropland,Forest,Water,Non_Wetland,Bareland
2415,Water,Cropland,Forest,Water,Non_Wetland,Water
2416,Water,Cropland,Forest,Water,Non_Wetland,Forest
2417,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
2418,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
2419,Water,Wetland,Shrubland,Water,Non_Wetland,NULL
2420,Water,Wetland,Wetland,Non_Water,Wetland,NULL
2421,Water,Wetland,Bareland,NULL,Non_Wetland,NULL
2422,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
2423,Water,Wetland,Water,NULL,Water,NULL
2424,Water,Wetland,Water,Non_Water,Water,NULL
2425,Water,Wetland,Water,Water,Water,Wetland
2426,Water,Wetland,Forest,NULL,Non_Wetland,NULL
2427,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL
2428,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
2429,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2430,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2431,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2432,Water,Bareland,Shrubland,NULL,Non_Wetland,Forest
2433,Water,Bareland,Shrubland,Non_Water,Non_Wetland,NULL
2434,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2435,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
2436,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2437,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Water
2438,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
2439,Water,Bareland,Shrubland,Water,Non_Wetland,Cropland
2440,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2441,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2442,Water,Bareland,Shrubland,Water,Non_Wetland,Forest
2443,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
2444,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
2445,Water,Bareland,Cropland,NULL,Non_Wetland,NULL
2446,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
2447,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2448,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2449,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2450,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
2451,Water,Bareland,Cropland,Non_Water,Non_Wetland,NULL
2452,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2453,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2454,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2455,Water,Bareland,Cropland,Non_Water,Non_Wetland,Water
2456,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
2457,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
2458,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
2459,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2460,Water,Bareland,Cropland,Water,Non_Wetland,Water
2461,Water,Bareland,Cropland,Water,Non_Wetland,Forest
2462,Water,Bareland,Wetland,NULL,Wetland,Bareland
2463,Water,Bareland,Wetland,NULL,Wetland,Water
2464,Water,Bareland,Wetland,Non_Water,Wetland,Cropland
2465,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
2466,Water,Bareland,Wetland,Water,NULL,Water
2467,Water,Bareland,Wetland,Water,Wetland,Grassland
2468,Water,Bareland,Wetland,Water,Wetland,Cropland
2469,Water,Bareland,Wetland,Water,Wetland,Bareland
2470,Water,Bareland,Wetland,Water,Wetland,Water
2471,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
2472,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
2473,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
2474,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2475,Water,Bareland,Bareland,NULL,Non_Wetland,Built-up
2476,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2477,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
2478,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL
2479,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2480,Water,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
2481,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2482,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2483,Water,Bareland,Bareland,Non_Water,Non_Wetland,Forest
2484,Water,Bareland,Bareland,Water,Non_Wetland,NULL
2485,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2486,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
2487,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2488,Water,Bareland,Bareland,Water,Non_Wetland,Water
2489,Water,Bareland,Bareland,Water,Non_Wetland,Forest
2490,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2491,Water,Bareland,Built-up,NULL,Non_Wetland,Built-up
2492,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2493,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
2494,Water,Bareland,Built-up,Water,Non_Wetland,Water
2495,Water,Bareland,Water,NULL,Water,Cropland
2496,Water,Bareland,Water,NULL,Water,Bareland
2497,Water,Bareland,Water,NULL,Water,Water
2498,Water,Bareland,Water,NULL,Water,Forest
2499,Water,Bareland,Water,Non_Water,Water,Cropland
2500,Water,Bareland,Water,Non_Water,Water,Forest
2501,Water,Bareland,Water,Water,NULL,Water
2502,Water,Bareland,Water,Water,Water,Bareland
2503,Water,Bareland,Water,Water,Water,Water
2504,Water,Bareland,Forest,NULL,Non_Wetland,NULL
2505,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
2506,Water,Bareland,Forest,NULL,Non_Wetland,Cropland
2507,Water,Bareland,Forest,NULL,Non_Wetland,Wetland
2508,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2509,Water,Bareland,Forest,NULL,Non_Wetland,Water
2510,Water,Bareland,Forest,NULL,Non_Wetland,Forest
2511,Water,Bareland,Forest,Non_Water,Non_Wetland,Cropland
2512,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland
2513,Water,Bareland,Forest,Non_Water,Non_Wetland,Water
2514,Water,Bareland,Forest,Non_Water,Non_Wetland,Forest
2515,Water,Bareland,Forest,Water,Non_Wetland,Grassland
2516,Water,Bareland,Forest,Water,Non_Wetland,Forest
2517,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
2518,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2519,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2520,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2521,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2522,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
2523,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
2524,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
2525,Water,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
2526,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
2527,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
2528,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Water
2529,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
2530,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland
2531,Water,Built-up,Shrubland,Water,Non_Wetland,Water
2532,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
2533,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
2534,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2535,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2536,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
2537,Water,Built-up,Grassland,Non_Water,Non_Wetland,Forest
2538,Water,Built-up,Cropland,NULL,Non_Wetland,NULL
