Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R
2074,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2075,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2076,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
2077,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2078,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2079,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
2080,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
2081,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
2082,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2083,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2084,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2085,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2086,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2087,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
2088,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2089,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2090,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
2091,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
2092,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2093,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
2094,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
2095,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
2096,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2097,Water,Water,Water,NULL,Water,NULL,NULL,NULL
2098,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
2099,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
2100,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
2101,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
2102,Water,Water,Water,NULL,Water,NULL,NULL,Built-up
2103,Water,Water,Water,NULL,Water,NULL,NULL,Water
2104,Water,Water,Water,NULL,Water,NULL,NULL,Forest
2105,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
2106,Water,Water,Water,Non_Water,Water,NULL,NULL,Cropland
2107,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
2108,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
2109,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
2110,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
2111,Water,Water,Water,Water,Water,NULL,NULL,Grassland
2112,Water,Water,Water,Water,Water,NULL,NULL,Cropland
2113,Water,Water,Water,Water,Water,NULL,NULL,Wetland
2114,Water,Water,Water,Water,Water,NULL,NULL,Bareland
2115,Water,Water,Water,Water,Water,NULL,NULL,Water
2116,Water,Water,Water,Water,Water,NULL,NULL,Forest
2117,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2118,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2119,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2120,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2121,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
2122,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2123,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2124,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2125,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2126,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2127,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2128,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
2129,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2130,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2131,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2132,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2133,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2134,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2135,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
2136,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
2137,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
2138,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2139,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2140,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2141,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
2142,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
2143,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
2144,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
2145,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
2146,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2147,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
2148,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
2149,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2150,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2151,Water,Forest,Water,NULL,Water,NULL,NULL,Grassland
2152,Water,Forest,Water,NULL,Water,NULL,NULL,Bareland
2153,Water,Forest,Water,NULL,Water,NULL,NULL,Water
2154,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
2155,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2156,Water,Forest,Water,Water,Water,NULL,NULL,Water
2157,Water,Forest,Water,Water,Water,NULL,NULL,Forest
2158,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2159,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2160,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
2161,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2162,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2163,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2164,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2165,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2166,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2167,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
2168,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
2169,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2170,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2171,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2172,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2173,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2174,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2175,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2176,Permanent_ice_and_snow,NULL,Water,Non_Water,Water,NULL,NULL,Water
2177,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2178,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2179,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2180,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2181,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2182,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2183,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2184,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2185,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2186,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2187,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2188,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
2189,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2190,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2191,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2192,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2193,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2194,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2195,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2196,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
2197,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2198,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
2199,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2200,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
2201,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2202,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2203,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2204,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2205,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2206,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2207,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2208,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2209,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
2210,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2211,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2212,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2213,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2214,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2215,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
2216,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2217,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2218,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2219,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2220,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2221,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2222,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2223,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2224,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2225,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2226,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2227,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2228,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
2229,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2230,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
2231,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2232,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2233,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2234,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2235,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2236,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2237,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2238,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2239,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
2240,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2241,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2242,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2243,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
2244,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2245,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2246,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2247,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2248,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2249,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2250,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
2251,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
2252,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
2253,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
2254,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
2255,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
2256,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
2257,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
2258,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2259,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2260,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2261,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2262,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2263,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
2264,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2265,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2266,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
2267,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2268,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
2269,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2270,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2271,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2272,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2273,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
2274,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
2275,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2276,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2277,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2278,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2279,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2280,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2281,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2282,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2283,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
2284,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2285,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2286,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2287,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2288,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2289,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2290,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2291,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2292,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2293,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
2294,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2295,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
2296,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2297,Forest,NULL,Water,NULL,Water,NULL,NULL,Cropland
2298,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2299,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2300,Forest,NULL,Water,NULL,Water,NULL,NULL,Built-up
2301,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2302,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2303,Forest,NULL,Water,Non_Water,Water,NULL,NULL,NULL
2304,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2305,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2306,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2307,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2308,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2309,Forest,NULL,Water,Water,Water,NULL,NULL,NULL
2310,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2311,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
2312,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2313,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2314,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2315,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2316,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2317,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2318,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2319,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2320,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2321,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2322,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2323,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2324,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2325,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2326,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2327,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2328,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2329,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
2330,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2331,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2332,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
2333,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2334,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
2335,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2336,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2337,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2338,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2339,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2340,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2341,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2342,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2343,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2344,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2345,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2346,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2347,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2348,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2349,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2350,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2351,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2352,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2353,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2354,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2355,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2356,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2357,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2358,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2359,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2360,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2361,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2362,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
2363,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2364,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2365,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2366,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2367,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2368,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2369,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
2370,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2371,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2372,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2373,Forest,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
2374,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2375,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2376,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2377,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2378,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2379,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2380,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2381,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2382,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2383,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
2384,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2385,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2386,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2387,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2388,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
2389,Forest,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2390,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
2391,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
2392,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
2393,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
2394,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
2395,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
2396,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
2397,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2398,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2399,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2400,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
2401,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2402,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2403,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
2404,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
2405,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
2406,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2407,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2408,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2409,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2410,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
2411,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2412,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2413,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2414,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
2415,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
2416,Forest,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2417,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
2418,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2419,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2420,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
